,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
COLLANA,atencion odontologica,medidas preventivas,2018-07-01,10,18,36,41,0,1,0,0,0,0,0,0,0,0,106
COLOMI,atencion odontologica,medidas preventivas,2018-07-01,94,110,4,8,2,13,1,22,15,11,0,0,0,0,280
COLPA BELGICA,atencion odontologica,medidas preventivas,2018-07-01,41,66,178,240,80,100,34,52,0,0,0,0,0,0,791
COLQUECHACA,atencion odontologica,medidas preventivas,2018-07-01,54,18,3,3,0,11,2,25,22,14,0,0,0,0,152
COLQUENCHA,atencion odontologica,medidas preventivas,2018-07-01,0,7,12,5,9,10,5,21,1,0,0,0,0,0,70
COLQUIRI,atencion odontologica,medidas preventivas,2018-07-01,22,18,35,21,5,12,16,22,0,3,0,0,0,0,154
COMANCHE,atencion odontologica,medidas preventivas,2018-07-01,0,0,4,4,0,1,0,0,0,0,0,0,0,0,9
COMARAPA,atencion odontologica,medidas preventivas,2018-07-01,49,34,3,0,0,4,0,11,7,8,0,0,0,0,116
COMBAYA,atencion odontologica,medidas preventivas,2018-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,medidas preventivas,2018-07-01,13,17,1,0,0,0,0,0,0,0,0,0,0,0,31
COPACABANA,atencion odontologica,medidas preventivas,2018-07-01,3,8,2,1,3,1,5,1,0,1,0,0,0,0,25
CORIPATA,atencion odontologica,medidas preventivas,2018-07-01,18,17,8,6,0,2,1,1,0,0,0,0,0,0,53
CORO CORO,atencion odontologica,medidas preventivas,2018-07-01,7,2,16,12,7,7,8,13,6,0,0,0,0,0,78
COROICO,atencion odontologica,medidas preventivas,2018-07-01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3
CORQUE,atencion odontologica,medidas preventivas,2018-07-01,22,9,18,9,0,3,3,5,10,14,0,0,0,0,93
COTAGAITA,atencion odontologica,medidas preventivas,2018-07-01,11,17,24,21,3,15,7,9,7,12,0,0,0,0,126
COTOCA,atencion odontologica,medidas preventivas,2018-07-01,101,101,0,1,1,4,3,17,1,2,0,0,0,0,231
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2018-07-01,95,50,3,2,2,4,4,14,4,5,0,0,0,0,183
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2018-07-01,6,3,3,11,6,1,2,20,3,8,0,0,0,0,63
CUEVO,atencion odontologica,medidas preventivas,2018-07-01,9,4,1,0,0,1,0,6,0,0,0,0,0,0,21
CULPINA,atencion odontologica,medidas preventivas,2018-07-01,46,28,1,2,0,3,0,3,1,0,0,0,0,0,84
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2018-07-01,18,5,14,0,28,4,2,1,4,2,0,0,0,0,78
CURVA,atencion odontologica,medidas preventivas,2018-07-01,20,12,0,0,0,0,0,1,1,1,0,0,0,0,35
DESAGUADERO,atencion odontologica,medidas preventivas,2018-07-01,4,1,4,0,0,0,0,1,0,0,0,0,0,0,10
EL ALTO,atencion odontologica,medidas preventivas,2018-07-01,1027,1104,2801,2903,992,1047,451,834,107,54,0,0,0,0,11320
EL CHORO,atencion odontologica,medidas preventivas,2018-07-01,19,25,0,0,0,2,0,8,14,18,0,0,0,0,86
EL PUENTE(STC),atencion odontologica,medidas preventivas,2018-07-01,12,31,0,0,0,2,1,2,0,0,0,0,0,0,48
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2018-07-01,1,1,8,14,5,3,2,0,0,0,0,0,0,0,34
EL TORNO,atencion odontologica,medidas preventivas,2018-07-01,208,204,271,264,90,106,14,58,35,39,0,0,0,0,1289
EL VILLAR,atencion odontologica,medidas preventivas,2018-07-01,3,20,7,4,0,0,0,3,0,0,0,0,0,0,37
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2018-07-01,17,29,42,45,44,37,4,16,14,27,0,0,0,0,275
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2018-07-01,78,134,5,2,2,31,0,26,7,1,0,0,0,0,286
ESCARA,atencion odontologica,medidas preventivas,2018-07-01,2,6,2,0,0,0,0,0,2,0,0,0,0,0,12
ESCOMA,atencion odontologica,medidas preventivas,2018-07-01,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3
ESMERALDA,atencion odontologica,medidas preventivas,2018-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,medidas preventivas,2018-07-01,18,36,2,3,0,2,0,0,0,0,0,0,0,0,61
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2018-07-01,75,67,15,11,2,3,1,5,6,3,0,0,0,0,188
FILADELFIA,atencion odontologica,medidas preventivas,2018-07-01,15,16,9,26,0,2,1,3,4,3,0,0,0,0,79
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2018-07-01,19,16,2,0,1,0,0,6,1,4,0,0,0,0,49
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2018-07-01,28,14,284,291,7,2,1,1,1,1,0,0,0,0,630
GUANAY,atencion odontologica,medidas preventivas,2018-07-01,60,51,2,0,0,4,0,10,1,0,0,0,0,0,128
GUAQUI,atencion odontologica,medidas preventivas,2018-07-01,3,4,0,0,0,2,1,3,5,3,0,0,0,0,21
GUAYARAMERIN,atencion odontologica,medidas preventivas,2018-07-01,18,18,4,4,1,3,3,8,3,3,0,0,0,0,65
GUTIERREZ,atencion odontologica,medidas preventivas,2018-07-01,31,28,9,10,6,4,4,9,0,0,0,0,0,0,101
HUACARETA,atencion odontologica,medidas preventivas,2018-07-01,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2018-07-01,21,25,18,23,1,1,0,1,0,0,0,0,0,0,90
HUACHACALLA,atencion odontologica,medidas preventivas,2018-07-01,1,3,0,0,0,1,0,6,0,0,0,0,0,0,11
HUANUNI,atencion odontologica,medidas preventivas,2018-07-01,106,75,31,35,57,69,53,59,23,22,0,0,0,0,530
HUARACAJE,atencion odontologica,medidas preventivas,2018-07-01,4,2,2,2,2,2,0,1,0,0,0,0,0,0,15
HUARINA,atencion odontologica,medidas preventivas,2018-07-01,7,0,1,1,0,1,0,0,0,1,0,0,0,0,11
HUATAJATA,atencion odontologica,medidas preventivas,2018-07-01,12,5,0,2,0,1,0,2,1,3,0,0,0,0,26
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2018-07-01,0,6,2,5,16,10,2,1,0,2,0,0,0,0,44
HUMANATA,atencion odontologica,medidas preventivas,2018-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ICHOCA,atencion odontologica,medidas preventivas,2018-07-01,6,20,0,0,0,0,0,0,0,2,0,0,0,0,28
ICLA,atencion odontologica,medidas preventivas,2018-07-01,51,57,15,7,3,3,6,11,0,0,0,0,0,0,153
INCAHUASI,atencion odontologica,medidas preventivas,2018-07-01,12,14,1,1,0,0,0,0,0,0,0,0,0,0,28
INQUISIVI,atencion odontologica,medidas preventivas,2018-07-01,15,13,5,5,0,1,0,1,2,0,0,0,0,0,42
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2018-07-01,62,33,209,221,7,6,0,8,7,2,0,0,0,0,555
IXIAMAS,atencion odontologica,medidas preventivas,2018-07-01,12,15,35,28,1,1,0,1,1,1,0,0,0,0,95
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2018-07-01,10,4,4,1,1,1,2,9,9,12,0,0,0,0,53
LA ASUNTA,atencion odontologica,medidas preventivas,2018-07-01,70,56,55,26,5,15,7,38,3,1,0,0,0,0,276
LA GUARDIA,atencion odontologica,medidas preventivas,2018-07-01,290,346,6,13,0,10,0,30,47,28,0,0,0,0,770
LA PAZ,atencion odontologica,medidas preventivas,2018-07-01,1678,1903,2058,2307,502,719,1055,1619,342,247,0,0,0,0,12430
LA RIVERA,atencion odontologica,medidas preventivas,2018-07-01,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
LAGUNILLAS,atencion odontologica,medidas preventivas,2018-07-01,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LAJA,atencion odontologica,medidas preventivas,2018-07-01,34,51,0,0,0,10,1,3,1,4,0,0,0,0,104
LAS CARRERAS,atencion odontologica,medidas preventivas,2018-07-01,4,2,0,2,1,0,0,0,0,0,0,0,0,0,9
LICOMA PAMPA,atencion odontologica,medidas preventivas,2018-07-01,19,15,0,0,0,2,1,2,2,0,0,0,0,0,41
LLALLAGUA,atencion odontologica,medidas preventivas,2018-07-01,88,93,33,39,32,65,119,67,23,18,0,0,0,0,577
LLICA,atencion odontologica,medidas preventivas,2018-07-01,1,2,0,0,0,3,0,2,2,1,0,0,0,0,11
LORETO,atencion odontologica,medidas preventivas,2018-07-01,2,2,4,6,0,2,1,6,0,0,0,0,0,0,23
LURIBAY,atencion odontologica,medidas preventivas,2018-07-01,4,8,1,2,0,0,1,2,2,0,0,0,0,0,20
MACHACAMARCA,atencion odontologica,medidas preventivas,2018-07-01,14,5,21,40,5,11,1,15,5,11,0,0,0,0,128
MACHARETI,atencion odontologica,medidas preventivas,2018-07-01,25,24,11,10,0,1,0,4,2,2,0,0,0,0,79
MAGDALENA,atencion odontologica,medidas preventivas,2018-07-01,5,6,60,45,0,0,0,1,0,0,0,0,0,0,117
MAIRANA,atencion odontologica,medidas preventivas,2018-07-01,53,76,24,30,9,16,14,54,11,16,0,0,0,0,303
MALLA,atencion odontologica,medidas preventivas,2018-07-01,3,9,3,4,0,0,0,3,3,0,0,0,0,0,25
MAPIRI,atencion odontologica,medidas preventivas,2018-07-01,3,15,0,0,0,1,0,0,0,0,0,0,0,0,19
MECAPACA,atencion odontologica,medidas preventivas,2018-07-01,18,28,12,5,1,2,0,5,1,0,0,0,0,0,72
MINEROS,atencion odontologica,medidas preventivas,2018-07-01,43,55,0,0,1,4,2,11,2,2,0,0,0,0,120
MIZQUE,atencion odontologica,medidas preventivas,2018-07-01,170,158,0,1,0,14,0,19,21,28,0,0,0,0,411
MOCOMOCO,atencion odontologica,medidas preventivas,2018-07-01,0,1,18,51,4,0,0,2,0,0,0,0,0,0,76
MOJINETE,atencion odontologica,medidas preventivas,2018-07-01,0,7,0,0,0,0,0,1,0,0,0,0,0,0,8
MOJOCOYA,atencion odontologica,medidas preventivas,2018-07-01,6,4,9,10,3,5,4,8,1,0,0,0,0,0,50
MONTEAGUDO,atencion odontologica,medidas preventivas,2018-07-01,40,32,8,25,4,8,11,31,3,1,0,0,0,0,163
MONTERO,atencion odontologica,medidas preventivas,2018-07-01,142,141,84,93,29,24,12,33,2,4,0,0,0,0,564
MORO MORO,atencion odontologica,medidas preventivas,2018-07-01,4,12,0,0,0,0,0,0,0,0,0,0,0,0,16
MOROCHATA,atencion odontologica,medidas preventivas,2018-07-01,17,25,118,72,2,14,0,11,32,30,0,0,0,0,321
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2018-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2018-07-01,1,5,0,0,0,2,0,0,0,0,0,0,0,0,8
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,medidas preventivas,2018-07-01,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
OCURI,atencion odontologica,medidas preventivas,2018-07-01,12,7,0,1,0,2,0,6,1,5,0,0,0,0,34
OKINAWA,atencion odontologica,medidas preventivas,2018-07-01,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5
OMEREQUE,atencion odontologica,medidas preventivas,2018-07-01,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5
ORURO,atencion odontologica,medidas preventivas,2018-07-01,381,482,687,625,329,486,525,656,98,55,0,0,0,0,4324
PADCAYA,atencion odontologica,medidas preventivas,2018-07-01,39,25,67,47,8,12,1,11,1,1,0,0,0,0,212
PADILLA,atencion odontologica,medidas preventivas,2018-07-01,0,29,8,8,2,1,3,7,1,4,0,0,0,0,63
PAILON,atencion odontologica,medidas preventivas,2018-07-01,25,20,7,15,13,15,2,29,0,1,0,0,0,0,127
PALCA,atencion odontologica,medidas preventivas,2018-07-01,44,55,1,1,0,4,0,6,7,7,0,0,0,0,125
PALOS BLANCOS,atencion odontologica,medidas preventivas,2018-07-01,67,61,30,20,6,28,12,66,17,10,0,0,0,0,317
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2018-07-01,2,4,7,7,0,1,0,0,0,0,0,0,0,0,21
PAMPA GRANDE,atencion odontologica,medidas preventivas,2018-07-01,55,56,0,3,0,11,0,35,1,2,0,0,0,0,163
PAPEL PAMPA,atencion odontologica,medidas preventivas,2018-07-01,0,17,0,0,0,0,0,0,0,4,0,0,0,0,21
PASORAPA,atencion odontologica,medidas preventivas,2018-07-01,12,1,1,10,0,0,2,5,3,1,0,0,0,0,35
PATACAMAYA,atencion odontologica,medidas preventivas,2018-07-01,87,114,9,10,0,1,0,0,0,0,0,0,0,0,221
PAZÑA,atencion odontologica,medidas preventivas,2018-07-01,13,7,21,26,0,0,0,5,1,1,0,0,0,0,74
PELECHUCO,atencion odontologica,medidas preventivas,2018-07-01,12,11,0,3,1,1,0,3,0,0,0,0,0,0,31
POCOATA,atencion odontologica,medidas preventivas,2018-07-01,93,75,1,2,0,5,4,15,31,41,0,0,0,0,267
POCONA,atencion odontologica,medidas preventivas,2018-07-01,23,24,6,8,0,2,0,6,1,3,0,0,0,0,73
POJO (CBBA),atencion odontologica,medidas preventivas,2018-07-01,23,9,11,14,0,7,0,2,1,2,0,0,0,0,69
POOPO,atencion odontologica,medidas preventivas,2018-07-01,14,9,12,22,11,9,11,10,2,1,0,0,0,0,101
PORCO,atencion odontologica,medidas preventivas,2018-07-01,24,9,3,5,0,4,0,18,0,0,0,0,0,0,63
POROMA,atencion odontologica,medidas preventivas,2018-07-01,12,10,19,9,4,0,0,2,0,1,0,0,0,0,57
PORONGO,atencion odontologica,medidas preventivas,2018-07-01,5,17,0,0,0,2,0,8,4,8,0,0,0,0,44
PORTACHUELO,atencion odontologica,medidas preventivas,2018-07-01,6,1,8,5,0,2,3,3,0,0,0,0,0,0,28
PORVENIR,atencion odontologica,medidas preventivas,2018-07-01,6,15,2,3,0,0,0,0,0,0,0,0,0,0,26
POSTRER VALLE,atencion odontologica,medidas preventivas,2018-07-01,14,12,2,2,0,1,0,0,0,0,0,0,0,0,31
POTOSI,atencion odontologica,medidas preventivas,2018-07-01,316,283,106,136,49,66,58,91,30,17,0,0,0,0,1152
PRESTO,atencion odontologica,medidas preventivas,2018-07-01,18,4,5,15,1,17,0,16,0,0,0,0,0,0,76
PUCARA,atencion odontologica,medidas preventivas,2018-07-01,10,8,7,8,0,0,0,0,0,0,0,0,0,0,33
PUCARANI,atencion odontologica,medidas preventivas,2018-07-01,58,79,351,253,0,0,0,6,0,1,0,0,0,0,748
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2018-07-01,10,10,1,1,0,0,0,0,0,0,0,0,0,0,22
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2018-07-01,4,5,2,1,0,0,1,1,0,0,0,0,0,0,14
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2018-07-01,18,40,105,65,6,7,4,13,0,3,0,0,0,0,261
PUERTO PEREZ,atencion odontologica,medidas preventivas,2018-07-01,0,0,75,110,0,0,0,0,0,0,0,0,0,0,185
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2018-07-01,85,53,0,0,0,0,0,0,0,0,0,0,0,0,138
PUERTO RICO,atencion odontologica,medidas preventivas,2018-07-01,52,55,0,0,0,2,0,5,2,2,0,0,0,0,118
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2018-07-01,3,9,0,1,10,9,5,5,4,4,0,0,0,0,50
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2018-07-01,148,86,8,15,0,40,3,17,9,6,0,0,0,0,332
PUNA,atencion odontologica,medidas preventivas,2018-07-01,2,3,0,0,0,0,0,6,0,1,0,0,0,0,12
PUNATA,atencion odontologica,medidas preventivas,2018-07-01,44,54,85,112,15,61,38,141,22,22,0,0,0,0,594
QUIABAYA,atencion odontologica,medidas preventivas,2018-07-01,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11
QUILLACOLLO,atencion odontologica,medidas preventivas,2018-07-01,392,398,265,247,120,182,170,362,132,115,0,0,0,0,2383
QUIME,atencion odontologica,medidas preventivas,2018-07-01,29,22,1,5,0,5,2,3,1,0,0,0,0,0,68
QUIRUSILLAS,atencion odontologica,medidas preventivas,2018-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
RAVELO,atencion odontologica,medidas preventivas,2018-07-01,192,163,0,0,0,1,0,4,3,6,0,0,0,0,369
REYES,atencion odontologica,medidas preventivas,2018-07-01,0,2,0,14,0,0,0,2,0,0,0,0,0,0,18
RIBERALTA,atencion odontologica,medidas preventivas,2018-07-01,162,176,47,67,13,60,12,127,9,5,0,0,0,0,678
ROBORE,atencion odontologica,medidas preventivas,2018-07-01,16,19,27,27,16,32,28,99,2,4,0,0,0,0,270
RURRENABAQUE,atencion odontologica,medidas preventivas,2018-07-01,12,7,12,20,11,13,16,27,10,4,0,0,0,0,132
SABAYA,atencion odontologica,medidas preventivas,2018-07-01,18,18,76,86,4,2,0,7,0,0,0,0,0,0,211
SACABA,atencion odontologica,medidas preventivas,2018-07-01,243,318,847,1225,232,484,186,369,59,55,0,0,0,0,4018
SACABAMBA,atencion odontologica,medidas preventivas,2018-07-01,8,8,3,7,1,1,0,0,0,1,0,0,0,0,29
SACACA,atencion odontologica,medidas preventivas,2018-07-01,11,19,7,3,7,4,4,10,6,5,0,0,0,0,76
SAIPINA,atencion odontologica,medidas preventivas,2018-07-01,2,2,1,0,0,1,0,0,0,0,0,0,0,0,6
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2018-07-01,47,57,50,38,13,25,4,5,7,9,0,0,0,0,255
SAMAIPATA,atencion odontologica,medidas preventivas,2018-07-01,13,16,9,5,0,2,2,1,0,4,0,0,0,0,52
SAN AGUSTIN,atencion odontologica,medidas preventivas,2018-07-01,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
SAN ANDRES,atencion odontologica,medidas preventivas,2018-07-01,3,0,8,5,0,0,0,0,0,0,0,0,0,0,16
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2018-07-01,11,3,0,0,0,0,0,1,0,0,0,0,0,0,15
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2018-07-01,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2018-07-01,7,8,0,0,0,0,0,3,0,0,0,0,0,0,18
SAN BENITO,atencion odontologica,medidas preventivas,2018-07-01,42,28,41,42,0,30,16,43,17,25,0,0,0,0,284
SAN BORJA,atencion odontologica,medidas preventivas,2018-07-01,19,13,5,5,5,9,3,18,5,0,0,0,0,0,82
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2018-07-01,15,19,19,18,1,1,1,3,0,1,0,0,0,0,78
SAN CARLOS,atencion odontologica,medidas preventivas,2018-07-01,3,8,1,3,0,4,0,0,0,0,0,0,0,0,19
SAN IGNACIO,atencion odontologica,medidas preventivas,2018-07-01,2,2,14,46,1,9,15,26,0,3,0,0,0,0,118
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2018-07-01,31,39,57,50,33,53,21,76,4,2,0,0,0,0,366
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2018-07-01,1,4,0,0,0,0,0,1,0,0,0,0,0,0,6
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2018-07-01,8,12,117,131,0,4,8,2,0,2,0,0,0,0,284
SAN JOAQUIN,atencion odontologica,medidas preventivas,2018-07-01,14,16,0,4,0,0,0,0,0,0,0,0,0,0,34
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2018-07-01,12,8,3,11,0,1,1,1,2,1,0,0,0,0,40
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2018-07-01,9,10,1,1,0,0,0,1,2,0,0,0,0,0,24
SAN JULIAN,atencion odontologica,medidas preventivas,2018-07-01,45,76,12,11,4,5,10,28,5,3,0,0,0,0,199
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2018-07-01,21,0,2,0,0,0,0,2,0,0,0,0,0,0,25
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2018-07-01,26,14,46,77,20,30,8,23,1,10,0,0,0,0,255
SAN LUCAS,atencion odontologica,medidas preventivas,2018-07-01,112,105,3,3,1,12,1,31,0,1,0,0,0,0,269
SAN MATIAS,atencion odontologica,medidas preventivas,2018-07-01,9,4,2,0,0,0,0,1,1,7,0,0,0,0,24
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2018-07-01,6,6,3,5,11,1,3,17,0,1,0,0,0,0,53
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2018-07-01,0,0,2,4,0,0,0,1,0,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,medidas preventivas,2018-07-01,15,27,14,18,4,5,1,10,5,4,0,0,0,0,103
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2018-07-01,59,65,23,18,4,10,2,23,16,16,0,0,0,0,236
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2018-07-01,3,9,16,8,1,0,1,2,0,0,0,0,0,0,40
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2018-07-01,5,8,0,0,0,0,0,0,0,0,0,0,0,0,13
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2018-07-01,7,7,3,6,0,0,0,4,19,23,0,0,0,0,69
SAN PEDRO(PND),atencion odontologica,medidas preventivas,2018-07-01,7,11,2,3,0,0,0,0,0,0,0,0,0,0,23
SAN RAFAEL,atencion odontologica,medidas preventivas,2018-07-01,34,40,8,6,0,21,14,52,4,1,0,0,0,0,180
SAN RAMON BENI,atencion odontologica,medidas preventivas,2018-07-01,0,0,191,134,0,0,0,0,0,0,0,0,0,0,325
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2018-07-01,20,24,68,56,0,0,0,0,0,0,0,0,0,0,168
SANTA ANA,atencion odontologica,medidas preventivas,2018-07-01,20,21,12,18,10,24,7,86,3,3,0,0,0,0,204
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2018-07-01,2237,2249,1028,1088,325,577,745,2273,239,236,0,0,0,0,10997
SANTA ROSA,atencion odontologica,medidas preventivas,2018-07-01,4,6,61,81,14,10,2,0,0,0,0,0,0,0,178
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2018-07-01,2,0,1,0,0,2,3,4,0,0,0,0,0,0,12
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2018-07-01,1,7,0,0,0,1,0,3,0,0,0,0,0,0,12
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2018-07-01,25,38,156,147,31,36,23,41,17,12,0,0,0,0,526
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2018-07-01,22,21,1,8,0,0,0,3,7,0,0,0,0,0,62
SANTIVAÑES,atencion odontologica,medidas preventivas,2018-07-01,12,8,16,20,2,1,1,10,4,6,0,0,0,0,80
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2018-07-01,6,2,1,1,0,10,1,2,0,3,0,0,0,0,26
SAPAHAQUI,atencion odontologica,medidas preventivas,2018-07-01,40,63,0,5,0,5,1,8,6,5,0,0,0,0,133
SENA,atencion odontologica,medidas preventivas,2018-07-01,32,34,1,0,0,3,0,0,1,0,0,0,0,0,71
SHINAOTA,atencion odontologica,medidas preventivas,2018-07-01,35,14,0,2,0,3,1,17,0,1,0,0,0,0,73
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2018-07-01,32,36,0,0,1,3,0,16,0,3,0,0,0,0,91
SICAYA,atencion odontologica,medidas preventivas,2018-07-01,8,10,10,24,0,2,1,2,0,0,0,0,0,0,57
SIPE SIPE,atencion odontologica,medidas preventivas,2018-07-01,125,151,32,38,0,34,1,49,12,30,0,0,0,0,472
SOPACHUY,atencion odontologica,medidas preventivas,2018-07-01,11,4,0,0,0,0,0,0,0,0,0,0,0,0,15
SORACACHI,atencion odontologica,medidas preventivas,2018-07-01,32,41,54,75,4,9,2,17,5,4,0,0,0,0,243
SORATA,atencion odontologica,medidas preventivas,2018-07-01,22,22,85,92,0,0,0,7,5,3,0,0,0,0,236
SUCRE,atencion odontologica,medidas preventivas,2018-07-01,665,682,601,855,103,192,195,587,37,29,0,0,0,0,3946
TACACHI,atencion odontologica,medidas preventivas,2018-07-01,1,2,1,0,0,0,0,3,0,0,0,0,0,0,7
TACACOMA,atencion odontologica,medidas preventivas,2018-07-01,3,6,1,0,0,0,0,0,0,0,0,0,0,0,10
TACOPAYA,atencion odontologica,medidas preventivas,2018-07-01,19,9,0,0,0,0,1,3,1,3,0,0,0,0,36
TAHUA,atencion odontologica,medidas preventivas,2018-07-01,13,28,0,0,0,0,0,2,0,2,0,0,0,0,45
TAPACARI,atencion odontologica,medidas preventivas,2018-07-01,94,74,11,6,10,15,1,27,9,20,0,0,0,0,267
TARABUCO,atencion odontologica,medidas preventivas,2018-07-01,59,74,4,3,0,4,0,20,0,0,0,0,0,0,164
TARACO,atencion odontologica,medidas preventivas,2018-07-01,5,11,0,1,0,1,0,4,5,8,0,0,0,0,35
TARATA,atencion odontologica,medidas preventivas,2018-07-01,1,5,2,14,0,0,0,0,0,0,0,0,0,0,22
TARIJA,atencion odontologica,medidas preventivas,2018-07-01,121,135,347,397,110,213,146,277,33,21,0,0,0,0,1800
TARVITA,atencion odontologica,medidas preventivas,2018-07-01,82,63,0,2,0,0,0,5,0,0,0,0,0,0,152
TEOPONTE,atencion odontologica,medidas preventivas,2018-07-01,16,16,70,52,0,3,0,2,4,1,0,0,0,0,164
TIAWANACU,atencion odontologica,medidas preventivas,2018-07-01,16,8,0,0,0,0,0,2,0,0,0,0,0,0,26
TINGUIPAYA,atencion odontologica,medidas preventivas,2018-07-01,50,76,12,10,3,4,9,27,4,8,0,0,0,0,203
TIPUANI,atencion odontologica,medidas preventivas,2018-07-01,10,23,4,5,0,0,1,8,4,0,0,0,0,0,55
TIQUIPAYA,atencion odontologica,medidas preventivas,2018-07-01,374,358,70,80,25,50,12,157,27,22,0,0,0,0,1175
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2018-07-01,47,75,12,23,4,14,6,29,11,13,0,0,0,0,234
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2018-07-01,0,0,0,3,0,1,1,0,0,0,0,0,0,0,5
TOCO,atencion odontologica,medidas preventivas,2018-07-01,11,32,21,14,1,7,0,1,0,0,0,0,0,0,87
