,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
CAMARGO,atencion odontologica,consulta nueva,2018-06-01,83,137,100,102,9,54,13,152,14,13,0,91,0,48,816
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2018-06-01,16,32,22,7,0,13,7,15,0,7,0,12,0,5,136
CAMIRI,atencion odontologica,consulta nueva,2018-06-01,152,157,91,101,19,39,74,255,63,44,0,109,0,63,1167
CAPINOTA,atencion odontologica,consulta nueva,2018-06-01,130,151,66,58,7,38,56,196,48,56,0,3,0,81,890
CAQUIAVIRI,atencion odontologica,consulta nueva,2018-06-01,73,65,171,177,11,101,20,65,35,42,0,36,0,28,824
CARACOLLO,atencion odontologica,consulta nueva,2018-06-01,51,60,36,58,12,47,35,119,63,86,0,15,0,28,610
CARANAVI,atencion odontologica,consulta nueva,2018-06-01,174,188,44,43,22,54,44,236,63,46,0,135,0,90,1139
CARAPARI,atencion odontologica,consulta nueva,2018-06-01,16,24,91,117,34,69,97,219,8,3,0,3,0,0,681
CARIPUYO,atencion odontologica,consulta nueva,2018-06-01,12,20,17,18,5,19,21,32,17,13,0,6,0,8,188
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2018-06-01,30,40,3,24,4,0,24,64,2,3,0,31,0,11,236
CATACORA,atencion odontologica,consulta nueva,2018-06-01,3,0,14,9,5,9,4,10,3,5,0,3,0,4,69
CHACARILLA,atencion odontologica,consulta nueva,2018-06-01,2,2,0,1,0,0,1,5,6,3,0,0,0,3,23
CHALLAPATA,atencion odontologica,consulta nueva,2018-06-01,268,317,517,625,41,120,119,374,55,54,0,123,0,126,2739
CHAQUI,atencion odontologica,consulta nueva,2018-06-01,39,11,20,15,9,51,13,75,14,6,0,44,0,14,311
CHARAGUA,atencion odontologica,consulta nueva,2018-06-01,105,87,15,31,19,24,29,75,13,13,0,15,0,10,436
CHARAÑA,atencion odontologica,consulta nueva,2018-06-01,6,1,34,71,1,2,1,4,0,0,0,0,0,0,120
CHAYANTA,atencion odontologica,consulta nueva,2018-06-01,106,119,19,19,12,32,35,96,44,33,0,16,0,25,556
CHIMORE,atencion odontologica,consulta nueva,2018-06-01,112,132,26,22,4,44,25,119,23,11,0,28,0,82,628
CHIPAYA,atencion odontologica,consulta nueva,2018-06-01,8,0,2,19,2,10,1,2,4,8,0,5,0,5,66
CHOQUE COTA,atencion odontologica,consulta nueva,2018-06-01,4,2,25,26,1,2,2,7,16,20,0,2,0,4,111
CHUA COCANI,atencion odontologica,consulta nueva,2018-06-01,4,17,73,62,2,6,0,13,13,8,0,2,0,5,205
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2018-06-01,183,106,62,39,13,24,14,108,15,4,0,32,0,43,643
CHUMA,atencion odontologica,consulta nueva,2018-06-01,52,38,61,65,15,55,51,124,49,59,0,30,0,29,628
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2018-06-01,99,81,2,2,10,7,2,45,28,38,0,34,0,19,367
CKOCHAS,atencion odontologica,consulta nueva,2018-06-01,22,38,35,32,1,8,21,69,54,50,0,11,0,13,354
CLIZA,atencion odontologica,consulta nueva,2018-06-01,89,167,95,76,10,27,75,261,84,84,0,64,0,87,1119
COBIJA,atencion odontologica,consulta nueva,2018-06-01,588,641,64,74,27,112,141,441,37,37,0,264,0,125,2551
COCAPATA,atencion odontologica,consulta nueva,2018-06-01,157,125,51,38,12,40,4,103,48,59,0,57,0,63,757
COCHABAMBA,atencion odontologica,consulta nueva,2018-06-01,2087,2290,3217,3474,849,1390,1650,3163,754,573,0,933,0,872,21252
COIPASA,atencion odontologica,consulta nueva,2018-06-01,0,0,10,7,16,13,19,26,9,8,0,2,0,0,110
COLCAPIRHUA,atencion odontologica,consulta nueva,2018-06-01,308,343,47,47,11,42,32,312,105,163,0,51,0,159,1620
"COLCHA ""K""",atencion odontologica,consulta nueva,2018-06-01,95,105,19,26,10,21,39,76,41,24,0,43,0,7,506
COLLANA,atencion odontologica,consulta nueva,2018-06-01,7,3,7,13,4,2,4,17,1,3,0,2,0,1,64
COLOMI,atencion odontologica,consulta nueva,2018-06-01,187,212,16,17,5,19,5,78,31,21,0,17,0,65,673
COLPA BELGICA,atencion odontologica,consulta nueva,2018-06-01,33,32,80,95,35,41,20,47,1,0,0,0,0,0,384
COLQUECHACA,atencion odontologica,consulta nueva,2018-06-01,67,79,22,38,15,71,48,259,114,136,0,109,0,82,1040
COLQUENCHA,atencion odontologica,consulta nueva,2018-06-01,31,19,150,181,10,29,27,67,4,1,0,8,0,5,532
COLQUIRI,atencion odontologica,consulta nueva,2018-06-01,62,66,58,29,7,29,76,95,45,48,0,32,0,11,558
COMANCHE,atencion odontologica,consulta nueva,2018-06-01,0,1,17,29,14,6,2,21,7,6,0,3,0,3,109
COMARAPA,atencion odontologica,consulta nueva,2018-06-01,83,83,16,32,14,21,8,124,24,22,0,25,0,44,496
COMBAYA,atencion odontologica,consulta nueva,2018-06-01,0,1,0,1,0,2,4,1,0,2,0,0,0,2,13
CONCEPCION,atencion odontologica,consulta nueva,2018-06-01,0,0,0,0,2,4,1,2,0,0,0,0,0,0,9
COPACABANA,atencion odontologica,consulta nueva,2018-06-01,28,44,4,2,1,2,5,14,5,12,0,1,0,6,124
CORIPATA,atencion odontologica,consulta nueva,2018-06-01,38,33,136,110,3,2,15,27,1,0,0,5,0,9,379
CORO CORO,atencion odontologica,consulta nueva,2018-06-01,10,31,37,45,22,22,29,54,14,2,0,4,0,11,281
COROICO,atencion odontologica,consulta nueva,2018-06-01,36,17,28,43,4,21,12,78,13,18,0,4,0,3,277
CORQUE,atencion odontologica,consulta nueva,2018-06-01,26,25,35,40,4,16,20,32,14,25,0,11,0,1,249
COTAGAITA,atencion odontologica,consulta nueva,2018-06-01,39,80,63,75,29,30,124,204,61,73,0,3,0,11,792
COTOCA,atencion odontologica,consulta nueva,2018-06-01,134,237,21,11,16,28,17,116,75,76,0,37,0,29,797
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2018-06-01,5,3,0,0,0,0,0,1,1,2,0,0,0,0,12
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2018-06-01,164,176,18,19,3,36,16,152,66,30,0,51,0,88,819
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2018-06-01,16,4,9,6,4,4,2,20,20,15,0,7,0,0,107
CUEVO,atencion odontologica,consulta nueva,2018-06-01,7,10,11,20,5,16,13,62,4,4,0,5,0,4,161
CULPINA,atencion odontologica,consulta nueva,2018-06-01,61,23,18,19,11,35,41,105,34,25,0,31,0,4,407
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2018-06-01,17,17,16,11,6,3,5,40,6,4,0,18,0,10,153
CURVA,atencion odontologica,consulta nueva,2018-06-01,23,20,1,0,0,2,8,16,0,1,0,8,0,4,83
DESAGUADERO,atencion odontologica,consulta nueva,2018-06-01,3,3,9,2,1,1,3,7,1,3,0,0,0,1,34
EL ALTO,atencion odontologica,consulta nueva,2018-06-01,2133,2181,5359,5801,1658,2267,647,2347,322,193,0,971,0,549,24428
EL CHORO,atencion odontologica,consulta nueva,2018-06-01,20,29,8,5,1,6,3,18,20,17,0,9,0,0,136
EL PUENTE(STC),atencion odontologica,consulta nueva,2018-06-01,51,43,0,4,0,6,4,42,4,3,0,20,0,22,199
EL PUENTE(TJA),atencion odontologica,consulta nueva,2018-06-01,25,17,85,74,22,50,50,143,14,40,0,5,0,1,526
EL TORNO,atencion odontologica,consulta nueva,2018-06-01,261,291,375,379,25,43,54,172,68,55,0,77,0,52,1852
EL VILLAR,atencion odontologica,consulta nueva,2018-06-01,26,14,20,12,8,9,33,62,3,6,0,6,0,0,199
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2018-06-01,93,113,194,212,38,68,49,192,40,26,0,21,0,8,1054
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2018-06-01,159,184,16,2,9,86,3,149,29,13,0,50,0,160,860
ESCARA,atencion odontologica,consulta nueva,2018-06-01,7,16,17,13,0,13,5,6,15,14,0,1,0,0,107
ESCOMA,atencion odontologica,consulta nueva,2018-06-01,12,10,13,22,10,9,19,34,16,10,0,0,0,0,155
ESMERALDA,atencion odontologica,consulta nueva,2018-06-01,1,9,0,0,0,0,4,8,9,6,0,4,0,0,41
EUCALIPTUS,atencion odontologica,consulta nueva,2018-06-01,12,15,17,9,4,16,8,33,13,14,0,8,0,4,153
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2018-06-01,109,81,49,64,32,48,29,141,52,41,0,65,0,36,747
FILADELFIA,atencion odontologica,consulta nueva,2018-06-01,28,52,57,60,0,15,5,34,7,5,0,13,0,6,282
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2018-06-01,45,23,4,3,0,4,4,30,18,18,0,8,0,11,168
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2018-06-01,47,26,87,77,11,27,31,75,54,42,0,9,0,10,496
GUANAY,atencion odontologica,consulta nueva,2018-06-01,45,40,21,29,0,1,6,26,24,14,0,8,0,6,220
GUAQUI,atencion odontologica,consulta nueva,2018-06-01,22,28,19,27,11,14,16,53,25,33,0,5,0,5,258
GUAYARAMERIN,atencion odontologica,consulta nueva,2018-06-01,34,37,47,47,26,42,50,136,10,16,0,65,0,13,523
GUTIERREZ,atencion odontologica,consulta nueva,2018-06-01,26,36,39,38,26,28,40,58,22,15,0,17,0,12,357
HUACARETA,atencion odontologica,consulta nueva,2018-06-01,12,32,9,9,2,8,9,39,15,10,0,8,0,16,169
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2018-06-01,75,30,16,35,2,4,7,42,0,0,0,6,0,10,227
HUACHACALLA,atencion odontologica,consulta nueva,2018-06-01,9,6,0,4,0,4,0,11,2,5,0,2,0,4,47
HUANUNI,atencion odontologica,consulta nueva,2018-06-01,73,104,77,97,29,48,72,176,39,32,0,51,0,23,821
HUARACAJE,atencion odontologica,consulta nueva,2018-06-01,9,8,25,19,13,21,7,46,6,11,0,25,0,7,197
HUARINA,atencion odontologica,consulta nueva,2018-06-01,0,1,3,0,0,4,6,4,9,4,0,0,0,0,31
HUATAJATA,atencion odontologica,consulta nueva,2018-06-01,28,12,88,98,8,5,5,25,11,7,0,2,0,2,291
HUAYLLAMARCA,atencion odontologica,consulta nueva,2018-06-01,6,11,95,69,39,57,10,64,34,32,0,26,0,13,456
HUMANATA,atencion odontologica,consulta nueva,2018-06-01,4,2,0,1,0,1,1,1,22,21,0,0,0,0,53
ICHOCA,atencion odontologica,consulta nueva,2018-06-01,58,20,4,3,1,2,6,11,31,18,0,0,0,2,156
ICLA,atencion odontologica,consulta nueva,2018-06-01,105,109,60,126,45,80,27,107,8,19,0,28,0,4,718
INCAHUASI,atencion odontologica,consulta nueva,2018-06-01,19,21,13,8,4,14,7,29,0,10,0,16,0,10,151
INQUISIVI,atencion odontologica,consulta nueva,2018-06-01,56,48,87,83,12,22,24,55,48,57,0,11,0,21,524
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2018-06-01,182,141,56,44,4,23,41,93,35,36,0,29,0,39,723
IXIAMAS,atencion odontologica,consulta nueva,2018-06-01,7,8,71,50,1,4,4,18,3,0,0,4,0,5,175
JESUS DE MACHACA,atencion odontologica,consulta nueva,2018-06-01,36,27,18,16,13,20,39,66,29,44,0,10,0,30,348
LA ASUNTA,atencion odontologica,consulta nueva,2018-06-01,70,72,116,114,9,111,28,263,24,7,0,131,0,75,1020
LA GUARDIA,atencion odontologica,consulta nueva,2018-06-01,405,446,17,16,3,46,20,222,187,94,0,111,0,109,1676
LA PAZ,atencion odontologica,consulta nueva,2018-06-01,3588,3289,1295,1642,568,981,2267,5466,970,961,0,1380,0,712,23119
LA RIVERA,atencion odontologica,consulta nueva,2018-06-01,0,8,11,19,12,1,1,0,8,2,0,0,0,0,62
LAGUNILLAS,atencion odontologica,consulta nueva,2018-06-01,0,0,1,3,3,8,10,26,1,1,0,3,0,0,56
LAJA,atencion odontologica,consulta nueva,2018-06-01,57,62,7,6,5,15,6,47,48,53,0,8,0,19,333
LAS CARRERAS,atencion odontologica,consulta nueva,2018-06-01,17,21,14,22,14,8,29,63,7,10,0,16,0,0,221
LICOMA PAMPA,atencion odontologica,consulta nueva,2018-06-01,18,6,46,17,4,4,7,13,9,0,0,4,0,4,132
LLALLAGUA,atencion odontologica,consulta nueva,2018-06-01,253,323,30,45,14,54,50,226,43,28,0,98,0,58,1222
LLICA,atencion odontologica,consulta nueva,2018-06-01,22,36,12,36,9,9,41,45,15,26,0,4,0,0,255
LORETO,atencion odontologica,consulta nueva,2018-06-01,2,2,20,20,5,12,15,17,1,1,0,2,0,0,97
LURIBAY,atencion odontologica,consulta nueva,2018-06-01,22,22,5,2,3,8,9,28,11,3,0,10,0,3,126
MACHACAMARCA,atencion odontologica,consulta nueva,2018-06-01,48,45,99,100,16,37,51,78,48,78,0,14,0,12,626
MACHARETI,atencion odontologica,consulta nueva,2018-06-01,32,27,6,15,13,42,29,76,4,1,0,23,0,7,275
MAGDALENA,atencion odontologica,consulta nueva,2018-06-01,7,8,27,33,8,15,19,39,9,2,0,6,0,2,175
MAIRANA,atencion odontologica,consulta nueva,2018-06-01,41,45,23,27,3,47,4,122,4,14,0,105,0,30,465
MALLA,atencion odontologica,consulta nueva,2018-06-01,4,19,1,2,1,1,3,7,7,12,0,2,0,0,59
MAPIRI,atencion odontologica,consulta nueva,2018-06-01,61,51,15,15,1,16,19,64,8,6,0,16,0,16,288
MECAPACA,atencion odontologica,consulta nueva,2018-06-01,59,60,27,26,7,21,34,79,11,5,0,26,0,11,366
MINEROS,atencion odontologica,consulta nueva,2018-06-01,58,60,43,43,0,11,3,62,41,31,0,7,0,46,405
MIZQUE,atencion odontologica,consulta nueva,2018-06-01,228,283,57,38,12,35,37,90,60,84,0,13,0,44,981
MOCOMOCO,atencion odontologica,consulta nueva,2018-06-01,13,10,22,33,6,21,29,66,17,10,0,4,0,7,238
MOJINETE,atencion odontologica,consulta nueva,2018-06-01,7,14,3,7,1,0,7,17,8,4,0,2,0,2,72
MOJOCOYA,atencion odontologica,consulta nueva,2018-06-01,39,27,25,23,19,49,39,110,15,17,0,5,0,3,371
MONTEAGUDO,atencion odontologica,consulta nueva,2018-06-01,123,100,19,31,28,51,68,197,30,25,0,26,0,70,768
MONTERO,atencion odontologica,consulta nueva,2018-06-01,523,453,230,218,55,145,191,464,143,119,0,128,0,58,2727
MORO MORO,atencion odontologica,consulta nueva,2018-06-01,12,19,8,16,4,10,13,28,8,2,0,2,0,1,123
MOROCHATA,atencion odontologica,consulta nueva,2018-06-01,43,31,459,440,10,20,17,42,32,32,0,11,0,11,1148
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2018-06-01,24,32,0,0,0,1,1,1,0,0,0,0,0,0,59
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,consulta nueva,2018-06-01,1,2,16,12,0,0,1,0,0,0,0,0,0,0,32
OCURI,atencion odontologica,consulta nueva,2018-06-01,87,72,131,146,18,73,33,137,67,55,0,72,0,29,920
OKINAWA,atencion odontologica,consulta nueva,2018-06-01,1,1,2,3,0,3,2,12,0,5,0,1,0,0,30
OMEREQUE,atencion odontologica,consulta nueva,2018-06-01,5,9,0,3,2,12,3,28,8,10,0,7,0,26,113
ORURO,atencion odontologica,consulta nueva,2018-06-01,1200,1216,589,695,257,502,1122,2527,409,342,0,644,0,371,9874
PADCAYA,atencion odontologica,consulta nueva,2018-06-01,7,9,68,64,18,38,61,110,11,6,0,2,0,2,396
PADILLA,atencion odontologica,consulta nueva,2018-06-01,43,116,41,55,34,40,80,193,25,9,0,51,0,12,699
PAILON,atencion odontologica,consulta nueva,2018-06-01,78,45,32,22,3,23,34,115,34,9,0,29,0,29,453
PALCA,atencion odontologica,consulta nueva,2018-06-01,87,112,149,222,5,19,34,52,31,19,0,11,0,8,749
PALOS BLANCOS,atencion odontologica,consulta nueva,2018-06-01,126,125,38,32,6,62,41,156,36,31,0,33,0,93,779
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2018-06-01,10,14,24,22,2,7,1,12,3,4,0,8,0,4,111
PAMPA GRANDE,atencion odontologica,consulta nueva,2018-06-01,60,79,1,8,0,15,1,78,13,16,0,48,0,43,362
PAPEL PAMPA,atencion odontologica,consulta nueva,2018-06-01,5,2,5,2,2,12,12,12,20,26,0,4,0,2,104
PASORAPA,atencion odontologica,consulta nueva,2018-06-01,2,20,24,10,0,14,21,26,5,5,0,8,0,0,135
PATACAMAYA,atencion odontologica,consulta nueva,2018-06-01,129,135,12,20,0,30,4,109,10,7,0,71,0,35,562
PAZÑA,atencion odontologica,consulta nueva,2018-06-01,10,11,45,42,1,8,14,44,20,19,0,1,0,5,220
PELECHUCO,atencion odontologica,consulta nueva,2018-06-01,21,25,9,6,4,9,11,38,7,6,0,10,0,3,149
POCOATA,atencion odontologica,consulta nueva,2018-06-01,195,169,3,10,3,39,21,94,184,225,0,53,0,40,1036
POCONA,atencion odontologica,consulta nueva,2018-06-01,56,116,246,239,13,65,20,119,17,31,0,49,0,44,1015
POJO (CBBA),atencion odontologica,consulta nueva,2018-06-01,32,56,41,35,19,28,18,75,4,8,0,18,0,18,352
POOPO,atencion odontologica,consulta nueva,2018-06-01,35,21,99,96,20,52,56,74,28,29,0,24,0,14,548
PORCO,atencion odontologica,consulta nueva,2018-06-01,24,18,11,8,3,3,2,35,2,5,0,16,0,8,135
POROMA,atencion odontologica,consulta nueva,2018-06-01,42,35,139,174,31,45,74,154,6,27,0,14,0,6,747
PORONGO,atencion odontologica,consulta nueva,2018-06-01,39,41,42,42,0,4,1,5,8,9,0,6,0,7,204
PORTACHUELO,atencion odontologica,consulta nueva,2018-06-01,17,14,32,22,6,15,10,44,15,11,0,19,0,10,215
PORVENIR,atencion odontologica,consulta nueva,2018-06-01,19,52,22,11,11,20,13,62,6,2,0,20,0,7,245
POSTRER VALLE,atencion odontologica,consulta nueva,2018-06-01,5,13,9,0,0,4,1,13,2,5,0,0,0,7,59
POTOSI,atencion odontologica,consulta nueva,2018-06-01,773,650,525,556,248,357,558,1487,153,176,0,429,0,249,6161
PRESTO,atencion odontologica,consulta nueva,2018-06-01,16,26,36,47,9,31,44,71,0,1,0,7,0,10,298
PUCARA,atencion odontologica,consulta nueva,2018-06-01,3,1,2,2,0,0,10,29,1,0,0,4,0,10,62
PUCARANI,atencion odontologica,consulta nueva,2018-06-01,120,94,209,202,25,41,64,165,61,32,0,30,0,32,1075
PUERTO ACOSTA,atencion odontologica,consulta nueva,2018-06-01,3,5,116,89,7,10,14,19,14,23,0,1,0,4,305
PUERTO CARABUCO,atencion odontologica,consulta nueva,2018-06-01,12,12,1,6,5,4,15,28,8,14,0,2,0,0,107
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2018-06-01,42,68,70,115,52,40,38,72,10,3,0,31,0,47,588
PUERTO PEREZ,atencion odontologica,consulta nueva,2018-06-01,2,3,1,41,0,4,5,7,2,0,0,5,0,2,72
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2018-06-01,82,43,20,26,0,5,3,25,8,6,0,10,0,18,246
PUERTO RICO,atencion odontologica,consulta nueva,2018-06-01,43,55,27,13,17,19,30,71,14,12,0,35,0,18,354
PUERTO SUAREZ,atencion odontologica,consulta nueva,2018-06-01,27,23,20,17,4,9,18,42,13,22,0,7,0,13,215
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2018-06-01,208,206,26,43,21,119,50,332,54,33,0,91,0,208,1391
PUNA,atencion odontologica,consulta nueva,2018-06-01,14,23,21,26,18,35,36,118,12,21,0,15,0,37,376
PUNATA,atencion odontologica,consulta nueva,2018-06-01,84,126,99,118,15,64,52,290,38,54,0,59,0,167,1166
QUIABAYA,atencion odontologica,consulta nueva,2018-06-01,7,4,17,21,3,4,6,23,1,2,0,3,0,4,95
QUILLACOLLO,atencion odontologica,consulta nueva,2018-06-01,759,836,160,164,85,156,170,656,209,189,0,132,0,314,3830
QUIME,atencion odontologica,consulta nueva,2018-06-01,120,126,21,12,8,8,33,70,35,15,0,3,0,23,474
QUIRUSILLAS,atencion odontologica,consulta nueva,2018-06-01,7,13,24,15,0,4,0,5,0,2,0,1,0,2,73
RAVELO,atencion odontologica,consulta nueva,2018-06-01,203,172,15,8,6,45,35,127,126,162,0,55,0,31,985
REYES,atencion odontologica,consulta nueva,2018-06-01,7,6,9,4,3,4,18,16,7,1,0,8,0,3,86
RIBERALTA,atencion odontologica,consulta nueva,2018-06-01,385,341,117,95,51,218,75,554,60,44,0,371,0,107,2418
ROBORE,atencion odontologica,consulta nueva,2018-06-01,19,16,21,31,32,22,49,89,5,7,0,20,0,5,316
RURRENABAQUE,atencion odontologica,consulta nueva,2018-06-01,41,63,37,30,6,38,28,119,54,27,0,39,0,13,495
SABAYA,atencion odontologica,consulta nueva,2018-06-01,57,25,128,150,45,41,16,32,24,27,0,15,0,7,567
SACABA,atencion odontologica,consulta nueva,2018-06-01,530,514,1401,1490,217,395,97,429,190,164,0,109,0,186,5722
SACABAMBA,atencion odontologica,consulta nueva,2018-06-01,15,14,47,61,0,11,3,7,6,12,0,12,0,0,188
SACACA,atencion odontologica,consulta nueva,2018-06-01,32,31,7,26,7,37,18,96,30,37,0,34,0,39,394
SAIPINA,atencion odontologica,consulta nueva,2018-06-01,16,25,7,6,9,7,9,18,8,9,0,15,0,8,137
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2018-06-01,74,103,358,387,108,177,75,126,65,86,0,50,0,18,1627
SAMAIPATA,atencion odontologica,consulta nueva,2018-06-01,15,22,17,19,5,15,15,33,14,14,0,10,0,14,193
SAN AGUSTIN,atencion odontologica,consulta nueva,2018-06-01,4,3,4,2,1,5,6,10,0,0,0,0,0,0,35
SAN ANDRES,atencion odontologica,consulta nueva,2018-06-01,17,8,9,57,8,9,9,33,2,0,0,5,0,5,162
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2018-06-01,10,7,4,9,1,6,8,14,27,29,0,1,0,5,121
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2018-06-01,0,4,1,3,2,8,4,7,0,0,0,2,0,0,31
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2018-06-01,2,7,2,2,0,1,3,15,4,0,0,4,0,1,41
SAN BENITO,atencion odontologica,consulta nueva,2018-06-01,148,177,123,92,10,18,12,196,51,108,0,51,0,65,1051
SAN BORJA,atencion odontologica,consulta nueva,2018-06-01,40,46,16,13,1,23,26,68,10,17,0,17,0,16,293
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2018-06-01,13,10,12,6,1,4,7,17,11,11,0,4,0,1,97
SAN CARLOS,atencion odontologica,consulta nueva,2018-06-01,27,28,39,45,26,38,18,62,13,9,0,20,0,31,356
SAN IGNACIO,atencion odontologica,consulta nueva,2018-06-01,39,54,35,48,18,66,30,161,12,8,0,20,0,21,512
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2018-06-01,177,164,7,18,9,19,30,84,42,32,0,24,0,39,645
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2018-06-01,1,1,15,12,3,8,3,8,2,0,0,3,0,2,58
SAN JAVIER(STC),atencion odontologica,consulta nueva,2018-06-01,14,12,10,14,3,6,19,28,12,0,0,4,0,12,134
SAN JOAQUIN,atencion odontologica,consulta nueva,2018-06-01,3,5,10,9,2,4,5,10,2,1,0,7,0,1,59
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2018-06-01,28,16,14,17,12,35,43,57,16,8,0,7,0,13,266
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2018-06-01,42,25,5,7,2,5,6,28,10,8,0,5,0,20,163
SAN JULIAN,atencion odontologica,consulta nueva,2018-06-01,110,124,6,21,6,19,13,142,38,35,0,16,0,81,611
SAN LORENZO(PND),atencion odontologica,consulta nueva,2018-06-01,19,41,6,4,0,1,3,3,0,0,0,2,0,0,79
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2018-06-01,67,80,221,318,76,88,139,323,25,34,0,12,0,8,1391
SAN LUCAS,atencion odontologica,consulta nueva,2018-06-01,172,136,38,34,9,46,53,253,45,31,0,76,0,62,955
SAN MATIAS,atencion odontologica,consulta nueva,2018-06-01,20,24,8,4,4,3,5,35,9,5,0,11,0,10,138
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2018-06-01,33,50,9,15,8,21,18,83,5,6,0,31,0,11,290
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2018-06-01,16,0,6,2,1,7,0,18,2,2,0,2,0,5,61
SAN PEDRO,atencion odontologica,consulta nueva,2018-06-01,78,68,39,67,26,52,36,107,23,21,0,37,0,28,582
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2018-06-01,75,81,29,16,16,47,30,200,40,50,0,103,0,87,774
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2018-06-01,12,6,39,27,4,6,3,23,10,11,0,6,0,5,152
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2018-06-01,11,8,0,0,1,3,1,5,6,4,0,0,0,2,41
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2018-06-01,13,22,50,63,5,8,12,10,19,23,0,2,0,1,228
SAN PEDRO(PND),atencion odontologica,consulta nueva,2018-06-01,9,17,9,20,5,3,8,9,15,9,0,6,0,3,113
SAN RAFAEL,atencion odontologica,consulta nueva,2018-06-01,14,24,6,2,0,7,2,31,1,1,0,3,0,15,106
SAN RAMON BENI,atencion odontologica,consulta nueva,2018-06-01,0,0,3,1,2,0,1,9,0,0,0,0,0,8,24
SAN RAMON SCZ,atencion odontologica,consulta nueva,2018-06-01,52,63,10,8,8,11,31,36,7,10,0,25,0,15,276
SANTA ANA,atencion odontologica,consulta nueva,2018-06-01,46,32,68,72,18,84,27,128,13,17,0,3,0,7,515
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2018-06-01,3199,3088,1475,1706,546,1552,2939,8067,1321,884,0,2879,0,576,28232
SANTA ROSA,atencion odontologica,consulta nueva,2018-06-01,39,43,14,9,4,5,8,18,2,0,0,1,0,0,143
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2018-06-01,28,20,18,10,2,20,24,60,10,7,0,18,0,11,228
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2018-06-01,23,5,1,0,0,10,0,12,14,6,0,8,0,12,91
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2018-06-01,47,83,397,143,52,31,79,121,53,44,0,22,0,6,1078
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2018-06-01,58,57,39,34,6,21,9,32,47,42,0,9,0,7,361
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2018-06-01,9,5,6,4,4,13,18,18,6,12,0,3,0,0,98
SANTIVAÑES,atencion odontologica,consulta nueva,2018-06-01,21,34,53,88,6,0,10,52,24,50,0,1,0,4,343
