,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2018-06-01,3,2,1,0,0,0,3,1,1,0,0,0,0,0,11
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2018-06-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2018-06-01,0,2,0,0,0,2,3,0,3,0,0,0,0,0,10
SAN RAFAEL,atencion odontologica,endodoncia,2018-06-01,0,2,0,0,0,2,0,1,0,0,0,0,0,0,5
SAN RAMON BENI,atencion odontologica,endodoncia,2018-06-01,0,2,0,0,0,6,0,1,0,0,0,0,0,0,9
SAN RAMON SCZ,atencion odontologica,endodoncia,2018-06-01,2,2,15,28,1,1,1,1,0,0,0,0,0,0,51
SANTA ANA,atencion odontologica,endodoncia,2018-06-01,0,0,1,0,0,3,0,2,0,0,0,0,0,0,6
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2018-06-01,113,114,115,144,60,91,410,696,141,74,0,0,0,0,1958
SANTA ROSA,atencion odontologica,endodoncia,2018-06-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2018-06-01,8,4,0,4,0,2,6,10,2,2,0,0,0,0,38
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2018-06-01,2,6,7,6,3,1,1,8,2,2,0,0,0,0,38
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2018-06-01,0,2,0,0,1,4,2,8,5,3,0,0,0,0,25
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2018-06-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,endodoncia,2018-06-01,1,1,2,1,1,0,1,2,2,2,0,0,0,0,13
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2018-06-01,2,4,0,0,0,2,2,5,0,0,0,0,0,0,15
SAPAHAQUI,atencion odontologica,endodoncia,2018-06-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
SENA,atencion odontologica,endodoncia,2018-06-01,1,0,1,0,0,4,0,8,0,0,0,0,0,0,14
SHINAOTA,atencion odontologica,endodoncia,2018-06-01,2,6,0,0,0,1,1,1,0,1,0,0,0,0,12
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2018-06-01,0,1,1,0,0,0,0,0,2,0,0,0,0,0,4
SICAYA,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,endodoncia,2018-06-01,86,52,28,17,0,7,5,37,2,6,0,0,0,0,240
SOPACHUY,atencion odontologica,endodoncia,2018-06-01,1,3,1,0,2,1,3,10,1,0,0,0,0,0,22
SORACACHI,atencion odontologica,endodoncia,2018-06-01,2,1,1,0,0,0,2,1,5,0,0,0,0,0,12
SORATA,atencion odontologica,endodoncia,2018-06-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
SUCRE,atencion odontologica,endodoncia,2018-06-01,163,108,106,129,25,73,128,327,20,26,0,0,0,0,1105
TACACHI,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,endodoncia,2018-06-01,1,1,0,0,0,2,0,4,0,0,0,0,0,0,8
TACOPAYA,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,1,1,0,5,5,2,0,0,0,0,14
TAHUA,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,0,0,1,2,4,0,0,0,0,7
TAPACARI,atencion odontologica,endodoncia,2018-06-01,2,0,0,0,0,1,1,2,0,2,0,0,0,0,8
TARABUCO,atencion odontologica,endodoncia,2018-06-01,1,2,4,0,0,1,3,3,1,0,0,0,0,0,15
TARATA,atencion odontologica,endodoncia,2018-06-01,5,0,0,4,3,0,0,2,1,0,0,0,0,0,15
TARIJA,atencion odontologica,endodoncia,2018-06-01,24,27,69,49,31,46,115,223,36,21,0,0,0,0,641
TARVITA,atencion odontologica,endodoncia,2018-06-01,0,5,0,2,2,1,1,6,0,0,0,0,0,0,17
TEOPONTE,atencion odontologica,endodoncia,2018-06-01,1,0,0,2,0,0,1,5,0,0,0,0,0,0,9
TIAWANACU,atencion odontologica,endodoncia,2018-06-01,0,1,0,0,3,0,2,4,0,0,0,0,0,0,10
TINGUIPAYA,atencion odontologica,endodoncia,2018-06-01,3,0,0,3,0,0,0,11,11,6,0,0,0,0,34
TIPUANI,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,endodoncia,2018-06-01,28,23,6,1,0,2,2,8,4,2,0,0,0,0,76
TIRAQUE (CBBA),atencion odontologica,endodoncia,2018-06-01,0,4,1,3,0,2,0,3,0,0,0,0,0,0,13
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
TOCO,atencion odontologica,endodoncia,2018-06-01,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5
TODOS SANTOS,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOLATA,atencion odontologica,endodoncia,2018-06-01,0,1,0,0,0,0,0,1,2,1,0,0,0,0,5
TOLEDO,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
TOMAVE,atencion odontologica,endodoncia,2018-06-01,2,1,1,1,0,0,1,1,4,0,0,0,0,0,11
TOMINA,atencion odontologica,endodoncia,2018-06-01,1,3,1,8,4,3,11,8,0,0,0,0,0,0,39
TORO TORO,atencion odontologica,endodoncia,2018-06-01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4
TOTORA(CBBA),atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8
TOTORA(ORR),atencion odontologica,endodoncia,2018-06-01,0,0,1,0,0,0,1,7,2,0,0,0,0,0,11
TRIGAL,atencion odontologica,endodoncia,2018-06-01,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4
TRINIDAD,atencion odontologica,endodoncia,2018-06-01,10,7,27,30,30,30,89,60,28,28,0,0,0,0,339
TUPIZA,atencion odontologica,endodoncia,2018-06-01,25,6,20,30,8,19,43,69,23,42,0,0,0,0,285
TURCO,atencion odontologica,endodoncia,2018-06-01,0,0,2,2,1,0,2,3,0,1,0,0,0,0,11
UMALA,atencion odontologica,endodoncia,2018-06-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
UNCIA,atencion odontologica,endodoncia,2018-06-01,3,7,12,8,9,4,8,15,1,0,0,0,0,0,67
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2018-06-01,0,1,2,2,1,1,5,12,3,0,0,0,0,0,27
URUBICHA,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
UYUNI,atencion odontologica,endodoncia,2018-06-01,3,3,6,2,0,1,5,9,4,3,0,0,0,0,36
VACAS,atencion odontologica,endodoncia,2018-06-01,0,1,1,0,0,0,1,2,0,1,0,0,0,0,6
VALLEGRANDE,atencion odontologica,endodoncia,2018-06-01,0,0,1,1,0,1,2,1,2,0,0,0,0,0,8
VIACHA,atencion odontologica,endodoncia,2018-06-01,51,25,8,7,1,5,23,39,2,7,0,0,0,0,168
VILA VILA,atencion odontologica,endodoncia,2018-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VILLA CHARCAS,atencion odontologica,endodoncia,2018-06-01,1,2,0,0,0,0,0,1,1,0,0,0,0,0,5
VILLA MONTES,atencion odontologica,endodoncia,2018-06-01,3,4,4,8,5,10,12,17,4,0,0,0,0,0,67
VILLA SERRANO,atencion odontologica,endodoncia,2018-06-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
VILLA TUNARI,atencion odontologica,endodoncia,2018-06-01,29,36,8,15,7,15,23,50,7,3,0,0,0,0,193
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2018-06-01,6,2,0,1,0,1,0,5,0,0,0,0,0,0,15
VILLAZON,atencion odontologica,endodoncia,2018-06-01,22,24,12,16,12,21,16,23,8,5,0,0,0,0,159
VINTO,atencion odontologica,endodoncia,2018-06-01,28,19,0,7,0,2,0,23,2,3,0,0,0,0,84
VITICHI,atencion odontologica,endodoncia,2018-06-01,0,0,0,2,0,0,0,6,1,1,0,0,0,0,10
WALDO BALLIVIAN,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
WARNES,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,endodoncia,2018-06-01,0,9,21,8,2,1,31,40,11,1,0,0,0,0,124
YAMPARAEZ,atencion odontologica,endodoncia,2018-06-01,2,0,0,0,2,1,0,6,0,1,0,0,0,0,12
YAPACANI,atencion odontologica,endodoncia,2018-06-01,6,7,1,2,0,3,9,14,4,3,0,0,0,0,49
YOCALLA,atencion odontologica,endodoncia,2018-06-01,5,0,0,3,0,3,0,7,0,1,0,0,0,0,19
YOTALA,atencion odontologica,endodoncia,2018-06-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
YUNCHARA,atencion odontologica,endodoncia,2018-06-01,0,0,1,2,0,1,4,5,0,0,0,0,0,0,13
YUNGUYO DE LITORAL,atencion odontologica,endodoncia,2018-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,endodoncia,2018-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ACACIO,atencion odontologica,endodoncia,2018-07-01,0,0,1,1,0,0,6,0,0,0,0,0,0,0,8
ACHACACHI,atencion odontologica,endodoncia,2018-07-01,4,1,4,10,1,11,4,26,5,2,0,0,0,0,68
ACHOCALLA,atencion odontologica,endodoncia,2018-07-01,2,6,0,1,0,1,1,2,0,0,0,0,0,0,13
AIQUILE,atencion odontologica,endodoncia,2018-07-01,3,4,6,4,0,1,0,12,2,4,0,0,0,0,36
ALCALA,atencion odontologica,endodoncia,2018-07-01,0,0,1,1,1,0,0,11,0,0,0,0,0,0,14
ALTO BENI,atencion odontologica,endodoncia,2018-07-01,1,2,1,0,1,1,2,5,0,1,0,0,0,0,14
ANCORAIMES,atencion odontologica,endodoncia,2018-07-01,2,2,0,3,0,2,0,1,0,2,0,0,0,0,12
ANDAMARCA,atencion odontologica,endodoncia,2018-07-01,4,2,1,2,0,0,1,3,2,1,0,0,0,0,16
ANTEQUERA,atencion odontologica,endodoncia,2018-07-01,2,0,2,3,1,1,0,3,0,2,0,0,0,0,14
APOLO,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,endodoncia,2018-07-01,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4
ARANI,atencion odontologica,endodoncia,2018-07-01,4,1,1,0,1,0,0,1,0,0,0,0,0,0,8
ARBIETO,atencion odontologica,endodoncia,2018-07-01,7,10,0,2,0,0,1,5,0,2,0,0,0,0,27
ARQUE,atencion odontologica,endodoncia,2018-07-01,2,0,3,1,0,4,0,5,0,2,0,0,0,0,17
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2018-07-01,11,30,0,4,0,10,0,34,7,2,0,0,0,0,98
ATOCHA,atencion odontologica,endodoncia,2018-07-01,11,13,17,23,9,26,79,98,5,3,0,0,0,0,284
AUCAPATA,atencion odontologica,endodoncia,2018-07-01,0,0,1,0,0,1,3,1,0,0,0,0,0,0,6
AYATA,atencion odontologica,endodoncia,2018-07-01,3,1,0,0,0,0,0,0,0,1,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2018-07-01,4,1,6,7,0,11,9,24,1,1,0,0,0,0,64
AZURDUY,atencion odontologica,endodoncia,2018-07-01,3,3,1,1,2,2,2,6,0,0,0,0,0,0,20
BATALLAS,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5
BAURES,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BELEN DE URMIRI,atencion odontologica,endodoncia,2018-07-01,0,1,0,1,0,1,1,0,1,0,0,0,0,0,5
BERMEJO,atencion odontologica,endodoncia,2018-07-01,2,1,5,7,10,13,59,43,0,0,0,0,0,0,140
BETANZOS,atencion odontologica,endodoncia,2018-07-01,0,4,0,3,0,2,5,5,0,0,0,0,0,0,19
BOLIVAR,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BOLPEBRA,atencion odontologica,endodoncia,2018-07-01,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3
BOYUIBE,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,endodoncia,2018-07-01,3,1,1,8,8,1,1,13,1,0,0,0,0,0,37
CABEZAS,atencion odontologica,endodoncia,2018-07-01,5,2,0,0,0,0,0,0,1,0,0,0,0,0,8
CAIROMA,atencion odontologica,endodoncia,2018-07-01,0,2,6,9,2,1,10,12,0,0,0,0,0,0,42
"CAIZA ""D""",atencion odontologica,endodoncia,2018-07-01,3,3,1,3,0,0,1,9,0,0,0,0,0,0,20
CAJUATA,atencion odontologica,endodoncia,2018-07-01,0,1,0,2,0,1,1,7,1,0,0,0,0,0,13
CALAMARCA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,2,1,2,5,0,1,0,0,0,0,11
CAMARGO,atencion odontologica,endodoncia,2018-07-01,3,13,2,5,1,7,0,5,0,1,0,0,0,0,37
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2018-07-01,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4
CAMIRI,atencion odontologica,endodoncia,2018-07-01,17,3,2,9,1,2,0,13,0,1,0,0,0,0,48
CAPINOTA,atencion odontologica,endodoncia,2018-07-01,0,1,11,12,0,3,3,13,2,0,0,0,0,0,45
CAQUIAVIRI,atencion odontologica,endodoncia,2018-07-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
CARACOLLO,atencion odontologica,endodoncia,2018-07-01,1,2,4,4,1,1,5,14,0,1,0,0,0,0,33
CARANAVI,atencion odontologica,endodoncia,2018-07-01,10,7,3,2,1,11,2,14,3,4,0,0,0,0,57
CARAPARI,atencion odontologica,endodoncia,2018-07-01,0,0,8,5,3,9,16,27,0,3,0,0,0,0,71
CHALLAPATA,atencion odontologica,endodoncia,2018-07-01,5,12,2,6,1,1,2,12,1,0,0,0,0,0,42
CHAQUI,atencion odontologica,endodoncia,2018-07-01,2,0,2,0,1,3,1,4,0,1,0,0,0,0,14
CHARAGUA,atencion odontologica,endodoncia,2018-07-01,1,1,0,0,0,3,3,7,0,0,0,0,0,0,15
CHAYANTA,atencion odontologica,endodoncia,2018-07-01,0,1,0,1,0,3,0,5,0,2,0,0,0,0,12
CHIMORE,atencion odontologica,endodoncia,2018-07-01,2,2,2,1,0,2,0,0,0,3,0,0,0,0,12
CHIPAYA,atencion odontologica,endodoncia,2018-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHOQUE COTA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,1,0,2,0,0,0,0,0,4
CHUA COCANI,atencion odontologica,endodoncia,2018-07-01,0,0,2,2,0,0,0,2,0,0,0,0,0,0,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2018-07-01,10,8,2,5,2,4,7,18,0,0,0,0,0,0,56
CHUMA,atencion odontologica,endodoncia,2018-07-01,0,0,2,1,2,1,2,4,0,0,0,0,0,0,12
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLIZA,atencion odontologica,endodoncia,2018-07-01,1,8,5,3,1,1,6,3,6,1,0,0,0,0,35
COBIJA,atencion odontologica,endodoncia,2018-07-01,6,3,5,10,1,8,11,25,2,2,0,0,0,0,73
COCAPATA,atencion odontologica,endodoncia,2018-07-01,6,1,2,1,0,1,0,2,0,1,0,0,0,0,14
COCHABAMBA,atencion odontologica,endodoncia,2018-07-01,168,202,212,223,109,158,374,676,133,83,0,0,0,0,2338
COLCAPIRHUA,atencion odontologica,endodoncia,2018-07-01,24,22,1,6,11,13,1,16,24,4,0,0,0,0,122
"COLCHA ""K""",atencion odontologica,endodoncia,2018-07-01,7,8,2,1,2,5,1,2,1,1,0,0,0,0,30
COLLANA,atencion odontologica,endodoncia,2018-07-01,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
COLOMI,atencion odontologica,endodoncia,2018-07-01,4,5,0,0,0,1,0,5,2,0,0,0,0,0,17
COLPA BELGICA,atencion odontologica,endodoncia,2018-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,endodoncia,2018-07-01,9,8,3,4,1,5,4,15,2,3,0,0,0,0,54
COLQUENCHA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
COLQUIRI,atencion odontologica,endodoncia,2018-07-01,5,4,1,2,2,2,0,6,6,1,0,0,0,0,29
COMANCHE,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
COMARAPA,atencion odontologica,endodoncia,2018-07-01,1,0,3,5,10,17,1,23,0,2,0,0,0,0,62
COMBAYA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,endodoncia,2018-07-01,0,0,1,1,0,0,1,3,0,0,0,0,0,0,6
COPACABANA,atencion odontologica,endodoncia,2018-07-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
CORIPATA,atencion odontologica,endodoncia,2018-07-01,0,4,1,3,1,1,3,1,0,0,0,0,0,0,14
CORO CORO,atencion odontologica,endodoncia,2018-07-01,2,0,6,2,2,14,15,13,4,1,0,0,0,0,59
COROICO,atencion odontologica,endodoncia,2018-07-01,4,3,5,3,3,6,5,12,0,0,0,0,0,0,41
CORQUE,atencion odontologica,endodoncia,2018-07-01,0,10,2,0,0,1,1,1,0,0,0,0,0,0,15
COTAGAITA,atencion odontologica,endodoncia,2018-07-01,11,7,24,38,14,18,30,67,8,3,0,0,0,0,220
COTOCA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5
CRUZ DE MACHACAMARCA,atencion odontologica,endodoncia,2018-07-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
CUATRO CAÑADAS,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,2,0,2,2,0,0,0,0,0,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2018-07-01,1,0,0,2,0,2,0,4,0,0,0,0,0,0,9
CUEVO,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,2,2,1,2,0,0,0,0,0,0,7
CULPINA,atencion odontologica,endodoncia,2018-07-01,0,2,2,1,0,2,3,7,2,0,0,0,0,0,19
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2018-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CURVA,atencion odontologica,endodoncia,2018-07-01,3,3,0,0,0,0,1,3,3,3,0,0,0,0,16
DESAGUADERO,atencion odontologica,endodoncia,2018-07-01,2,4,4,0,6,0,1,8,1,1,0,0,0,0,27
EL ALTO,atencion odontologica,endodoncia,2018-07-01,162,142,264,269,95,152,186,303,37,28,0,0,0,0,1638
EL CHORO,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,2,0,1,2,0,0,0,0,5
EL PUENTE(TJA),atencion odontologica,endodoncia,2018-07-01,0,1,2,0,0,6,2,8,0,0,0,0,0,0,19
EL TORNO,atencion odontologica,endodoncia,2018-07-01,6,2,6,1,2,0,1,14,1,2,0,0,0,0,35
EL VILLAR,atencion odontologica,endodoncia,2018-07-01,1,0,0,0,0,0,4,7,0,0,0,0,0,0,12
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2018-07-01,1,1,5,7,4,6,4,13,1,0,0,0,0,0,42
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2018-07-01,10,8,0,0,0,0,1,3,2,1,0,0,0,0,25
ESCARA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
ESCOMA,atencion odontologica,endodoncia,2018-07-01,0,2,8,2,6,10,12,3,0,0,0,0,0,0,43
ESMERALDA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,endodoncia,2018-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2018-07-01,2,1,2,0,0,3,2,1,0,0,0,0,0,0,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2018-07-01,0,0,3,0,0,1,3,2,1,1,0,0,0,0,11
GUANAY,atencion odontologica,endodoncia,2018-07-01,2,0,0,0,2,1,1,6,3,0,0,0,0,0,15
GUAQUI,atencion odontologica,endodoncia,2018-07-01,0,0,0,2,2,2,3,4,2,0,0,0,0,0,15
GUAYARAMERIN,atencion odontologica,endodoncia,2018-07-01,4,0,7,4,2,6,4,26,7,0,0,0,0,0,60
GUTIERREZ,atencion odontologica,endodoncia,2018-07-01,0,0,2,2,2,5,6,8,2,0,0,0,0,0,27
HUACARETA,atencion odontologica,endodoncia,2018-07-01,2,0,1,0,1,0,1,0,0,0,0,0,0,0,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,endodoncia,2018-07-01,5,13,6,10,8,6,9,18,1,3,0,0,0,0,79
HUARACAJE,atencion odontologica,endodoncia,2018-07-01,0,0,0,1,0,3,2,2,0,0,0,0,0,0,8
HUARINA,atencion odontologica,endodoncia,2018-07-01,0,0,0,1,1,0,0,2,1,0,0,0,0,0,5
HUATAJATA,atencion odontologica,endodoncia,2018-07-01,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,endodoncia,2018-07-01,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4
ICHOCA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8
ICLA,atencion odontologica,endodoncia,2018-07-01,0,0,0,1,0,4,2,10,0,0,0,0,0,0,17
INCAHUASI,atencion odontologica,endodoncia,2018-07-01,0,5,0,1,0,2,3,5,0,2,0,0,0,0,18
INQUISIVI,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2018-07-01,2,2,2,0,1,0,4,10,1,2,0,0,0,0,24
IXIAMAS,atencion odontologica,endodoncia,2018-07-01,1,3,0,1,0,1,0,0,0,0,0,0,0,0,6
JESUS DE MACHACA,atencion odontologica,endodoncia,2018-07-01,0,1,0,0,1,3,3,3,1,1,0,0,0,0,13
LA ASUNTA,atencion odontologica,endodoncia,2018-07-01,15,13,1,2,0,7,2,10,0,0,0,0,0,0,50
LA GUARDIA,atencion odontologica,endodoncia,2018-07-01,5,3,0,0,0,0,0,2,1,0,0,0,0,0,11
LA PAZ,atencion odontologica,endodoncia,2018-07-01,275,207,291,287,148,259,513,795,131,118,0,0,0,0,3024
LAGUNILLAS,atencion odontologica,endodoncia,2018-07-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
LAJA,atencion odontologica,endodoncia,2018-07-01,1,1,0,0,0,0,0,3,0,0,0,0,0,0,5
LAS CARRERAS,atencion odontologica,endodoncia,2018-07-01,1,0,0,1,5,1,4,6,0,1,0,0,0,0,19
LLALLAGUA,atencion odontologica,endodoncia,2018-07-01,4,10,3,3,4,9,4,21,1,0,0,0,0,0,59
LLICA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,5,0,1,0,0,0,0,0,7
MACHACAMARCA,atencion odontologica,endodoncia,2018-07-01,3,2,16,9,0,2,3,8,5,7,0,0,0,0,55
MACHARETI,atencion odontologica,endodoncia,2018-07-01,0,1,1,1,0,0,1,1,1,1,0,0,0,0,7
MAGDALENA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
MAIRANA,atencion odontologica,endodoncia,2018-07-01,1,2,1,0,0,0,0,6,0,0,0,0,0,0,10
MALLA,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MAPIRI,atencion odontologica,endodoncia,2018-07-01,0,0,0,1,1,6,1,7,0,0,0,0,0,0,16
MECAPACA,atencion odontologica,endodoncia,2018-07-01,2,0,1,6,1,1,2,7,1,0,0,0,0,0,21
MINEROS,atencion odontologica,endodoncia,2018-07-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MIZQUE,atencion odontologica,endodoncia,2018-07-01,4,4,5,6,4,7,3,17,0,1,0,0,0,0,51
MOCOMOCO,atencion odontologica,endodoncia,2018-07-01,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5
MOJINETE,atencion odontologica,endodoncia,2018-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,endodoncia,2018-07-01,1,5,1,2,4,1,5,10,1,0,0,0,0,0,30
MONTEAGUDO,atencion odontologica,endodoncia,2018-07-01,7,13,6,3,3,3,8,12,3,1,0,0,0,0,59
MONTERO,atencion odontologica,endodoncia,2018-07-01,0,1,0,1,0,0,2,1,0,2,0,0,0,0,7
MORO MORO,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,endodoncia,2018-07-01,0,0,1,0,0,3,0,2,3,2,0,0,0,0,11
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,endodoncia,2018-07-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
OMEREQUE,atencion odontologica,endodoncia,2018-07-01,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
ORURO,atencion odontologica,endodoncia,2018-07-01,127,110,106,109,48,86,142,203,42,25,0,0,0,0,998
PADCAYA,atencion odontologica,endodoncia,2018-07-01,1,0,0,0,0,1,0,2,0,0,0,0,0,0,4
