,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
COROICO,atencion odontologica,primera consulta,2018-07-01,1,3,3,4,2,6,9,15,1,1,0,2,0,1,48
CORQUE,atencion odontologica,primera consulta,2018-07-01,11,5,11,10,1,5,10,16,6,8,0,7,0,1,91
COTAGAITA,atencion odontologica,primera consulta,2018-07-01,12,12,30,27,17,31,46,68,17,24,0,3,0,2,289
COTOCA,atencion odontologica,primera consulta,2018-07-01,42,52,3,4,1,18,16,62,7,9,0,18,0,8,240
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2018-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,primera consulta,2018-07-01,19,31,13,19,8,12,19,33,6,6,0,15,0,10,191
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2018-07-01,1,0,2,3,4,2,4,9,2,4,0,1,0,1,33
CUEVO,atencion odontologica,primera consulta,2018-07-01,8,7,4,8,3,7,12,30,2,6,0,5,0,4,96
CULPINA,atencion odontologica,primera consulta,2018-07-01,21,24,16,21,7,27,27,77,7,4,0,35,0,2,268
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2018-07-01,4,4,10,7,14,4,4,17,11,9,0,0,0,2,86
CURVA,atencion odontologica,primera consulta,2018-07-01,1,1,1,2,0,2,7,3,2,4,0,1,0,1,25
DESAGUADERO,atencion odontologica,primera consulta,2018-07-01,4,5,5,4,3,1,3,12,5,2,0,2,0,1,47
EL ALTO,atencion odontologica,primera consulta,2018-07-01,604,605,1244,1273,424,628,251,851,106,91,0,434,0,127,6638
EL CHORO,atencion odontologica,primera consulta,2018-07-01,7,5,3,1,0,3,3,8,3,8,0,3,0,1,45
EL PUENTE(STC),atencion odontologica,primera consulta,2018-07-01,5,23,7,6,1,9,8,19,3,2,0,5,0,4,92
EL PUENTE(TJA),atencion odontologica,primera consulta,2018-07-01,3,5,10,17,13,17,35,63,9,7,0,1,0,0,180
EL TORNO,atencion odontologica,primera consulta,2018-07-01,117,116,205,198,51,215,40,126,49,43,0,38,0,28,1226
EL VILLAR,atencion odontologica,primera consulta,2018-07-01,0,1,10,7,4,9,18,22,1,2,0,1,0,1,76
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2018-07-01,16,23,61,67,58,62,29,86,18,18,0,11,0,0,449
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2018-07-01,23,38,9,4,4,12,2,33,8,1,0,7,0,17,158
ESCARA,atencion odontologica,primera consulta,2018-07-01,0,0,2,1,0,0,2,3,2,2,0,0,0,0,12
ESCOMA,atencion odontologica,primera consulta,2018-07-01,0,4,1,0,1,2,2,0,0,0,0,0,0,1,11
ESMERALDA,atencion odontologica,primera consulta,2018-07-01,0,0,2,0,0,0,1,2,0,0,0,0,0,0,5
EUCALIPTUS,atencion odontologica,primera consulta,2018-07-01,9,13,8,6,1,5,14,11,6,6,0,4,0,1,84
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2018-07-01,21,13,22,19,11,10,15,28,6,7,0,10,0,2,164
FILADELFIA,atencion odontologica,primera consulta,2018-07-01,12,14,15,22,2,7,2,10,1,0,0,5,0,1,91
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2018-07-01,79,32,5,8,2,11,5,31,3,8,0,19,0,8,211
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2018-07-01,10,9,67,83,8,9,16,27,16,13,0,2,0,6,266
GUANAY,atencion odontologica,primera consulta,2018-07-01,21,21,3,1,1,6,1,15,11,7,0,9,0,3,99
GUAQUI,atencion odontologica,primera consulta,2018-07-01,9,5,9,8,7,10,11,32,9,5,0,3,0,1,109
GUAYARAMERIN,atencion odontologica,primera consulta,2018-07-01,34,27,33,41,11,23,12,57,11,9,0,43,0,4,305
GUTIERREZ,atencion odontologica,primera consulta,2018-07-01,23,22,20,23,16,9,31,50,18,18,0,40,0,23,293
HUACARETA,atencion odontologica,primera consulta,2018-07-01,7,12,10,9,3,6,14,42,2,4,0,9,0,2,120
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2018-07-01,5,8,15,22,3,5,12,9,1,0,0,4,0,0,84
HUACHACALLA,atencion odontologica,primera consulta,2018-07-01,3,2,2,2,1,2,1,5,0,3,0,1,0,1,23
HUANUNI,atencion odontologica,primera consulta,2018-07-01,41,34,28,34,17,28,32,56,16,18,0,24,0,2,330
HUARACAJE,atencion odontologica,primera consulta,2018-07-01,4,4,6,4,4,5,9,10,7,9,0,2,0,0,64
HUARINA,atencion odontologica,primera consulta,2018-07-01,8,1,5,4,6,5,9,7,8,2,0,0,0,2,57
HUATAJATA,atencion odontologica,primera consulta,2018-07-01,2,1,2,2,0,4,7,4,4,5,0,2,0,0,33
HUAYLLAMARCA,atencion odontologica,primera consulta,2018-07-01,4,4,2,5,10,9,8,12,6,4,0,2,0,1,67
ICHOCA,atencion odontologica,primera consulta,2018-07-01,3,4,4,2,1,4,3,2,9,8,0,0,0,1,41
ICLA,atencion odontologica,primera consulta,2018-07-01,3,9,21,17,6,11,14,38,3,6,0,12,0,2,142
INCAHUASI,atencion odontologica,primera consulta,2018-07-01,8,10,5,12,1,11,10,28,4,6,0,8,0,3,106
INQUISIVI,atencion odontologica,primera consulta,2018-07-01,20,36,12,10,2,6,13,38,22,21,0,4,0,3,187
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2018-07-01,43,16,88,84,6,11,14,34,10,7,0,8,0,15,336
IXIAMAS,atencion odontologica,primera consulta,2018-07-01,18,13,45,41,1,12,22,22,8,4,0,6,0,8,200
JESUS DE MACHACA,atencion odontologica,primera consulta,2018-07-01,9,4,10,8,13,13,20,39,20,27,0,3,0,5,171
LA ASUNTA,atencion odontologica,primera consulta,2018-07-01,38,51,57,43,15,36,31,74,2,2,0,13,0,14,376
LA GUARDIA,atencion odontologica,primera consulta,2018-07-01,232,205,20,31,2,16,18,88,77,68,0,63,0,34,854
LA PAZ,atencion odontologica,primera consulta,2018-07-01,749,738,582,567,233,312,861,1302,204,198,0,304,0,107,6157
LA RIVERA,atencion odontologica,primera consulta,2018-07-01,0,1,2,1,0,0,2,1,2,0,0,0,0,0,9
LAGUNILLAS,atencion odontologica,primera consulta,2018-07-01,1,7,11,9,6,12,10,16,6,0,0,1,0,0,79
LAJA,atencion odontologica,primera consulta,2018-07-01,11,18,6,7,4,15,3,26,10,16,0,17,0,4,137
LAS CARRERAS,atencion odontologica,primera consulta,2018-07-01,2,1,2,6,4,6,5,20,2,3,0,1,0,0,52
LICOMA PAMPA,atencion odontologica,primera consulta,2018-07-01,8,7,4,3,1,6,7,8,9,3,0,1,0,1,58
LLALLAGUA,atencion odontologica,primera consulta,2018-07-01,60,76,48,37,37,77,140,123,21,30,0,20,0,21,690
LLICA,atencion odontologica,primera consulta,2018-07-01,1,1,3,5,0,4,3,18,3,2,0,4,0,0,44
LORETO,atencion odontologica,primera consulta,2018-07-01,2,2,21,22,21,12,16,19,1,1,0,2,0,0,119
LURIBAY,atencion odontologica,primera consulta,2018-07-01,2,4,2,2,1,6,12,20,5,1,0,3,0,2,60
MACHACAMARCA,atencion odontologica,primera consulta,2018-07-01,4,2,7,15,8,9,4,17,6,8,0,4,0,4,88
MACHARETI,atencion odontologica,primera consulta,2018-07-01,7,15,25,16,3,15,16,32,3,5,0,10,0,0,147
MAGDALENA,atencion odontologica,primera consulta,2018-07-01,3,4,56,50,4,7,7,13,1,1,0,1,0,2,149
MAIRANA,atencion odontologica,primera consulta,2018-07-01,22,36,8,15,3,6,7,27,8,8,0,15,0,18,173
MALLA,atencion odontologica,primera consulta,2018-07-01,2,5,1,3,2,2,6,7,4,4,0,2,0,0,38
MAPIRI,atencion odontologica,primera consulta,2018-07-01,4,9,5,5,1,6,13,28,1,0,0,4,0,4,80
MECAPACA,atencion odontologica,primera consulta,2018-07-01,17,24,16,12,10,6,12,21,2,1,0,3,0,1,125
MINEROS,atencion odontologica,primera consulta,2018-07-01,37,50,19,19,1,7,3,38,6,3,0,10,0,13,206
MIZQUE,atencion odontologica,primera consulta,2018-07-01,36,38,17,17,3,22,17,60,23,20,0,16,0,11,280
MOCOMOCO,atencion odontologica,primera consulta,2018-07-01,3,3,19,19,12,11,30,49,10,10,0,6,0,5,177
MOJINETE,atencion odontologica,primera consulta,2018-07-01,0,0,0,2,0,1,2,1,0,0,0,0,0,1,7
MOJOCOYA,atencion odontologica,primera consulta,2018-07-01,1,3,11,9,3,8,11,38,1,7,0,4,0,0,96
MONTEAGUDO,atencion odontologica,primera consulta,2018-07-01,40,47,27,35,12,23,43,114,14,4,0,55,0,19,433
MONTERO,atencion odontologica,primera consulta,2018-07-01,830,141,115,135,56,169,111,189,45,34,0,49,0,13,1887
MORO MORO,atencion odontologica,primera consulta,2018-07-01,4,5,2,3,0,2,6,13,2,1,0,2,0,1,41
MOROCHATA,atencion odontologica,primera consulta,2018-07-01,7,14,33,28,2,12,14,25,28,30,0,6,0,6,205
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2018-07-01,0,2,1,0,0,0,1,5,0,0,0,0,0,0,9
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2018-07-01,1,0,0,0,0,2,0,1,0,0,0,1,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,primera consulta,2018-07-01,1,0,1,3,1,3,2,3,0,0,0,2,0,1,17
OCURI,atencion odontologica,primera consulta,2018-07-01,8,4,3,1,2,5,7,5,4,5,0,1,0,2,47
OKINAWA,atencion odontologica,primera consulta,2018-07-01,1,3,2,9,1,3,0,13,4,3,0,2,0,5,46
OMEREQUE,atencion odontologica,primera consulta,2018-07-01,5,7,0,3,0,3,7,11,2,1,0,3,0,1,43
ORURO,atencion odontologica,primera consulta,2018-07-01,287,305,285,308,191,295,309,767,105,95,0,266,0,77,3290
PADCAYA,atencion odontologica,primera consulta,2018-07-01,32,26,118,100,26,38,36,81,8,3,0,4,0,7,479
PADILLA,atencion odontologica,primera consulta,2018-07-01,6,12,21,16,5,10,30,47,3,7,0,11,0,4,172
PAILON,atencion odontologica,primera consulta,2018-07-01,8,14,2,3,2,5,5,21,3,5,0,8,0,5,81
PALCA,atencion odontologica,primera consulta,2018-07-01,22,18,7,8,5,11,14,22,15,8,0,1,0,4,135
PALOS BLANCOS,atencion odontologica,primera consulta,2018-07-01,34,32,20,17,2,10,17,51,15,11,0,8,0,6,223
PAMPA AULLAGAS,atencion odontologica,primera consulta,2018-07-01,5,6,7,11,0,4,3,7,13,8,0,2,0,1,67
PAMPA GRANDE,atencion odontologica,primera consulta,2018-07-01,15,21,1,3,0,5,4,29,2,4,0,16,0,11,111
PAPEL PAMPA,atencion odontologica,primera consulta,2018-07-01,1,8,1,3,1,2,6,5,7,11,0,1,0,2,48
PASORAPA,atencion odontologica,primera consulta,2018-07-01,3,1,2,7,1,1,7,9,1,0,0,2,0,1,35
PATACAMAYA,atencion odontologica,primera consulta,2018-07-01,32,22,25,23,3,15,8,45,8,7,0,26,0,5,219
PAZÑA,atencion odontologica,primera consulta,2018-07-01,7,7,16,19,2,6,8,26,5,3,0,5,0,7,111
PELECHUCO,atencion odontologica,primera consulta,2018-07-01,6,7,4,3,3,3,10,11,2,4,0,1,0,4,58
POCOATA,atencion odontologica,primera consulta,2018-07-01,47,44,4,8,2,15,14,32,23,32,0,8,0,9,238
POCONA,atencion odontologica,primera consulta,2018-07-01,16,11,16,21,7,21,10,40,15,15,0,25,0,13,210
POJO (CBBA),atencion odontologica,primera consulta,2018-07-01,5,4,11,16,3,10,12,30,3,5,0,4,0,2,105
POOPO,atencion odontologica,primera consulta,2018-07-01,8,3,13,14,7,13,8,17,5,3,0,3,0,1,95
PORCO,atencion odontologica,primera consulta,2018-07-01,12,11,4,10,2,13,2,31,5,5,0,22,0,5,122
POROMA,atencion odontologica,primera consulta,2018-07-01,20,13,15,25,10,6,19,61,11,4,0,14,0,4,202
PORONGO,atencion odontologica,primera consulta,2018-07-01,6,15,1,0,0,3,3,3,5,9,0,4,0,7,56
PORTACHUELO,atencion odontologica,primera consulta,2018-07-01,5,3,13,13,1,4,6,16,6,1,0,9,0,1,78
PORVENIR,atencion odontologica,primera consulta,2018-07-01,7,13,13,15,24,21,17,32,15,5,0,7,0,3,172
POSTRER VALLE,atencion odontologica,primera consulta,2018-07-01,2,3,5,0,0,2,2,5,1,3,0,0,0,0,23
POTOSI,atencion odontologica,primera consulta,2018-07-01,195,209,127,163,49,112,121,384,73,79,0,203,0,72,1787
PRESTO,atencion odontologica,primera consulta,2018-07-01,16,5,9,6,6,19,9,29,0,3,0,12,0,4,118
PUCARA,atencion odontologica,primera consulta,2018-07-01,2,0,5,10,2,1,4,10,0,0,0,0,0,1,35
PUCARANI,atencion odontologica,primera consulta,2018-07-01,41,36,186,143,12,28,26,45,8,6,0,7,0,4,542
PUERTO ACOSTA,atencion odontologica,primera consulta,2018-07-01,7,6,1,2,1,4,4,5,15,8,0,1,0,0,54
PUERTO CARABUCO,atencion odontologica,primera consulta,2018-07-01,6,5,5,6,5,6,15,19,6,10,0,2,0,1,86
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2018-07-01,6,14,24,17,4,11,5,17,2,6,0,17,0,3,126
PUERTO PEREZ,atencion odontologica,primera consulta,2018-07-01,1,1,27,41,0,3,1,4,1,2,0,1,0,0,82
PUERTO QUIJARRO,atencion odontologica,primera consulta,2018-07-01,25,21,1,1,14,3,6,8,4,4,0,6,0,3,96
PUERTO RICO,atencion odontologica,primera consulta,2018-07-01,29,35,8,8,8,7,17,21,15,7,0,6,0,7,168
PUERTO SUAREZ,atencion odontologica,primera consulta,2018-07-01,4,5,3,11,7,7,12,16,5,7,0,2,0,2,81
PUERTO VILLARROEL,atencion odontologica,primera consulta,2018-07-01,68,64,20,17,10,36,14,69,17,14,0,20,0,36,385
PUNA,atencion odontologica,primera consulta,2018-07-01,16,11,8,11,9,17,28,52,13,18,0,6,0,5,194
PUNATA,atencion odontologica,primera consulta,2018-07-01,13,19,18,24,6,9,9,49,9,11,0,7,0,6,180
QUIABAYA,atencion odontologica,primera consulta,2018-07-01,1,2,1,5,1,2,5,4,1,0,0,0,0,1,23
QUILLACOLLO,atencion odontologica,primera consulta,2018-07-01,101,104,44,56,7,27,35,120,22,24,0,36,0,51,627
QUIME,atencion odontologica,primera consulta,2018-07-01,18,23,15,12,6,11,10,21,10,14,0,3,0,0,143
QUIRUSILLAS,atencion odontologica,primera consulta,2018-07-01,3,2,0,1,1,1,1,5,0,0,0,3,0,1,18
RAVELO,atencion odontologica,primera consulta,2018-07-01,27,19,9,9,5,14,15,43,60,65,0,11,0,6,283
REYES,atencion odontologica,primera consulta,2018-07-01,3,4,4,20,5,8,14,15,3,4,0,3,0,2,85
RIBERALTA,atencion odontologica,primera consulta,2018-07-01,97,105,65,72,23,70,53,203,49,21,0,101,0,25,884
ROBORE,atencion odontologica,primera consulta,2018-07-01,20,22,20,17,15,27,50,70,3,6,0,21,0,5,276
RURRENABAQUE,atencion odontologica,primera consulta,2018-07-01,15,11,17,20,12,9,12,20,5,7,0,16,0,6,150
SABAYA,atencion odontologica,primera consulta,2018-07-01,3,3,6,8,0,5,10,19,9,2,0,8,0,2,75
SACABA,atencion odontologica,primera consulta,2018-07-01,96,106,250,305,59,130,17,105,47,52,0,29,0,46,1242
SACABAMBA,atencion odontologica,primera consulta,2018-07-01,6,7,4,6,2,3,1,5,7,7,0,1,0,1,50
SACACA,atencion odontologica,primera consulta,2018-07-01,10,10,13,14,5,11,21,41,5,13,0,12,0,5,160
SAIPINA,atencion odontologica,primera consulta,2018-07-01,14,12,6,4,1,1,4,18,4,5,0,5,0,6,80
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2018-07-01,23,26,25,18,3,11,16,32,21,16,0,7,0,3,201
SAMAIPATA,atencion odontologica,primera consulta,2018-07-01,34,43,21,4,3,4,2,9,14,8,0,9,0,9,160
SAN ANDRES,atencion odontologica,primera consulta,2018-07-01,1,0,7,4,2,3,3,4,1,0,0,0,0,0,25
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2018-07-01,5,6,4,6,5,2,5,18,10,8,0,1,0,5,75
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2018-07-01,3,1,0,0,2,0,0,0,0,0,0,0,0,0,6
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2018-07-01,5,6,1,0,1,1,2,9,1,1,0,3,0,1,31
SAN BENITO,atencion odontologica,primera consulta,2018-07-01,10,7,16,19,0,8,6,16,7,11,0,8,0,4,112
SAN BORJA,atencion odontologica,primera consulta,2018-07-01,21,18,10,10,11,14,6,18,13,1,0,9,0,5,136
SAN BUENA VENTURA,atencion odontologica,primera consulta,2018-07-01,22,19,24,15,4,7,9,21,6,9,0,4,0,3,143
SAN CARLOS,atencion odontologica,primera consulta,2018-07-01,15,19,23,24,21,31,20,36,10,5,0,15,0,21,240
SAN IGNACIO,atencion odontologica,primera consulta,2018-07-01,13,9,27,32,19,23,36,85,9,10,0,18,0,4,285
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2018-07-01,64,75,26,24,8,35,17,89,32,27,0,27,0,46,470
SAN JAVIER(BNI),atencion odontologica,primera consulta,2018-07-01,1,4,1,3,0,1,0,4,0,0,0,1,0,0,15
SAN JAVIER(STC),atencion odontologica,primera consulta,2018-07-01,6,6,4,8,0,7,8,16,5,6,0,9,0,6,81
SAN JOAQUIN,atencion odontologica,primera consulta,2018-07-01,10,8,7,13,2,10,8,29,3,2,0,15,0,10,117
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2018-07-01,12,7,17,32,21,23,21,32,5,4,0,2,0,3,179
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2018-07-01,14,18,12,9,3,5,6,18,4,4,0,2,0,5,100
SAN JULIAN,atencion odontologica,primera consulta,2018-07-01,12,35,7,11,3,7,9,20,6,5,0,38,0,5,158
SAN LORENZO(PND),atencion odontologica,primera consulta,2018-07-01,14,0,3,3,0,2,4,13,3,0,0,6,0,0,48
SAN LORENZO(TJA),atencion odontologica,primera consulta,2018-07-01,25,15,65,67,23,49,51,119,8,14,0,3,0,6,445
SAN LUCAS,atencion odontologica,primera consulta,2018-07-01,52,57,18,29,14,46,34,102,18,20,0,40,0,10,440
SAN MATIAS,atencion odontologica,primera consulta,2018-07-01,12,14,6,7,11,5,6,20,4,15,0,2,0,1,103
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2018-07-01,16,21,10,7,8,10,6,26,6,4,0,7,0,1,122
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2018-07-01,0,3,1,4,0,0,2,4,1,1,0,1,0,0,17
SAN PEDRO,atencion odontologica,primera consulta,2018-07-01,30,33,25,26,17,28,24,42,10,13,0,11,0,7,266
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2018-07-01,39,43,11,8,7,25,27,59,33,32,0,23,0,13,320
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2018-07-01,5,6,6,2,3,3,6,15,2,2,0,1,0,4,55
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2018-07-01,0,0,0,0,0,0,2,2,1,1,0,0,0,0,6
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2018-07-01,9,11,1,2,2,3,6,8,17,18,0,1,0,0,78
SAN PEDRO(PND),atencion odontologica,primera consulta,2018-07-01,4,6,6,5,0,0,3,0,3,1,0,0,0,2,30
SAN RAFAEL,atencion odontologica,primera consulta,2018-07-01,6,7,6,4,0,7,5,16,2,1,0,7,0,2,63
SAN RAMON BENI,atencion odontologica,primera consulta,2018-07-01,3,2,193,134,3,2,0,14,1,2,0,9,0,6,369
SAN RAMON SCZ,atencion odontologica,primera consulta,2018-07-01,40,48,76,62,3,6,16,21,7,6,0,13,0,6,304
SANTA ANA,atencion odontologica,primera consulta,2018-07-01,8,10,11,22,6,7,5,26,5,3,0,2,0,2,107
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2018-07-01,1128,1252,706,862,276,731,905,2725,380,369,0,1420,0,143,10897
SANTA ROSA,atencion odontologica,primera consulta,2018-07-01,14,10,86,111,20,14,18,19,6,1,0,0,0,0,299
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2018-07-01,10,8,7,9,5,5,7,33,7,5,0,7,0,4,107
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2018-07-01,3,5,1,0,0,1,0,3,0,3,0,3,0,1,20
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2018-07-01,6,14,36,29,4,15,14,25,26,17,0,4,0,2,192
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2018-07-01,11,9,2,2,3,4,6,11,30,30,0,4,0,2,114
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2018-07-01,3,2,3,7,4,4,9,17,5,4,0,1,0,2,61
SANTIVAÑES,atencion odontologica,primera consulta,2018-07-01,9,7,15,12,6,5,7,25,5,11,0,2,0,2,106
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2018-07-01,5,8,4,3,0,6,6,11,11,8,0,1,0,6,69
SAPAHAQUI,atencion odontologica,primera consulta,2018-07-01,22,24,2,5,6,15,17,29,16,10,0,6,0,8,160
SENA,atencion odontologica,primera consulta,2018-07-01,15,19,3,7,1,9,7,25,2,1,0,11,0,8,108
SHINAOTA,atencion odontologica,primera consulta,2018-07-01,14,6,1,3,0,6,2,19,0,2,0,38,0,26,117
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2018-07-01,19,22,5,8,8,12,11,27,18,8,0,12,0,3,153
SICAYA,atencion odontologica,primera consulta,2018-07-01,1,5,5,13,1,10,5,17,1,1,0,2,0,3,64
SIPE SIPE,atencion odontologica,primera consulta,2018-07-01,69,62,35,65,10,42,30,123,21,40,0,39,0,26,562
SOPACHUY,atencion odontologica,primera consulta,2018-07-01,4,5,3,1,3,7,4,22,0,1,0,4,0,0,54
SORACACHI,atencion odontologica,primera consulta,2018-07-01,16,15,21,20,7,12,11,28,14,4,0,11,0,2,161
SORATA,atencion odontologica,primera consulta,2018-07-01,11,10,10,15,2,6,10,28,10,6,0,8,0,3,119
SUCRE,atencion odontologica,primera consulta,2018-07-01,446,471,432,531,174,327,512,1202,122,70,0,510,0,42,4839
TACACHI,atencion odontologica,primera consulta,2018-07-01,1,2,1,0,0,0,1,4,0,1,0,0,0,1,11
TACACOMA,atencion odontologica,primera consulta,2018-07-01,10,4,5,5,3,6,14,24,4,5,0,1,0,1,82
TACOPAYA,atencion odontologica,primera consulta,2018-07-01,11,6,3,2,2,5,10,20,8,18,0,7,0,2,94
TAHUA,atencion odontologica,primera consulta,2018-07-01,6,14,1,1,0,1,5,4,2,1,0,1,0,0,36
TAPACARI,atencion odontologica,primera consulta,2018-07-01,36,38,9,8,5,6,12,26,8,15,0,10,0,3,176
TARABUCO,atencion odontologica,primera consulta,2018-07-01,14,16,60,59,12,17,22,45,6,15,0,22,0,8,296
TARACO,atencion odontologica,primera consulta,2018-07-01,2,5,0,4,2,6,4,3,7,11,0,3,0,0,47
TARATA,atencion odontologica,primera consulta,2018-07-01,5,10,4,16,3,2,8,23,11,6,0,1,0,0,89
TARIJA,atencion odontologica,primera consulta,2018-07-01,200,199,338,501,189,326,372,842,90,105,0,155,0,23,3340
TARVITA,atencion odontologica,primera consulta,2018-07-01,32,28,12,9,8,19,40,85,9,10,0,9,0,5,266
TEOPONTE,atencion odontologica,primera consulta,2018-07-01,14,12,48,37,9,16,19,27,7,2,0,3,0,5,199
TIAWANACU,atencion odontologica,primera consulta,2018-07-01,13,6,8,13,1,16,12,26,12,6,0,12,0,5,130
TINGUIPAYA,atencion odontologica,primera consulta,2018-07-01,12,24,8,18,9,4,23,47,9,16,0,18,0,7,195
TIPUANI,atencion odontologica,primera consulta,2018-07-01,10,13,8,10,1,2,4,19,9,2,0,4,0,1,83
TIQUIPAYA,atencion odontologica,primera consulta,2018-07-01,114,83,38,41,16,23,15,80,14,18,0,28,0,31,501
TIRAQUE (CBBA),atencion odontologica,primera consulta,2018-07-01,19,23,13,19,7,10,7,18,7,6,0,5,0,6,140
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2018-07-01,2,3,16,28,4,4,3,7,1,2,0,0,0,0,70
TOCO,atencion odontologica,primera consulta,2018-07-01,5,5,5,4,2,4,3,15,5,7,0,1,0,2,58
TODOS SANTOS,atencion odontologica,primera consulta,2018-07-01,0,0,2,1,1,0,0,2,2,1,0,0,0,0,9
TOLATA,atencion odontologica,primera consulta,2018-07-01,6,12,10,5,7,2,5,10,6,3,0,5,0,0,71
TOLEDO,atencion odontologica,primera consulta,2018-07-01,11,5,8,6,7,5,7,13,25,20,0,0,0,2,109
TOMAVE,atencion odontologica,primera consulta,2018-07-01,20,18,12,11,4,12,10,37,17,27,0,8,0,4,180
TOMINA,atencion odontologica,primera consulta,2018-07-01,5,11,17,24,4,14,17,35,2,1,0,4,0,2,136
TORO TORO,atencion odontologica,primera consulta,2018-07-01,10,8,7,8,4,7,17,37,2,7,0,12,0,7,126
TOTORA(CBBA),atencion odontologica,primera consulta,2018-07-01,6,6,12,17,3,9,12,39,3,3,0,9,0,8,127
TOTORA(ORR),atencion odontologica,primera consulta,2018-07-01,12,14,3,2,5,4,2,12,6,9,0,2,0,1,72
TRIGAL,atencion odontologica,primera consulta,2018-07-01,3,5,4,4,0,6,6,13,7,1,0,3,0,2,54
TRINIDAD,atencion odontologica,primera consulta,2018-07-01,93,83,197,223,82,172,200,424,58,33,0,125,0,18,1708
TUPIZA,atencion odontologica,primera consulta,2018-07-01,44,48,93,80,62,87,47,125,26,16,0,56,0,4,688
TURCO,atencion odontologica,primera consulta,2018-07-01,5,1,6,11,1,6,13,12,6,6,0,2,0,1,70
UMALA,atencion odontologica,primera consulta,2018-07-01,2,2,1,2,0,3,2,6,1,2,0,2,0,2,25
UNCIA,atencion odontologica,primera consulta,2018-07-01,15,28,29,37,12,31,26,69,9,16,0,20,0,9,301
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2018-07-01,18,17,58,58,26,43,53,141,3,9,0,5,0,1,432
URUBICHA,atencion odontologica,primera consulta,2018-07-01,23,28,2,2,0,5,2,14,3,0,0,9,0,1,89
UYUNI,atencion odontologica,primera consulta,2018-07-01,27,28,17,23,14,20,33,55,12,10,0,22,0,7,268
VACAS,atencion odontologica,primera consulta,2018-07-01,21,19,9,9,2,13,9,17,9,18,0,0,0,4,130
VALLEGRANDE,atencion odontologica,primera consulta,2018-07-01,29,29,65,27,18,29,24,51,15,13,0,28,0,24,352
VIACHA,atencion odontologica,primera consulta,2018-07-01,81,81,173,171,29,49,38,99,31,40,0,26,0,18,836
VILA VILA,atencion odontologica,primera consulta,2018-07-01,8,17,1,5,1,0,1,9,2,2,0,1,0,2,49
VILLA CHARCAS,atencion odontologica,primera consulta,2018-07-01,1,2,18,15,2,10,6,30,1,0,0,23,0,0,108
