,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
SAN JOAQUIN,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,1,2,2,3,0,0,0,0,8
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5
SAN JULIAN,atencion odontologica,periodoncia,2018-06-01,0,0,0,2,1,3,1,15,7,12,0,0,0,0,41
SAN LORENZO(TJA),atencion odontologica,periodoncia,2018-06-01,0,0,0,0,2,1,2,6,0,0,0,0,0,0,11
SAN LUCAS,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,1,6,1,0,0,0,0,0,9
SAN MATIAS,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,3,3,0,2,0,0,0,0,9
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2018-06-01,0,0,2,0,1,2,0,9,3,3,0,0,0,0,20
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,periodoncia,2018-06-01,0,0,1,0,0,1,2,10,1,0,0,0,0,0,15
SAN RAMON SCZ,atencion odontologica,periodoncia,2018-06-01,0,0,21,18,1,1,1,1,1,1,0,0,0,0,45
SANTA ANA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2018-06-01,0,0,33,61,81,204,1000,1746,178,159,0,0,0,0,3462
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2018-06-01,0,0,2,0,0,1,3,5,2,0,0,0,0,0,13
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,1,3,7,1,0,0,0,0,0,13
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,2,0,3,6,3,0,0,0,0,15
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,periodoncia,2018-06-01,0,0,0,3,0,0,0,7,2,7,0,0,0,0,19
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,1,1,4,6,0,0,0,0,12
SAPAHAQUI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SENA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,3,0,0,6,5,0,0,0,0,14
SHINAOTA,atencion odontologica,periodoncia,2018-06-01,0,0,0,1,0,0,1,6,0,0,0,0,0,0,8
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9
SICAYA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
SIPE SIPE,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,6,4,35,10,20,0,0,0,0,75
SOPACHUY,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
SORACACHI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,1,3,7,5,5,0,0,0,0,22
SORATA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,0,4,1,0,0,0,0,0,6
SUCRE,atencion odontologica,periodoncia,2018-06-01,0,0,2,16,10,44,166,262,17,11,0,0,0,0,528
TACACHI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TACACOMA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4
TACOPAYA,atencion odontologica,periodoncia,2018-06-01,0,0,0,1,1,1,1,5,15,12,0,0,0,0,36
TAHUA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,1,1,3,3,0,0,0,0,8
TAPACARI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,10,5,6,0,0,0,0,21
TARABUCO,atencion odontologica,periodoncia,2018-06-01,0,0,0,1,0,3,0,20,1,1,0,0,0,0,26
TARACO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,0,1,7,3,0,0,0,0,12
TARIJA,atencion odontologica,periodoncia,2018-06-01,0,0,1,5,7,19,54,188,21,16,0,0,0,0,311
TARVITA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TEOPONTE,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,1,4,3,0,0,0,0,0,9
TIAWANACU,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
TINGUIPAYA,atencion odontologica,periodoncia,2018-06-01,0,0,0,2,0,0,1,9,7,15,0,0,0,0,34
TIPUANI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
TIQUIPAYA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,12,3,70,7,18,0,0,0,0,110
TIRAQUE (CBBA),atencion odontologica,periodoncia,2018-06-01,0,0,0,1,0,1,1,8,1,3,0,0,0,0,15
TOCO,atencion odontologica,periodoncia,2018-06-01,0,0,0,1,0,0,0,4,1,4,0,0,0,0,10
TODOS SANTOS,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
TOLATA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
TOLEDO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,3,1,2,0,0,0,0,6
TOMAVE,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
TOMINA,atencion odontologica,periodoncia,2018-06-01,0,0,6,4,1,4,8,6,0,0,0,0,0,0,29
TORO TORO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
TOTORA(CBBA),atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,2,1,13,3,2,0,0,0,0,22
TOTORA(ORR),atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,2,1,5,2,3,0,0,0,0,13
TRINIDAD,atencion odontologica,periodoncia,2018-06-01,0,0,6,6,3,13,64,110,20,3,0,0,0,0,225
TUPIZA,atencion odontologica,periodoncia,2018-06-01,0,0,1,0,3,1,3,12,6,1,0,0,0,0,27
TURCO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
UMALA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UNCIA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,2,10,1,0,0,0,0,0,14
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2018-06-01,0,0,2,0,0,0,3,5,1,0,0,0,0,0,11
UYUNI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,3,3,1,0,0,0,0,7
VACAS,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,2,1,3,0,0,0,0,0,0,6
VALLEGRANDE,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,2,2,0,2,3,3,0,0,0,0,12
VIACHA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,3,7,35,3,3,0,0,0,0,51
VILA VILA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,1,1,0,4,0,0,0,0,7
VILLA CHARCAS,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
VILLA MONTES,atencion odontologica,periodoncia,2018-06-01,0,0,1,0,2,6,15,28,3,2,0,0,0,0,57
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncia,2018-06-01,0,0,1,1,1,0,1,2,1,1,0,0,0,0,8
VILLA RIVERO,atencion odontologica,periodoncia,2018-06-01,0,0,1,0,0,1,1,8,0,1,0,0,0,0,12
VILLA SERRANO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
VILLA TUNARI,atencion odontologica,periodoncia,2018-06-01,0,0,0,1,1,6,15,26,6,1,0,0,0,0,56
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,1,4,4,2,2,0,0,0,0,14
VILLAZON,atencion odontologica,periodoncia,2018-06-01,0,0,5,10,16,18,13,21,1,2,0,0,0,0,86
VINTO,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,5,2,41,7,2,0,0,0,0,57
VITICHI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,1,0,2,6,0,2,0,0,0,0,11
WARNES,atencion odontologica,periodoncia,2018-06-01,0,0,0,1,1,5,1,10,0,2,0,0,0,0,20
YACUIBA,atencion odontologica,periodoncia,2018-06-01,0,0,2,2,1,7,14,18,8,1,0,0,0,0,53
YAMPARAEZ,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
YANACACHI,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,1,3,5,2,0,0,0,0,0,11
YAPACANI,atencion odontologica,periodoncia,2018-06-01,0,0,0,2,1,1,3,17,6,0,0,0,0,0,30
YOCALLA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,2,5,8,2,0,0,0,0,0,17
YOTALA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
YUNCHARA,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
YUNGUYO DE LITORAL,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,periodoncia,2018-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ACHACACHI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,0,1,3,2,0,0,0,0,0,7
ACHOCALLA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,4,0,6,1,1,0,0,0,0,12
AIQUILE,atencion odontologica,periodoncia,2018-07-01,0,0,0,1,0,3,8,10,3,5,0,0,0,0,30
ALALAY,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ALCALA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
ALTO BENI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
ANCORAIMES,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
ANDAMARCA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,1,1,0,4,6,0,0,0,0,13
ANTEQUERA,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4
ANZALDO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
APOLO,atencion odontologica,periodoncia,2018-07-01,0,0,0,1,0,3,1,5,2,1,0,0,0,0,13
ARAMPAMPA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
ARANI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
ARBIETO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,4,4,15,9,13,0,0,0,0,46
ARQUE,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,1,13,2,3,0,0,0,0,21
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2018-07-01,0,0,0,1,0,1,0,11,0,0,0,0,0,0,13
ATOCHA,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,0,1,13,9,4,4,0,0,0,0,32
AUCAPATA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AYATA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2018-07-01,0,0,1,3,0,3,6,16,0,0,0,0,0,0,29
AZURDUY,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10
BAURES,atencion odontologica,periodoncia,2018-07-01,0,0,0,1,0,3,2,2,0,0,0,0,0,0,8
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
BERMEJO,atencion odontologica,periodoncia,2018-07-01,0,0,4,1,4,4,13,22,0,2,0,0,0,0,50
BETANZOS,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,0,4,7,12,0,1,0,0,0,0,25
BOLIVAR,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,2,1,1,2,0,0,0,0,7
BUENA VISTA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,2,1,2,6,0,0,0,0,0,0,11
CABEZAS,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,3,7,0,0,0,0,11
CAIROMA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,2,1,2,3,0,0,0,0,0,0,8
"CAIZA ""D""",atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAJUATA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,2,1,0,5,0,0,0,0,0,0,8
CALACOTO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
CALAMARCA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
CAMARGO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,4,2,7,0,0,0,0,0,0,14
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,periodoncia,2018-07-01,0,0,5,1,4,18,8,13,1,5,0,0,0,0,55
CAPINOTA,atencion odontologica,periodoncia,2018-07-01,0,0,1,1,2,6,6,26,9,9,0,0,0,0,60
CAQUIAVIRI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,3,3,14,3,6,0,0,0,0,29
CARANAVI,atencion odontologica,periodoncia,2018-07-01,0,0,1,6,2,8,5,26,7,1,0,0,0,0,56
CARAPARI,atencion odontologica,periodoncia,2018-07-01,0,0,0,2,6,1,13,15,1,0,0,0,0,0,38
CARIPUYO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,13,23,1,2,0,0,0,0,39
CHALLAPATA,atencion odontologica,periodoncia,2018-07-01,0,0,1,3,3,10,19,53,9,5,0,0,0,0,103
CHAQUI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,1,7,2,2,0,0,0,0,14
CHARAGUA,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,1,0,0,3,0,0,0,0,0,0,5
CHARAÑA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,2,10,8,5,0,0,0,0,26
CHIMORE,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,1,1,0,2,0,0,0,0,5
CHOQUE COTA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,1,1,2,1,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2018-07-01,0,0,0,1,0,5,1,17,0,0,0,0,0,0,24
CHUMA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,1,2,1,0,0,0,0,0,5
CKOCHAS,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,2,5,7,0,0,0,0,14
CLIZA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,1,14,40,8,19,0,0,0,0,83
COBIJA,atencion odontologica,periodoncia,2018-07-01,0,0,5,7,2,9,26,43,5,3,0,0,0,0,100
COCAPATA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,9,1,6,0,0,0,0,17
COCHABAMBA,atencion odontologica,periodoncia,2018-07-01,0,0,48,71,84,165,377,771,131,129,0,0,0,0,1776
COIPASA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,3,30,16,15,0,0,0,0,66
"COLCHA ""K""",atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,1,3,3,2,0,0,0,0,0,10
COLOMI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,5,0,15,16,20,0,0,0,0,56
COLPA BELGICA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,periodoncia,2018-07-01,0,0,0,1,2,4,2,17,25,12,0,0,0,0,63
COLQUENCHA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLQUIRI,atencion odontologica,periodoncia,2018-07-01,0,0,0,2,3,3,6,2,0,2,0,0,0,0,18
COMARAPA,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,1,6,2,14,8,9,0,0,0,0,41
CONCEPCION,atencion odontologica,periodoncia,2018-07-01,0,0,1,1,1,0,0,3,0,0,0,0,0,0,6
COPACABANA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,2,4,6,1,0,1,0,0,0,0,14
CORO CORO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,2,0,1,1,0,0,0,0,4
COROICO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
CORQUE,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,4,8,9,0,0,0,0,0,0,22
COTOCA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,10,13,1,2,0,0,0,0,27
CUATRO CAÑADAS,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,2,8,6,4,0,0,0,0,21
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2018-07-01,0,0,0,1,2,0,1,2,3,4,0,0,0,0,13
CUEVO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
CULPINA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
CURVA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
DESAGUADERO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
EL ALTO,atencion odontologica,periodoncia,2018-07-01,0,0,57,51,55,121,217,438,74,45,0,0,0,0,1058
EL PUENTE(STC),atencion odontologica,periodoncia,2018-07-01,0,0,0,1,0,2,4,2,0,1,0,0,0,0,10
EL PUENTE(TJA),atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
EL TORNO,atencion odontologica,periodoncia,2018-07-01,0,0,2,6,4,7,6,30,3,4,0,0,0,0,62
EL VILLAR,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,0,2,0,3,0,0,0,0,0,0,6
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,3,2,3,9,0,0,0,0,0,0,17
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,0,1,0,8,4,0,0,0,0,0,14
ESCARA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,1,1,0,2,0,0,0,0,5
ESCOMA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
ESMERALDA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4
EUCALIPTUS,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,1,5,3,2,0,0,0,0,13
FILADELFIA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,0,7,0,2,0,0,0,0,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,3,1,6,0,0,0,0,10
GUANAY,atencion odontologica,periodoncia,2018-07-01,0,0,1,2,1,2,2,8,6,5,0,0,0,0,27
GUAQUI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
GUAYARAMERIN,atencion odontologica,periodoncia,2018-07-01,0,0,1,4,3,8,3,9,0,0,0,0,0,0,28
GUTIERREZ,atencion odontologica,periodoncia,2018-07-01,0,0,2,0,1,1,2,3,0,1,0,0,0,0,10
HUACARETA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
HUANUNI,atencion odontologica,periodoncia,2018-07-01,0,0,4,6,5,20,7,15,4,4,0,0,0,0,65
HUARACAJE,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
HUARINA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HUATAJATA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,2,2,1,0,0,0,0,6
HUAYLLAMARCA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,0,1,1,3,0,0,0,0,7
ICHOCA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
ICLA,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,3,2,4,7,0,0,0,0,0,0,17
INCAHUASI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4
INQUISIVI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,3,5,20,7,1,0,0,0,0,37
IXIAMAS,atencion odontologica,periodoncia,2018-07-01,0,0,1,1,0,1,0,5,2,0,0,0,0,0,10
LA ASUNTA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,2,2,2,8,2,0,0,0,0,0,16
LA GUARDIA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,4,1,20,8,1,0,0,0,0,34
LA PAZ,atencion odontologica,periodoncia,2018-07-01,0,0,74,70,155,216,625,990,111,147,0,0,0,0,2388
LAJA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,3,1,0,0,0,0,0,5
LAS CARRERAS,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
LICOMA PAMPA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4
LLALLAGUA,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,0,0,1,7,1,0,0,0,0,0,10
MACHACAMARCA,atencion odontologica,periodoncia,2018-07-01,0,0,1,2,0,3,4,8,5,5,0,0,0,0,28
MACHARETI,atencion odontologica,periodoncia,2018-07-01,0,0,1,0,1,1,1,3,2,1,0,0,0,0,10
MAGDALENA,atencion odontologica,periodoncia,2018-07-01,0,0,1,1,1,4,4,2,0,0,0,0,0,0,13
MAIRANA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,2,5,1,2,0,0,0,0,11
MALLA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
MAPIRI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,2,1,0,14,0,0,0,0,0,0,17
MECAPACA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
MINEROS,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,3,0,11,2,1,0,0,0,0,17
MIZQUE,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,1,14,0,22,21,29,0,0,0,0,87
MOJOCOYA,atencion odontologica,periodoncia,2018-07-01,0,0,2,0,2,3,3,7,2,1,0,0,0,0,20
MONTEAGUDO,atencion odontologica,periodoncia,2018-07-01,0,0,1,1,0,3,1,15,0,2,0,0,0,0,23
MONTERO,atencion odontologica,periodoncia,2018-07-01,0,0,10,18,19,30,16,81,12,8,0,0,0,0,194
MOROCHATA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,2,1,3,9,6,0,0,0,0,21
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
OKINAWA,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
OMEREQUE,atencion odontologica,periodoncia,2018-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
ORURO,atencion odontologica,periodoncia,2018-07-01,0,0,20,4,27,96,368,328,54,69,0,0,0,0,966
