,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,59,46,3,8,62,54,116
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,78,59,5,4,83,63,146
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,9,14,0,2,9,16,25
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,623,546,116,121,739,667,1406
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,12,12,3,3,15,15,30
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,71,65,0,0,71,65,136
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,22,10,6,7,28,17,45
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,28,32,1,2,29,34,63
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,28,21,2,1,30,22,52
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,10,10,1,1,11,11,22
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,62,51,9,6,71,57,128
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,9,4,1,1,10,5,15
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,8,3,0,0,8,3,11
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,25,12,2,1,27,13,40
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,34,22,10,5,44,27,71
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,147,139,6,16,153,155,308
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,39,40,1,0,40,40,80
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,52,63,6,11,58,74,132
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,103,97,8,18,111,115,226
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,213,213,8,6,221,219,440
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,12,4,1,0,13,4,17
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,12,14,0,0,12,14,26
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,34,27,1,2,35,29,64
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,29,38,21,21,50,59,109
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,28,33,1,2,29,35,64
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,185,148,28,24,213,172,385
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,25,11,0,0,25,11,36
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,83,62,14,8,97,70,167
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,103,79,12,7,115,86,201
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,53,36,0,1,53,37,90
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,31,28,3,4,34,32,66
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,13,11,0,0,13,11,24
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,55,60,6,6,61,66,127
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,102,76,4,4,106,80,186
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,12,10,1,3,13,13,26
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,0,3,0,0,0,3,3
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,6,6,0,1,6,7,13
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,8,9,0,0,8,9,17
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,14,6,19,27,33,33,66
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,28,16,0,0,28,16,44
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,40,30,18,8,58,38,96
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,37,29,45,45,82,74,156
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,4028,3560,1178,1010,5206,4570,9776
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,56,59,0,0,56,59,115
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,44,52,3,3,47,55,102
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,5,6,1,4,6,10,16
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,26,19,7,11,33,30,63
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,1,7,2,0,3,7,10
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,1,4,0,0,1,4,5
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,30,12,3,0,33,12,45
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,7,6,2,0,9,6,15
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,22,23,0,0,22,23,45
SENA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,30,39,0,0,30,39,69
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,148,129,11,8,159,137,296
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,39,58,4,0,43,58,101
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,7,14,1,0,8,14,22
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,186,174,23,33,209,207,416
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,15,28,1,0,16,28,44
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,19,30,0,0,19,30,49
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,58,50,4,2,62,52,114
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,1646,1276,246,289,1892,1565,3457
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,3,2,1,0,4,2,6
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,43,12,10,6,53,18,71
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,32,14,1,0,33,14,47
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,27,14,0,0,27,14,41
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,8,5,0,0,8,5,13
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,82,77,3,3,85,80,165
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,54,47,2,0,56,47,103
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,5,3,7,3,12,6,18
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,30,27,4,4,34,31,65
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,797,710,218,214,1015,924,1939
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,52,55,4,4,56,59,115
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,56,50,1,4,57,54,111
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,15,15,5,4,20,19,39
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,62,55,0,0,62,55,117
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,27,32,1,1,28,33,61
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,291,257,16,24,307,281,588
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,62,50,2,1,64,51,115
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,3,1,0,0,3,1,4
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,15,13,6,3,21,16,37
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,1,1,0,0,1,1,2
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,17,30,5,8,22,38,60
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,17,12,0,1,17,13,30
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,40,37,0,0,40,37,77
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,32,14,0,1,32,15,47
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,40,31,0,0,40,31,71
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,65,50,1,2,66,52,118
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,15,21,2,1,17,22,39
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,9,3,1,0,10,3,13
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,517,415,99,121,616,536,1152
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,172,198,18,18,190,216,406
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,7,10,3,0,10,10,20
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,13,6,0,0,13,6,19
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,65,55,5,5,70,60,130
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,62,77,5,4,67,81,148
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,33,28,2,1,35,29,64
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,64,70,2,2,66,72,138
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,20,19,14,16,34,35,69
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,50,54,24,30,74,84,158
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,237,179,46,37,283,216,499
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,12,18,1,0,13,18,31
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,41,39,4,4,45,43,88
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,159,161,6,5,165,166,331
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,20,11,3,0,23,11,34
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,34,27,10,12,44,39,83
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,38,30,2,17,40,47,87
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,491,398,30,33,521,431,952
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,23,39,0,0,23,39,62
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,135,95,16,16,151,111,262
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,174,223,61,50,235,273,508
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,25,22,1,1,26,23,49
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,3,6,0,0,3,6,9
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,338,344,59,39,397,383,780
YACO,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,26,30,3,0,29,30,59
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,348,325,69,51,417,376,793
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,14,17,0,0,14,17,31
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,21,15,0,0,21,15,36
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,196,165,16,15,212,180,392
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,29,25,2,0,31,25,56
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,25,23,26,22,51,45,96
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,29,19,2,1,31,20,51
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,0,2,0,0,0,2,2
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-06-01,12,24,2,2,14,26,40
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,12,12,0,0,12,12,24
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,66,72,26,19,92,91,183
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,43,40,3,2,46,42,88
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,67,41,11,8,78,49,127
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,8,5,1,2,9,7,16
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,10,0,0,11,10,21
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,54,54,0,0,54,54,108
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,15,10,1,1,16,11,27
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,16,0,0,11,16,27
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,7,1,0,0,7,1,8
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,16,5,5,16,21,37
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,32,42,28,34,60,76,136
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,9,19,0,0,9,19,28
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,22,19,4,9,26,28,54
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,72,69,4,3,76,72,148
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,34,37,1,0,35,37,72
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,90,66,4,0,94,66,160
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,42,34,3,2,45,36,81
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,6,0,0,11,6,17
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,23,15,0,0,23,15,38
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,18,19,0,0,18,19,37
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,79,63,3,1,82,64,146
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,49,55,5,1,54,56,110
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,17,19,7,8,24,27,51
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,23,1,3,12,26,38
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,4,3,1,0,5,3,8
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,6,2,1,0,7,2,9
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,10,8,0,5,10,13,23
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,235,214,23,24,258,238,496
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,93,75,2,0,95,75,170
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,21,20,1,1,22,21,43
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,6,4,1,1,7,5,12
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,17,7,0,1,17,8,25
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,83,46,3,5,86,51,137
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,105,97,5,11,110,108,218
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,45,25,7,6,52,31,83
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,29,27,0,1,29,28,57
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,57,40,1,0,58,40,98
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,10,14,0,0,10,14,24
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,29,21,1,4,30,25,55
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,54,53,0,3,54,56,110
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,0,3,0,0,0,3,3
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,148,107,8,10,156,117,273
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,77,70,19,13,96,83,179
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,17,28,3,1,20,29,49
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,124,97,1,0,125,97,222
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,143,100,120,115,263,215,478
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,41,45,4,1,45,46,91
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,16,21,0,0,16,21,37
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,14,10,1,0,15,10,25
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,6,3,1,0,7,3,10
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,5,1,1,0,6,1,7
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,159,147,14,6,173,153,326
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,27,23,0,0,27,23,50
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,121,88,10,6,131,94,225
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,2,2,0,0,2,2,4
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,47,32,0,1,47,33,80
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,184,159,16,26,200,185,385
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,10,8,1,0,11,8,19
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,1,2,1,2,2,4,6
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,67,80,7,5,74,85,159
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,20,19,0,0,20,19,39
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,18,16,0,2,18,18,36
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,35,37,1,0,36,37,73
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,71,87,15,21,86,108,194
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,257,160,25,25,282,185,467
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,84,86,1,2,85,88,173
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,3204,3071,1077,1040,4281,4111,8392
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,0,3,0,0,0,3,3
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,133,129,89,109,222,238,460
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,44,45,6,1,50,46,96
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,3,6,0,0,3,6,9
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,72,49,8,9,80,58,138
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,21,15,4,7,25,22,47
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,121,82,0,1,121,83,204
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,16,1,5,12,21,33
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,45,31,0,0,45,31,76
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,5,4,1,0,6,4,10
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,48,61,9,10,57,71,128
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,9,6,0,0,9,6,15
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,84,45,15,11,99,56,155
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,19,7,1,1,20,8,28
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,64,51,12,13,76,64,140
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,13,22,0,5,13,27,40
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,42,58,26,24,68,82,150
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,23,15,2,1,25,16,41
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,68,78,5,6,73,84,157
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,214,192,16,10,230,202,432
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,76,46,31,22,107,68,175
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,4,5,1,0,5,5,10
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,3,4,0,1,3,5,8
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,33,21,0,0,33,21,54
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,8,5,1,0,9,5,14
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,9,6,1,2,10,8,18
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,7,9,0,2,7,11,18
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,3104,2920,1083,1054,4187,3974,8161
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,12,11,1,2,13,13,26
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,35,34,4,0,39,34,73
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,34,26,5,0,39,26,65
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,200,207,90,77,290,284,574
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,9,7,0,1,9,8,17
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,67,55,1,1,68,56,124
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,211,177,8,6,219,183,402
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,5,1,3,0,8,1,9
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,13,11,0,0,13,11,24
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,16,0,0,11,16,27
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,8,5,0,0,8,5,13
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,15,8,0,1,15,9,24
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,73,48,13,5,86,53,139
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,35,24,2,0,37,24,61
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,86,99,10,15,96,114,210
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,12,26,3,5,15,31,46
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,69,62,9,8,78,70,148
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,7,4,0,0,7,4,11
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,121,104,17,17,138,121,259
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,72,60,12,13,84,73,157
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,24,29,0,1,24,30,54
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,9,3,2,0,11,3,14
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,2,0,0,1,2,1,3
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,81,69,12,6,93,75,168
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,17,12,0,0,17,12,29
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,12,5,10,5,22,10,32
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,4,4,9,5,13,9,22
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,24,5,1,0,25,5,30
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,11,18,0,0,11,18,29
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,5,15,0,0,5,15,20
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,36,26,3,2,39,28,67
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,44,45,1,1,45,46,91
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,5,12,0,0,5,12,17
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,23,34,0,0,23,34,57
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,61,51,9,8,70,59,129
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2018-07-01,67,56,9,9,76,65,141
