,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TIAWANACU,consulta externa,menores de 6 meses,2018-06-01,19,19,5,3,24,22,46
TINGUIPAYA,consulta externa,menores de 6 meses,2018-06-01,30,27,0,1,30,28,58
TIPUANI,consulta externa,menores de 6 meses,2018-06-01,33,20,1,0,34,20,54
TIQUIPAYA,consulta externa,menores de 6 meses,2018-06-01,279,250,17,13,296,263,559
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2018-06-01,42,36,2,1,44,37,81
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2018-06-01,2,1,0,0,2,1,3
TOCO,consulta externa,menores de 6 meses,2018-06-01,19,10,1,2,20,12,32
TOLATA,consulta externa,menores de 6 meses,2018-06-01,16,14,8,3,24,17,41
TOLEDO,consulta externa,menores de 6 meses,2018-06-01,8,5,1,0,9,5,14
TOMAVE,consulta externa,menores de 6 meses,2018-06-01,27,31,1,0,28,31,59
TOMINA,consulta externa,menores de 6 meses,2018-06-01,26,21,0,0,26,21,47
TORO TORO,consulta externa,menores de 6 meses,2018-06-01,32,21,0,0,32,21,53
TOTORA(CBBA),consulta externa,menores de 6 meses,2018-06-01,78,48,1,2,79,50,129
TOTORA(ORR),consulta externa,menores de 6 meses,2018-06-01,11,4,4,1,15,5,20
TRIGAL,consulta externa,menores de 6 meses,2018-06-01,10,5,0,0,10,5,15
TRINIDAD,consulta externa,menores de 6 meses,2018-06-01,669,547,121,98,790,645,1435
TUPIZA,consulta externa,menores de 6 meses,2018-06-01,188,200,30,23,218,223,441
TURCO,consulta externa,menores de 6 meses,2018-06-01,6,4,0,0,6,4,10
UMALA,consulta externa,menores de 6 meses,2018-06-01,8,12,0,0,8,12,20
UNCIA,consulta externa,menores de 6 meses,2018-06-01,44,51,7,2,51,53,104
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2018-06-01,77,58,9,4,86,62,148
URUBICHA,consulta externa,menores de 6 meses,2018-06-01,20,23,0,0,20,23,43
UYUNI,consulta externa,menores de 6 meses,2018-06-01,60,61,6,1,66,62,128
VACAS,consulta externa,menores de 6 meses,2018-06-01,31,19,10,8,41,27,68
VALLEGRANDE,consulta externa,menores de 6 meses,2018-06-01,36,48,16,18,52,66,118
VIACHA,consulta externa,menores de 6 meses,2018-06-01,322,293,93,100,415,393,808
VILA VILA,consulta externa,menores de 6 meses,2018-06-01,17,27,0,1,17,28,45
VILLA CHARCAS,consulta externa,menores de 6 meses,2018-06-01,29,28,4,0,33,28,61
VILLA MONTES,consulta externa,menores de 6 meses,2018-06-01,244,186,3,13,247,199,446
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2018-06-01,9,6,0,0,9,6,15
VILLA RIVERO,consulta externa,menores de 6 meses,2018-06-01,27,22,13,5,40,27,67
VILLA SERRANO,consulta externa,menores de 6 meses,2018-06-01,42,34,1,10,43,44,87
VILLA TUNARI,consulta externa,menores de 6 meses,2018-06-01,532,444,26,37,558,481,1039
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2018-06-01,36,17,2,0,38,17,55
VILLAZON,consulta externa,menores de 6 meses,2018-06-01,121,106,20,23,141,129,270
VINTO,consulta externa,menores de 6 meses,2018-06-01,239,223,75,39,314,262,576
VITICHI,consulta externa,menores de 6 meses,2018-06-01,16,11,1,0,17,11,28
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2018-06-01,6,6,0,0,6,6,12
WARNES,consulta externa,menores de 6 meses,2018-06-01,382,341,47,32,429,373,802
YACO,consulta externa,menores de 6 meses,2018-06-01,25,21,2,3,27,24,51
YACUIBA,consulta externa,menores de 6 meses,2018-06-01,419,426,46,56,465,482,947
YAMPARAEZ,consulta externa,menores de 6 meses,2018-06-01,11,7,1,0,12,7,19
YANACACHI,consulta externa,menores de 6 meses,2018-06-01,4,7,0,3,4,10,14
YAPACANI,consulta externa,menores de 6 meses,2018-06-01,275,218,23,18,298,236,534
YOCALLA,consulta externa,menores de 6 meses,2018-06-01,12,19,3,0,15,19,34
YOTALA,consulta externa,menores de 6 meses,2018-06-01,11,21,10,20,21,41,62
YUNCHARA,consulta externa,menores de 6 meses,2018-06-01,26,20,0,0,26,20,46
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2018-06-01,1,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,menores de 6 meses,2018-06-01,25,11,5,3,30,14,44
ACACIO,consulta externa,menores de 6 meses,2018-07-01,7,6,1,0,8,6,14
ACHACACHI,consulta externa,menores de 6 meses,2018-07-01,63,70,17,25,80,95,175
ACHOCALLA,consulta externa,menores de 6 meses,2018-07-01,37,27,2,3,39,30,69
AIQUILE,consulta externa,menores de 6 meses,2018-07-01,63,57,12,8,75,65,140
ALALAY,consulta externa,menores de 6 meses,2018-07-01,6,1,0,1,6,2,8
ALCALA,consulta externa,menores de 6 meses,2018-07-01,5,7,0,1,5,8,13
ALTO BENI,consulta externa,menores de 6 meses,2018-07-01,59,51,3,1,62,52,114
ANCORAIMES,consulta externa,menores de 6 meses,2018-07-01,15,10,1,1,16,11,27
ANDAMARCA,consulta externa,menores de 6 meses,2018-07-01,15,5,1,0,16,5,21
ANTEQUERA,consulta externa,menores de 6 meses,2018-07-01,3,3,0,0,3,3,6
ANZALDO,consulta externa,menores de 6 meses,2018-07-01,12,6,6,2,18,8,26
APOLO,consulta externa,menores de 6 meses,2018-07-01,41,49,49,24,90,73,163
ARAMPAMPA,consulta externa,menores de 6 meses,2018-07-01,10,5,0,0,10,5,15
ARANI,consulta externa,menores de 6 meses,2018-07-01,34,24,7,11,41,35,76
ARBIETO,consulta externa,menores de 6 meses,2018-07-01,78,64,10,5,88,69,157
ARQUE,consulta externa,menores de 6 meses,2018-07-01,33,36,1,2,34,38,72
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2018-07-01,104,103,7,3,111,106,217
ATOCHA,consulta externa,menores de 6 meses,2018-07-01,29,41,5,1,34,42,76
AUCAPATA,consulta externa,menores de 6 meses,2018-07-01,11,9,0,0,11,9,20
AYATA,consulta externa,menores de 6 meses,2018-07-01,13,16,0,0,13,16,29
AYO AYO,consulta externa,menores de 6 meses,2018-07-01,8,10,0,0,8,10,18
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2018-07-01,70,56,3,1,73,57,130
AZURDUY,consulta externa,menores de 6 meses,2018-07-01,42,38,2,1,44,39,83
BATALLAS,consulta externa,menores de 6 meses,2018-07-01,14,11,7,4,21,15,36
BAURES,consulta externa,menores de 6 meses,2018-07-01,15,7,0,1,15,8,23
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2018-07-01,1,0,0,0,1,0,1
BELEN DE URMIRI,consulta externa,menores de 6 meses,2018-07-01,2,3,0,0,2,3,5
BELLA FLOR,consulta externa,menores de 6 meses,2018-07-01,5,5,3,0,8,5,13
BERMEJO,consulta externa,menores de 6 meses,2018-07-01,274,274,31,20,305,294,599
BETANZOS,consulta externa,menores de 6 meses,2018-07-01,51,52,3,0,54,52,106
BOLIVAR,consulta externa,menores de 6 meses,2018-07-01,18,22,0,2,18,24,42
BOLPEBRA,consulta externa,menores de 6 meses,2018-07-01,6,5,0,0,6,5,11
BOYUIBE,consulta externa,menores de 6 meses,2018-07-01,8,15,0,1,8,16,24
BUENA VISTA,consulta externa,menores de 6 meses,2018-07-01,66,44,2,7,68,51,119
CABEZAS,consulta externa,menores de 6 meses,2018-07-01,85,87,8,9,93,96,189
CAIROMA,consulta externa,menores de 6 meses,2018-07-01,33,32,9,9,42,41,83
"CAIZA ""D""",consulta externa,menores de 6 meses,2018-07-01,19,24,3,1,22,25,47
CAJUATA,consulta externa,menores de 6 meses,2018-07-01,44,51,1,1,45,52,97
CALACOTO,consulta externa,menores de 6 meses,2018-07-01,8,9,0,0,8,9,17
CALAMARCA,consulta externa,menores de 6 meses,2018-07-01,14,17,4,3,18,20,38
CAMARGO,consulta externa,menores de 6 meses,2018-07-01,40,40,4,3,44,43,87
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2018-07-01,11,8,1,0,12,8,20
CAMIRI,consulta externa,menores de 6 meses,2018-07-01,170,154,20,12,190,166,356
CAPINOTA,consulta externa,menores de 6 meses,2018-07-01,82,66,30,11,112,77,189
CAQUIAVIRI,consulta externa,menores de 6 meses,2018-07-01,10,17,2,3,12,20,32
CARACOLLO,consulta externa,menores de 6 meses,2018-07-01,122,117,0,2,122,119,241
CARANAVI,consulta externa,menores de 6 meses,2018-07-01,200,149,134,111,334,260,594
CARAPARI,consulta externa,menores de 6 meses,2018-07-01,44,21,1,3,45,24,69
CARIPUYO,consulta externa,menores de 6 meses,2018-07-01,20,11,0,0,20,11,31
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2018-07-01,16,18,0,2,16,20,36
CATACORA,consulta externa,menores de 6 meses,2018-07-01,6,5,2,0,8,5,13
CHACARILLA,consulta externa,menores de 6 meses,2018-07-01,0,2,0,0,0,2,2
CHALLAPATA,consulta externa,menores de 6 meses,2018-07-01,149,145,11,12,160,157,317
CHAQUI,consulta externa,menores de 6 meses,2018-07-01,22,14,1,0,23,14,37
CHARAGUA,consulta externa,menores de 6 meses,2018-07-01,95,110,4,13,99,123,222
CHARAÑA,consulta externa,menores de 6 meses,2018-07-01,6,0,0,0,6,0,6
CHAYANTA,consulta externa,menores de 6 meses,2018-07-01,27,27,1,0,28,27,55
CHIMORE,consulta externa,menores de 6 meses,2018-07-01,205,162,36,21,241,183,424
CHIPAYA,consulta externa,menores de 6 meses,2018-07-01,5,5,0,0,5,5,10
CHOQUE COTA,consulta externa,menores de 6 meses,2018-07-01,2,2,0,0,2,2,4
CHUA COCANI,consulta externa,menores de 6 meses,2018-07-01,5,3,1,1,6,4,10
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2018-07-01,88,76,3,0,91,76,167
CHUMA,consulta externa,menores de 6 meses,2018-07-01,14,25,0,1,14,26,40
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2018-07-01,6,17,0,0,6,17,23
CKOCHAS,consulta externa,menores de 6 meses,2018-07-01,28,19,0,0,28,19,47
CLIZA,consulta externa,menores de 6 meses,2018-07-01,83,89,8,11,91,100,191
COBIJA,consulta externa,menores de 6 meses,2018-07-01,276,249,44,38,320,287,607
COCAPATA,consulta externa,menores de 6 meses,2018-07-01,82,69,4,1,86,70,156
COCHABAMBA,consulta externa,menores de 6 meses,2018-07-01,3308,3206,1404,1411,4712,4617,9329
COIPASA,consulta externa,menores de 6 meses,2018-07-01,0,1,0,0,0,1,1
COLCAPIRHUA,consulta externa,menores de 6 meses,2018-07-01,160,132,125,120,285,252,537
"COLCHA ""K""",consulta externa,menores de 6 meses,2018-07-01,48,31,5,2,53,33,86
COLLANA,consulta externa,menores de 6 meses,2018-07-01,3,1,0,0,3,1,4
COLOMI,consulta externa,menores de 6 meses,2018-07-01,61,67,15,11,76,78,154
COLPA BELGICA,consulta externa,menores de 6 meses,2018-07-01,22,33,7,6,29,39,68
COLQUECHACA,consulta externa,menores de 6 meses,2018-07-01,91,60,0,1,91,61,152
COLQUENCHA,consulta externa,menores de 6 meses,2018-07-01,23,14,4,8,27,22,49
COLQUIRI,consulta externa,menores de 6 meses,2018-07-01,31,28,0,1,31,29,60
COMANCHE,consulta externa,menores de 6 meses,2018-07-01,5,3,2,0,7,3,10
COMARAPA,consulta externa,menores de 6 meses,2018-07-01,59,62,16,21,75,83,158
COMBAYA,consulta externa,menores de 6 meses,2018-07-01,2,4,0,0,2,4,6
CONCEPCION,consulta externa,menores de 6 meses,2018-07-01,94,56,11,5,105,61,166
COPACABANA,consulta externa,menores de 6 meses,2018-07-01,5,13,0,0,5,13,18
CORIPATA,consulta externa,menores de 6 meses,2018-07-01,71,56,10,12,81,68,149
CORO CORO,consulta externa,menores de 6 meses,2018-07-01,27,21,5,1,32,22,54
COROICO,consulta externa,menores de 6 meses,2018-07-01,55,49,33,28,88,77,165
CORQUE,consulta externa,menores de 6 meses,2018-07-01,4,3,0,0,4,3,7
COTAGAITA,consulta externa,menores de 6 meses,2018-07-01,64,55,5,9,69,64,133
COTOCA,consulta externa,menores de 6 meses,2018-07-01,218,207,19,19,237,226,463
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2018-07-01,76,94,39,26,115,120,235
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2018-07-01,3,2,0,0,3,2,5
CUEVO,consulta externa,menores de 6 meses,2018-07-01,4,4,0,0,4,4,8
CULPINA,consulta externa,menores de 6 meses,2018-07-01,37,25,0,0,37,25,62
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2018-07-01,3,12,1,1,4,13,17
CURVA,consulta externa,menores de 6 meses,2018-07-01,2,3,0,0,2,3,5
DESAGUADERO,consulta externa,menores de 6 meses,2018-07-01,6,3,0,0,6,3,9
EL ALTO,consulta externa,menores de 6 meses,2018-07-01,4184,4010,1169,1174,5353,5184,10537
EL CHORO,consulta externa,menores de 6 meses,2018-07-01,6,7,0,0,6,7,13
EL PUENTE(STC),consulta externa,menores de 6 meses,2018-07-01,48,41,3,0,51,41,92
EL PUENTE(TJA),consulta externa,menores de 6 meses,2018-07-01,19,22,1,1,20,23,43
EL TORNO,consulta externa,menores de 6 meses,2018-07-01,169,173,56,67,225,240,465
EL VILLAR,consulta externa,menores de 6 meses,2018-07-01,10,5,0,0,10,5,15
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2018-07-01,62,69,3,0,65,69,134
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2018-07-01,207,152,6,9,213,161,374
ESCARA,consulta externa,menores de 6 meses,2018-07-01,3,1,1,0,4,1,5
ESCOMA,consulta externa,menores de 6 meses,2018-07-01,32,21,0,0,32,21,53
EUCALIPTUS,consulta externa,menores de 6 meses,2018-07-01,17,9,0,0,17,9,26
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2018-07-01,4,3,0,0,4,3,7
EXALTACION,consulta externa,menores de 6 meses,2018-07-01,12,6,0,0,12,6,18
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2018-07-01,72,39,6,5,78,44,122
FILADELFIA,consulta externa,menores de 6 meses,2018-07-01,27,20,0,1,27,21,48
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2018-07-01,89,77,13,17,102,94,196
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2018-07-01,16,11,1,2,17,13,30
GUANAY,consulta externa,menores de 6 meses,2018-07-01,60,66,7,12,67,78,145
GUAQUI,consulta externa,menores de 6 meses,2018-07-01,5,6,0,0,5,6,11
GUAYARAMERIN,consulta externa,menores de 6 meses,2018-07-01,164,129,19,70,183,199,382
GUTIERREZ,consulta externa,menores de 6 meses,2018-07-01,50,38,8,8,58,46,104
HUACARETA,consulta externa,menores de 6 meses,2018-07-01,21,17,0,1,21,18,39
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2018-07-01,8,7,2,0,10,7,17
HUACHACALLA,consulta externa,menores de 6 meses,2018-07-01,2,2,0,0,2,2,4
HUANUNI,consulta externa,menores de 6 meses,2018-07-01,105,69,25,18,130,87,217
HUARACAJE,consulta externa,menores de 6 meses,2018-07-01,8,10,0,0,8,10,18
HUARINA,consulta externa,menores de 6 meses,2018-07-01,9,4,11,6,20,10,30
HUATAJATA,consulta externa,menores de 6 meses,2018-07-01,1,1,2,0,3,1,4
HUAYLLAMARCA,consulta externa,menores de 6 meses,2018-07-01,8,2,0,0,8,2,10
HUMANATA,consulta externa,menores de 6 meses,2018-07-01,5,4,0,0,5,4,9
ICHOCA,consulta externa,menores de 6 meses,2018-07-01,4,13,0,0,4,13,17
ICLA,consulta externa,menores de 6 meses,2018-07-01,21,15,0,2,21,17,38
INCAHUASI,consulta externa,menores de 6 meses,2018-07-01,52,41,1,1,53,42,95
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2018-07-01,4,3,0,0,4,3,7
INQUISIVI,consulta externa,menores de 6 meses,2018-07-01,17,27,1,0,18,27,45
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2018-07-01,68,62,22,9,90,71,161
IXIAMAS,consulta externa,menores de 6 meses,2018-07-01,67,48,9,3,76,51,127
JESUS DE MACHACA,consulta externa,menores de 6 meses,2018-07-01,22,24,8,15,30,39,69
LA ASUNTA,consulta externa,menores de 6 meses,2018-07-01,123,107,9,5,132,112,244
LA GUARDIA,consulta externa,menores de 6 meses,2018-07-01,270,287,43,48,313,335,648
LA PAZ,consulta externa,menores de 6 meses,2018-07-01,3883,3822,1006,1028,4889,4850,9739
LAGUNILLAS,consulta externa,menores de 6 meses,2018-07-01,26,17,14,1,40,18,58
LAJA,consulta externa,menores de 6 meses,2018-07-01,32,23,23,19,55,42,97
LAS CARRERAS,consulta externa,menores de 6 meses,2018-07-01,5,5,0,0,5,5,10
LICOMA PAMPA,consulta externa,menores de 6 meses,2018-07-01,7,10,0,0,7,10,17
LLALLAGUA,consulta externa,menores de 6 meses,2018-07-01,223,171,7,4,230,175,405
LLICA,consulta externa,menores de 6 meses,2018-07-01,3,4,0,0,3,4,7
LORETO,consulta externa,menores de 6 meses,2018-07-01,16,10,0,0,16,10,26
LURIBAY,consulta externa,menores de 6 meses,2018-07-01,21,20,3,0,24,20,44
MACHACAMARCA,consulta externa,menores de 6 meses,2018-07-01,12,13,0,3,12,16,28
MACHARETI,consulta externa,menores de 6 meses,2018-07-01,13,24,0,0,13,24,37
MAGDALENA,consulta externa,menores de 6 meses,2018-07-01,30,41,1,0,31,41,72
MAIRANA,consulta externa,menores de 6 meses,2018-07-01,34,31,7,4,41,35,76
MALLA,consulta externa,menores de 6 meses,2018-07-01,6,6,0,0,6,6,12
MAPIRI,consulta externa,menores de 6 meses,2018-07-01,71,90,9,9,80,99,179
MECAPACA,consulta externa,menores de 6 meses,2018-07-01,20,14,1,0,21,14,35
MINEROS,consulta externa,menores de 6 meses,2018-07-01,89,85,17,17,106,102,208
MIZQUE,consulta externa,menores de 6 meses,2018-07-01,73,75,5,11,78,86,164
MOCOMOCO,consulta externa,menores de 6 meses,2018-07-01,10,15,4,3,14,18,32
MOJINETE,consulta externa,menores de 6 meses,2018-07-01,2,0,0,0,2,0,2
MOJOCOYA,consulta externa,menores de 6 meses,2018-07-01,11,14,2,1,13,15,28
MONTEAGUDO,consulta externa,menores de 6 meses,2018-07-01,152,117,12,7,164,124,288
MONTERO,consulta externa,menores de 6 meses,2018-07-01,1006,830,64,48,1070,878,1948
MORO MORO,consulta externa,menores de 6 meses,2018-07-01,3,5,0,0,3,5,8
MOROCHATA,consulta externa,menores de 6 meses,2018-07-01,27,19,3,1,30,20,50
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2018-07-01,4,6,0,0,4,6,10
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2018-07-01,0,4,0,3,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2018-07-01,6,7,1,0,7,7,14
OCURI,consulta externa,menores de 6 meses,2018-07-01,21,30,0,1,21,31,52
OKINAWA,consulta externa,menores de 6 meses,2018-07-01,34,39,10,4,44,43,87
OMEREQUE,consulta externa,menores de 6 meses,2018-07-01,25,30,1,0,26,30,56
ORURO,consulta externa,menores de 6 meses,2018-07-01,1512,1490,326,284,1838,1774,3612
PADCAYA,consulta externa,menores de 6 meses,2018-07-01,44,62,1,8,45,70,115
PADILLA,consulta externa,menores de 6 meses,2018-07-01,68,29,6,5,74,34,108
PAILON,consulta externa,menores de 6 meses,2018-07-01,82,71,11,6,93,77,170
PALCA,consulta externa,menores de 6 meses,2018-07-01,37,51,1,3,38,54,92
PALOS BLANCOS,consulta externa,menores de 6 meses,2018-07-01,129,151,11,12,140,163,303
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2018-07-01,5,8,0,1,5,9,14
PAMPA GRANDE,consulta externa,menores de 6 meses,2018-07-01,28,25,1,3,29,28,57
PAPEL PAMPA,consulta externa,menores de 6 meses,2018-07-01,11,7,1,0,12,7,19
PASORAPA,consulta externa,menores de 6 meses,2018-07-01,6,4,1,0,7,4,11
PATACAMAYA,consulta externa,menores de 6 meses,2018-07-01,163,117,5,5,168,122,290
PAZÑA,consulta externa,menores de 6 meses,2018-07-01,11,15,1,0,12,15,27
PELECHUCO,consulta externa,menores de 6 meses,2018-07-01,18,21,4,4,22,25,47
POCOATA,consulta externa,menores de 6 meses,2018-07-01,28,28,0,1,28,29,57
POCONA,consulta externa,menores de 6 meses,2018-07-01,33,18,0,0,33,18,51
POJO (CBBA),consulta externa,menores de 6 meses,2018-07-01,31,39,3,2,34,41,75
POOPO,consulta externa,menores de 6 meses,2018-07-01,12,17,0,0,12,17,29
PORCO,consulta externa,menores de 6 meses,2018-07-01,40,45,0,0,40,45,85
POROMA,consulta externa,menores de 6 meses,2018-07-01,29,40,2,0,31,40,71
PORONGO,consulta externa,menores de 6 meses,2018-07-01,46,20,0,2,46,22,68
PORTACHUELO,consulta externa,menores de 6 meses,2018-07-01,41,77,4,0,45,77,122
PORVENIR,consulta externa,menores de 6 meses,2018-07-01,23,18,11,1,34,19,53
POSTRER VALLE,consulta externa,menores de 6 meses,2018-07-01,1,5,0,0,1,5,6
POTOSI,consulta externa,menores de 6 meses,2018-07-01,1203,1144,104,54,1307,1198,2505
PRESTO,consulta externa,menores de 6 meses,2018-07-01,16,17,1,0,17,17,34
PUCARA,consulta externa,menores de 6 meses,2018-07-01,3,2,1,0,4,2,6
PUCARANI,consulta externa,menores de 6 meses,2018-07-01,49,31,3,1,52,32,84
PUERTO ACOSTA,consulta externa,menores de 6 meses,2018-07-01,15,15,4,1,19,16,35
PUERTO CARABUCO,consulta externa,menores de 6 meses,2018-07-01,12,11,8,4,20,15,35
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2018-07-01,15,26,2,5,17,31,48
PUERTO PEREZ,consulta externa,menores de 6 meses,2018-07-01,8,6,1,1,9,7,16
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2018-07-01,75,118,13,20,88,138,226
PUERTO RICO,consulta externa,menores de 6 meses,2018-07-01,27,33,2,1,29,34,63
PUERTO SILES,consulta externa,menores de 6 meses,2018-07-01,2,4,0,0,2,4,6
PUERTO SUAREZ,consulta externa,menores de 6 meses,2018-07-01,98,97,11,21,109,118,227
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2018-07-01,457,427,40,41,497,468,965
PUNA,consulta externa,menores de 6 meses,2018-07-01,22,21,0,1,22,22,44
PUNATA,consulta externa,menores de 6 meses,2018-07-01,202,123,48,32,250,155,405
QUIABAYA,consulta externa,menores de 6 meses,2018-07-01,9,5,0,0,9,5,14
QUILLACOLLO,consulta externa,menores de 6 meses,2018-07-01,492,434,126,112,618,546,1164
QUIME,consulta externa,menores de 6 meses,2018-07-01,19,10,2,2,21,12,33
QUIRUSILLAS,consulta externa,menores de 6 meses,2018-07-01,3,5,0,0,3,5,8
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2018-07-01,34,26,0,0,34,26,60
RAVELO,consulta externa,menores de 6 meses,2018-07-01,22,20,1,1,23,21,44
REYES,consulta externa,menores de 6 meses,2018-07-01,28,39,1,0,29,39,68
RIBERALTA,consulta externa,menores de 6 meses,2018-07-01,512,412,52,53,564,465,1029
ROBORE,consulta externa,menores de 6 meses,2018-07-01,80,49,6,9,86,58,144
RURRENABAQUE,consulta externa,menores de 6 meses,2018-07-01,103,91,3,3,106,94,200
SABAYA,consulta externa,menores de 6 meses,2018-07-01,5,5,2,1,7,6,13
SACABA,consulta externa,menores de 6 meses,2018-07-01,708,590,147,119,855,709,1564
SACABAMBA,consulta externa,menores de 6 meses,2018-07-01,12,6,1,1,13,7,20
SACACA,consulta externa,menores de 6 meses,2018-07-01,54,45,0,0,54,45,99
SAIPINA,consulta externa,menores de 6 meses,2018-07-01,30,19,10,3,40,22,62
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2018-07-01,24,24,0,0,24,24,48
SAMAIPATA,consulta externa,menores de 6 meses,2018-07-01,18,28,3,1,21,29,50
SAN AGUSTIN,consulta externa,menores de 6 meses,2018-07-01,2,6,0,0,2,6,8
SAN ANDRES,consulta externa,menores de 6 meses,2018-07-01,60,74,1,1,61,75,136
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2018-07-01,6,8,1,0,7,8,15
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2018-07-01,6,7,0,0,6,7,13
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2018-07-01,35,27,3,0,38,27,65
SAN BENITO,consulta externa,menores de 6 meses,2018-07-01,34,35,7,8,41,43,84
SAN BORJA,consulta externa,menores de 6 meses,2018-07-01,241,138,15,13,256,151,407
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2018-07-01,32,32,5,7,37,39,76
SAN CARLOS,consulta externa,menores de 6 meses,2018-07-01,56,37,8,7,64,44,108
SAN IGNACIO,consulta externa,menores de 6 meses,2018-07-01,94,106,20,18,114,124,238
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2018-07-01,158,134,15,6,173,140,313
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2018-07-01,12,12,1,2,13,14,27
SAN JAVIER(STC),consulta externa,menores de 6 meses,2018-07-01,17,24,0,0,17,24,41
SAN JOAQUIN,consulta externa,menores de 6 meses,2018-07-01,34,27,1,1,35,28,63
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2018-07-01,82,87,69,59,151,146,297
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2018-07-01,33,24,0,5,33,29,62
SAN JULIAN,consulta externa,menores de 6 meses,2018-07-01,184,200,52,53,236,253,489
SAN LORENZO(PND),consulta externa,menores de 6 meses,2018-07-01,14,23,3,0,17,23,40
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2018-07-01,88,84,2,11,90,95,185
SAN LUCAS,consulta externa,menores de 6 meses,2018-07-01,91,75,9,1,100,76,176
SAN MATIAS,consulta externa,menores de 6 meses,2018-07-01,57,44,3,2,60,46,106
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2018-07-01,31,24,2,5,33,29,62
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2018-07-01,3,11,0,0,3,11,14
SAN PEDRO,consulta externa,menores de 6 meses,2018-07-01,95,69,0,1,95,70,165
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2018-07-01,59,51,0,0,59,51,110
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2018-07-01,17,11,1,0,18,11,29
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2018-07-01,3,1,0,0,3,1,4
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2018-07-01,2,4,5,1,7,5,12
SAN PEDRO(PND),consulta externa,menores de 6 meses,2018-07-01,10,2,0,0,10,2,12
SAN RAFAEL,consulta externa,menores de 6 meses,2018-07-01,22,14,41,19,63,33,96
SAN RAMON BENI,consulta externa,menores de 6 meses,2018-07-01,34,33,0,2,34,35,69
SAN RAMON SCZ,consulta externa,menores de 6 meses,2018-07-01,29,22,26,19,55,41,96
SANTA ANA,consulta externa,menores de 6 meses,2018-07-01,51,75,46,61,97,136,233
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2018-07-01,5703,5383,1011,878,6714,6261,12975
