,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
CONCEPCION,consulta externa,personas de 60 anos y mas,2018-07-01,160,142,140,167,300,309,609
COPACABANA,consulta externa,personas de 60 anos y mas,2018-07-01,232,246,28,26,260,272,532
CORIPATA,consulta externa,personas de 60 anos y mas,2018-07-01,243,202,82,69,325,271,596
CORO CORO,consulta externa,personas de 60 anos y mas,2018-07-01,257,223,22,31,279,254,533
COROICO,consulta externa,personas de 60 anos y mas,2018-07-01,286,286,219,272,505,558,1063
CORQUE,consulta externa,personas de 60 anos y mas,2018-07-01,252,267,10,8,262,275,537
COTAGAITA,consulta externa,personas de 60 anos y mas,2018-07-01,942,1449,203,347,1145,1796,2941
COTOCA,consulta externa,personas de 60 anos y mas,2018-07-01,556,638,507,454,1063,1092,2155
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2018-07-01,14,11,0,0,14,11,25
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2018-07-01,316,302,173,113,489,415,904
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2018-07-01,63,88,15,25,78,113,191
CUEVO,consulta externa,personas de 60 anos y mas,2018-07-01,30,40,3,15,33,55,88
CULPINA,consulta externa,personas de 60 anos y mas,2018-07-01,386,495,13,12,399,507,906
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2018-07-01,135,158,38,46,173,204,377
CURVA,consulta externa,personas de 60 anos y mas,2018-07-01,42,87,8,9,50,96,146
DESAGUADERO,consulta externa,personas de 60 anos y mas,2018-07-01,67,66,36,29,103,95,198
EL ALTO,consulta externa,personas de 60 anos y mas,2018-07-01,6745,7909,4456,5047,11201,12956,24157
EL CHORO,consulta externa,personas de 60 anos y mas,2018-07-01,177,163,4,2,181,165,346
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2018-07-01,260,180,15,17,275,197,472
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2018-07-01,416,614,38,54,454,668,1122
EL TORNO,consulta externa,personas de 60 anos y mas,2018-07-01,1245,1342,500,537,1745,1879,3624
EL VILLAR,consulta externa,personas de 60 anos y mas,2018-07-01,224,284,3,11,227,295,522
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2018-07-01,538,604,258,323,796,927,1723
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2018-07-01,475,397,13,15,488,412,900
ESCARA,consulta externa,personas de 60 anos y mas,2018-07-01,25,36,0,0,25,36,61
ESCOMA,consulta externa,personas de 60 anos y mas,2018-07-01,238,190,12,5,250,195,445
ESMERALDA,consulta externa,personas de 60 anos y mas,2018-07-01,50,46,4,3,54,49,103
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2018-07-01,205,244,5,5,210,249,459
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2018-07-01,16,8,0,1,16,9,25
EXALTACION,consulta externa,personas de 60 anos y mas,2018-07-01,20,10,0,0,20,10,30
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2018-07-01,182,172,103,101,285,273,558
FILADELFIA,consulta externa,personas de 60 anos y mas,2018-07-01,117,62,26,10,143,72,215
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2018-07-01,400,385,27,26,427,411,838
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2018-07-01,236,187,78,87,314,274,588
GUANAY,consulta externa,personas de 60 anos y mas,2018-07-01,379,251,105,91,484,342,826
GUAQUI,consulta externa,personas de 60 anos y mas,2018-07-01,122,136,24,28,146,164,310
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2018-07-01,733,772,133,162,866,934,1800
GUTIERREZ,consulta externa,personas de 60 anos y mas,2018-07-01,202,249,43,55,245,304,549
HUACARETA,consulta externa,personas de 60 anos y mas,2018-07-01,165,237,29,38,194,275,469
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2018-07-01,46,114,3,6,49,120,169
HUACHACALLA,consulta externa,personas de 60 anos y mas,2018-07-01,54,76,12,12,66,88,154
HUANUNI,consulta externa,personas de 60 anos y mas,2018-07-01,524,475,138,100,662,575,1237
HUARACAJE,consulta externa,personas de 60 anos y mas,2018-07-01,47,44,2,4,49,48,97
HUARINA,consulta externa,personas de 60 anos y mas,2018-07-01,109,107,234,224,343,331,674
HUATAJATA,consulta externa,personas de 60 anos y mas,2018-07-01,25,23,76,110,101,133,234
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2018-07-01,286,287,5,12,291,299,590
HUMANATA,consulta externa,personas de 60 anos y mas,2018-07-01,94,98,79,68,173,166,339
ICHOCA,consulta externa,personas de 60 anos y mas,2018-07-01,215,199,0,0,215,199,414
ICLA,consulta externa,personas de 60 anos y mas,2018-07-01,116,212,48,95,164,307,471
INCAHUASI,consulta externa,personas de 60 anos y mas,2018-07-01,257,337,36,54,293,391,684
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2018-07-01,34,13,0,0,34,13,47
INQUISIVI,consulta externa,personas de 60 anos y mas,2018-07-01,395,325,7,0,402,325,727
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2018-07-01,512,377,130,131,642,508,1150
IXIAMAS,consulta externa,personas de 60 anos y mas,2018-07-01,143,149,19,6,162,155,317
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2018-07-01,363,364,337,412,700,776,1476
LA ASUNTA,consulta externa,personas de 60 anos y mas,2018-07-01,281,188,28,24,309,212,521
LA GUARDIA,consulta externa,personas de 60 anos y mas,2018-07-01,1609,1846,370,519,1979,2365,4344
LA PAZ,consulta externa,personas de 60 anos y mas,2018-07-01,16160,21760,15780,22545,31940,44305,76245
LA RIVERA,consulta externa,personas de 60 anos y mas,2018-07-01,15,16,1,3,16,19,35
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2018-07-01,98,131,6,11,104,142,246
LAJA,consulta externa,personas de 60 anos y mas,2018-07-01,213,212,222,257,435,469,904
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2018-07-01,79,111,0,0,79,111,190
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2018-07-01,156,120,30,26,186,146,332
LLALLAGUA,consulta externa,personas de 60 anos y mas,2018-07-01,652,903,73,103,725,1006,1731
LLICA,consulta externa,personas de 60 anos y mas,2018-07-01,136,148,11,5,147,153,300
LORETO,consulta externa,personas de 60 anos y mas,2018-07-01,53,61,14,9,67,70,137
LURIBAY,consulta externa,personas de 60 anos y mas,2018-07-01,466,427,42,45,508,472,980
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2018-07-01,180,200,8,11,188,211,399
MACHARETI,consulta externa,personas de 60 anos y mas,2018-07-01,155,165,24,36,179,201,380
MAGDALENA,consulta externa,personas de 60 anos y mas,2018-07-01,160,167,53,66,213,233,446
MAIRANA,consulta externa,personas de 60 anos y mas,2018-07-01,57,89,98,160,155,249,404
MALLA,consulta externa,personas de 60 anos y mas,2018-07-01,57,55,32,30,89,85,174
MAPIRI,consulta externa,personas de 60 anos y mas,2018-07-01,159,122,19,22,178,144,322
MECAPACA,consulta externa,personas de 60 anos y mas,2018-07-01,241,209,64,49,305,258,563
MINEROS,consulta externa,personas de 60 anos y mas,2018-07-01,356,338,167,130,523,468,991
MIZQUE,consulta externa,personas de 60 anos y mas,2018-07-01,504,644,181,248,685,892,1577
MOCOMOCO,consulta externa,personas de 60 anos y mas,2018-07-01,315,278,83,118,398,396,794
MOJINETE,consulta externa,personas de 60 anos y mas,2018-07-01,26,38,17,29,43,67,110
MOJOCOYA,consulta externa,personas de 60 anos y mas,2018-07-01,275,319,56,64,331,383,714
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2018-07-01,786,1062,121,137,907,1199,2106
MONTERO,consulta externa,personas de 60 anos y mas,2018-07-01,2764,3002,605,757,3369,3759,7128
MORO MORO,consulta externa,personas de 60 anos y mas,2018-07-01,36,50,61,105,97,155,252
MOROCHATA,consulta externa,personas de 60 anos y mas,2018-07-01,343,393,95,112,438,505,943
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2018-07-01,43,21,21,13,64,34,98
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2018-07-01,17,21,2,2,19,23,42
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2018-07-01,62,36,2,0,64,36,100
OCURI,consulta externa,personas de 60 anos y mas,2018-07-01,500,570,5,3,505,573,1078
OKINAWA,consulta externa,personas de 60 anos y mas,2018-07-01,195,188,60,82,255,270,525
OMEREQUE,consulta externa,personas de 60 anos y mas,2018-07-01,192,208,61,54,253,262,515
ORURO,consulta externa,personas de 60 anos y mas,2018-07-01,6189,7761,3539,4095,9728,11856,21584
PADCAYA,consulta externa,personas de 60 anos y mas,2018-07-01,634,738,100,158,734,896,1630
PADILLA,consulta externa,personas de 60 anos y mas,2018-07-01,545,723,37,77,582,800,1382
PAILON,consulta externa,personas de 60 anos y mas,2018-07-01,327,270,60,52,387,322,709
PALCA,consulta externa,personas de 60 anos y mas,2018-07-01,417,424,12,13,429,437,866
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2018-07-01,778,560,353,251,1131,811,1942
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2018-07-01,87,88,3,4,90,92,182
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2018-07-01,117,137,97,124,214,261,475
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2018-07-01,398,377,11,12,409,389,798
PASORAPA,consulta externa,personas de 60 anos y mas,2018-07-01,158,177,4,8,162,185,347
PATACAMAYA,consulta externa,personas de 60 anos y mas,2018-07-01,520,501,34,52,554,553,1107
PAZÑA,consulta externa,personas de 60 anos y mas,2018-07-01,169,152,30,43,199,195,394
PELECHUCO,consulta externa,personas de 60 anos y mas,2018-07-01,152,126,7,2,159,128,287
POCOATA,consulta externa,personas de 60 anos y mas,2018-07-01,913,1216,2,2,915,1218,2133
POCONA,consulta externa,personas de 60 anos y mas,2018-07-01,518,693,5,3,523,696,1219
POJO (CBBA),consulta externa,personas de 60 anos y mas,2018-07-01,215,243,21,17,236,260,496
POOPO,consulta externa,personas de 60 anos y mas,2018-07-01,208,203,22,21,230,224,454
PORCO,consulta externa,personas de 60 anos y mas,2018-07-01,85,138,0,0,85,138,223
POROMA,consulta externa,personas de 60 anos y mas,2018-07-01,500,584,11,13,511,597,1108
PORONGO,consulta externa,personas de 60 anos y mas,2018-07-01,279,231,79,88,358,319,677
PORTACHUELO,consulta externa,personas de 60 anos y mas,2018-07-01,266,342,99,117,365,459,824
PORVENIR,consulta externa,personas de 60 anos y mas,2018-07-01,161,118,71,56,232,174,406
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2018-07-01,49,81,55,49,104,130,234
POTOSI,consulta externa,personas de 60 anos y mas,2018-07-01,3924,4713,1443,1683,5367,6396,11763
PRESTO,consulta externa,personas de 60 anos y mas,2018-07-01,325,389,11,12,336,401,737
PUCARA,consulta externa,personas de 60 anos y mas,2018-07-01,19,23,93,103,112,126,238
PUCARANI,consulta externa,personas de 60 anos y mas,2018-07-01,464,462,215,201,679,663,1342
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2018-07-01,374,346,16,14,390,360,750
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2018-07-01,300,307,78,90,378,397,775
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2018-07-01,158,216,95,64,253,280,533
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2018-07-01,122,99,80,71,202,170,372
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2018-07-01,151,172,44,51,195,223,418
PUERTO RICO,consulta externa,personas de 60 anos y mas,2018-07-01,147,82,20,18,167,100,267
PUERTO SILES,consulta externa,personas de 60 anos y mas,2018-07-01,16,15,0,3,16,18,34
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2018-07-01,366,308,136,130,502,438,940
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2018-07-01,868,776,129,95,997,871,1868
PUNA,consulta externa,personas de 60 anos y mas,2018-07-01,939,1508,14,17,953,1525,2478
PUNATA,consulta externa,personas de 60 anos y mas,2018-07-01,535,657,526,834,1061,1491,2552
QUIABAYA,consulta externa,personas de 60 anos y mas,2018-07-01,145,109,2,2,147,111,258
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2018-07-01,1677,2091,1242,2163,2919,4254,7173
QUIME,consulta externa,personas de 60 anos y mas,2018-07-01,270,228,4,12,274,240,514
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2018-07-01,35,39,40,51,75,90,165
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2018-07-01,217,280,12,11,229,291,520
RAVELO,consulta externa,personas de 60 anos y mas,2018-07-01,950,1127,14,17,964,1144,2108
REYES,consulta externa,personas de 60 anos y mas,2018-07-01,177,168,63,112,240,280,520
RIBERALTA,consulta externa,personas de 60 anos y mas,2018-07-01,1273,1204,230,322,1503,1526,3029
ROBORE,consulta externa,personas de 60 anos y mas,2018-07-01,561,391,121,128,682,519,1201
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2018-07-01,799,669,89,120,888,789,1677
SABAYA,consulta externa,personas de 60 anos y mas,2018-07-01,99,84,124,148,223,232,455
SACABA,consulta externa,personas de 60 anos y mas,2018-07-01,2075,3145,1304,1920,3379,5065,8444
SACABAMBA,consulta externa,personas de 60 anos y mas,2018-07-01,121,180,63,99,184,279,463
SACACA,consulta externa,personas de 60 anos y mas,2018-07-01,392,531,0,1,392,532,924
SAIPINA,consulta externa,personas de 60 anos y mas,2018-07-01,144,181,77,90,221,271,492
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2018-07-01,420,504,35,41,455,545,1000
SAMAIPATA,consulta externa,personas de 60 anos y mas,2018-07-01,148,158,179,198,327,356,683
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2018-07-01,60,76,34,51,94,127,221
SAN ANDRES,consulta externa,personas de 60 anos y mas,2018-07-01,208,163,28,21,236,184,420
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2018-07-01,136,135,134,146,270,281,551
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2018-07-01,17,35,0,0,17,35,52
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2018-07-01,154,145,25,27,179,172,351
SAN BENITO,consulta externa,personas de 60 anos y mas,2018-07-01,209,322,238,394,447,716,1163
SAN BORJA,consulta externa,personas de 60 anos y mas,2018-07-01,632,603,189,168,821,771,1592
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2018-07-01,128,113,35,47,163,160,323
SAN CARLOS,consulta externa,personas de 60 anos y mas,2018-07-01,391,341,112,103,503,444,947
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2018-07-01,194,236,102,118,296,354,650
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2018-07-01,822,826,370,364,1192,1190,2382
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2018-07-01,57,59,8,12,65,71,136
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2018-07-01,204,178,1,2,205,180,385
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2018-07-01,108,124,21,59,129,183,312
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2018-07-01,295,330,84,70,379,400,779
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2018-07-01,185,179,65,57,250,236,486
SAN JULIAN,consulta externa,personas de 60 anos y mas,2018-07-01,935,820,189,155,1124,975,2099
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2018-07-01,88,71,13,10,101,81,182
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2018-07-01,425,604,41,49,466,653,1119
SAN LUCAS,consulta externa,personas de 60 anos y mas,2018-07-01,1203,1772,11,9,1214,1781,2995
SAN MATIAS,consulta externa,personas de 60 anos y mas,2018-07-01,136,140,76,72,212,212,424
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2018-07-01,154,139,173,187,327,326,653
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2018-07-01,72,78,0,2,72,80,152
SAN PEDRO,consulta externa,personas de 60 anos y mas,2018-07-01,449,385,47,66,496,451,947
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2018-07-01,634,839,0,0,634,839,1473
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2018-07-01,334,354,14,16,348,370,718
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2018-07-01,47,50,2,0,49,50,99
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2018-07-01,112,137,151,195,263,332,595
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2018-07-01,75,42,1,1,76,43,119
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2018-07-01,92,57,124,90,216,147,363
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2018-07-01,86,126,4,2,90,128,218
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2018-07-01,108,73,32,34,140,107,247
SANTA ANA,consulta externa,personas de 60 anos y mas,2018-07-01,237,297,41,60,278,357,635
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2018-07-01,21256,26728,9771,14207,31027,40935,71962
SANTA ROSA,consulta externa,personas de 60 anos y mas,2018-07-01,212,188,22,24,234,212,446
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2018-07-01,552,411,28,24,580,435,1015
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2018-07-01,391,401,31,27,422,428,850
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2018-07-01,346,381,25,20,371,401,772
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2018-07-01,145,173,65,78,210,251,461
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2018-07-01,145,184,19,16,164,200,364
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2018-07-01,238,365,32,72,270,437,707
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2018-07-01,146,161,4,5,150,166,316
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2018-07-01,234,201,90,70,324,271,595
SENA,consulta externa,personas de 60 anos y mas,2018-07-01,34,17,3,1,37,18,55
SHINAOTA,consulta externa,personas de 60 anos y mas,2018-07-01,343,314,28,24,371,338,709
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2018-07-01,609,577,69,99,678,676,1354
SICAYA,consulta externa,personas de 60 anos y mas,2018-07-01,82,102,50,71,132,173,305
SIPE SIPE,consulta externa,personas de 60 anos y mas,2018-07-01,828,1143,251,371,1079,1514,2593
SOPACHUY,consulta externa,personas de 60 anos y mas,2018-07-01,226,308,2,13,228,321,549
SORACACHI,consulta externa,personas de 60 anos y mas,2018-07-01,468,485,10,20,478,505,983
SORATA,consulta externa,personas de 60 anos y mas,2018-07-01,630,533,70,72,700,605,1305
SUCRE,consulta externa,personas de 60 anos y mas,2018-07-01,7133,9063,3203,4917,10336,13980,24316
TACACHI,consulta externa,personas de 60 anos y mas,2018-07-01,40,82,1,7,41,89,130
TACACOMA,consulta externa,personas de 60 anos y mas,2018-07-01,153,121,30,10,183,131,314
TACOBAMBA,consulta externa,personas de 60 anos y mas,2018-07-01,326,413,1,0,327,413,740
TACOPAYA,consulta externa,personas de 60 anos y mas,2018-07-01,475,530,70,87,545,617,1162
TAHUA,consulta externa,personas de 60 anos y mas,2018-07-01,47,62,30,8,77,70,147
TAPACARI,consulta externa,personas de 60 anos y mas,2018-07-01,989,1151,33,27,1022,1178,2200
TARABUCO,consulta externa,personas de 60 anos y mas,2018-07-01,382,545,70,86,452,631,1083
TARACO,consulta externa,personas de 60 anos y mas,2018-07-01,92,90,85,77,177,167,344
TARATA,consulta externa,personas de 60 anos y mas,2018-07-01,122,144,136,177,258,321,579
TARIJA,consulta externa,personas de 60 anos y mas,2018-07-01,4964,6411,1827,2619,6791,9030,15821
TARVITA,consulta externa,personas de 60 anos y mas,2018-07-01,302,406,36,37,338,443,781
TEOPONTE,consulta externa,personas de 60 anos y mas,2018-07-01,264,201,57,49,321,250,571
TIAWANACU,consulta externa,personas de 60 anos y mas,2018-07-01,209,221,122,89,331,310,641
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2018-07-01,612,781,4,4,616,785,1401
TIPUANI,consulta externa,personas de 60 anos y mas,2018-07-01,230,124,77,33,307,157,464
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2018-07-01,700,996,92,162,792,1158,1950
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2018-07-01,456,665,242,287,698,952,1650
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2018-07-01,40,65,19,60,59,125,184
TOCO,consulta externa,personas de 60 anos y mas,2018-07-01,93,135,138,235,231,370,601
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2018-07-01,16,16,0,4,16,20,36
TOLATA,consulta externa,personas de 60 anos y mas,2018-07-01,101,173,83,107,184,280,464
TOLEDO,consulta externa,personas de 60 anos y mas,2018-07-01,298,357,9,5,307,362,669
TOMAVE,consulta externa,personas de 60 anos y mas,2018-07-01,530,765,3,6,533,771,1304
TOMINA,consulta externa,personas de 60 anos y mas,2018-07-01,396,448,5,6,401,454,855
TORO TORO,consulta externa,personas de 60 anos y mas,2018-07-01,187,277,0,0,187,277,464
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2018-07-01,349,419,4,13,353,432,785
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2018-07-01,244,276,9,6,253,282,535
TRIGAL,consulta externa,personas de 60 anos y mas,2018-07-01,39,46,80,91,119,137,256
TRINIDAD,consulta externa,personas de 60 anos y mas,2018-07-01,2426,2831,1085,1331,3511,4162,7673
TUPIZA,consulta externa,personas de 60 anos y mas,2018-07-01,1439,1677,405,679,1844,2356,4200
TURCO,consulta externa,personas de 60 anos y mas,2018-07-01,162,182,15,16,177,198,375
UMALA,consulta externa,personas de 60 anos y mas,2018-07-01,273,317,30,35,303,352,655
UNCIA,consulta externa,personas de 60 anos y mas,2018-07-01,762,1007,57,91,819,1098,1917
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2018-07-01,287,408,40,52,327,460,787
URUBICHA,consulta externa,personas de 60 anos y mas,2018-07-01,107,121,26,37,133,158,291
UYUNI,consulta externa,personas de 60 anos y mas,2018-07-01,621,667,92,107,713,774,1487
VACAS,consulta externa,personas de 60 anos y mas,2018-07-01,336,434,90,119,426,553,979
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2018-07-01,353,363,561,705,914,1068,1982
VIACHA,consulta externa,personas de 60 anos y mas,2018-07-01,1093,1192,479,598,1572,1790,3362
VILA VILA,consulta externa,personas de 60 anos y mas,2018-07-01,170,209,1,2,171,211,382
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2018-07-01,271,407,23,35,294,442,736
VILLA MONTES,consulta externa,personas de 60 anos y mas,2018-07-01,897,932,247,321,1144,1253,2397
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2018-07-01,58,36,5,3,63,39,102
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2018-07-01,270,402,40,39,310,441,751
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2018-07-01,521,643,4,8,525,651,1176
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2018-07-01,1410,1157,163,115,1573,1272,2845
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2018-07-01,213,218,63,83,276,301,577
VILLAZON,consulta externa,personas de 60 anos y mas,2018-07-01,697,854,522,846,1219,1700,2919
VINTO,consulta externa,personas de 60 anos y mas,2018-07-01,674,949,358,507,1032,1456,2488
VITICHI,consulta externa,personas de 60 anos y mas,2018-07-01,542,825,4,4,546,829,1375
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2018-07-01,37,43,16,13,53,56,109
WARNES,consulta externa,personas de 60 anos y mas,2018-07-01,1159,1268,483,603,1642,1871,3513
YACO,consulta externa,personas de 60 anos y mas,2018-07-01,187,172,4,4,191,176,367
YACUIBA,consulta externa,personas de 60 anos y mas,2018-07-01,2265,2417,579,708,2844,3125,5969
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2018-07-01,401,544,4,3,405,547,952
YANACACHI,consulta externa,personas de 60 anos y mas,2018-07-01,118,87,38,23,156,110,266
YAPACANI,consulta externa,personas de 60 anos y mas,2018-07-01,787,661,149,110,936,771,1707
YOCALLA,consulta externa,personas de 60 anos y mas,2018-07-01,343,384,0,4,343,388,731
YOTALA,consulta externa,personas de 60 anos y mas,2018-07-01,193,307,180,289,373,596,969
YUNCHARA,consulta externa,personas de 60 anos y mas,2018-07-01,162,208,1,4,163,212,375
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2018-07-01,7,9,0,0,7,9,16
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2018-07-01,290,316,73,99,363,415,778
ACACIO,consulta externa,personas de 60 anos y mas,2018-08-01,280,327,7,1,287,328,615
ACHACACHI,consulta externa,personas de 60 anos y mas,2018-08-01,847,901,298,274,1145,1175,2320
ACHOCALLA,consulta externa,personas de 60 anos y mas,2018-08-01,305,348,24,19,329,367,696
AIQUILE,consulta externa,personas de 60 anos y mas,2018-08-01,527,583,586,666,1113,1249,2362
ALALAY,consulta externa,personas de 60 anos y mas,2018-08-01,56,91,7,14,63,105,168
ALCALA,consulta externa,personas de 60 anos y mas,2018-08-01,107,177,1,7,108,184,292
ALTO BENI,consulta externa,personas de 60 anos y mas,2018-08-01,434,253,26,45,460,298,758
ANCORAIMES,consulta externa,personas de 60 anos y mas,2018-08-01,271,280,128,153,399,433,832
ANDAMARCA,consulta externa,personas de 60 anos y mas,2018-08-01,228,295,2,9,230,304,534
ANTEQUERA,consulta externa,personas de 60 anos y mas,2018-08-01,52,64,0,0,52,64,116
ANZALDO,consulta externa,personas de 60 anos y mas,2018-08-01,324,453,86,99,410,552,962
APOLO,consulta externa,personas de 60 anos y mas,2018-08-01,279,234,132,138,411,372,783
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2018-08-01,112,148,0,5,112,153,265
ARANI,consulta externa,personas de 60 anos y mas,2018-08-01,185,291,138,218,323,509,832
ARBIETO,consulta externa,personas de 60 anos y mas,2018-08-01,426,654,49,103,475,757,1232
ARQUE,consulta externa,personas de 60 anos y mas,2018-08-01,252,380,89,96,341,476,817
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2018-08-01,444,407,26,27,470,434,904
ATOCHA,consulta externa,personas de 60 anos y mas,2018-08-01,195,282,94,94,289,376,665
AUCAPATA,consulta externa,personas de 60 anos y mas,2018-08-01,150,127,10,15,160,142,302
AYATA,consulta externa,personas de 60 anos y mas,2018-08-01,271,295,31,34,302,329,631
AYO AYO,consulta externa,personas de 60 anos y mas,2018-08-01,266,256,49,48,315,304,619
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2018-08-01,941,994,28,35,969,1029,1998
AZURDUY,consulta externa,personas de 60 anos y mas,2018-08-01,246,339,2,7,248,346,594
BATALLAS,consulta externa,personas de 60 anos y mas,2018-08-01,286,236,160,187,446,423,869
