municipality,group,variable,month,Primer Control Post Parto,TOTAL
MACHACAMARCA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
MECAPACA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
MIZQUE,atencion de partos en domicilio,primer control post parto,2021-07-01,19,19
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2021-07-01,7,7
MOJINETE,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
MOJOCOYA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
MONTERO,atencion de partos en domicilio,primer control post parto,2021-07-01,8,8
MOROCHATA,atencion de partos en domicilio,primer control post parto,2021-07-01,9,9
OCURI,atencion de partos en domicilio,primer control post parto,2021-07-01,7,7
OMEREQUE,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
ORURO,atencion de partos en domicilio,primer control post parto,2021-07-01,21,21
PADILLA,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
PALCA,atencion de partos en domicilio,primer control post parto,2021-07-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2021-07-01,12,12
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
PAZÑA,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
PELECHUCO,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
POCOATA,atencion de partos en domicilio,primer control post parto,2021-07-01,19,19
POCONA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
POOPO,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
PORCO,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
POROMA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
POTOSI,atencion de partos en domicilio,primer control post parto,2021-07-01,35,35
PRESTO,atencion de partos en domicilio,primer control post parto,2021-07-01,7,7
PUCARANI,atencion de partos en domicilio,primer control post parto,2021-07-01,10,10
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2021-07-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2021-07-01,5,5
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2021-07-01,10,10
PUERTO RICO,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2021-07-01,21,21
PUNA,atencion de partos en domicilio,primer control post parto,2021-07-01,5,5
PUNATA,atencion de partos en domicilio,primer control post parto,2021-07-01,16,16
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
QUIME,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2021-07-01,11,11
RAVELO,atencion de partos en domicilio,primer control post parto,2021-07-01,7,7
REYES,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
SACACA,atencion de partos en domicilio,primer control post parto,2021-07-01,17,17
SAN AGUSTIN,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
SAN BORJA,atencion de partos en domicilio,primer control post parto,2021-07-01,8,8
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2021-07-01,15,15
SAN PABLO DE LIPEZ,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2021-07-01,30,30
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2021-07-01,20,20
SANTA ANA,atencion de partos en domicilio,primer control post parto,2021-07-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
SHINAOTA,atencion de partos en domicilio,primer control post parto,2021-07-01,88,88
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2021-07-01,9,9
SICAYA,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
SOPACHUY,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
SORACACHI,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
SORATA,atencion de partos en domicilio,primer control post parto,2021-07-01,5,5
SUCRE,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
TACACOMA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2021-07-01,5,5
TACOPAYA,atencion de partos en domicilio,primer control post parto,2021-07-01,6,6
TAHUA,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2021-07-01,6,6
TARABUCO,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
TARACO,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
TARVITA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2021-07-01,18,18
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
TOLEDO,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
TOMAVE,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
TOMINA,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
TORO TORO,atencion de partos en domicilio,primer control post parto,2021-07-01,9,9
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
TRIGAL,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
TRINIDAD,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
TUPIZA,atencion de partos en domicilio,primer control post parto,2021-07-01,6,6
TURCO,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
UMALA,atencion de partos en domicilio,primer control post parto,2021-07-01,5,5
UNCIA,atencion de partos en domicilio,primer control post parto,2021-07-01,11,11
URUBICHA,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
UYUNI,atencion de partos en domicilio,primer control post parto,2021-07-01,6,6
VIACHA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
VILA VILA,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2021-07-01,9,9
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2021-07-01,19,19
VILLA RIVERO,atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2021-07-01,12,12
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2021-07-01,3,3
VILLAZON,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
VITICHI,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
WARNES,atencion de partos en domicilio,primer control post parto,2021-07-01,19,19
YACO,atencion de partos en domicilio,primer control post parto,2021-07-01,7,7
YANACACHI,atencion de partos en domicilio,primer control post parto,2021-07-01,1,1
YAPACANI,atencion de partos en domicilio,primer control post parto,2021-07-01,2,2
YOCALLA,atencion de partos en domicilio,primer control post parto,2021-07-01,4,4
ACACIO,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
ACHACACHI,atencion de partos en domicilio,primer control post parto,2021-08-01,14,14
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2021-08-01,8,8
AIQUILE,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
ANDAMARCA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
ANZALDO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
ARAMPAMPA,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
ARQUE,atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
ATOCHA,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
AUCAPATA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
AYATA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
AZURDUY,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
BATALLAS,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
BELEN DE URMIRI,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
BERMEJO,atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
BETANZOS,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
BOLIVAR,atencion de partos en domicilio,primer control post parto,2021-08-01,8,8
BOLPEBRA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
CAIROMA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
CALACOTO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
CALAMARCA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
CAPINOTA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
CARACOLLO,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
CARANAVI,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
CARIPUYO,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
CHACARILLA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
CHAQUI,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
CHARAGUA,atencion de partos en domicilio,primer control post parto,2021-08-01,12,12
CHAYANTA,atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
CHIMORE,atencion de partos en domicilio,primer control post parto,2021-08-01,51,51
CHIPAYA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
CHUA COCANI,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2021-08-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
CKOCHAS,atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
COCAPATA,atencion de partos en domicilio,primer control post parto,2021-08-01,18,18
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2021-08-01,8,8
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2021-08-01,16,16
COLQUENCHA,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
COLQUIRI,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
COMANCHE,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
COMBAYA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
CONCEPCION,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
COPACABANA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
CORIPATA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
COROICO,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
COTAGAITA,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
COTOCA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
CUEVO,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
CULPINA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
CURVA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
EL ALTO,atencion de partos en domicilio,primer control post parto,2021-08-01,42,42
EL CHORO,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
ENTRE RIOS CBBA,atencion de partos en domicilio,primer control post parto,2021-08-01,22,22
FILADELFIA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
GUAQUI,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
GUAYARAMERIN,atencion de partos en domicilio,primer control post parto,2021-08-01,39,39
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
HUACHACALLA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
HUARINA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
HUMANATA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
ICHOCA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
ICLA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
INCAHUASI,atencion de partos en domicilio,primer control post parto,2021-08-01,12,12
INQUISIVI,atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2021-08-01,19,19
IXIAMAS,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
LA PAZ,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
LICOMA PAMPA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
LLICA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
LORETO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
MAGDALENA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
MAIRANA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
MECAPACA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
MINEROS,atencion de partos en domicilio,primer control post parto,2021-08-01,15,15
MIZQUE,atencion de partos en domicilio,primer control post parto,2021-08-01,17,17
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2021-08-01,16,16
MONTEAGUDO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
MORO MORO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
MOROCHATA,atencion de partos en domicilio,primer control post parto,2021-08-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2021-08-01,15,15
OKINAWA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
OMEREQUE,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
ORURO,atencion de partos en domicilio,primer control post parto,2021-08-01,18,18
PADILLA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
PALCA,atencion de partos en domicilio,primer control post parto,2021-08-01,11,11
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
PAMPA AULLAGAS,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
PAZÑA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
PELECHUCO,atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
POCOATA,atencion de partos en domicilio,primer control post parto,2021-08-01,15,15
POCONA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
PORCO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
POROMA,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
PORTACHUELO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
POTOSI,atencion de partos en domicilio,primer control post parto,2021-08-01,19,19
PRESTO,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
PUCARANI,atencion de partos en domicilio,primer control post parto,2021-08-01,17,17
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2021-08-01,14,14
PUNA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
PUNATA,atencion de partos en domicilio,primer control post parto,2021-08-01,25,25
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
QUIME,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2021-08-01,11,11
RAVELO,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
REYES,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
RIBERALTA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
ROBORE,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
RURRENABAQUE,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SABAYA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
SACACA,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
SAN ANDRES DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2021-08-01,23,23
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2021-08-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2021-08-01,5,5
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2021-08-01,17,17
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
SAN PEDRO(PND),atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SAN RAFAEL,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SANTA ANA,atencion de partos en domicilio,primer control post parto,2021-08-01,39,39
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
SANTIAGO DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
SAPAHAQUI,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
SHINAOTA,atencion de partos en domicilio,primer control post parto,2021-08-01,59,59
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
SICAYA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
SORACACHI,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
SORATA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
SUCRE,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2021-08-01,10,10
TACOPAYA,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
TAHUA,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
TAPACARI,atencion de partos en domicilio,primer control post parto,2021-08-01,15,15
TARABUCO,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
TARVITA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
TEOPONTE,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2021-08-01,21,21
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2021-08-01,7,7
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
TOLEDO,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
TOMAVE,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
TORO TORO,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
TUPIZA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
TURCO,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
UMALA,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
UNCIA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
URUBICHA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
UYUNI,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
VALLEGRANDE,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
VIACHA,atencion de partos en domicilio,primer control post parto,2021-08-01,3,3
VILA VILA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2021-08-01,6,6
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2021-08-01,21,21
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2021-08-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
VILLAZON,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
VITICHI,atencion de partos en domicilio,primer control post parto,2021-08-01,4,4
WARNES,atencion de partos en domicilio,primer control post parto,2021-08-01,24,24
YACO,atencion de partos en domicilio,primer control post parto,2021-08-01,9,9
YACUIBA,atencion de partos en domicilio,primer control post parto,2021-08-01,1,1
YANACACHI,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
YOCALLA,atencion de partos en domicilio,primer control post parto,2021-08-01,2,2
ACACIO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2021-09-01,26,26
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
AIQUILE,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
ALALAY,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
ALTO BENI,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2021-09-01,11,11
ANDAMARCA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
ANTEQUERA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2021-09-01,11,11
ARAMPAMPA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
ARBIETO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
ARQUE,atencion de partos en domicilio,primer control post parto,2021-09-01,11,11
ATOCHA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
AUCAPATA,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
AYATA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
AZURDUY,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
BATALLAS,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
BERMEJO,atencion de partos en domicilio,primer control post parto,2021-09-01,10,10
BETANZOS,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
BOLIVAR,atencion de partos en domicilio,primer control post parto,2021-09-01,8,8
CAIROMA,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
CAJUATA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
CALACOTO,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
CAMARGO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
CAPINOTA,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
CARACOLLO,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
CARANAVI,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
CARAPARI,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
CARIPUYO,atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
CHACARILLA,atencion de partos en domicilio,primer control post parto,2021-09-01,3,3
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2021-09-01,8,8
CHAQUI,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
CHARAGUA,atencion de partos en domicilio,primer control post parto,2021-09-01,6,6
CHARAÑA,atencion de partos en domicilio,primer control post parto,2021-09-01,1,1
CHAYANTA,atencion de partos en domicilio,primer control post parto,2021-09-01,7,7
CHIMORE,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2021-09-01,4,4
CHUMA,atencion de partos en domicilio,primer control post parto,2021-09-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2021-09-01,2,2
