municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,10,10
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,6,6
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,9,9
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,14,14
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,8,8
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,12,12
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,6,6
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
MONTERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,11,11
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,19,19
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,6,6
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,20,20
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,11,11
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,6,6
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,9,9
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,9,9
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,13,13
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,18,18
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,14,14
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,15,15
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,27,27
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,18,18
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,11,11
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,6,6
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,16,16
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
TIAHUANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,19,19
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,6,6
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,8,8
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,8,8
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,6,6
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,11,11
URUBICHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,9,9
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,12,12
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,3,3
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,7,7
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,2,2
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,4,4
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-07-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,15,15
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,8,8
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,9,9
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,9,9
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,10,10
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,8,8
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,10,10
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,5,5
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,8,8
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,9,9
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,5,5
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,10,10
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,22,22
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,8,8
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,16,16
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,9,9
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,8,8
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,9,9
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
HUACHACALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,5,5
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,12,12
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,14,14
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
LICOMA PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,12,12
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,13,13
OKINAWA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,12,12
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,10,10
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,15,15
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,10,10
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,5,5
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,25,25
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,7,7
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,5,5
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,2,2
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,6,6
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,9,9
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,8,8
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-08-01,1,1
