municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dt,TOTAL
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,36,36
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,4,4
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,14,14
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,145,145
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,73,73
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,56,56
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,6,6
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,518,518
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,28,28
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,55,55
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,42,42
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,21,21
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,2,2
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,11,11
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,65,65
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,5,5
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,14,14
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,305,305
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,68,68
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,79,79
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,1,1
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,716,716
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,18,18
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,3,3
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,64,64
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,54,54
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,834,834
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,33,33
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,62,62
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,22,22
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,857,857
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,15,15
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,107,107
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,37,37
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,14,14
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,9,9
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,31,31
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,18,18
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,7,7
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,11,11
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,112,112
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,22,22
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,27,27
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,128,128
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,119,119
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,10,10
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,11,11
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,10,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,74,74
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,17,17
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,98,98
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,6,6
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,23,23
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,152,152
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,23,23
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,19,19
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,7,7
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,67,67
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,87,87
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,171,171
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,5,5
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,17,17
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,13,13
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,123,123
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,91,91
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,233,233
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,3849,3849
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,20,20
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,45,45
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,2,2
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,13,13
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,21,21
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,6,6
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,18,18
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,31,31
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,9,9
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,78,78
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,27,27
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,28,28
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,69,69
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,1003,1003
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,2,2
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,25,25
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,5,5
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,29,29
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,175,175
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,77,77
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,9,9
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,7,7
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,585,585
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,56,56
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,52,52
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,33,33
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,65,65
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,11,11
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,178,178
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,128,128
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,3,3
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,49,49
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,12,12
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,19,19
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,32,32
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,32,32
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,18,18
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,55,55
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,9,9
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,3,3
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,350,350
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,117,117
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,3,3
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,6,6
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,123,123
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,29,29
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,17,17
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,54,54
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,24,24
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,28,28
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,51,51
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,6,6
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,69,69
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,4,4
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,10,10
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,30,30
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,224,224
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,64,64
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,106,106
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,408,408
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,61,61
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,90,90
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,22,22
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,313,313
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,30,30
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,105,105
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,17,17
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,15,15
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,6,6
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-06-01,23,23
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,4,4
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,142,142
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,13,13
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,28,28
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,7,7
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,5,5
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,23,23
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,7,7
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,35,35
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,80,80
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,27,27
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,22,22
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,76,76
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,40,40
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,91,91
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,6,6
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,9,9
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,9,9
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,125,125
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,59,59
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,36,36
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,585,585
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,31,31
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,10,10
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,3,3
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,40,40
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,53,53
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,7,7
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,42,42
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,11,11
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,11,11
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,47,47
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,11,11
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,101,101
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,48,48
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,20,20
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,65,65
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,162,162
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,45,45
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,82,82
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,6,6
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,5,5
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,59,59
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,8,8
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,20,20
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,5,5
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,51,51
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,70,70
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,34,34
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,14,14
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,77,77
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,147,147
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,1978,1978
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,6,6
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,427,427
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,13,13
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,68,68
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,11,11
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,141,141
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,17,17
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,33,33
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,10,10
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,57,57
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,15,15
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,5,5
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,28,28
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,21,21
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,7,7
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,183,183
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,8,8
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,106,106
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,148,148
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,5,5
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,69,69
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,12,12
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,42,42
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,19,19
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,3764,3764
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,4,4
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,30,30
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,89,89
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,93,93
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,5,5
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,169,169
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,79,79
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,17,17
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,4,4
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,4,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,54,54
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,13,13
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,26,26
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,49,49
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,13,13
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,232,232
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,12,12
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,36,36
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,2,2
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,70,70
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,30,30
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,18,18
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,11,11
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,12,12
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,138,138
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,4,4
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,10,10
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,21,21
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,33,33
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-07-01,23,23
