municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dt,TOTAL
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,19,19
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,4,4
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,13,13
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,16,16
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,7,7
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,29,29
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,35,35
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,24,24
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,62,62
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,25,25
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,53,53
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,9,9
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,369,369
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,42,42
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,4,4
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,34,34
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,22,22
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,11,11
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,10,10
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,56,56
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,9,9
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,3,3
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,25,25
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,375,375
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,28,28
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,34,34
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,154,154
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,12,12
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,9,9
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,34,34
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,8,8
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,265,265
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,63,63
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,13,13
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,10,10
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,602,602
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,10,10
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,16,16
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,24,24
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,7,7
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,7,7
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,21,21
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,28,28
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,8,8
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,9,9
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,104,104
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,9,9
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,37,37
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,36,36
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,93,93
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,26,26
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,11,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,4,4
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,24,24
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,105,105
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,34,34
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,171,171
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,63,63
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,27,27
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,115,115
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,45,45
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,17,17
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,24,24
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,8,8
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,5,5
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,23,23
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,24,24
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,23,23
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,3109,3109
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,23,23
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,10,10
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,5,5
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,7,7
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,8,8
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,4,4
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,2,2
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,17,17
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,46,46
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,4,4
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,13,13
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,25,25
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,1268,1268
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,3,3
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,15,15
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,20,20
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,74,74
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,68,68
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,32,32
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,437,437
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,54,54
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,13,13
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,25,25
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,18,18
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,70,70
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,86,86
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,9,9
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,12,12
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,10,10
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,6,6
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,22,22
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,12,12
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,39,39
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,5,5
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,190,190
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,103,103
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,11,11
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,2,2
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,47,47
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,14,14
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,16,16
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,5,5
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,67,67
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,24,24
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,322,322
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,13,13
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,49,49
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,1,1
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,3,3
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,18,18
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,226,226
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,20,20
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,75,75
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,37,37
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,29,29
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,133,133
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,67,67
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,25,25
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,5,5
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,234,234
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,5,5
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,12,12
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,2,2
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-07-01,30,30
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,5,5
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,201,201
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,11,11
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,18,18
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,5,5
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,3,3
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,23,23
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,50,50
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,9,9
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,10,10
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,34,34
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,9,9
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,5,5
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,92,92
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,48,48
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,89,89
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,6,6
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,8,8
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,7,7
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,45,45
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,34,34
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,25,25
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2,2
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,4,4
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,49,49
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,31,31
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,23,23
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,3,3
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,121,121
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,20,20
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,4,4
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,42,42
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,20,20
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,27,27
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2,2
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,27,27
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,6,6
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,102,102
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,24,24
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,45,45
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,21,21
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,129,129
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2,2
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,19,19
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,5,5
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,40,40
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,6,6
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,25,25
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,8,8
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,11,11
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,31,31
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,6,6
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,16,16
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2,2
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,74,74
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,69,69
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1582,1582
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,76,76
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,19,19
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,4,4
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,47,47
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,8,8
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,101,101
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,11,11
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,40,40
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,4,4
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,54,54
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,15,15
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,45,45
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,25,25
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,23,23
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,11,11
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,60,60
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,7,7
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,83,83
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,79,79
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,22,22
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,9,9
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,36,36
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2,2
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,31,31
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,20,20
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2679,2679
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,50,50
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,24,24
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,144,144
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,58,58
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,45,45
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,8,8
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,14,14
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,13,13
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,32,32
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,76,76
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,224,224
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,18,18
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,26,26
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,10,10
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,38,38
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,5,5
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,16,16
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,7,7
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,7,7
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,72,72
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-08-01,37,37
