municipality,group,variable,month,Mujeres de 15 a 49 años 3da dosis de dt,TOTAL
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,8,8
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,35,35
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,15,15
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,108,108
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,8,8
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,18,18
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,59,59
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,7,7
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,50,50
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,9,9
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,4,4
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,200,200
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,6,6
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,6,6
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,6,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,8,8
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,11,11
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,44,44
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,2,2
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,126,126
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,9,9
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,93,93
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,4,4
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,10,10
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,10,10
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,10,10
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,30,30
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,9,9
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,6,6
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,12,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,12,12
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1292,1292
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,12,12
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,8,8
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,10,10
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,2,2
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,13,13
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,261,261
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,6,6
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,14,14
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,22,22
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,26,26
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,146,146
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,18,18
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,29,29
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,38,38
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,23,23
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,10,10
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,8,8
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,47,47
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,27,27
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,2,2
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,33,33
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,83,83
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,25,25
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,30,30
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,11,11
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,37,37
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,15,15
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,55,55
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,18,18
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,11,11
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,18,18
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,4,4
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,60,60
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,30,30
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,5,5
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,105,105
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,3,3
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-07-01,4,4
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,71,71
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,5,5
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,9,9
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,21,21
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,26,26
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,82,82
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,46,46
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,17,17
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,8,8
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,10,10
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,96,96
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,9,9
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,52,52
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,12,12
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,52,52
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,16,16
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,16,16
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,9,9
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,35,35
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,98,98
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,735,735
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,37,37
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,12,12
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,26,26
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,15,15
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,21,21
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,13,13
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,12,12
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,13,13
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,39,39
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,26,26
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,981,981
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,17,17
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,103,103
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,33,33
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,25,25
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,15,15
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,55,55
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,27,27
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,10,10
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,36,36
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,144,144
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,694,694
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,8,8
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,10,10
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,5,5
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,17,17
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,10,10
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,19,19
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,5,5
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,22,22
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,16,16
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,10,10
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,16,16
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,120,120
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,23,23
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,12,12
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,19,19
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,100,100
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,68,68
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,14,14
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,2,2
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,8,8
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,14,14
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,9,9
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,5,5
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,19,19
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,14,14
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,11,11
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,75,75
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,39,39
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,39,39
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,3,3
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,4,4
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,24,24
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,7,7
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,9,9
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,37,37
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-08-01,6,6
