municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dt,TOTAL
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,10,10
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,9,9
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,11,11
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,233,233
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,29,29
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,8,8
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,11,11
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,23,23
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,11,11
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,315,315
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,11,11
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,9,9
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,23,23
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,60,60
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,208,208
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,14,14
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,11,11
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,69,69
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,29,29
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,19,19
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,12,12
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,19,19
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,14,14
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,13,13
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,20,20
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,12,12
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,9,9
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,33,33
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,125,125
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,8,8
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,10,10
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,15,15
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,17,17
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,291,291
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,8,8
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,112,112
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,24,24
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,46,46
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,6,6
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,11,11
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,8,8
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,27,27
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,14,14
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,9,9
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,4,4
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,7,7
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,5,5
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,15,15
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,11,11
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-07-01,3,3
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,8,8
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,7,7
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,29,29
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,13,13
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,6,6
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,11,11
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,5,5
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,4,4
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,126,126
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,8,8
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,7,7
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,7,7
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,4,4
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,4,4
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,3,3
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,5,5
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,9,9
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,19,19
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,5,5
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,224,224
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,9,9
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,21,21
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,16,16
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,3,3
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,8,8
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,5,5
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,5,5
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,11,11
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,7,7
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,3,3
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,3,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,1,1
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,34,34
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,143,143
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,12,12
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-08-01,6,6
