municipality,group,variable,month,Mujeres de 15 a 49 años 4da dosis de dt,TOTAL
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,93,93
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,6,6
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,4,4
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,13,13
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,3,3
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,5,5
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,7,7
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,4,4
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,13,13
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,16,16
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,5,5
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,1,1
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,4,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,532,532
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,6,6
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,160,160
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,4,4
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,6,6
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,11,11
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,16,16
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,93,93
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,9,9
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,8,8
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,20,20
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,6,6
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,14,14
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,11,11
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,61,61
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,1,1
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,19,19
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,21,21
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,18,18
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,7,7
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,13,13
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,12,12
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,12,12
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,25,25
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,7,7
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,3,3
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,26,26
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,13,13
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-07-01,2,2
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,24,24
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,12,12
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,47,47
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,46,46
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,22,22
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,23,23
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,51,51
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,14,14
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,9,9
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,296,296
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,21,21
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,18,18
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,15,15
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,13,13
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,11,11
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,21,21
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,368,368
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,45,45
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,20,20
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,10,10
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,17,17
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,9,9
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,7,7
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,6,6
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,7,7
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,59,59
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,285,285
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,9,9
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,13,13
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,7,7
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,10,10
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,56,56
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,13,13
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,59,59
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,42,42
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,13,13
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,17,17
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,19,19
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,30,30
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,21,21
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,7,7
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,8,8
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,21,21
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,34,34
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,20,20
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,34,34
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,15,15
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,13,13
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,77,77
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,11,11
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,12,12
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,17,17
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,26,26
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,11,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,11,11
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,11,11
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,6,6
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,18,18
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,8,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,15,15
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,9,9
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,14,14
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,10,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,531,531
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,6,6
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,115,115
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,16,16
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,6,6
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,16,16
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,4,4
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,64,64
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,17,17
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,75,75
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,26,26
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,6,6
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,15,15
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,10,10
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,23,23
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,12,12
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,5,5
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,16,16
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-08-01,3,3
