municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,24,24
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,18,18
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,25,25
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,68,68
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,51,51
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,39,39
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,8,8
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,12,12
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,54,54
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,101,101
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,29,29
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,28,28
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,124,124
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,22,22
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,35,35
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,43,43
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,31,31
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,12,12
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,10,10
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,32,32
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,106,106
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1500,1500
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,93,93
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,6,6
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,29,29
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,50,50
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,8,8
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,34,34
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,32,32
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,21,21
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,18,18
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,23,23
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,28,28
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,90,90
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,32,32
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,42,42
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1545,1545
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,18,18
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,86,86
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,29,29
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,13,13
ESMERALDA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,33,33
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,13,13
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,16,16
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,100,100
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,16,16
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,30,30
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,71,71
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,29,29
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,103,103
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,18,18
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,85,85
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,128,128
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1380,1380
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,13,13
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,60,60
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,10,10
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,16,16
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,6,6
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,17,17
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,28,28
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,12,12
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,48,48
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,44,44
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,8,8
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,23,23
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,58,58
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,221,221
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,26,26
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,13,13
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,659,659
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,13,13
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,36,36
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,63,63
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,8,8
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,35,35
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,28,28
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,13,13
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,26,26
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,16,16
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,25,25
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,57,57
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,10,10
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,524,524
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,21,21
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,28,28
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,23,23
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,6,6
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,30,30
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,42,42
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,122,122
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,35,35
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,33,33
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,216,216
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,28,28
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,37,37
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,150,150
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,53,53
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,25,25
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,250,250
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,40,40
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,10,10
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,66,66
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,34,34
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,29,29
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,41,41
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,103,103
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,26,26
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,24,24
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,96,96
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,16,16
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,71,71
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,24,24
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,30,30
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,35,35
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,41,41
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,19,19
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,22,22
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,16,16
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3161,3161
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,26,26
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,12,12
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,17,17
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,63,63
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,10,10
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,21,21
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,727,727
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,10,10
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,16,16
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,38,38
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,28,28
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,8,8
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,424,424
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,35,35
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,6,6
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,6,6
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,71,71
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,94,94
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,12,12
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,4,4
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,14,14
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,10,10
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,22,22
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,1,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,217,217
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,75,75
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,56,56
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,26,26
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,11,11
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,21,21
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,93,93
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,75,75
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,3,3
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,182,182
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,17,17
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,94,94
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,58,58
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,15,15
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,2,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,148,148
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,7,7
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,185,185
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,72,72
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,20,20
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,5,5
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-07-01,9,9
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,8,8
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,46,46
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,25,25
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,43,43
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,3,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,2,2
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,6,6
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,6,6
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,1,1
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,6,6
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,30,30
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,5,5
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,15,15
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,8,8
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-08-01,43,43
