municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1255,1255
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,11,11
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,10,10
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,24,24
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,10,10
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,78,78
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,314,314
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,15,15
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,355,355
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,4,4
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,362,362
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,6,6
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,11,11
REYES,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,81,81
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,775,775
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,61,61
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,114,114
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,5,5
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,710,710
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,9,9
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,3,3
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,7,7
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,12,12
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1,1
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,9,9
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,5,5
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,212,212
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,121,121
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,4,4
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,96,96
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,329,329
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,114,114
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,205,205
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,14,14
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,131,131
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,70,70
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,57,57
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,14,14
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,4,4
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,31,31
SAN PEDRO DE MACHA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,21,21
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,5,5
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,8,8
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,36,36
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,135,135
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,10797,10797
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,11,11
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,25,25
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1,1
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,4,4
SENA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,27,27
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,66,66
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,3,3
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,5,5
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,48,48
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,11,11
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,13,13
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1210,1210
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,4,4
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,3,3
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,6,6
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,48,48
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,4,4
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1295,1295
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,22,22
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,8,8
TIAHUANACU,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,7,7
TINGUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,6,6
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,6,6
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,308,308
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,14,14
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,3,3
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,12,12
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,12,12
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,24,24
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,820,820
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,104,104
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,2,2
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,9,9
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,12,12
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,112,112
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,3,3
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,199,199
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,134,134
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,21,21
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,121,121
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,5,5
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,6,6
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,391,391
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,35,35
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,114,114
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,161,161
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,4,4
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,305,305
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,334,334
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,15,15
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,298,298
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,7,7
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2022-07-01,30,30
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,89,89
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,17,17
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,78,78
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,5,5
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,21,21
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,6,6
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,183,183
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,73,73
AUCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,41,41
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,23,23
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,25,25
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,81,81
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,26,26
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,9,9
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,10,10
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,5,5
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,27,27
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,5,5
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,101,101
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,13,13
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,222,222
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,53,53
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,44,44
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,209,209
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,11,11
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,7,7
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,158,158
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,6,6
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,123,123
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,18,18
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,22,22
CHOQUE COTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
CHUA COCANI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,61,61
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,59,59
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,589,589
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,8,8
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,5024,5024
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,122,122
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,28,28
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,14,14
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,7,7
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,6,6
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,76,76
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,166,166
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,15,15
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,77,77
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,12,12
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,382,382
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,30,30
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,59,59
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3402,3402
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,9,9
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,254,254
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,9,9
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,28,28
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,22,22
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,50,50
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,10,10
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
GAIOC JATUN AYLLU YURA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,22,22
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,229,229
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,17,17
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,27,27
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,92,92
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,11,11
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,32,32
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,10,10
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,55,55
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,162,162
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4392,4392
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,5,5
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,253,253
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,13,13
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,59,59
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,37,37
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,27,27
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,14,14
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,8,8
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,167,167
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,652,652
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
NAZACARA DE PACAJES,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,10,10
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1598,1598
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,56,56
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,82,82
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,18,18
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,63,63
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,13,13
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,8,8
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,14,14
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,30,30
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,18,18
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,86,86
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1475,1475
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,8,8
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,14,14
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,28,28
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,28,28
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,58,58
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,323,323
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,12,12
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,374,374
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,354,354
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,12,12
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,6,6
REYES,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,38,38
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,871,871
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,34,34
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,108,108
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,671,671
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,13,13
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,12,12
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,5,5
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,11,11
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,8,8
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,3,3
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,258,258
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,75,75
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,100,100
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,351,351
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,103,103
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,24,24
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,306,306
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,12,12
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,119,119
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,89,89
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,55,55
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,28,28
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,21,21
SAN PEDRO DE MACHA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,8,8
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,17,17
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,10,10
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,38,38
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,77,77
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,9148,9148
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,24,24
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,30,30
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,8,8
SENA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,15,15
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,91,91
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,15,15
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1,1
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,47,47
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,17,17
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,4,4
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,11,11
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,1310,1310
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2022-08-01,2,2
