,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,13,0,14,14
ANCORAIMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,65,0,66,66
ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,25,0,25,25
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,12,0,12,12
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,5,0,5,5
ARAMPAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,9,0,9,9
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,6,0,33,0,39,39
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,14,0,39,0,53,53
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,8,0,0,0,8,8
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,5,0,5,5
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,4,0,5,5
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,24,0,24,24
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,146,0,150,150
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,2,0,3,3
BAURES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,3,0,5,5
BELEN DE URMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,2,0,3,3
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,1,0,4,4
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,17,0,21,21
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,16,0,16,16
BOLPEBRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,10,0,12,12
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,5,0,6,0,11,11
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,25,0,54,0,79,79
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,16,0,16,16
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,14,0,14,14
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,7,0,8,0,15,15
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,31,0,14,0,45,45
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,11,0,12,12
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,6,0,6,6
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,23,0,29,0,52,52
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,20,0,21,21
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,0,0,1,1
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,15,0,15,15
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,18,0,58,0,76,76
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,8,0,8,8
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,0,0,1,1
CHUA COCANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,11,0,11,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,4,0,7,7
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,15,0,15,0,30,30
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,19,0,23,23
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,34,0,17,0,51,51
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,21,0,31,0,52,52
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,134,0,252,0,386,386
COIPASA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,4,0,4,4
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,15,0,5,0,20,20
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,20,0,22,22
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,9,0,9,9
COLPA BELGICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,7,0,0,0,7,7
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,11,0,13,13
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,14,0,14,14
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,27,0,30,30
COMANCHE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,1,0,4,4
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,92,0,75,0,167,167
COMBAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,4,0,5,5
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,6,0,25,0,31,31
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,9,0,9,9
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,3,0,5,5
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,6,0,6,6
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,14,0,2,0,16,16
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,18,0,55,0,73,73
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,5,0,0,0,5,5
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,7,0,10,10
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,5,0,5,5
CURVA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,269,0,159,0,428,428
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,12,0,13,13
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,83,0,25,0,108,108
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,17,0,25,0,42,42
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,1,0,3,3
EXALTACION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,6,0,6,6
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,59,0,59,59
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,30,0,33,33
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,30,0,30,30
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,8,0,8,8
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,19,0,23,23
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,10,0,1,0,11,11
HUACHACALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,0,0,2,2
HUARINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,8,0,8,8
HUATAJATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,13,0,13,13
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,4,0,4,4
ICHOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,5,0,6,6
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,6,0,12,0,18,18
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,6,0,23,0,29,29
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,3,0,3,3
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,95,0,96,0,191,191
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,374,0,365,0,739,739
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,4,0,4,4
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
LORETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,0,0,4,4
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,12,0,12,12
MALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,35,0,35,35
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,92,0,48,0,140,140
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,109,0,110,110
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,5,0,6,6
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,5,0,7,7
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,11,0,12,12
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,10,0,11,11
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,8,0,8,8
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,10,0,11,11
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,6,0,6,6
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,19,0,19,19
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,25,0,24,0,49,49
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,6,0,18,0,24,24
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,96,0,100,100
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,12,0,12,12
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,13,0,38,0,51,51
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,28,0,28,28
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,3,0,3,3
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,13,0,13,13
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,29,0,9,0,38,38
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,5,0,5,5
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,21,0,21,21
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,65,0,67,67
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,6,0,10,10
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,5,0,5,5
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,5,0,45,0,50,50
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,26,0,23,0,49,49
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,6,0,6,6
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,23,0,26,0,49,49
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,203,0,207,207
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
PUERTO PEREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,14,0,14,14
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,60,0,60,60
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,22,0,23,23
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,30,0,6,0,36,36
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,10,0,10,10
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,27,0,155,0,182,182
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,39,0,41,41
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,10,0,24,0,34,34
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,38,0,42,42
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,14,0,109,0,123,123
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,38,0,40,40
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,15,0,243,0,258,258
SAIPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,23,0,33,0,56,56
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,31,0,33,33
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,8,0,0,0,8,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,0,0,3,3
SAN BENITO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,24,0,25,25
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,6,0,7,7
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,24,0,97,0,121,121
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,168,0,67,0,235,235
SAN JAVIER(BNI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,22,0,22,22
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,0,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,2,0,4,4
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,10,0,10,10
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,140,0,114,0,254,254
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,7,0,12,0,19,19
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,21,0,104,0,125,125
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,17,0,99,0,116,116
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,5,0,65,0,70,70
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,28,0,30,30
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,10,0,49,0,59,59
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,525,0,957,0,1482,1482
SANTA ROSA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,11,0,11,11
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,8,0,8,0,16,16
SANTIAGO DE HUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,21,0,21,21
SANTIAGO DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,11,0,31,0,42,42
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,20,0,22,22
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,6,0,7,7
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,3,0,7,7
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,5,0,5,5
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,5,0,8,8
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,58,0,58,58
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,154,0,5,0,159,159
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,26,0,27,27
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,8,0,9,9
TAHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,17,0,77,0,94,94
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,15,0,15,15
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,59,0,66,0,125,125
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,7,0,30,0,37,37
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,39,0,43,43
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,9,0,60,0,69,69
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,17,0,23,0,40,40
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,6,0,7,7
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,14,0,15,15
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,3,0,4,0,7,7
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,8,0,26,0,34,34
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,3,0,4,4
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,4,0,12,0,16,16
TRIGAL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,21,0,127,0,148,148
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,33,0,27,0,60,60
UMALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,0,0,2,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-09-01,0,1,0,0,0,1,1
