,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,7,0,2,0,9,9
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,0,0,2,0,2,2
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,4,27,80,79,84,106,190
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,6,8,1,4,7,12,19
TURCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,1,4,0,4,1,5
UMALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,0,1,0,1,0,1
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,2,0,3,0,5,5
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,2,1,0,0,2,1,3
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,1,3,0,0,1,3,4
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,3,4,0,2,3,6,9
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,2,3,0,0,2,3,5
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,22,2,12,2,34,36
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,3,0,2,0,5,5
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,5,0,0,0,5,5
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,17,16,0,0,17,16,33
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,1,0,7,6,8,6,14
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,1,5,2,1,3,6,9
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,2,0,0,0,2,0,2
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,6,33,10,16,16,49,65
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,3,1,1,2,4,3,7
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,10,48,0,0,10,48,58
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,7,26,8,35,15,61,76
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,2,5,1,0,3,5,8
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,186,113,3,8,189,121,310
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,3,6,3,4,6,10,16
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,4,10,2,10,6,20,26
YOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,2,0,8,0,10,10
YOTALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,1,0,6,4,7,4,11
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-06-01,0,0,0,3,0,3,3
ACACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,24,9,2,5,26,14,40
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,9,0,0,0,9,9
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,5,0,4,1,9,10
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,3,1,1,2,4,6
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,2,1,2,3
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,4,2,4,3,7
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,6,4,3,4,9,13
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,1,1,1,2,3
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,9,0,5,2,14,16
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,4,2,3,4,7,11
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,11,0,21,2,32,34
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,3,1,2,2,5,7
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,3,3,3,3,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,4,10,14,11,18,21,39
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,1,3,1,6,7
BAURES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,2,1,2,3
BELEN DE ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,4,1,0,5,4,6,10
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,7,0,2,0,9,9
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,1,0,0,1,1,2
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,1,0,1,1,2
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,5,6,8,8,13,21
CAIROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,3,0,0,0,3,0,3
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,44,16,7,4,51,20,71
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,6,4,12,5,18,23
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,3,0,0,1,3,4
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,5,0,7,4,12,4,16
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,3,24,0,0,3,24,27
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,2,0,0,2,2,4
CARIPUYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,1,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,14,2,13,2,27,29
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,1,1,1,3,4
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,3,0,5,5
CHARAÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,1,2,3,3,4,7
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,3,8,1,0,4,8,12
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,8,0,1,0,9,9
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,3,0,6,1,9,10
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,5,3,5,5,10
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,8,0,3,1,11,12
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,3,2,4,4,8
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,7,36,0,0,7,36,43
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,1,2,2,4,3,7
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,21,122,5,8,26,130,156
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,8,10,0,0,8,10,18
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,10,0,0,1,10,11
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,4,6,0,0,4,6,10
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,5,0,3,1,8,9
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,2,0,3,3
COMANCHE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
COMBAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,0,1,1,3,1,4
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,2,7,2,9,11
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,4,1,4,2,6
CORO CORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,3,0,1,1,4,5
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,4,0,0,2,4,6
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,33,108,0,0,33,108,141
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,1,1,2,2,3,5
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,3,1,3,4
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,20,205,11,83,31,288,319
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,0,0,0,2,0,2
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,8,5,8,7,15
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,26,3,1,5,27,32
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,2,1,2,2,4
EXALTACION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,8,2,3,2,11,13
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,2,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,9,0,0,0,9,9
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,7,0,0,0,7,7
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,7,6,7,6,13
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,7,59,4,22,11,81,92
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,1,1,1,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,1,0,2,1,3,4
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,5,14,1,3,6,17,23
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,4,1,4,1,5
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,5,7,5,9,14
INGAVI (HUMAITA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
INQUISIVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,4,1,4,2,6
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,0,2,0,2,2
JESUS DE MACHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,8,11,1,3,9,14,23
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,22,147,4,11,26,158,184
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,4,2,1,4,5,9
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,7,0,0,0,7,7
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,2,5,2,5,7
LICOMA PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,0,0,0,2,0,2
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,10,4,20,6,30,36
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,8,5,8,5,13
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,7,0,0,1,7,8
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,10,0,0,0,10,10
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,1,1,1,2
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,10,0,0,0,10,10
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,8,1,1,2,9,11
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,4,4,4,2,8,6,14
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,109,27,61,28,170,198
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,4,0,3,1,7,8
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,2,3,2,3,5
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,8,13,31,27,39,40,79
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,10,10,10,13,23
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,10,83,1,5,11,88,99
PADCAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,2,1,2,3
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,5,39,73,41,78,119
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,7,6,7,9,16
PAMPA AULLAGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,3,4,4,6,10
PAPEL PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,2,0,3,3
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,4,0,0,0,4,4
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,6,9,4,7,10,16,26
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,5,2,7,3,12,15
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,9,0,0,0,9,9
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
POSTRER VALLE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,11,70,3,9,14,79,93
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,12,20,0,0,12,20,32
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,2,2,0,0,2,2,4
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,19,0,19,1,20
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,1,1,1,4,5
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,4,29,4,8,8,37,45
PUNA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,3,5,3,8,11
PUNATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,6,19,1,8,7,27,34
QUIABAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,6,18,18,40,24,58,82
QUIME,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,3,5,0,0,3,5,8
RAVELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,4,5,0,9,4,14,18
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,91,1,12,1,103,104
ROBORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,3,0,4,4
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,10,13,0,0,10,13,23
SACABA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,14,57,5,9,19,66,85
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,2,0,2,0,2
SAIPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,0,2,1,4,5
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,4,3,4,4,8,12
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,3,0,1,1,4,1,5
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,1,2,1,3,4
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,0,1,1,3,4
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,7,2,5,3,12,15
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,3,6,15,7,18,25
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,3,1,1,2,4,6
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,8,10,2,1,10,11,21
SAN JAVIER(BNI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,4,0,5,5
SAN JAVIER(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,23,23,0,2,23,25,48
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,8,12,8,12,20
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,13,9,2,5,15,14,29
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,2,5,2,5,7
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,3,5,0,0,3,5,8
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,6,0,0,0,6,6
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,3,12,0,3,3,15,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
SAN PEDRO(PND),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,0,3,6,3,6,9
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,1,0,2,0,2
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,370,1123,543,709,913,1832,2745
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,0,5,0,6,6
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,11,6,4,7,15,22
SANTIAGO DE HUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
SANTIVAÑES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,1,2,0,2,1,3
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,0,5,3,3,3,8,11
SENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,1,9,0,0,1,9,10
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2020-07-01,5,13,8,7,13,20,33
