,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,3,0,0,0,3,3
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,1,1,1,1,2
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,0,0,1,2,1,3
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,0,2,1,3,4
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,10,10,13,14,23,37
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,9,12,3,6,12,18,30
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,28,49,17,28,45,77,122
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,4,4,0,10,4,14
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,2,1,0,3,2,5
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,5,0,0,1,5,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,6,33,43,34,49,83
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,1,2,2,2,4
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,0,0,0,2,0,2
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,0,0,1,1,2
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,2,1,2,2,4
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,2,6,2,7,9
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,26,36,128,151,154,187,341
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,4,17,14,18,18,36
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,13,22,13,22,35
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,1,7,1,8,9
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,3,0,3,1,4
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,10,15,58,3,68,18,86
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,36,30,5,8,41,38,79
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,1,8,8,11,9,20
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,11,40,11,10,22,50,72
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,2,0,0,1,2,3
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,2,0,1,2,3,5
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,6,19,7,20,27
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,29,31,23,32,52,63,115
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,5,3,6,4,10
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,3,0,0,1,3,4
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,11,23,11,23,34
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,21,19,28,30,49,49,98
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,16,14,17,15,32
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,38,61,5,6,43,67,110
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,1,0,1,0,1
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,5,10,7,11,12,21,33
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,1,0,0,2,1,3
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,39,46,15,20,54,66,120
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,0,1,1,2,3
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,7,23,92,48,99,71,170
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,110,0,110,0,110
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,17,20,9,17,26,37,63
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,25,25,26,25,51
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,11,2,1,5,12,7,19
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,18,41,183,27,201,68,269
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,10,38,26,26,36,64,100
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,262,467,539,794,801,1261,2062
COIPASA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,2,0,0,0,2,2
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,11,22,0,0,11,22,33
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,2,1,1,3,3,6
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,53,104,4,4,57,108,165
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,10,50,16,30,26,80,106
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,9,19,36,44,45,63,108
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,20,27,22,36,42,63,105
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,3,17,33,19,36,55
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,0,1,1,1,2
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,42,55,5,11,47,66,113
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,0,5,1,5,6
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,23,33,26,41,49,74,123
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,2,4,2,5,7
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,19,17,21,29,40,46,86
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,17,10,47,59,64,69,133
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,48,57,14,22,62,79,141
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,129,232,31,43,160,275,435
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,29,26,20,32,49,58,107
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,3,3,4,3,7
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,388,487,351,399,739,886,1625
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,1,0,2,2
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,0,4,1,4,5
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,3,9,3,10,13
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,87,156,11,25,98,181,279
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,1,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,6,6,17,10,23,33
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,36,95,142,235,178,330,508
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,3,5,3,6,9
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,4,6,6,7,10,17
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,1,6,1,7,8
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,1,2,2,5,3,8
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,1,2,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,15,45,1,1,16,46,62
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,5,6,4,9,9,18
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,0,30,31,33,31,64
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,5,0,2,4,7,11
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,139,27,117,135,256,162,418
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,1,0,0,2,1,3
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,5,12,5,8,10,20,30
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,0,0,1,1,2
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,9,11,9,12,21
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,0,1,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,5,15,30,15,35,50
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,2,0,1,0,3,3
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,1,2,5,4,6,10
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,9,2,24,45,33,47,80
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,0,13,16,19,16,35
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,1,0,2,1,3,4
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,40,34,45,31,85,65,150
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,305,337,715,692,1020,1029,2049
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,388,597,66,89,454,686,1140
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,11,1,1,5,12,17
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,5,13,6,8,11,21,32
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,2,0,0,1,2,3
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,11,14,16,13,27,27,54
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,3,0,2,0,5,5
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,7,6,7,7,14,21
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,18,15,0,0,18,15,33
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,8,4,8,6,16,22
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,6,7,6,7,13
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,3,4,3,8,6,14
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,15,13,0,1,15,14,29
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,8,17,15,14,23,31,54
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,4,1,0,2,4,6
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,8,5,11,7,19,26
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,2,7,5,8,7,15
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,14,13,50,98,64,111,175
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,22,37,228,314,250,351,601
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,5,1,2,2,7,9
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,12,14,19,20,31,51
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,1,0,1,0,1
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,2,6,7,8,9,17
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,44,40,266,396,310,436,746
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,2,0,0,0,2,2
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,3,34,65,37,68,105
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,12,20,33,55,45,75,120
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,33,16,42,62,75,78,153
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,11,0,1,6,12,18
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,3,8,4,14,7,21
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,0,0,0,2,0,2
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,7,19,7,19,26
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,19,8,3,6,22,14,36
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,3,0,0,4,3,7
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,3,2,6,6,9,15
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,3,5,3,5,8
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,8,17,20,19,28,47
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,7,5,7,5,12
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,7,11,0,5,7,16,23
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,28,29,107,85,135,114,249
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,11,18,0,1,11,19,30
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,2,0,2,0,2
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,26,23,35,23,61,46,107
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,3,0,0,4,3,7
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,2,0,0,1,2,3
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,4,25,14,29,18,47
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,2,9,2,9,11
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,2,8,11,9,13,22
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,4,0,0,0,4,4
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,3,20,18,23,21,44
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,1,4,2,4,6
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,2,0,3,0,5,5
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,117,4,5,10,122,132
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,17,32,164,130,181,162,343
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,14,36,166,219,180,255,435
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,6,1,2,4,8,12
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,81,136,224,334,305,470,775
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,2,40,38,43,40,83
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,0,1,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,12,29,0,1,12,30,42
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,3,3,4,3,7
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,0,0,0,2,0,2
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,688,148,139,92,827,240,1067
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,4,0,0,2,4,6
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,12,9,14,15,26,41
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,0,1,0,1,1
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,42,88,141,221,183,309,492
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,5,0,4,0,9,9
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,2,1,2,1,3
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,1,1,1,4,2,6
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,11,23,29,27,40,67
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,0,0,0,6,0,6
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,4,8,15,12,19,31
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,34,33,79,61,113,94,207
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,4,5,4,5,9
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,8,10,28,13,36,23,59
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,3,114,97,117,100,217
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,372,501,144,340,516,841,1357
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,1,0,2,2
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,8,2,0,0,8,2,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,12,19,44,56,56,75,131
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4,8,2,5,6,13,19
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,146,130,167,151,313,281,594
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,1,1,3,4,4,8
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,5,4,0,0,5,4,9
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,17,30,1,8,18,38,56
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,10,32,1,1,11,33,44
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,0,1,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,12,10,21,21,33,31,64
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,16,36,1,7,17,43,60
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,2,1,3,2,5,7
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,1,1,1,1,2
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,28,28,28,28,56
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,17,23,0,0,17,23,40
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,4,40,52,41,56,97
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,4245,6177,9938,13596,14183,19773,33956
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,5,0,0,0,5,5
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,12,14,1,7,13,21,34
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,2,0,2,0,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,2,7,4,9,6,15
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,0,0,1,0,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,1,5,6,7,7,14
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,7,13,19,15,26,41
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,26,35,176,106,202,141,343
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,15,31,81,86,96,117,213
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,2,5,2,5,7
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,13,30,22,37,35,67,102
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,17,14,47,36,64,50,114
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,178,218,10,12,188,230,418
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,34,53,55,19,89,72,161
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,6,5,10,13,16,18,34
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,5,10,3,5,8,15,23
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,1,5,6,7,7,14
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,4,0,0,2,4,6
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,3,1,0,0,3,1,4
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,2,1,6,2,8,10
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,50,63,27,57,77,120,197
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,5,0,0,2,5,7
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,2,2,5,4,7,11
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,4,8,5,8,13
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,70,78,81,119,151,197,348
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,11,16,24,38,35,54,89
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,0,1,1,1,1,2
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,1,1,1,2,3
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,1,0,0,1,1,1,2
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,2,7,5,0,7,7,14
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-08-01,0,1,0,0,0,1,1
