,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,9,0,1,0,10,10
SABAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,0,3,0,3,3
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,3,19,3,11,6,30,36
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,3,10,18,12,21,33
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,1,0,2,1,3,4
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,12,7,12,8,20
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,3,0,2,0,5,5
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,3,4,1,5,4,9,13
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,3,18,2,1,5,19,24
SAN JAVIER(BNI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,0,6,0,6,6
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,29,0,9,2,38,40
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,5,4,11,4,16,20
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,4,18,0,3,4,21,25
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,5,0,0,2,5,7
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,1,3,1,3,4
SANTA ANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,152,372,129,319,281,691,972
SANTA ROSA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,7,1,3,2,10,12
SANTIAGO DE HUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,2,0,0,2,2,4
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,1,2,1,2,3
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,3,0,0,2,3,5
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,11,0,0,0,11,11
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,7,0,2,0,9,9
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
SICAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,11,2,3,3,14,17
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,3,2,5,2,8,10
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,8,38,0,1,8,39,47
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,5,2,3,4,8,6,14
TARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,7,0,0,1,7,8
TARACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,5,10,0,1,5,11,16
TARVITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,4,0,0,1,4,5
TIAHUANACU,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,5,0,0,0,5,5
TINGUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,3,2,1,0,4,2,6
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,8,1,7,1,15,16
TOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,0,1,2,3,2,5
TOLATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,2,0,1,1,3,4
TOMAVE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,1,0,0,2,1,3
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,2,0,4,0,6,6
TOTORA(ORR),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,0,2,0,2,2
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,19,17,28,19,47,66
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,3,13,4,15,7,22
TURCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
UNCIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
URUBICHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,0,3,3,3,3,6
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,2,3,0,0,2,3,5
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,3,1,4,1,7,8
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,3,4,0,0,3,4,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,3,3,1,4,4,8
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,3,0,0,0,3,0,3
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,4,25,0,3,4,28,32
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,3,0,4,4
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,4,30,0,0,4,30,34
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,8,0,2,1,10,11
WALDO BALLIVIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,9,56,56,59,65,115,180
YACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,4,0,0,0,4,4
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,1,3,1,2,2,5,7
YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,30,50,56,106,86,156,242
YUNCHARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,4,0,0,0,4,0,4
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,5,0,0,2,5,7
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,3,0,1,2,4,6
ALCALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,2,0,0,1,2,3
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,3,0,0,1,3,4
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,4,0,0,0,4,4
ANTEQUERA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,0,0,0,2,2
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,0,1,0,1
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,0,2,0,4,4
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,3,0,5,2,8,10
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,2,1,5,2,7,9
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,4,0,0,0,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,35,2,4,5,39,44
ATOCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,5,3,11,4,16,20
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,3,2,3,3,6
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,5,0,0,0,5,5
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,1,1,1,2
BOLPEBRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,1,2,2,2,4
BOYUIBE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,0,0,0,2,0,2
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,0,1,0,1
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,3,4,5,6,8,14
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,4,0,0,0,4,4
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,2,0,0,2,2,4
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,13,17,1,6,14,23,37
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,3,1,1,2,4,6
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,0,1,1,4,1,5
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,2,0,2,2,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,5,0,1,0,6,6
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,2,2,2,2,4
CHARAÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,6,2,10,3,16,19
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,6,0,0,1,6,7
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,7,2,7,4,14,18
CKOCHAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,1,0,0,1,1,2
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,6,3,5,4,11,15
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,17,4,0,5,17,22
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,6,5,4,7,10,17
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,17,87,9,16,26,103,129
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,7,5,0,0,7,5,12
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,5,0,0,2,5,7
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,12,0,0,2,12,14
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,11,1,0,1,11,12
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,1,0,2,2
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,3,0,0,0,3,3
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,11,0,0,0,11,11
CORIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,4,0,0,0,4,4
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,5,4,3,4,8,12
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,87,234,21,47,108,281,389
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,4,4,2,1,6,5,11
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,0,2,0,2,2
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,5,8,0,3,5,11,16
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,3,0,0,0,3,3
DESAGUADERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,32,1,32,33
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,10,139,9,28,19,167,186
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,4,1,4,5
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,17,52,17,15,34,67,101
EL VILLAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,8,0,9,9
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,4,5,4,6,10
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,20,3,6,4,26,30
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,1,0,0,3,1,4
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,3,0,3,0,6,6
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,3,0,3,0,6,6
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,4,0,0,0,4,4
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,6,0,0,0,6,6
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,9,21,19,21,28,49
GUTIERREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,2,1,2,3
HUACHACALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,5,1,3,3,8,11
HUARACAJE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,1,0,0,1,1,2
HUATAJATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,0,0,0,2,2
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,4,1,1,2,5,7
INGAVI (HUMAITA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,0,10,0,10,10
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,5,6,5,6,11
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,1,0,1,1,2,3
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,7,9,0,0,7,9,16
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,84,261,264,390,348,651,999
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,28,103,5,8,33,111,144
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,2,0,6,1,8,9
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,3,0,15,0,18,18
LAS CARRERAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,1,1,1,2
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,4,0,1,3,5,8
LORETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,0,3,0,3,3
MACHARETI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,1,3,1,5,6
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,7,4,8,4,12
MAIRANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,6,0,0,3,6,9
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,7,0,0,2,7,9
MECAPACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,0,1,0,1,1
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,20,0,0,0,20,20
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,4,1,3,4,7,11
MOCOMOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,3,13,3,15,6,21
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,67,16,104,19,171,190
MOROCHATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,3,0,0,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,1,2,1,2,3
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,11,35,30,36,41,71,112
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,1,1,5,2,6,8
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,14,23,4,6,18,29,47
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,1,1,1,2,3
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,4,8,17,22,21,30,51
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,5,0,0,2,5,7
PAMPA AULLAGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,0,0,1,0,1
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,3,3,4,3,7
PAPEL PAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,2,0,0,1,2,3
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,1,2,2,2,4
PATACAMAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,86,1,86,1,87
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,0,0,1,0,1
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,6,2,1,4,7,11
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,6,11,11,18,17,29,46
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,5,0,0,0,5,5
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,14,2,3,5,17,22
PRESTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,4,0,3,0,7,7
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,5,0,1,0,6,6
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,6,5,1,6,7,13
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,17,0,18,18
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,0,3,0,3,3
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,5,1,0,3,5,8
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,5,26,6,9,11,35,46
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,3,0,0,0,3,3
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,4,2,7,3,11,14
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,7,18,22,63,29,81,110
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,0,0,2,2,2,4
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,2,23,0,7,2,30,32
ROBORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,6,0,0,1,6,7
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,2,0,1,1,3,4
SABAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,0,0,1,0,1,1
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,3,24,12,23,15,47,62
SACACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,1,0,0,1,1,2
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,4,2,1,2,5,7
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,1,0,0,0,1,0,1
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,4,7,4,8,12
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,3,0,4,4
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,2,1,2,2,4
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-08-01,8,3,9,4,17,7,24
