,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,30.0,40.0,35.0,37.0,65.0,77.0,142.0
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,78.0,99.0,104.0,106.0,182.0,205.0,387.0
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,4.0,1.0,8.0,11.0,12.0,12.0,24.0
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,2.0,3.0,2.0,2.0,4.0,5.0,9.0
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,39.0,35.0,7.0,5.0,46.0,40.0,86.0
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,5.0,12.0,45.0,69.0,50.0,81.0,131.0
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,2.0,5.0,4.0,6.0,6.0,12.0
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,92.0,86.0,105.0,66.0,197.0,152.0,349.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,3.0,8.0,11.0,8.0,14.0,22.0
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,25.0,50.0,8.0,13.0,33.0,63.0,96.0
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,59.0,61.0,26.0,45.0,85.0,106.0,191.0
VITICHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,103.0,99.0,58.0,59.0,161.0,158.0,319.0
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,14.0,12.0,14.0,12.0,26.0
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,51.0,48.0,61.0,61.0,112.0,109.0,221.0
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,31.0,46.0,5.0,9.0,36.0,55.0,91.0
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,6.0,9.0,3.0,1.0,9.0,10.0,19.0
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,18.0,20.0,90.0,102.0,108.0,122.0,230.0
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,6.0,5.0,1.0,2.0,7.0,7.0,14.0
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,1.0,0.0,2.0,1.0,3.0,4.0
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,1.0,3.0,0.0,3.0,1.0,4.0
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,2.0,7.0,6.0,8.0,8.0,16.0
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,1.0,5.0,1.0,5.0,6.0
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,17.0,17.0,80.0,121.0,97.0,138.0,235.0
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,15.0,30.0,5.0,9.0,20.0,39.0,59.0
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,25.0,31.0,20.0,21.0,45.0,52.0,97.0
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,5.0,3.0,5.0,3.0,8.0
ALCALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,1.0,1.0,1.0,1.0,2.0,3.0
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,7.0,4.0,2.0,2.0,9.0,6.0,15.0
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,9.0,5.0,19.0,23.0,28.0,28.0,56.0
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,1.0,4.0,12.0,5.0,13.0,18.0
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,4.0,0.0,1.0,2.0,5.0,7.0
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,4.0,10.0,4.0,10.0,14.0
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,9.0,4.0,12.0,17.0,21.0,21.0,42.0
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,4.0,5.0,5.0,6.0,9.0,15.0
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,11.0,4.0,4.0,3.0,15.0,7.0,22.0
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,28.0,43.0,25.0,6.0,53.0,49.0,102.0
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,3.0,4.0,3.0,5.0,6.0,11.0
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,6.0,7.0,0.0,0.0,6.0,7.0,13.0
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,12.0,12.0,97.0,91.0,109.0,103.0,212.0
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,6.0,4.0,1.0,0.0,7.0,4.0,11.0
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,1.0,0.0,1.0,1.0,2.0,3.0
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,10.0,9.0,82.0,70.0,92.0,79.0,171.0
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,24.0,21.0,67.0,74.0,91.0,95.0,186.0
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,1.0,3.0,1.0,3.0,4.0
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,18.0,35.0,15.0,10.0,33.0,45.0,78.0
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,6.0,3.0,19.0,16.0,25.0,19.0,44.0
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,3.0,0.0,1.0,2.0,4.0,2.0,6.0
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,4.0,3.0,5.0,3.0,8.0
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,37.0,33.0,7.0,4.0,44.0,37.0,81.0
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,57.0,64.0,24.0,26.0,81.0,90.0,171.0
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,10.0,10.0,0.0,0.0,10.0,10.0,20.0
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,8.0,15.0,8.0,15.0,23.0
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,12.0,24.0,18.0,19.0,30.0,43.0,73.0
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,13.0,30.0,12.0,10.0,25.0,40.0,65.0
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,8.0,5.0,0.0,1.0,8.0,6.0,14.0
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,3.0,1.0,4.0,9.0,7.0,10.0,17.0
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,17.0,5.0,63.0,38.0,80.0,43.0,123.0
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,7.0,6.0,8.0,6.0,14.0
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,11.0,3.0,0.0,0.0,11.0,3.0,14.0
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,3.0,0.0,3.0,0.0,3.0
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,9.0,5.0,17.0,14.0,26.0,19.0,45.0
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,22.0,22.0,9.0,8.0,31.0,30.0,61.0
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
CHIMORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,22.0,18.0,19.0,18.0,41.0,36.0,77.0
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,2.0,1.0,2.0,1.0,3.0
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,41.0,19.0,28.0,17.0,69.0,36.0,105.0
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,8.0,9.0,4.0,3.0,12.0,12.0,24.0
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,7.0,13.0,7.0,13.0,20.0
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,15.0,6.0,18.0,17.0,33.0,23.0,56.0
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,5.0,1.0,9.0,13.0,14.0,14.0,28.0
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,225.0,245.0,481.0,606.0,706.0,851.0,1557.0
COIPASA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,57.0,59.0,0.0,0.0,57.0,59.0,116.0
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,2.0,1.0,1.0,2.0,3.0,5.0
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,4.0,7.0,25.0,6.0,29.0,13.0,42.0
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,92.0,137.0,2.0,3.0,94.0,140.0,234.0
COLPA BELGICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,4.0,1.0,7.0,2.0,11.0,13.0
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,9.0,7.0,22.0,28.0,31.0,35.0,66.0
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,13.0,12.0,21.0,20.0,34.0,32.0,66.0
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,31.0,33.0,32.0,33.0,65.0
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,12.0,11.0,35.0,52.0,47.0,63.0,110.0
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,3.0,3.0,3.0,3.0,6.0
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,11.0,11.0,11.0,15.0,22.0,26.0,48.0
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,6.0,9.0,38.0,45.0,44.0,54.0,98.0
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,36.0,25.0,56.0,49.0,92.0,74.0,166.0
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,12.0,8.0,15.0,11.0,27.0,19.0,46.0
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,8.0,9.0,29.0,21.0,37.0,30.0,67.0
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,17.0,11.0,5.0,4.0,22.0,15.0,37.0
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,3.0,5.0,16.0,6.0,19.0,25.0
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,119.0,116.0,40.0,32.0,159.0,148.0,307.0
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,21.0,22.0,7.0,5.0,28.0,27.0,55.0
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
CURVA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,2.0,9.0,6.0,9.0,8.0,17.0
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,547.0,556.0,343.0,342.0,890.0,898.0,1788.0
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,9.0,11.0,13.0,15.0,22.0,26.0,48.0
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,10.0,14.0,10.0,14.0,24.0
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,0.0,5.0,2.0,7.0,2.0,9.0
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,42.0,43.0,6.0,8.0,48.0,51.0,99.0
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,8.0,5.0,9.0,5.0,14.0
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,4.0,5.0,49.0,57.0,53.0,62.0,115.0
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,29.0,38.0,61.0,78.0,90.0,116.0,206.0
ESCARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,8.0,12.0,8.0,12.0,20.0
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,5.0,6.0,11.0,11.0,16.0,17.0,33.0
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,3.0,5.0,5.0,6.0,8.0,14.0
EXALTACION,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,3.0,4.0,4.0,4.0,8.0
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,3.0,7.0,4.0,7.0,11.0
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,4.0,2.0,4.0,2.0,6.0
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,11.0,7.0,0.0,1.0,11.0,8.0,19.0
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,9.0,9.0,5.0,9.0,14.0,18.0,32.0
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,3.0,1.0,73.0,70.0,76.0,71.0,147.0
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,3.0,2.0,11.0,10.0,14.0,12.0,26.0
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,39.0,49.0,139.0,152.0,178.0,201.0,379.0
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,4.0,8.0,15.0,10.0,19.0,29.0
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,12.0,15.0,15.0,12.0,27.0,27.0,54.0
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,4.0,5.0,4.0,5.0,9.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,2.0,9.0,7.0,9.0,9.0,18.0
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,3.0,8.0,8.0,9.0,11.0,20.0
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,1.0,4.0,14.0,4.0,15.0,19.0
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,5.0,1.0,5.0,1.0,6.0
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,10.0,6.0,16.0,10.0,26.0,16.0,42.0
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,7.0,3.0,23.0,20.0,30.0,23.0,53.0
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,3.0,0.0,14.0,13.0,17.0,13.0,30.0
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,19.0,26.0,16.0,18.0,35.0,44.0,79.0
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,19.0,9.0,30.0,16.0,49.0,25.0,74.0
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,232.0,253.0,104.0,99.0,336.0,352.0,688.0
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,307.0,351.0,161.0,184.0,468.0,535.0,1003.0
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,6.0,10.0,3.0,5.0,9.0,15.0,24.0
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,32.0,47.0,18.0,36.0,50.0,83.0,133.0
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,142.0,172.0,88.0,102.0,230.0,274.0,504.0
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,5.0,3.0,5.0,3.0,8.0
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,3.0,9.0,8.0,4.0,11.0,13.0,24.0
MACHARETI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,4.0,6.0,4.0,6.0,10.0
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
MALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,1.0,1.0,2.0,1.0,3.0,4.0
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,12.0,1.0,0.0,2.0,12.0,14.0
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,4.0,7.0,26.0,20.0,30.0,27.0,57.0
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,13.0,6.0,10.0,13.0,23.0,19.0,42.0
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,4.0,3.0,15.0,15.0,19.0,18.0,37.0
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,17.0,13.0,21.0,28.0,38.0,41.0,79.0
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,25.0,14.0,96.0,164.0,121.0,178.0,299.0
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,23.0,21.0,164.0,187.0,187.0,208.0,395.0
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,4.0,4.0,8.0,8.0,12.0,12.0,24.0
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,4.0,10.0,30.0,26.0,34.0,36.0,70.0
OCURI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,2.0,1.0,1.0,3.0,3.0,6.0
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,4.0,1.0,9.0,14.0,13.0,15.0,28.0
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,54.0,49.0,116.0,177.0,170.0,226.0,396.0
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,8.0,13.0,3.0,4.0,11.0,17.0,28.0
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,5.0,23.0,39.0,24.0,44.0,68.0
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,13.0,17.0,19.0,12.0,32.0,29.0,61.0
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,20.0,22.0,72.0,92.0,92.0,114.0,206.0
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,10.0,11.0,1.0,1.0,11.0,12.0,23.0
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,2.0,5.0,12.0,6.0,14.0,20.0
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,7.0,4.0,10.0,8.0,17.0,12.0,29.0
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,37.0,34.0,1.0,3.0,38.0,37.0,75.0
PASORAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,5.0,16.0,14.0,18.0,19.0,37.0
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,108.0,16.0,155.0,55.0,263.0,71.0,334.0
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,3.0,2.0,2.0,4.0,5.0,9.0
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,10.0,11.0,0.0,0.0,10.0,11.0,21.0
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,5.0,29.0,29.0,30.0,34.0,64.0
POCONA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,1.0,4.0,1.0,4.0,5.0
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,23.0,20.0,11.0,13.0,34.0,33.0,67.0
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,8.0,8.0,8.0,8.0,16.0
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,19.0,16.0,8.0,5.0,27.0,21.0,48.0
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,21.0,9.0,28.0,28.0,49.0,37.0,86.0
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,12.0,8.0,5.0,8.0,17.0,16.0,33.0
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,1.0,2.0,2.0,2.0,4.0
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,42.0,42.0,25.0,7.0,67.0,49.0,116.0
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,7.0,8.0,0.0,0.0,7.0,8.0,15.0
PUCARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,32.0,27.0,111.0,117.0,143.0,144.0,287.0
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,17.0,11.0,19.0,26.0,36.0,37.0,73.0
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,6.0,3.0,33.0,25.0,39.0,28.0,67.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,0.0,3.0,2.0,4.0,2.0,6.0
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,0.0,0.0,17.0,15.0,17.0,15.0,32.0
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,1.0,1.0,1.0,1.0,2.0,2.0,4.0
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,2.0,0.0,3.0,2.0,5.0,2.0,7.0
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,5.0,13.0,3.0,4.0,8.0,17.0,25.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,56.0,35.0,76.0,60.0,132.0,95.0,227.0
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-08-01,19.0,22.0,74.0,97.0,93.0,119.0,212.0
