,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,2,1,0,0,2,1,3
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,5,0,0,0,5,5
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,7,46,56,24,63,70,133
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,1,1,0,1,1,2
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,4,0,0,0,4,4
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,1,17,0,0,1,17,18
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,0,10,8,10,8,18
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,2,4,0,0,2,4,6
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,3,1,5,4,8,5,13
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,5,37,278,16,283,53,336
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,6,5,1,1,7,6,13
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,6,29,0,0,6,29,35
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,7,41,7,38,14,79,93
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,13,9,16,9,29,38
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,80,105,19,21,99,126,225
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,28,0,0,0,28,28
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,7,31,9,32,16,63,79
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,1,0,0,0,1,0,1
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,4,2,1,2,5,7
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,1,9,3,4,4,13,17
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,4,0,0,0,4,4
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,0,2,2,10,2,12,14
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,4,5,5,0,9,5,14
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-06-01,1,1,0,2,1,3,4
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,15,3,14,8,29,37
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,26,0,0,3,26,29
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,13,1,0,3,13,16
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,5,7,13,8,18,26
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,2,1,2,2,4
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,1,1,2,1,3
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,5,6,5,8,13
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,11,12,16,15,27,42
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,1,3,1,4,2,6
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,14,0,3,0,17,17
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,13,3,6,6,19,25
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,1,0,0,3,1,4
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,16,10,24,15,40,55
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,5,9,6,11,11,22
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,3,3,8,6,11,17
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,4,9,17,6,21,15,36
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,3,0,3,3,6,9
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,0,0,1,2,1,3
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,3,1,0,4,3,7
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,2,0,4,4
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,6,0,0,1,6,7
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,19,10,7,13,26,39
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,4,0,0,0,4,4
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,2,0,2,0,2
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,8,0,0,1,8,9
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,6,15,21,26,27,41,68
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,6,0,0,0,6,6
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,16,5,3,8,19,27
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,11,0,0,0,11,11
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,2,5,2,6,8
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,5,0,0,2,5,7
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,6,1,3,3,9,12
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,0,2,3,4,3,7
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,46,18,0,0,46,18,64
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,4,1,4,3,7
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,7,0,0,1,7,8
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,13,13,4,15,17,32
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,20,82,0,9,20,91,111
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,5,0,2,0,7,7
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,9,0,2,3,11,14
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,30,2,5,2,35,37
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,11,2,11,4,15
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,18,2,7,7,25,32
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,1,0,1,1,2
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,5,0,1,1,6,7
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,7,11,6,2,13,13,26
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,2,2,2,2,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,4,5,0,0,4,5,9
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,0,3,0,3,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,6,8,6,10,16
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,4,15,6,12,10,27,37
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,2,0,2,2,4,6
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,6,30,0,2,6,32,38
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,4,4,5,9,9,18
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,33,221,18,22,51,243,294
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,21,5,0,0,21,5,26
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,9,0,2,2,11,13
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,18,0,0,3,18,21
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,12,1,0,1,12,13
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,43,4,10,4,53,57
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,8,0,0,0,8,8
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,5,28,11,29,16,45
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,5,0,0,0,5,5
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,9,4,6,4,15,19
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,4,0,0,0,4,4
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,8,0,2,0,10,10
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,1,0,4,4
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,15,0,8,0,23,23
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,13,0,0,1,13,14
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,1,0,2,2,3,5
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,4,0,0,2,4,6
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,4,0,0,0,4,4
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,3,0,0,1,3,4
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,41,395,10,132,51,527,578
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,1,0,2,0,2
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,7,2,0,3,7,5,12
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,5,1,5,4,9
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,48,5,4,5,52,57
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,3,0,5,5
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,8,3,4,3,12,15
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,1,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,25,0,1,3,26,29
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,10,0,0,0,10,10
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,9,9,5,10,14,24
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,44,3,5,6,49,55
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,15,0,16,0,31,31
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,6,4,6,5,11
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,1,0,2,0,2
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,16,2,1,4,17,21
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,4,2,0,4,4,8
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,1,4,1,5,6
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,4,0,0,0,4,4
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,1,1,1,2,3
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,0,1,1,1,2
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,3,1,2,2,5,7
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,2,1,3,3,5,8
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,13,4,1,6,14,20
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,28,251,24,33,52,284,336
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,3,0,0,2,3,5
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,5,1,2,1,7,8
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,1,0,2,0,2
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,20,0,5,1,25,26
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,5,5,5,6,11
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,5,0,1,0,6,6
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,4,0,0,0,4,4
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,9,0,0,1,9,10
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,14,25,14,25,39
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,9,0,1,1,10,11
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,9,1,2,2,11,13
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,4,2,9,5,13,18
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,0,1,0,1,1
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,2,0,3,3
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,4,0,0,5,4,9
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,8,2,0,1,8,3,11
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,6,224,333,66,339,290,629
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,4,3,0,1,4,4,8
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,0,8,0,8,8
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,14,0,15,1,29,30
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,2,0,4,4
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,4,5,4,7,11
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,32,268,3,13,35,281,316
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,7,0,1,0,8,8
PADILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,9,22,9,22,31
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,8,10,1,3,9,13,22
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,4,4,7,1,11,5,16
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,10,0,0,5,10,15
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,1,0,3,3
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,0,1,0,3,0,3
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,12,0,0,1,12,13
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,3,3,0,4,3,7
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,4,0,0,2,4,6
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,7,0,1,5,8,13
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,6,3,6,8,12,20
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,1,7,2,7,9
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,9,1,13,1,22,23
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,3,0,2,2,5,7
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,31,0,0,1,31,32
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,2,0,0,1,2,3
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,16,136,2,16,18,152,170
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
PUCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,1,0,2,2
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,6,20,0,0,6,20,26
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,4,0,2,1,6,7
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,6,0,0,0,6,6
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,2,1,2,4,4,8
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,5,0,0,0,5,5
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,5,0,4,0,9,9
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,38,8,5,13,43,56
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,13,4,4,4,17,21
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,6,32,5,5,11,37,48
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,5,0,0,0,5,5
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,6,20,15,35,21,55,76
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,2,2,9,3,11,14
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,26,16,29,21,55,76
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,67,9,10,9,77,86
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,3,0,0,1,3,4
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,25,35,78,1,103,36,139
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,2,1,1,1,3,4
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,8,105,13,25,21,130,151
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,13,0,2,0,15,15
SAIPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,1,0,0,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,11,5,2,6,13,19
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,1,1,1,1,2
SAN AGUSTIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,8,3,7,3,15,18
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,3,14,11,11,14,25,39
SAN ANDRES DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,3,0,6,6
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,8,2,2,2,10,12
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,9,26,5,5,14,31,45
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,5,0,5,1,10,11
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,0,2,8,2,8,10
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,8,0,5,1,13,14
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,2,3,3,6,5,9,14
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,1,1,1,4,5
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,13,13,3,1,16,14,30
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,3,0,0,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,4,1,4,2,6
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,5,50,16,18,21,68,89
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-07-01,1,0,0,8,1,8,9
