,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,11,0,11,11
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,9,0,10,0,19,19
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,13,0,13,0,26,26
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,2,0,3,3
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,99,0,52,0,151,151
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,3,0,3,3
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,4,0,6,6
ENTRE RIOS CBBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,16,0,17,17
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,3,0,3,3
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,7,0,27,0,34,34
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,2,0,4,4
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,4,0,11,0,15,15
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,10,0,16,16
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,8,0,2,0,10,10
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,7,0,13,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,2,0,2,2
HUACHACALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,3,0,33,0,36,36
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,7,0,7,7
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,3,0,11,0,14,14
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,15,0,24,0,39,39
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,4,0,0,0,4,4
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,41,0,98,0,139,139
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,3,0,5,5
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,6,0,6,6
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,27,0,15,0,42,42
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,3,0,3,3
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,6,0,8,8
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,5,0,0,0,5,5
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,52,0,3,0,55,55
MOJINETE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,1,0,3,3
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,26,0,107,0,133,133
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,17,0,17,17
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,7,0,7,7
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,8,0,7,0,15,15
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,7,0,1,0,8,8
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,47,0,48,48
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
PAZÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,1,0,3,3
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,5,0,5,5
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,2,0,2,2
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,1,0,2,2
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,97,0,55,0,152,152
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,2,0,2,2
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,12,0,12,12
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,4,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,3,0,3,3
PUERTO PEREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,29,0,29,29
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,4,0,16,0,20,20
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,3,0,3,3
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,6,0,6,6
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,0,0,6,6
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,3,0,4,4
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,29,0,29,29
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,5,0,6,6
SAMAIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,6,0,6,6
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,8,0,0,0,8,8
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,4,0,5,5
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,3,0,0,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,47,0,47,47
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,7,0,17,0,24,24
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,19,0,32,0,51,51
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,5,0,5,5
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,1,0,7,7
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,2,0,2,2
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,77,0,56,0,133,133
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,5,0,1,0,6,6
SANTUARIO DE QUILLACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,2,0,2,2
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,3,0,4,4
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,20,0,26,26
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,4,0,5,5
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,14,0,8,0,22,22
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,3,0,3,3
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,1,0,2,2
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,16,0,10,0,26,26
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,11,0,12,12
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,11,0,8,0,19,19
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,15,0,15,15
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,3,0,9,9
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,5,0,0,0,5,5
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,8,0,8,8
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,2,0,2,2
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,15,0,21,21
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,7,0,7,7
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,3,0,13,0,16,16
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
TRIGAL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,5,0,5,5
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,13,0,14,0,27,27
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,24,0,20,0,44,44
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,20,0,20,20
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,6,0,10,0,16,16
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,17,0,0,0,17,17
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,11,0,6,0,17,17
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,6,0,6,6
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,8,0,60,0,68,68
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,2,0,3,3
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,129,0,86,0,215,215
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,8,0,1,0,9,9
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,1,0,1,0,2,2
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,3,0,6,0,9,9
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,2,0,20,0,22,22
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-07-01,0,0,0,1,0,1,1
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,5,0,9,9
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,140,0,143,143
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,9,0,0,0,9,9
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,9,0,27,0,36,36
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,2,0,2,2
ANTEQUERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,13,0,17,17
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,18,0,18,18
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,23,0,26,26
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,2,0,36,0,38,38
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,12,0,13,13
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,2,0,6,6
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,20,0,89,0,109,109
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,2,0,0,0,2,2
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,6,0,5,0,11,11
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,20,0,23,23
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,13,0,14,14
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,0,0,3,3
BELEN DE ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,4,0,4,4
BELEN DE URMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,1,0,2,2
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,1,0,2,2
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,40,0,1,0,41,41
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,36,0,40,40
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,7,0,7,7
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,5,0,5,5
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,0,0,3,3
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,14,0,10,0,24,24
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,5,0,6,0,11,11
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,5,0,7,0,12,12
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,5,0,2,0,7,7
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,1,0,1,1
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,0,0,3,3
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,6,0,0,0,6,6
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,6,0,9,9
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,21,0,21,21
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,10,0,0,0,10,10
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,16,0,20,20
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,23,0,0,0,23,23
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,5,0,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,2,0,1,0,3,3
CHACARILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,0,0,3,3
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,6,0,21,0,27,27
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,2,0,3,3
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,8,0,0,0,8,8
CHARAÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,3,0,4,4
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,20,0,80,0,100,100
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,12,0,156,0,168,168
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,17,0,33,0,50,50
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,5,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,5,0,5,5
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,16,0,20,20
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,11,0,12,12
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,10,0,0,0,10,10
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,2,0,3,3
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,289,0,534,0,823,823
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,25,0,19,0,44,44
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,6,0,7,7
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,52,0,56,56
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,6,0,23,0,29,29
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,4,0,24,0,28,28
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,17,0,17,17
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,19,0,19,19
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,0,0,3,3
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,3,0,1,0,4,4
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,10,0,3,0,13,13
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,6,0,14,0,20,20
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-08-01,0,0,0,8,0,8,8
