,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
ALTO BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,1,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,3,0,0,2,3,5
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,2,0,0,1,2,3
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,5,0,0,1,5,6
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,5,0,0,0,5,5
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,4,0,0,0,4,4
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,24,13,0,1,24,14,38
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,4,0,0,2,4,6
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,5,0,1,1,6,7
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,3,2,0,0,3,2,5
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,3,0,0,1,3,4
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,7,3,0,0,7,3,10
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,3,0,0,1,3,4
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,11,38,18,31,29,69,98
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,2,0,0,1,2,3
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,5,12,0,0,5,12,17
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,3,0,0,1,3,4
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,9,0,0,0,9,9
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,3,5,0,0,3,5,8
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,9,1,3,3,12,15
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,28,21,0,1,28,22,50
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,5,0,0,2,5,7
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,4,0,0,2,4,6
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,18,29,0,1,18,30,48
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,3,3,0,0,3,3,6
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,2,0,0,1,2,3
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,4,0,0,0,4,4
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,0,0,2,0,2,2
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,5,0,0,0,5,0,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,0,1,1,1,1,2
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,1,0,0,2,1,3
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,1,0,0,2,1,3
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,1,0,2,1,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,6,4,0,0,6,4,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,3,2,0,0,3,2,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,0,0,0,2,0,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,4,4,0,0,4,4,8
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,8,20,0,0,8,20,28
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,5,0,0,2,5,7
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,0,1,0,1,0,1
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,10,0,0,2,10,12
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,9,7,0,0,9,7,16
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,4,3,0,0,4,3,7
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,1,0,0,2,1,3
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,6,0,0,2,6,8
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,3,3,0,0,3,3,6
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,3,0,1,2,4,6
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
TIPUANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,2,0,0,2,2,4
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,4,0,0,2,4,6
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,5,17,0,0,5,17,22
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,6,0,0,2,6,8
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,3,4,0,0,3,4,7
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,0,4,0,0,0,4,4
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,2,7,0,0,2,7,9
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,5,0,0,1,5,6
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,3,0,0,0,3,0,3
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,2,0,0,0,2,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,4,0,0,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,4,0,0,0,4,4
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,4,2,0,0,4,2,6
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,1,0,0,1,1,2
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,8,0,0,2,8,10
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,5,0,0,1,5,6
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,0,1,2,1,2,3
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,4,2,0,1,4,3,7
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,8,13,12,13,20,33
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,1,0,0,2,1,3
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,2,0,0,2,2,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,3,0,0,0,3,3
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,2,0,0,0,2,2
CURVA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,1,0,0,2,1,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,11,14,0,3,11,17,28
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,8,0,0,2,8,10
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,4,0,0,1,4,5
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,3,7,0,1,3,8,11
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,10,0,0,2,10,12
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,9,0,0,2,9,11
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,4,2,0,0,4,2,6
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,2,0,0,2,2,4
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,3,0,0,0,3,0,3
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,4,23,0,0,4,23,27
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,2,1,0,1,2,3
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,3,0,0,2,3,5
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,4,0,0,1,4,5
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,3,5,0,0,3,5,8
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,2,0,0,0,2,2
SAIPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,1,0,0,1,1,2
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,0,0,0,1,0,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,0,1,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,1,0,0,1,1,2
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,1,0,0,1,1,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,7,6,0,0,7,6,13
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,1,0,0,1,1,2
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,3,0,0,1,3,4
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,2,0,0,1,2,3
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,2,0,0,2,2,4
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,6,0,0,1,6,7
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,4,13,0,0,4,13,17
TIPUANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,4,0,0,1,4,5
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,0,1,2,1,2,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,4,12,0,0,4,12,16
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,3,0,0,0,3,3
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,5,0,0,1,5,6
VILLA CHARCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,8,0,0,0,8,8
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,2,1,1,1,3,4
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,1,0,0,1,1,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,2,6,0,0,2,6,8
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,0,3,0,0,0,3,3
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,0,0,0,1,0,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-07-01,1,3,0,0,1,3,4
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,0,0,0,2,0,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
ALTO BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,2,0,0,1,2,3
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,3,5,0,0,3,5,8
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,2,0,0,0,2,2
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,5,8,0,0,5,8,13
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,3,0,0,2,3,5
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,4,6,0,0,4,6,10
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,0,1,0,1,0,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,0,0,2,0,2,2
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,14,25,0,0,14,25,39
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,0,1,1,2
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,4,4,0,0,4,4,8
EL VILLAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,9,0,0,2,9,11
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,2,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,10,3,0,0,10,3,13
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,4,11,0,0,4,11,15
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,2,1,0,0,2,1,3
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,3,0,0,0,3,3
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,5,0,0,0,5,5
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2020-08-01,1,1,0,0,1,1,2
