,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2024-06-01,5,1,32,38,4,14,12,18,3,6,0,0,0,0,133
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2024-06-01,0,0,6,0,0,2,2,3,0,0,0,0,0,0,13
TRIGAL,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,3,2,0,0,1,9,6,0,0,0,0,0,21
TRINIDAD,atencion odontologica,cirugia bucal menor,2024-06-01,8,8,82,70,30,20,79,139,27,16,0,0,0,0,479
TUPIZA,atencion odontologica,cirugia bucal menor,2024-06-01,8,10,68,77,17,18,59,101,35,46,0,0,0,0,439
TURCO,atencion odontologica,cirugia bucal menor,2024-06-01,0,1,7,4,3,0,3,8,4,5,0,0,0,0,35
UMALA,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,10,14,1,1,7,13,7,5,0,0,0,0,58
UNCIA,atencion odontologica,cirugia bucal menor,2024-06-01,7,6,15,38,3,5,13,33,12,9,0,0,0,0,141
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2024-06-01,2,0,16,27,6,8,26,74,17,17,0,0,0,0,193
URUBICHA,atencion odontologica,cirugia bucal menor,2024-06-01,0,2,4,4,8,2,6,20,0,1,0,0,0,0,47
UYUNI,atencion odontologica,cirugia bucal menor,2024-06-01,9,0,41,52,16,30,35,114,19,32,0,0,0,0,348
VACAS,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,11,3,0,7,6,13,2,3,0,0,0,0,45
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2024-06-01,2,2,27,12,3,3,21,37,9,5,0,0,0,0,121
VIACHA,atencion odontologica,cirugia bucal menor,2024-06-01,2,12,59,55,19,30,36,71,31,23,0,0,0,0,338
VILA VILA,atencion odontologica,cirugia bucal menor,2024-06-01,2,0,10,14,2,4,4,22,21,27,0,0,0,0,106
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2024-06-01,1,0,21,13,2,5,3,22,4,3,0,0,0,0,74
VILLA MONTES,atencion odontologica,cirugia bucal menor,2024-06-01,2,2,43,83,11,27,41,162,17,20,0,0,0,0,408
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2024-06-01,0,3,21,11,3,4,6,6,2,0,0,0,0,0,56
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,2,4,0,0,2,7,4,0,0,0,0,0,19
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2024-06-01,0,2,6,7,3,4,10,31,6,13,0,0,0,0,82
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2024-06-01,8,10,29,38,8,20,31,107,16,26,0,0,0,0,293
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2024-06-01,2,0,20,18,3,6,11,47,7,4,0,0,0,0,118
VILLAZON,atencion odontologica,cirugia bucal menor,2024-06-01,6,7,41,53,11,17,19,104,24,30,0,0,0,0,312
VINTO,atencion odontologica,cirugia bucal menor,2024-06-01,13,17,46,85,10,8,15,68,24,24,0,0,0,0,310
VITICHI,atencion odontologica,cirugia bucal menor,2024-06-01,1,1,16,28,2,8,16,32,12,7,0,0,0,0,123
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2024-06-01,3,0,7,4,1,3,4,9,3,1,0,0,0,0,35
WARNES,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,24,44,2,5,15,40,20,7,0,0,0,0,157
YACO,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,6,15,3,6,6,25,9,6,0,0,0,0,76
YACUIBA,atencion odontologica,cirugia bucal menor,2024-06-01,2,4,27,20,7,13,53,117,20,12,0,0,0,0,275
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2024-06-01,1,0,6,15,1,7,8,20,10,7,0,0,0,0,75
YANACACHI,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,1,7,0,6,1,3,0,1,0,0,0,0,19
YAPACANI,atencion odontologica,cirugia bucal menor,2024-06-01,3,5,25,26,3,3,11,24,6,9,0,0,0,0,115
YOCALLA,atencion odontologica,cirugia bucal menor,2024-06-01,2,2,8,7,6,2,5,9,8,5,0,0,0,0,54
YOTALA,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,20,17,3,7,3,15,6,4,0,0,0,0,75
YUNCHARA,atencion odontologica,cirugia bucal menor,2024-06-01,0,1,23,11,1,3,4,11,1,2,0,0,0,0,57
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2024-06-01,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2024-06-01,0,1,9,3,0,7,7,16,10,0,0,0,0,0,53
ACACIO,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,8,9,0,1,7,19,6,13,0,0,0,0,65
ACHACACHI,atencion odontologica,cirugia bucal menor,2024-07-01,2,2,57,57,30,40,32,79,29,27,0,0,0,0,355
ACHOCALLA,atencion odontologica,cirugia bucal menor,2024-07-01,3,1,64,63,14,25,29,82,27,13,0,0,0,0,321
AIQUILE,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,11,15,3,0,3,13,1,7,0,0,0,0,53
ALALAY,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,3,0,1,4,6,1,0,1,0,0,0,0,16
ALCALA,atencion odontologica,cirugia bucal menor,2024-07-01,1,2,6,13,2,12,7,19,2,5,0,0,0,0,69
ALTO BENI,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,12,3,1,1,7,7,5,4,0,0,0,0,43
ANCORAIMES,atencion odontologica,cirugia bucal menor,2024-07-01,3,0,21,18,8,15,16,29,22,11,0,0,0,0,143
ANDAMARCA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,9,16,0,3,5,14,2,1,0,0,0,0,50
ANTEQUERA,atencion odontologica,cirugia bucal menor,2024-07-01,3,1,10,4,0,5,9,16,23,14,0,0,0,0,85
ANZALDO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,5,9,3,2,6,5,2,4,0,0,0,0,36
APOLO,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,2,5,4,2,2,6,2,0,0,0,0,0,24
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,2,3,1,0,0,4,0,4,0,0,0,0,14
ARANI,atencion odontologica,cirugia bucal menor,2024-07-01,11,1,8,14,3,5,12,21,2,11,0,0,0,0,88
ARBIETO,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,65,50,9,6,6,34,16,9,0,0,0,0,196
ARQUE,atencion odontologica,cirugia bucal menor,2024-07-01,0,3,12,18,6,9,10,21,2,10,0,0,0,0,91
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2024-07-01,7,9,68,55,26,42,22,102,12,16,0,0,0,0,359
ATOCHA,atencion odontologica,cirugia bucal menor,2024-07-01,4,2,24,33,14,18,33,95,20,9,0,0,0,0,252
AUCAPATA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,6,9,1,7,18,15,3,0,0,0,0,0,59
AYATA,atencion odontologica,cirugia bucal menor,2024-07-01,0,1,20,19,3,16,24,41,5,5,0,0,0,0,134
AYO AYO,atencion odontologica,cirugia bucal menor,2024-07-01,3,2,33,44,22,32,20,39,8,9,0,0,0,0,212
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2024-07-01,3,2,48,40,3,16,37,41,13,18,0,0,0,0,221
AZURDUY,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,12,7,0,7,10,60,8,8,0,0,0,0,112
BATALLAS,atencion odontologica,cirugia bucal menor,2024-07-01,3,1,30,32,12,20,18,69,26,15,0,0,0,0,226
BAURES,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,17,2,1,1,4,17,3,2,0,0,0,0,47
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,5,2,0,1,0,7,1,2,0,0,0,0,18
BELLA FLOR,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,6,1,0,0,0,10,0,0,0,0,0,0,17
BERMEJO,atencion odontologica,cirugia bucal menor,2024-07-01,0,2,29,48,9,10,21,83,16,9,0,0,0,0,227
BETANZOS,atencion odontologica,cirugia bucal menor,2024-07-01,6,3,53,81,15,35,48,106,35,43,0,0,0,0,425
BOLIVAR,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,7,4,0,7,2,8,6,2,0,0,0,0,36
BOLPEBRA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,4,2,0,0,1,2,0,0,0,0,0,0,9
BOYUIBE,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,6,6,5,3,4,20,4,2,0,0,0,0,50
BUENA VISTA,atencion odontologica,cirugia bucal menor,2024-07-01,1,4,15,27,2,6,11,19,13,7,0,0,0,0,105
CABEZAS,atencion odontologica,cirugia bucal menor,2024-07-01,1,2,27,31,6,8,12,62,6,7,0,0,0,0,162
CAIROMA,atencion odontologica,cirugia bucal menor,2024-07-01,2,0,8,4,0,5,4,11,1,1,0,0,0,0,36
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2024-07-01,1,0,13,13,3,2,6,24,4,4,0,0,0,0,70
CAJUATA,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,21,26,5,1,13,35,0,3,0,0,0,0,105
CALACOTO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,4,2,3,1,7,24,8,15,0,0,0,0,64
CALAMARCA,atencion odontologica,cirugia bucal menor,2024-07-01,6,5,44,40,22,22,14,52,5,7,0,0,0,0,217
CAMARGO,atencion odontologica,cirugia bucal menor,2024-07-01,2,4,33,23,2,5,11,33,3,3,0,0,0,0,119
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2024-07-01,0,0,2,1,2,4,2,4,0,2,0,0,0,0,17
CAMIRI,atencion odontologica,cirugia bucal menor,2024-07-01,0,8,35,48,21,26,22,61,8,9,0,0,0,0,238
CAPINOTA,atencion odontologica,cirugia bucal menor,2024-07-01,1,2,36,39,6,4,14,19,8,2,0,0,0,0,131
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2024-07-01,0,1,17,5,7,4,14,14,17,8,0,0,0,0,87
CARACOLLO,atencion odontologica,cirugia bucal menor,2024-07-01,3,4,52,39,13,23,42,77,10,17,0,0,0,0,280
CARANAVI,atencion odontologica,cirugia bucal menor,2024-07-01,4,9,66,66,11,18,43,71,16,7,0,0,0,0,311
CARANGAS,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,0,2,0,0,0,1,1,2,0,0,0,0,6
CARAPARI,atencion odontologica,cirugia bucal menor,2024-07-01,2,2,18,37,8,9,20,63,4,2,0,0,0,0,165
CARIPUYO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,7,8,1,8,5,16,5,9,0,0,0,0,59
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2024-07-01,3,2,6,8,2,1,7,14,1,3,0,0,0,0,47
CATACORA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,3,8,0,3,1,5,4,4,0,0,0,0,28
CHACARILLA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,1,0,2,4,6,10,0,0,0,0,0,0,23
CHALLAPATA,atencion odontologica,cirugia bucal menor,2024-07-01,6,7,58,55,8,18,31,69,18,20,0,0,0,0,290
CHAQUI,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,10,15,3,4,5,17,8,8,0,0,0,0,70
CHARAGUA,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,20,20,17,22,37,134,8,2,0,0,0,0,261
CHARAÑA,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,3,8,0,1,8,10,2,1,0,0,0,0,36
CHAYANTA,atencion odontologica,cirugia bucal menor,2024-07-01,3,3,23,15,8,22,23,56,5,9,0,0,0,0,167
CHIMORE,atencion odontologica,cirugia bucal menor,2024-07-01,1,4,31,51,5,15,10,56,9,6,0,0,0,0,188
CHIPAYA,atencion odontologica,cirugia bucal menor,2024-07-01,0,2,5,10,1,2,1,3,5,0,0,0,0,0,29
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,0,2,3,4,4,4,1,1,0,0,0,0,21
CHUA COCANI,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,3,3,3,0,6,15,7,2,0,0,0,0,39
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2024-07-01,1,3,18,9,7,7,5,11,6,2,0,0,0,0,69
CHUMA,atencion odontologica,cirugia bucal menor,2024-07-01,1,3,14,16,3,7,35,50,15,16,0,0,0,0,160
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2024-07-01,0,2,14,13,0,5,2,2,0,2,0,0,0,0,40
CKOCHAS,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,15,21,1,4,8,37,16,15,0,0,0,0,119
CLIZA,atencion odontologica,cirugia bucal menor,2024-07-01,3,3,38,45,8,16,4,32,4,10,0,0,0,0,163
COBIJA,atencion odontologica,cirugia bucal menor,2024-07-01,6,11,69,84,22,42,53,138,21,15,0,0,0,0,461
COCAPATA,atencion odontologica,cirugia bucal menor,2024-07-01,8,5,13,48,14,36,47,104,11,15,0,0,0,0,301
COCHABAMBA,atencion odontologica,cirugia bucal menor,2024-07-01,44,27,377,387,181,166,259,444,172,149,0,0,0,0,2206
COIPASA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,0,2,2,1,0,3,4,5,0,0,0,0,17
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2024-07-01,0,2,49,48,5,10,8,41,5,10,0,0,0,0,178
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2024-07-01,2,1,14,26,19,10,17,54,4,3,0,0,0,0,150
COLLANA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,5,14,1,4,3,5,0,4,0,0,0,0,36
COLOMI,atencion odontologica,cirugia bucal menor,2024-07-01,4,4,33,44,4,17,19,35,7,11,0,0,0,0,178
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,cirugia bucal menor,2024-07-01,5,6,33,28,9,20,27,66,20,15,0,0,0,0,229
COLQUENCHA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,29,30,3,10,14,25,19,18,0,0,0,0,148
COLQUIRI,atencion odontologica,cirugia bucal menor,2024-07-01,3,1,18,15,4,16,11,34,10,10,0,0,0,0,122
COMANCHE,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,11,21,3,2,1,6,16,4,0,0,0,0,65
COMARAPA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,25,29,4,9,13,18,9,0,0,0,0,0,107
COMBAYA,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,4,2,1,1,1,4,0,2,0,0,0,0,16
COPACABANA,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,14,10,2,3,6,10,1,2,0,0,0,0,50
CORIPATA,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,12,13,4,7,7,25,5,2,0,0,0,0,78
CORO CORO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,13,18,6,7,13,17,5,2,0,0,0,0,81
COROICO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,20,24,8,12,17,45,10,7,0,0,0,0,143
CORQUE,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,8,5,0,3,3,5,5,3,0,0,0,0,32
COTAGAITA,atencion odontologica,cirugia bucal menor,2024-07-01,4,5,29,63,10,20,50,58,12,20,0,0,0,0,271
COTOCA,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,44,49,14,19,14,74,9,4,0,0,0,0,229
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,10,8,2,0,5,14,4,7,0,0,0,0,51
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2024-07-01,0,0,2,5,1,3,2,14,2,0,0,0,0,0,29
CUEVO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,8,4,0,0,0,17,3,0,0,0,0,0,32
CULPINA,atencion odontologica,cirugia bucal menor,2024-07-01,2,4,17,10,4,7,26,73,24,45,0,0,0,0,212
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,5,7,2,1,2,3,5,1,0,0,0,0,26
CURVA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,5,3,1,2,5,5,0,3,0,0,0,0,24
DESAGUADERO,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,11,10,5,6,7,15,4,1,0,0,0,0,60
EL ALTO,atencion odontologica,cirugia bucal menor,2024-07-01,66,56,585,626,118,244,188,464,119,74,0,0,0,0,2540
EL CHORO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,15,2,2,2,2,11,4,5,0,0,0,0,43
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2024-07-01,1,0,5,20,2,11,7,25,6,6,0,0,0,0,83
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2024-07-01,0,4,30,39,4,8,8,41,7,12,0,0,0,0,153
EL TORNO,atencion odontologica,cirugia bucal menor,2024-07-01,1,4,27,41,10,7,2,50,21,6,0,0,0,0,169
EL VILLAR,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,9,13,1,4,7,21,2,3,0,0,0,0,60
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,24,28,8,17,24,73,7,5,0,0,0,0,187
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2024-07-01,4,8,36,52,1,15,10,41,3,0,0,0,0,0,170
ESCARA,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,2,0,3,0,0,2,1,1,0,0,0,0,12
ESCOMA,atencion odontologica,cirugia bucal menor,2024-07-01,2,0,6,7,5,3,9,12,5,4,0,0,0,0,53
ESMERALDA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,0,2,0,0,2,1,0,4,0,0,0,0,9
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,4,8,2,2,8,15,2,6,0,0,0,0,47
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2024-07-01,2,2,22,22,13,10,11,39,5,12,0,0,0,0,138
FILADELFIA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,11,6,2,2,14,20,4,2,0,0,0,0,61
GAIOC JATUN AYLLU YURA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,13,15,6,6,4,25,7,9,0,0,0,0,85
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2024-07-01,2,0,15,16,3,2,2,20,1,3,0,0,0,0,64
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2024-07-01,2,0,27,28,6,28,23,57,18,8,0,0,0,0,197
GUANAY,atencion odontologica,cirugia bucal menor,2024-07-01,1,2,9,13,2,7,9,13,18,6,0,0,0,0,80
GUAQUI,atencion odontologica,cirugia bucal menor,2024-07-01,1,4,17,18,7,15,12,19,14,13,0,0,0,0,120
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2024-07-01,5,3,51,62,19,21,27,54,12,5,0,0,0,0,259
GUTIERREZ,atencion odontologica,cirugia bucal menor,2024-07-01,1,4,21,23,9,12,12,55,3,1,0,0,0,0,141
HUACARAJE,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,12,18,1,7,8,7,5,0,0,0,0,0,58
HUACARETA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,3,8,6,9,1,44,1,2,0,0,0,0,74
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2024-07-01,0,0,6,8,0,6,2,6,0,0,0,0,0,0,28
HUACHACALLA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
HUANUNI,atencion odontologica,cirugia bucal menor,2024-07-01,5,2,48,37,12,23,16,34,9,11,0,0,0,0,197
HUARINA,atencion odontologica,cirugia bucal menor,2024-07-01,3,2,23,46,17,18,14,25,8,3,0,0,0,0,159
HUATAJATA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,5,8,4,2,0,9,6,4,0,0,0,0,38
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,3,4,3,2,1,9,1,5,0,0,0,0,28
HUMANATA,atencion odontologica,cirugia bucal menor,2024-07-01,0,2,15,14,9,8,6,11,10,13,0,0,0,0,88
ICHOCA,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,3,4,2,5,6,18,9,3,0,0,0,0,51
ICLA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,9,8,6,5,11,20,7,6,0,0,0,0,72
INCAHUASI,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,9,12,5,6,8,15,2,2,0,0,0,0,59
INQUISIVI,atencion odontologica,cirugia bucal menor,2024-07-01,1,2,21,26,7,15,27,43,14,19,0,0,0,0,175
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2024-07-01,0,0,28,41,8,23,28,49,10,11,0,0,0,0,198
IXIAMAS,atencion odontologica,cirugia bucal menor,2024-07-01,1,2,15,19,3,13,6,24,10,1,0,0,0,0,94
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,23,30,25,15,23,42,20,16,0,0,0,0,197
LA ASUNTA,atencion odontologica,cirugia bucal menor,2024-07-01,7,3,72,67,24,22,44,96,10,7,0,0,0,0,352
LA GUARDIA,atencion odontologica,cirugia bucal menor,2024-07-01,3,3,50,46,13,22,21,85,29,26,0,0,0,0,298
LA PAZ,atencion odontologica,cirugia bucal menor,2024-07-01,76,52,611,643,204,334,480,830,241,191,0,0,0,0,3662
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,8,8,4,2,7,25,6,7,0,0,0,0,69
LAJA,atencion odontologica,cirugia bucal menor,2024-07-01,6,14,54,62,9,41,24,78,20,14,0,0,0,0,322
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,2,4,1,0,10,8,4,2,0,0,0,0,31
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
LLALLAGUA,atencion odontologica,cirugia bucal menor,2024-07-01,5,6,55,57,18,26,18,57,2,17,0,0,0,0,261
LLICA,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,4,1,0,6,3,10,4,3,0,0,0,0,32
LORETO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,2,1,2,0,0,6,4,0,0,0,0,0,15
LURIBAY,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,2,10,2,2,14,7,7,2,0,0,0,0,47
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,14,11,3,3,7,22,0,3,0,0,0,0,63
MACHARETI,atencion odontologica,cirugia bucal menor,2024-07-01,2,0,8,5,0,4,1,41,13,61,0,0,0,0,135
MAGDALENA,atencion odontologica,cirugia bucal menor,2024-07-01,2,0,8,9,2,10,7,23,3,0,0,0,0,0,64
MAIRANA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,4,5,2,2,7,7,3,0,0,0,0,0,30
MALLA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,0,5,0,5,7,7,0,4,0,0,0,0,28
MAPIRI,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,4,9,1,6,3,22,2,1,0,0,0,0,48
MECAPACA,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,19,31,20,15,30,46,17,4,0,0,0,0,184
MINEROS,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,6,13,3,7,2,15,3,1,0,0,0,0,50
MIZQUE,atencion odontologica,cirugia bucal menor,2024-07-01,1,3,23,48,3,6,9,45,15,7,0,0,0,0,160
MOCOMOCO,atencion odontologica,cirugia bucal menor,2024-07-01,0,1,16,12,15,10,20,56,15,14,0,0,0,0,159
MOJINETE,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,cirugia bucal menor,2024-07-01,0,3,12,22,4,1,4,38,6,12,0,0,0,0,102
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,19,34,3,14,12,30,6,4,0,0,0,0,123
MONTERO,atencion odontologica,cirugia bucal menor,2024-07-01,11,9,85,97,27,42,60,177,34,20,0,0,0,0,562
MORO MORO,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,5,5,2,1,4,6,1,1,0,0,0,0,25
MOROCHATA,atencion odontologica,cirugia bucal menor,2024-07-01,3,0,9,19,2,17,15,24,19,19,0,0,0,0,127
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2024-07-01,0,1,9,4,0,0,0,4,0,3,0,0,0,0,21
OCURI,atencion odontologica,cirugia bucal menor,2024-07-01,2,2,13,21,13,13,19,45,20,14,0,0,0,0,162
OKINAWA,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,15,14,4,3,8,34,2,7,0,0,0,0,87
OMEREQUE,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,2,5,0,1,0,0,60,13,0,0,0,0,81
ORURO,atencion odontologica,cirugia bucal menor,2024-07-01,46,32,440,447,139,179,274,523,134,102,0,0,0,0,2316
PADCAYA,atencion odontologica,cirugia bucal menor,2024-07-01,0,1,16,14,11,14,24,53,12,0,0,0,0,0,145
PADILLA,atencion odontologica,cirugia bucal menor,2024-07-01,1,1,12,11,2,1,12,27,18,3,0,0,0,0,88
PAILON,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,29,22,5,6,10,34,5,2,0,0,0,0,113
PALCA,atencion odontologica,cirugia bucal menor,2024-07-01,3,3,44,45,15,12,35,64,7,8,0,0,0,0,236
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2024-07-01,0,2,24,19,5,16,16,33,5,9,0,0,0,0,129
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,1,3,0,0,2,3,1,1,0,0,0,0,11
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2024-07-01,0,0,4,15,3,2,0,14,1,1,0,0,0,0,40
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2024-07-01,1,0,4,3,3,6,7,9,12,3,0,0,0,0,48
PASORAPA,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,6,10,3,3,6,13,0,2,0,0,0,0,46
PATACAMAYA,atencion odontologica,cirugia bucal menor,2024-07-01,3,2,53,56,13,27,22,71,5,7,0,0,0,0,259
PAZÑA,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,22,33,12,9,8,19,11,13,0,0,0,0,130
PELECHUCO,atencion odontologica,cirugia bucal menor,2024-07-01,2,1,24,32,10,9,24,31,2,6,0,0,0,0,141
