,group,variable,month,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR POST,CIRUGIA BUCOMAXILOFACIAL MENOR POST,TOTALES
PAZÑA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
PORTACHUELO,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,9,1,0,1,2,8,1,11,0,0,0,0,33
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,5,0,5,9,9,9,63,65,11,12,0,0,0,0,188
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
RURRENABAQUE,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,3,1,0,0,4,2,0,0,0,0,0,0,10
SACABA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN JAVIER(BNI),atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,1,0,1,0,1,3,0,2,0,0,0,0,8
SAN JULIAN,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
SAN RAFAEL,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,1,0,0,0,2,3,0,2,0,0,0,0,8
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,1,1,0,2,1,2,46,20,4,42,0,0,0,0,119
TARABUCO,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,4,6,5,4,3,9,0,1,0,0,0,0,32
TOCO,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,1,4,2,2,1,4,15,2,19,0,0,0,0,50
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,2,0,2,7,1,2,8,14,3,0,0,0,0,0,39
UNCIA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
VILLA MONTES,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,1,0,1,0,2,0,0,0,0,0,4
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YAPACANI,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
YOCALLA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
YUNCHARA,atencion odontologica,cirugia bucomaxilofacial menor,2024-09-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,4,2,0,0,5,0,1,0,0,0,0,12
ATOCHA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
CAJUATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,2,10,0,0,7,1,0,0,0,0,0,0,20
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,4,3,0,0,5,9,1,2,0,0,0,0,24
CHAYANTA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,6,1,3,5,3,2,0,0,0,0,0,20
CLIZA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,1,1,4,2,3,1,1,6,7,1,0,0,0,0,27
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,2,1,22,7,47,40,12,1,0,0,0,0,132
COLQUECHACA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,2,3,0,0,2,1,7,8,1,1,0,0,0,0,25
COMBAYA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,1,8,8,1,3,4,9,3,2,0,0,0,0,39
COROICO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,2,0,1,2,0,0,0,0,5
CULPINA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EL CHORO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,2,0,0,0,1,4,1,0,0,0,0,0,8
ENTRE RIOS TRJ,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,4,5,3,1,8,16,1,7,0,0,0,0,45
GENERAL SAAVEDRA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,1,0,0,0,1,0,2,0,0,0,0,4
GUAYARAMERIN,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,7,1,0,1,0,1,0,0,0,0,0,10
HUANUNI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,1,4,8,1,1,3,2,0,1,0,0,0,0,21
INQUISIVI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,3,0,11,17,8,3,18,34,1,8,0,0,0,0,103
LA GUARDIA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,1,15,26,1,1,2,1,1,3,0,0,0,0,51
LORETO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MONTEAGUDO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,8,3,0,3,2,17,3,1,0,0,0,0,37
MONTERO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,6,8,7,10,5,2,23,30,4,6,0,0,0,0,101
PADCAYA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,1,1,0,1,1,6,0,0,0,0,0,0,10
PAMPA GRANDE,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,2,0,0,0,0,0,3,0,0,0,0,0,5
PAZÑA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3
POROMA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4
RURRENABAQUE,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,1,0,0,0,0,0,1,2,3,1,0,0,0,0,8
SACABA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,1,0,4,12,0,1,0,5,2,0,0,0,0,0,25
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,3,1,0,3,2,13,9,7,0,0,0,0,38
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,5,0,3,6,3,0,0,0,0,0,17
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,1,0,0,3,2,7,4,3,0,0,0,0,20
SAN RAFAEL,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,1,13,16,1,5,9,9,7,1,0,0,0,0,62
SANTIAGO DE HUATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SORATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,7,16,0,0,3,5,0,0,0,0,0,0,31
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,1,1,8,0,0,0,6,14,5,8,0,0,0,0,43
TAPACARI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,3,0,1,3,1,0,2,0,0,0,0,10
TARABUCO,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,1,0,0,0,4,1,1,0,0,0,0,7
TARVITA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,4,1,1,3,2,2,0,1,0,0,0,0,14
TIQUIPAYA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,6,2,0,0,0,4,1,1,0,0,0,0,14
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,2,3,8,9,12,25,6,6,0,0,0,0,71
UNCIA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,1,3,12,1,3,3,11,0,0,0,0,0,0,34
VILLA MONTES,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,3,1,0,0,1,0,1,0,0,0,0,0,6
VILLA TUNARI,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
VILLAZON,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,15,6,1,3,6,22,0,9,0,0,0,0,62
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ARAMPAMPA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,8,11,0,0,0,0,0,0,0,0,0,0,19
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
CAJUATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,2,5,0,0,3,5,4,0,0,0,0,0,19
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,0,7,10,4,9,35,61,6,3,0,0,0,0,136
"COLCHA ""K""",atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
COLQUENCHA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,3,4,0,0,2,3,2,0,0,0,0,0,14
COLQUIRI,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,10,7,3,2,9,7,6,1,0,0,0,0,45
COMBAYA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,1,3,1,6,4,0,0,0,0,15
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,1,0,0,0,0,1,2,0,0,0,0,5
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,5,4,7,5,1,5,8,24,4,0,0,0,0,0,63
ENTRE RIOS TRJ,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,2,0,0,2,0,9,0,0,0,0,0,0,13
GUAYARAMERIN,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,1,3,7,0,5,5,11,1,8,0,0,0,0,42
GUTIERREZ,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
IXIAMAS,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,0,0,0,0,0,2,2,3,3,0,0,0,0,11
LAGUNILLAS,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,3,2,0,0,3,6,7,1,0,0,0,0,22
LAJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,2,2,4,4,4,2,0,0,0,0,18
MAGDALENA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,2,3,2,5,4,2,0,0,0,0,0,0,18
MONTERO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,2,2,3,6,5,10,60,45,1,5,0,0,0,0,139
PADILLA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PALCA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,21,14,2,0,0,0,0,0,37
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RAVELO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,0,5,1,5,1,4,10,7,3,0,0,0,0,37
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,1,9,3,1,3,6,14,2,1,0,0,0,0,40
RURRENABAQUE,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,2,5,0,0,0,0,4,3,2,0,0,0,0,16
SACABA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JAVIER(BNI),atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,2,1,0,0,3,1,1,0,0,0,0,0,8
SAN JAVIER(STC),atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,0,11,14,1,2,3,30,4,4,0,0,0,0,70
SAN JOAQUIN,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,1,1,0,4,4,1,0,0,0,0,0,11
SAN RAFAEL,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,2,7,15,2,2,3,11,11,3,0,0,0,0,57
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,2,6,2,7,8,18,22,7,5,0,0,0,0,77
TARABUCO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,6,0,0,6,9,11,13,0,0,0,0,45
TARVITA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,4,2,0,4,0,0,0,0,10
TORO TORO,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,0,10,8,2,3,6,11,1,0,0,0,0,0,42
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UMALA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,5,5,0,0,0,0,1,0,0,0,0,0,11
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,1,0,5,3,0,0,1,0,1,0,0,0,0,0,11
VILLA TUNARI,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4
WARNES,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ACHOCALLA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,1,9,15,1,2,3,3,0,1,0,0,0,0,35
ALALAY,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,4,1,2,0,0,1,0,0,0,0,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,2,0,10,0,0,0,0,0,0,12
BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,2,0,15,6,0,4,5,16,3,1,0,0,0,0,52
CAJUATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,2,2,0,0,2,1,0,0,0,0,0,0,7
CAMARGO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,6,17,4,0,8,19,1,1,0,0,0,0,56
CHIMORE,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,1,0,0,1,3,0,2,0,0,0,0,7
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,3,0,0,0,2,0,0,0,0,0,0,0,5
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,1,12,13,4,26,45,4,1,0,0,0,0,106
COLQUIRI,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,5,4,1,0,1,8,3,2,0,0,0,0,24
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,3,0,0,0,2,3,0,4,0,0,0,0,12
CUATRO CAÑADAS,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4
ENTRE RIOS TRJ,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
GUANAY,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,1,1,2,1,2,1,7,10,8,0,0,0,0,33
GUAYARAMERIN,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,1,0,0,0,9,0,0,0,0,0,0,10
HUANUNI,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,3,0,3,2,1,0,0,0,0,0,0,0,9
INQUISIVI,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,1,0,0,2,1,8,1,0,0,0,0,0,13
LA GUARDIA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,3,18,11,3,6,3,8,6,2,0,0,0,0,61
LAJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,3,13,19,10,6,10,44,6,6,0,0,0,0,118
MONTERO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,2,3,1,0,5,5,0,2,0,0,0,0,18
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,0,4,4,10,28,14,27,5,2,0,0,0,0,95
PADILLA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,6,4,0,4,0,2,3,0,0,0,0,0,19
PELECHUCO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,1,2,1,0,0,4,0,0,0,0,0,0,8
POOPO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7
POROMA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PORVENIR,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,3,0,0,2,4,4,1,0,0,0,0,0,14
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
PUERTO RICO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,0,12,14,0,4,7,9,1,2,0,0,0,0,50
RURRENABAQUE,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,2,0,0,0,0,0,2,0,3,0,0,0,0,7
SABAYA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SACABA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,1,4,1,4,5,4,11,0,0,0,0,0,0,31
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,1,3,1,4,0,5,0,0,0,0,0,0,14
SAN LORENZO(TJA),atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN MATIAS,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,4,1,0,1,1,7,2,0,0,0,0,0,16
SAN RAFAEL,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,1,0,1,2,0,0,1,2,1,1,0,0,0,0,9
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,2,0,1,1,2,6,0,0,0,0,0,0,12
SORACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6
SORATA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,2,0,1,6,1,2,0,0,0,0,12
TARABUCO,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,1,0,2,6,0,0,0,0,0,0,0,9
TARVITA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,2,1,0,1,6,0,0,0,0,0,0,10
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
