,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
EL VILLAR,atencion odontologica,endodoncia,2024-07-01,0,0,1,2,0,1,0,1,0,0,0,0,0,0,5
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2024-07-01,1,0,7,2,1,1,30,13,2,0,0,0,0,0,57
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2024-07-01,1,0,2,3,1,1,13,2,0,0,0,0,0,0,23
ESCARA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
ESCOMA,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,1,2,2,5,1,0,0,0,0,0,12
EUCALIPTUS,atencion odontologica,endodoncia,2024-07-01,0,0,5,1,0,3,1,1,0,0,0,0,0,0,11
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2024-07-01,0,0,2,0,0,0,0,3,0,1,0,0,0,0,6
FILADELFIA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GAIOC JATUN AYLLU YURA,atencion odontologica,endodoncia,2024-07-01,0,0,1,1,0,2,2,5,1,0,0,0,0,0,12
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2024-07-01,1,1,0,7,0,6,1,9,0,1,0,0,0,0,26
GUANAY,atencion odontologica,endodoncia,2024-07-01,2,0,3,11,2,3,8,14,1,3,0,0,0,0,47
GUAQUI,atencion odontologica,endodoncia,2024-07-01,0,1,0,0,1,6,1,2,2,0,0,0,0,0,13
GUAYARAMERIN,atencion odontologica,endodoncia,2024-07-01,0,2,5,11,4,4,4,7,0,0,0,0,0,0,37
GUTIERREZ,atencion odontologica,endodoncia,2024-07-01,0,0,3,0,1,1,1,4,1,0,0,0,0,0,11
HUACARAJE,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,2,7,0,0,0,0,0,0,9
HUACARETA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
HUACHACALLA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,endodoncia,2024-07-01,7,5,6,14,3,8,7,11,4,1,0,0,0,0,66
HUARINA,atencion odontologica,endodoncia,2024-07-01,0,0,1,2,1,1,0,0,0,0,0,0,0,0,5
HUATAJATA,atencion odontologica,endodoncia,2024-07-01,1,0,2,1,5,1,12,8,0,0,0,0,0,0,30
HUAYLLAMARCA,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,1,0,2,2,3,0,0,0,0,0,8
ICHOCA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,2,2,1,0,1,0,0,0,0,0,7
ICLA,atencion odontologica,endodoncia,2024-07-01,0,0,3,6,2,5,1,7,1,1,0,0,0,0,26
INCAHUASI,atencion odontologica,endodoncia,2024-07-01,1,0,2,1,1,2,4,3,0,0,0,0,0,0,14
INQUISIVI,atencion odontologica,endodoncia,2024-07-01,0,0,3,0,2,4,7,7,3,1,0,0,0,0,27
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2024-07-01,0,0,0,1,5,3,4,9,1,0,0,0,0,0,23
IXIAMAS,atencion odontologica,endodoncia,2024-07-01,1,0,1,2,0,1,1,5,0,0,0,0,0,0,11
JESUS DE MACHACA,atencion odontologica,endodoncia,2024-07-01,0,1,1,2,4,5,5,9,3,0,0,0,0,0,30
LA ASUNTA,atencion odontologica,endodoncia,2024-07-01,0,2,9,6,6,7,24,14,0,0,0,0,0,0,68
LA GUARDIA,atencion odontologica,endodoncia,2024-07-01,1,2,4,8,0,1,0,3,0,0,0,0,0,0,19
LA PAZ,atencion odontologica,endodoncia,2024-07-01,107,88,376,401,168,235,577,993,209,184,0,0,0,0,3338
LA RIVERA,atencion odontologica,endodoncia,2024-07-01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
LAGUNILLAS,atencion odontologica,endodoncia,2024-07-01,0,0,3,0,0,0,3,5,0,0,0,0,0,0,11
LAJA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
LAS CARRERAS,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,endodoncia,2024-07-01,1,0,4,6,4,4,15,17,0,3,0,0,0,0,54
LORETO,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
MACHACAMARCA,atencion odontologica,endodoncia,2024-07-01,0,1,2,3,0,2,2,2,0,0,0,0,0,0,12
MACHARETI,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,endodoncia,2024-07-01,1,0,0,0,0,2,0,5,0,0,0,0,0,0,8
MALLA,atencion odontologica,endodoncia,2024-07-01,4,0,2,0,0,0,0,1,0,1,0,0,0,0,8
MAPIRI,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,2,0,2,0,0,0,0,0,0,5
MECAPACA,atencion odontologica,endodoncia,2024-07-01,0,0,1,7,5,12,37,6,2,1,0,0,0,0,71
MINEROS,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16
MOCOMOCO,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,4,1,4,12,0,0,0,0,0,0,22
MOJOCOYA,atencion odontologica,endodoncia,2024-07-01,0,0,0,2,1,5,1,5,0,0,0,0,0,0,14
MONTEAGUDO,atencion odontologica,endodoncia,2024-07-01,0,2,2,8,4,5,12,9,1,0,0,0,0,0,43
MONTERO,atencion odontologica,endodoncia,2024-07-01,4,2,24,23,11,16,25,57,3,5,0,0,0,0,170
MORO MORO,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
OCURI,atencion odontologica,endodoncia,2024-07-01,0,2,0,0,0,4,4,13,3,0,0,0,0,0,26
ORURO,atencion odontologica,endodoncia,2024-07-01,55,50,114,164,81,83,162,253,48,55,0,0,0,0,1065
PADCAYA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,1,10,3,0,0,0,0,0,0,15
PADILLA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
PAILON,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PALCA,atencion odontologica,endodoncia,2024-07-01,0,1,6,6,6,6,17,21,0,2,0,0,0,0,65
PALOS BLANCOS,atencion odontologica,endodoncia,2024-07-01,0,2,1,0,0,5,5,11,0,0,0,0,0,0,24
PAMPA AULLAGAS,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,endodoncia,2024-07-01,0,0,0,5,0,1,1,2,0,0,0,0,0,0,9
PAPEL PAMPA,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
PASORAPA,atencion odontologica,endodoncia,2024-07-01,0,0,0,2,3,2,3,9,3,0,0,0,0,0,22
PATACAMAYA,atencion odontologica,endodoncia,2024-07-01,0,0,2,4,0,8,0,6,0,0,0,0,0,0,20
PAZÑA,atencion odontologica,endodoncia,2024-07-01,0,0,6,8,6,3,2,8,3,3,0,0,0,0,39
PELECHUCO,atencion odontologica,endodoncia,2024-07-01,0,0,2,0,0,6,10,16,0,0,0,0,0,0,34
POCOATA,atencion odontologica,endodoncia,2024-07-01,1,1,3,2,1,2,1,13,0,2,0,0,0,0,26
POCONA,atencion odontologica,endodoncia,2024-07-01,1,0,3,0,1,0,1,5,0,0,0,0,0,0,11
POJO (CBBA),atencion odontologica,endodoncia,2024-07-01,0,1,5,1,8,7,5,11,1,0,0,0,0,0,39
POOPO,atencion odontologica,endodoncia,2024-07-01,1,1,2,3,1,2,4,8,0,0,0,0,0,0,22
PORCO,atencion odontologica,endodoncia,2024-07-01,2,0,8,2,0,0,0,6,0,0,0,0,0,0,18
POROMA,atencion odontologica,endodoncia,2024-07-01,0,2,1,6,0,3,2,7,0,0,0,0,0,0,21
PORONGO,atencion odontologica,endodoncia,2024-07-01,6,0,3,2,2,10,8,2,3,0,0,0,0,0,36
PORVENIR,atencion odontologica,endodoncia,2024-07-01,1,0,2,9,0,0,4,1,0,0,0,0,0,0,17
POSTRER VALLE,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,endodoncia,2024-07-01,50,55,223,211,86,119,176,337,17,14,0,0,0,0,1288
PRESTO,atencion odontologica,endodoncia,2024-07-01,0,2,2,2,0,4,4,9,0,2,0,0,0,0,25
PUCARA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
PUCARANI,atencion odontologica,endodoncia,2024-07-01,0,0,4,2,1,3,4,9,2,1,0,0,0,0,26
PUERTO ACOSTA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9
PUERTO CARABUCO,atencion odontologica,endodoncia,2024-07-01,0,0,2,1,1,6,18,6,8,2,0,0,0,0,44
PUERTO PEREZ,atencion odontologica,endodoncia,2024-07-01,0,0,1,1,1,0,2,2,0,0,0,0,0,0,7
PUERTO RICO,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4
PUERTO SUAREZ,atencion odontologica,endodoncia,2024-07-01,0,0,0,6,2,1,1,2,0,0,0,0,0,0,12
PUERTO VILLARROEL,atencion odontologica,endodoncia,2024-07-01,1,7,10,18,10,30,31,36,0,3,0,0,0,0,146
PUNA,atencion odontologica,endodoncia,2024-07-01,1,0,1,1,2,6,5,7,4,2,0,0,0,0,29
PUNATA,atencion odontologica,endodoncia,2024-07-01,4,4,13,13,2,6,20,17,11,1,0,0,0,0,91
QUIABAYA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
QUILLACOLLO,atencion odontologica,endodoncia,2024-07-01,6,9,29,35,14,31,47,97,36,16,0,0,0,0,320
QUIME,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
QUIRUSILLAS,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
RAQAYPAMPA(ETA),atencion odontologica,endodoncia,2024-07-01,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4
RAVELO,atencion odontologica,endodoncia,2024-07-01,1,1,0,2,0,1,6,2,0,0,0,0,0,0,13
RIBERALTA,atencion odontologica,endodoncia,2024-07-01,1,0,7,6,5,7,23,58,4,20,0,0,0,0,131
ROBORE,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,0,1,2,4,0,2,0,0,0,0,10
RURRENABAQUE,atencion odontologica,endodoncia,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SABAYA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11
SACABA,atencion odontologica,endodoncia,2024-07-01,2,0,24,12,5,5,74,32,3,24,0,0,0,0,181
SACABAMBA,atencion odontologica,endodoncia,2024-07-01,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4
SACACA,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAIPINA,atencion odontologica,endodoncia,2024-07-01,0,1,5,1,6,9,0,7,0,2,0,0,0,0,31
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,1,1,7,0,0,0,0,0,0,0,10
SAMAIPATA,atencion odontologica,endodoncia,2024-07-01,0,0,3,1,0,0,1,3,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,endodoncia,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncia,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,endodoncia,2024-07-01,0,0,6,2,2,5,1,5,1,3,0,0,0,0,25
SAN BORJA,atencion odontologica,endodoncia,2024-07-01,1,0,7,0,1,18,6,17,11,1,0,0,0,0,62
SAN BUENA VENTURA,atencion odontologica,endodoncia,2024-07-01,0,0,1,2,0,5,2,4,1,0,0,0,0,0,15
SAN CARLOS,atencion odontologica,endodoncia,2024-07-01,3,4,14,18,8,13,6,29,7,4,0,0,0,0,106
SAN IGNACIO,atencion odontologica,endodoncia,2024-07-01,0,0,1,8,1,0,1,12,0,0,0,0,0,0,23
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,4,24,1,1,0,0,0,0,31
SAN JAVIER(STC),atencion odontologica,endodoncia,2024-07-01,0,1,1,1,0,1,0,4,0,0,0,0,0,0,8
SAN JOAQUIN,atencion odontologica,endodoncia,2024-07-01,0,1,5,0,5,1,1,10,0,0,0,0,0,0,23
SAN JULIAN,atencion odontologica,endodoncia,2024-07-01,12,14,7,18,4,5,4,4,3,4,0,0,0,0,75
SAN LORENZO(TJA),atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
SAN LUCAS,atencion odontologica,endodoncia,2024-07-01,3,2,23,22,13,22,12,25,0,2,0,0,0,0,124
SAN MATIAS,atencion odontologica,endodoncia,2024-07-01,0,0,6,13,3,4,2,18,0,1,0,0,0,0,47
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN PEDRO,atencion odontologica,endodoncia,2024-07-01,1,0,3,2,4,18,17,28,0,0,0,0,0,0,73
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2024-07-01,1,1,1,1,2,0,6,5,1,0,0,0,0,0,18
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2024-07-01,0,0,4,5,3,4,22,14,2,2,0,0,0,0,56
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,2,6,1,0,0,0,0,0,0,9
SAN RAMON BENI,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN RAMON SCZ,atencion odontologica,endodoncia,2024-07-01,8,5,3,7,15,12,7,6,0,0,0,0,0,0,63
SANTA ANA,atencion odontologica,endodoncia,2024-07-01,0,0,2,1,0,2,5,4,0,2,0,0,0,0,16
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2024-07-01,84,76,374,377,174,259,590,1021,162,157,0,0,0,0,3274
SANTA ROSA,atencion odontologica,endodoncia,2024-07-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2024-07-01,3,1,1,1,11,6,5,38,0,0,0,0,0,0,66
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2024-07-01,0,1,5,5,3,5,6,9,1,5,0,0,0,0,40
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2024-07-01,3,3,3,9,5,6,5,16,0,1,0,0,0,0,51
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,7,6,0,1,0,0,0,0,0,14
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2024-07-01,0,1,0,0,0,4,1,1,0,1,0,0,0,0,8
SAPAHAQUI,atencion odontologica,endodoncia,2024-07-01,0,0,3,4,1,6,1,7,0,0,0,0,0,0,22
SENA,atencion odontologica,endodoncia,2024-07-01,0,0,1,2,0,2,3,3,0,0,0,0,0,0,11
SHINAOTA,atencion odontologica,endodoncia,2024-07-01,0,0,3,3,0,0,7,3,0,0,0,0,0,0,16
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2024-07-01,1,0,1,1,0,0,4,2,0,0,0,0,0,0,9
SICAYA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,endodoncia,2024-07-01,2,2,2,4,0,2,11,5,1,0,0,0,0,0,29
SOPACHUY,atencion odontologica,endodoncia,2024-07-01,0,0,6,4,1,4,2,8,1,0,0,0,0,0,26
SORACACHI,atencion odontologica,endodoncia,2024-07-01,0,0,5,9,4,4,0,13,1,2,0,0,0,0,38
SORATA,atencion odontologica,endodoncia,2024-07-01,0,1,3,2,0,3,2,6,0,0,0,0,0,0,17
SUCRE,atencion odontologica,endodoncia,2024-07-01,63,44,177,246,71,104,154,302,32,16,0,0,0,0,1209
TACACHI,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,4,3,1,12,4,0,0,0,0,0,24
TACACOMA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TACOBAMBA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,6,5,0,0,0,0,0,0,12
TACOPAYA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
TAHUA,atencion odontologica,endodoncia,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,endodoncia,2024-07-01,0,0,5,5,0,2,10,9,0,1,0,0,0,0,32
TARABUCO,atencion odontologica,endodoncia,2024-07-01,0,2,2,17,0,8,4,13,7,1,0,0,0,0,54
TARACO,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
TARATA,atencion odontologica,endodoncia,2024-07-01,2,3,1,2,0,1,3,5,3,0,0,0,0,0,20
TARIJA,atencion odontologica,endodoncia,2024-07-01,26,38,204,245,65,161,290,432,97,58,0,0,0,0,1616
TARVITA,atencion odontologica,endodoncia,2024-07-01,0,0,2,0,0,0,7,3,1,0,0,0,0,0,13
TEOPONTE,atencion odontologica,endodoncia,2024-07-01,1,2,3,2,1,3,1,6,0,1,0,0,0,0,20
TIAHUANACU,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
TINGUIPAYA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,1,0,3,1,0,0,0,0,0,0,5
TIPUANI,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,1,1,3,0,0,0,0,0,6
TIQUIPAYA,atencion odontologica,endodoncia,2024-07-01,0,4,11,14,2,8,16,17,2,1,0,0,0,0,75
TIRAQUE (CBBA),atencion odontologica,endodoncia,2024-07-01,1,2,4,2,0,0,2,3,0,0,0,0,0,0,14
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2024-07-01,0,0,1,0,0,0,2,3,0,0,0,0,0,0,6
TOCO,atencion odontologica,endodoncia,2024-07-01,0,2,1,1,1,1,0,3,1,0,0,0,0,0,10
TOLATA,atencion odontologica,endodoncia,2024-07-01,2,0,2,3,1,2,0,4,2,1,0,0,0,0,17
TOLEDO,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TOMAVE,atencion odontologica,endodoncia,2024-07-01,2,0,0,1,2,0,0,2,0,0,0,0,0,0,7
TOMINA,atencion odontologica,endodoncia,2024-07-01,0,0,2,2,1,2,2,11,0,0,0,0,0,0,20
TORO TORO,atencion odontologica,endodoncia,2024-07-01,0,1,1,1,1,1,9,5,1,1,0,0,0,0,21
TOTORA(CBBA),atencion odontologica,endodoncia,2024-07-01,2,0,1,5,1,9,4,12,1,4,0,0,0,0,39
TRIGAL,atencion odontologica,endodoncia,2024-07-01,0,0,1,1,0,0,1,5,0,0,0,0,0,0,8
TRINIDAD,atencion odontologica,endodoncia,2024-07-01,9,5,17,20,9,16,24,37,3,3,0,0,0,0,143
TUPIZA,atencion odontologica,endodoncia,2024-07-01,3,3,12,29,17,15,27,34,13,10,0,0,0,0,163
TURCO,atencion odontologica,endodoncia,2024-07-01,0,3,4,0,1,3,0,2,1,2,0,0,0,0,16
UMALA,atencion odontologica,endodoncia,2024-07-01,0,0,1,2,1,0,0,1,1,0,0,0,0,0,6
UNCIA,atencion odontologica,endodoncia,2024-07-01,7,3,14,8,2,17,8,20,4,0,0,0,0,0,83
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30
UYUNI,atencion odontologica,endodoncia,2024-07-01,1,2,6,14,4,6,24,18,3,1,0,0,0,0,79
VACAS,atencion odontologica,endodoncia,2024-07-01,1,0,3,0,0,0,2,5,0,0,0,0,0,0,11
VALLEGRANDE,atencion odontologica,endodoncia,2024-07-01,0,1,7,1,0,2,1,11,5,11,0,0,0,0,39
VIACHA,atencion odontologica,endodoncia,2024-07-01,9,3,29,17,20,21,13,32,8,1,0,0,0,0,153
VILA VILA,atencion odontologica,endodoncia,2024-07-01,0,0,0,1,0,0,1,5,0,1,0,0,0,0,8
VILLA CHARCAS,atencion odontologica,endodoncia,2024-07-01,0,1,6,6,1,4,6,6,0,0,0,0,0,0,30
VILLA MONTES,atencion odontologica,endodoncia,2024-07-01,0,0,4,5,0,2,18,27,1,1,0,0,0,0,58
VILLA RIVERO,atencion odontologica,endodoncia,2024-07-01,1,0,1,0,1,0,1,1,1,0,0,0,0,0,6
VILLA SERRANO,atencion odontologica,endodoncia,2024-07-01,0,0,1,2,5,3,4,0,0,0,0,0,0,0,15
VILLA TUNARI,atencion odontologica,endodoncia,2024-07-01,3,4,6,12,1,16,18,42,4,3,0,0,0,0,109
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
VILLAZON,atencion odontologica,endodoncia,2024-07-01,4,6,29,15,16,14,14,30,5,6,0,0,0,0,139
VINTO,atencion odontologica,endodoncia,2024-07-01,3,8,6,7,0,4,4,9,2,1,0,0,0,0,44
VITICHI,atencion odontologica,endodoncia,2024-07-01,1,0,2,4,1,3,7,13,0,0,0,0,0,0,31
WALDO BALLIVIAN,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
WARNES,atencion odontologica,endodoncia,2024-07-01,0,0,5,17,1,3,9,21,0,0,0,0,0,0,56
YACUIBA,atencion odontologica,endodoncia,2024-07-01,0,3,5,15,1,7,18,20,5,0,0,0,0,0,74
YAMPARAEZ,atencion odontologica,endodoncia,2024-07-01,2,0,10,4,1,6,2,15,0,0,0,0,0,0,40
YAPACANI,atencion odontologica,endodoncia,2024-07-01,6,2,9,11,1,8,1,10,0,2,0,0,0,0,50
YOCALLA,atencion odontologica,endodoncia,2024-07-01,0,0,3,3,0,2,0,1,0,0,0,0,0,0,9
YOTALA,atencion odontologica,endodoncia,2024-07-01,0,0,4,5,1,0,1,7,0,1,0,0,0,0,19
YUNCHARA,atencion odontologica,endodoncia,2024-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,endodoncia,2024-07-01,1,0,2,1,0,2,0,2,1,0,0,0,0,0,9
ACACIO,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ACHACACHI,atencion odontologica,endodoncia,2024-08-01,0,0,5,4,5,4,18,22,1,0,0,0,0,0,59
ACHOCALLA,atencion odontologica,endodoncia,2024-08-01,2,4,5,3,0,3,3,15,0,3,0,0,0,0,38
AIQUILE,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,1,0,21,23,11,2,0,0,0,0,58
ALALAY,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,endodoncia,2024-08-01,0,0,0,1,0,0,3,0,0,1,0,0,0,0,5
ALTO BENI,atencion odontologica,endodoncia,2024-08-01,0,0,3,2,0,0,0,0,1,1,0,0,0,0,7
ANCORAIMES,atencion odontologica,endodoncia,2024-08-01,0,0,1,1,2,5,7,2,3,0,0,0,0,0,21
ANDAMARCA,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,endodoncia,2024-08-01,0,2,1,0,0,1,1,2,0,0,0,0,0,0,7
ANZALDO,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
APOLO,atencion odontologica,endodoncia,2024-08-01,1,0,1,2,0,0,1,1,0,0,0,0,0,0,6
ARAMPAMPA,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ARANI,atencion odontologica,endodoncia,2024-08-01,0,0,0,1,1,6,2,4,0,0,0,0,0,0,14
ARBIETO,atencion odontologica,endodoncia,2024-08-01,4,2,9,8,2,1,2,16,2,1,0,0,0,0,47
ARQUE,atencion odontologica,endodoncia,2024-08-01,0,0,2,1,1,2,2,6,0,0,0,0,0,0,14
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2024-08-01,0,0,4,2,1,18,2,9,0,0,0,0,0,0,36
ATOCHA,atencion odontologica,endodoncia,2024-08-01,4,2,16,8,5,6,17,48,3,0,0,0,0,0,109
AUCAPATA,atencion odontologica,endodoncia,2024-08-01,0,0,0,1,0,2,7,14,1,1,0,0,0,0,26
AYATA,atencion odontologica,endodoncia,2024-08-01,0,0,0,1,2,3,4,3,0,0,0,0,0,0,13
AYO AYO,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2024-08-01,5,3,8,9,4,8,42,43,0,6,0,0,0,0,128
AZURDUY,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BATALLAS,atencion odontologica,endodoncia,2024-08-01,0,0,0,0,0,0,1,11,0,0,0,0,0,0,12
