,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
COLQUECHACA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,7,13,8,0,1,0,0,0,0,29
COLQUENCHA,atencion odontologica,periodoncia,2024-07-01,0,0,2,0,1,3,5,0,2,1,0,0,0,0,14
COLQUIRI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,3,4,14,2,1,0,0,0,0,24
COMANCHE,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
COMARAPA,atencion odontologica,periodoncia,2024-07-01,0,0,3,0,2,0,8,29,4,2,0,0,0,0,48
COMBAYA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
COPACABANA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
CORIPATA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,3,2,6,1,0,0,0,0,0,12
CORO CORO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,14,8,1,1,0,0,0,0,25
COROICO,atencion odontologica,periodoncia,2024-07-01,0,0,6,1,0,8,22,31,7,0,0,0,0,0,75
CORQUE,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,7,5,7,8,0,0,0,0,28
COTAGAITA,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,2,1,9,13,2,0,0,0,0,0,30
COTOCA,atencion odontologica,periodoncia,2024-07-01,0,0,1,3,5,6,47,54,11,1,0,0,0,0,128
CUATRO CAÑADAS,atencion odontologica,periodoncia,2024-07-01,0,0,1,1,0,2,10,13,0,0,0,0,0,0,27
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2024-07-01,0,0,0,1,1,0,2,3,0,1,0,0,0,0,8
CUEVO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,1,2,2,2,1,0,0,0,0,0,9
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4
CURVA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,0,2,3,1,2,0,0,0,0,9
EL ALTO,atencion odontologica,periodoncia,2024-07-01,0,0,44,28,108,136,197,437,23,17,0,0,0,0,990
EL CHORO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,periodoncia,2024-07-01,0,0,2,4,6,12,6,13,3,0,0,0,0,0,46
EL PUENTE(TJA),atencion odontologica,periodoncia,2024-07-01,0,0,0,0,2,0,0,6,0,1,0,0,0,0,9
EL TORNO,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,6,13,17,50,1,1,0,0,0,0,91
EL VILLAR,atencion odontologica,periodoncia,2024-07-01,0,0,1,1,7,2,4,3,0,0,0,0,0,0,18
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,6,3,2,16,0,3,0,0,0,0,33
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2024-07-01,0,0,2,5,6,23,21,56,2,0,0,0,0,0,115
ESCARA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,4,1,1,0,0,0,0,7
ESCOMA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ESMERALDA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,3,1,1,2,0,0,0,0,8
EUCALIPTUS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,3,5,4,19,4,2,0,0,0,0,39
FILADELFIA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GAIOC JATUN AYLLU YURA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2024-07-01,0,0,2,1,1,0,4,10,0,0,0,0,0,0,18
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2024-07-01,0,0,1,0,2,3,3,17,4,1,0,0,0,0,31
GUANAY,atencion odontologica,periodoncia,2024-07-01,0,0,2,2,2,6,3,16,3,4,0,0,0,0,38
GUAQUI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,2,7,0,0,0,0,0,9
GUAYARAMERIN,atencion odontologica,periodoncia,2024-07-01,0,0,2,7,14,21,9,38,2,2,0,0,0,0,95
GUTIERREZ,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACARAJE,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,3,0,5,1,2,0,0,0,0,12
HUACARETA,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,0,0,1,7,0,0,0,0,0,0,9
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4
HUANUNI,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,4,2,12,14,1,3,0,0,0,0,38
HUARINA,atencion odontologica,periodoncia,2024-07-01,0,0,3,0,1,1,4,3,4,3,0,0,0,0,19
HUATAJATA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,3,0,3,16,0,2,0,0,0,0,24
HUAYLLAMARCA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
HUMANATA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,3,0,1,4,5,1,0,0,0,0,14
ICHOCA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ICLA,atencion odontologica,periodoncia,2024-07-01,0,0,3,5,2,8,9,17,1,0,0,0,0,0,45
INCAHUASI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,3,5,0,0,0,0,0,0,9
INQUISIVI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,0,8,16,5,2,0,0,0,0,32
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2024-07-01,0,0,0,1,2,4,14,15,2,1,0,0,0,0,39
IXIAMAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,2,5,0,0,0,0,0,0,8
JESUS DE MACHACA,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,2,1,0,7,1,1,0,0,0,0,13
LA ASUNTA,atencion odontologica,periodoncia,2024-07-01,0,0,5,4,12,13,25,84,16,6,0,0,0,0,165
LA GUARDIA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,2,13,18,57,3,3,0,0,0,0,96
LA PAZ,atencion odontologica,periodoncia,2024-07-01,0,0,89,75,292,345,636,959,150,143,0,0,0,0,2689
LA RIVERA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,0,2,2,2,0,0,0,0,7
LAGUNILLAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LAJA,atencion odontologica,periodoncia,2024-07-01,0,0,7,8,13,25,24,89,10,5,0,0,0,0,181
LAS CARRERAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
LICOMA PAMPA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,2,2,6,0,0,0,0,0,0,11
LLICA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LORETO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LURIBAY,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,5,6,5,9,0,0,0,0,25
MACHARETI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,2,0,2,0,1,0,0,0,0,5
MAIRANA,atencion odontologica,periodoncia,2024-07-01,0,0,4,6,11,12,19,33,5,3,0,0,0,0,93
MALLA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,0,1,0,19,0,0,0,0,0,0,22
MECAPACA,atencion odontologica,periodoncia,2024-07-01,0,0,0,3,3,8,4,14,2,2,0,0,0,0,36
MINEROS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,4,6,0,0,0,0,0,0,11
MIZQUE,atencion odontologica,periodoncia,2024-07-01,0,0,2,0,2,5,6,54,1,3,0,0,0,0,73
MOCOMOCO,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,5,2,3,5,3,2,0,0,0,0,23
MOJOCOYA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,3,2,8,11,3,0,0,0,0,0,27
MONTEAGUDO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,2,6,14,19,1,0,0,0,0,0,42
MONTERO,atencion odontologica,periodoncia,2024-07-01,0,0,18,16,22,27,36,81,8,5,0,0,0,0,213
MOROCHATA,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,3,11,12,31,8,4,0,0,0,0,71
OCURI,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,1,0,1,2,0,0,0,0,0,0,5
OMEREQUE,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,0,1,0,2,3,1,0,0,0,0,8
ORURO,atencion odontologica,periodoncia,2024-07-01,0,0,17,24,63,28,171,301,32,25,0,0,0,0,661
PADCAYA,atencion odontologica,periodoncia,2024-07-01,0,0,2,0,1,0,11,19,3,0,0,0,0,0,36
PADILLA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,5,4,4,16,1,0,0,0,0,0,30
PAILON,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,20,36,41,125,8,2,0,0,0,0,232
PALCA,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,2,4,9,11,1,1,0,0,0,0,29
PALOS BLANCOS,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,2,7,14,38,3,8,0,0,0,0,73
PAMPA GRANDE,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
PAPEL PAMPA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,1,2,2,0,0,0,0,0,0,6
PASORAPA,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,1,1,1,12,2,0,0,0,0,0,18
PATACAMAYA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,2,1,3,8,0,0,0,0,0,0,14
PAZÑA,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,6,8,9,18,8,7,0,0,0,0,59
PELECHUCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,7,4,1,1,0,0,0,0,13
POCOATA,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,2,4,14,16,2,5,0,0,0,0,46
POCONA,atencion odontologica,periodoncia,2024-07-01,0,0,2,0,7,9,7,16,0,0,0,0,0,0,41
POJO (CBBA),atencion odontologica,periodoncia,2024-07-01,0,0,1,2,1,7,4,16,0,0,0,0,0,0,31
POOPO,atencion odontologica,periodoncia,2024-07-01,0,0,1,1,10,7,4,20,1,5,0,0,0,0,49
PORCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,0,2,9,0,0,0,0,0,0,12
POROMA,atencion odontologica,periodoncia,2024-07-01,0,0,0,3,2,3,2,9,0,1,0,0,0,0,20
PORONGO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,9,10,16,28,2,2,0,0,0,0,67
PORTACHUELO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,2,2,6,0,0,0,0,0,0,11
PORVENIR,atencion odontologica,periodoncia,2024-07-01,0,0,1,4,2,5,6,4,0,0,0,0,0,0,22
POSTRER VALLE,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
POTOSI,atencion odontologica,periodoncia,2024-07-01,0,0,6,5,15,36,52,98,4,2,0,0,0,0,218
PRESTO,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,1,5,6,18,3,1,0,0,0,0,36
PUCARA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,2,6,8,1,1,0,0,0,0,18
PUERTO ACOSTA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,2,4,3,1,1,0,0,0,0,12
PUERTO CARABUCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,2,5,14,0,0,0,0,0,0,22
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2024-07-01,0,0,2,1,1,2,2,8,0,0,0,0,0,0,16
PUERTO PEREZ,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,13,4,1,0,0,0,0,20
PUERTO RICO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,4,1,1,0,0,0,0,0,0,6
PUERTO SUAREZ,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,4,1,3,6,0,0,0,0,0,0,17
PUERTO VILLARROEL,atencion odontologica,periodoncia,2024-07-01,0,0,9,16,18,37,36,81,7,9,0,0,0,0,213
PUNA,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,1,5,17,11,2,1,0,0,0,0,38
PUNATA,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,4,8,20,45,9,9,0,0,0,0,98
QUIABAYA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,2,0,7,4,0,0,0,0,0,0,13
QUILLACOLLO,atencion odontologica,periodoncia,2024-07-01,0,0,6,9,11,23,36,126,18,15,0,0,0,0,244
QUIME,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
QUIRUSILLAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4
RAVELO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,periodoncia,2024-07-01,0,0,14,8,15,42,22,126,3,3,0,0,0,0,233
ROBORE,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,5,4,7,19,1,7,0,0,0,0,44
RURRENABAQUE,atencion odontologica,periodoncia,2024-07-01,0,0,5,8,7,13,15,18,2,2,0,0,0,0,70
SABAYA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,1,1,2,1,2,0,0,0,0,8
SACABA,atencion odontologica,periodoncia,2024-07-01,0,0,15,9,32,58,84,199,14,24,0,0,0,0,435
SACABAMBA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,2,4,6,0,0,0,0,0,0,13
SACACA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,3,2,7,8,1,0,0,0,0,0,21
SAMAIPATA,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,1,2,2,10,4,0,0,0,0,0,20
SAN AGUSTIN,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN ANDRES,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,5,5,3,0,0,0,0,0,0,0,13
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,3,0,1,0,0,0,0,6
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,5,0,2,0,0,0,0,7
SAN BENITO,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,2,1,11,16,4,6,0,0,0,0,43
SAN BORJA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,10,16,24,42,3,0,0,0,0,0,95
SAN BUENA VENTURA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,3,2,3,1,1,0,0,0,0,11
SAN CARLOS,atencion odontologica,periodoncia,2024-07-01,0,0,1,1,0,1,5,4,1,0,0,0,0,0,13
SAN IGNACIO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,11,7,10,15,1,0,0,0,0,0,44
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,3,6,1,0,0,0,0,0,0,10
SAN JAVIER(BNI),atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
SAN JAVIER(STC),atencion odontologica,periodoncia,2024-07-01,0,0,3,4,7,11,4,11,0,0,0,0,0,0,40
SAN JOAQUIN,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,6,1,2,6,0,0,0,0,0,0,15
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,0,0,2,1,1,1,0,0,0,0,6
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,2,0,5,0,0,0,0,0,0,7
SAN JULIAN,atencion odontologica,periodoncia,2024-07-01,0,0,1,8,7,17,23,37,3,3,0,0,0,0,99
SAN LORENZO(TJA),atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,2,6,13,0,0,0,0,0,0,21
SAN LUCAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,5,4,10,0,0,0,0,0,0,20
SAN MATIAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,2,2,18,0,0,0,0,0,0,23
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,5,0,4,17,36,4,4,0,0,0,0,70
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,periodoncia,2024-07-01,0,0,2,4,4,6,6,16,0,1,0,0,0,0,39
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,4,10,21,8,3,0,0,0,0,46
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,1,0,3,0,0,0,0,5
SAN PEDRO DE MACHA,atencion odontologica,periodoncia,2024-07-01,0,0,2,0,0,0,8,29,0,3,0,0,0,0,42
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,1,2,3,0,0,0,0,0,0,7
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,2,2,3,2,1,0,0,0,0,0,10
SAN RAFAEL,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,3,2,2,1,0,0,0,0,8
SANTA ANA,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,2,0,2,2,4,4,0,0,0,0,16
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2024-07-01,0,0,120,94,257,395,1007,1905,279,217,0,0,0,0,4274
SANTA ROSA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2024-07-01,0,0,1,2,3,3,6,7,2,1,0,0,0,0,25
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,0,3,2,2,0,0,0,0,8
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,3,0,8,8,3,1,0,0,0,0,24
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,1,0,4,10,1,0,0,0,0,0,18
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,1,1,1,4,0,1,0,0,0,0,8
SANTIVAÑES,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,3,12,21,28,2,14,0,0,0,0,82
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,4,6,3,0,0,0,0,14
SAPAHAQUI,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,0,1,1,2,0,0,0,0,0,0,5
SENA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3
SHINAOTA,atencion odontologica,periodoncia,2024-07-01,0,0,1,1,2,7,12,17,2,0,0,0,0,0,42
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2024-07-01,0,0,2,0,0,4,1,5,2,0,0,0,0,0,14
SICAYA,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,periodoncia,2024-07-01,0,0,3,1,1,14,11,46,5,3,0,0,0,0,84
SOPACHUY,atencion odontologica,periodoncia,2024-07-01,0,0,3,1,1,2,2,9,0,0,0,0,0,0,18
SORACACHI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,3,10,5,5,0,0,0,0,23
SORATA,atencion odontologica,periodoncia,2024-07-01,0,0,6,2,7,13,8,14,2,3,0,0,0,0,55
SUCRE,atencion odontologica,periodoncia,2024-07-01,0,0,21,19,61,109,204,329,39,38,0,0,0,0,820
TACACHI,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,1,3,1,5,1,1,0,0,0,0,14
TACACOMA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
TACOBAMBA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,3,1,0,0,0,0,0,5
TACOPAYA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,3,3,0,6,2,1,0,0,0,0,15
TAPACARI,atencion odontologica,periodoncia,2024-07-01,0,0,1,1,0,6,9,24,2,1,0,0,0,0,44
TARABUCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,2,0,2,3,0,1,0,0,0,0,9
TARACO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TARATA,atencion odontologica,periodoncia,2024-07-01,0,0,1,0,7,10,7,19,2,4,0,0,0,0,50
TARIJA,atencion odontologica,periodoncia,2024-07-01,0,0,25,17,73,74,181,260,32,23,0,0,0,0,685
TARVITA,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,1,4,1,6,0,0,0,0,0,0,13
TEOPONTE,atencion odontologica,periodoncia,2024-07-01,0,0,4,3,4,5,8,19,4,3,0,0,0,0,50
TIAHUANACU,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,periodoncia,2024-07-01,0,0,1,6,0,5,16,18,9,9,0,0,0,0,64
TIPUANI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6
TIQUIPAYA,atencion odontologica,periodoncia,2024-07-01,0,0,2,3,9,15,39,107,8,10,0,0,0,0,193
TIRAQUE (CBBA),atencion odontologica,periodoncia,2024-07-01,0,0,0,2,2,6,2,17,0,0,0,0,0,0,29
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2024-07-01,0,0,1,1,0,1,0,2,0,2,0,0,0,0,7
TOCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,5,3,2,0,0,0,0,11
TODOS SANTOS,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOLATA,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,2,3,2,15,1,2,0,0,0,0,27
TOLEDO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
TOMAVE,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,1,1,2,2,1,0,0,0,0,7
TOMINA,atencion odontologica,periodoncia,2024-07-01,0,0,0,3,0,9,3,5,0,0,0,0,0,0,20
TORO TORO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,5,9,6,0,0,0,0,0,0,20
TOTORA(CBBA),atencion odontologica,periodoncia,2024-07-01,0,0,0,0,11,21,11,39,13,19,0,0,0,0,114
TOTORA(ORR),atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRIGAL,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,periodoncia,2024-07-01,0,0,5,4,18,18,55,60,13,4,0,0,0,0,177
TUPIZA,atencion odontologica,periodoncia,2024-07-01,0,0,1,4,16,14,34,46,4,5,0,0,0,0,124
TURCO,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,3,1,1,4,2,1,0,0,0,0,12
UMALA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,3,0,3,12,1,1,0,0,0,0,20
UNCIA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,4,3,4,23,1,0,0,0,0,0,35
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2024-07-01,0,0,2,0,1,6,4,11,1,1,0,0,0,0,26
URUBICHA,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,2,1,0,3,0,0,0,0,0,0,6
UYUNI,atencion odontologica,periodoncia,2024-07-01,0,0,0,0,10,6,14,13,6,0,0,0,0,0,49
VACAS,atencion odontologica,periodoncia,2024-07-01,0,0,1,1,1,0,3,11,0,1,0,0,0,0,18
VALLEGRANDE,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,3,3,4,21,3,3,0,0,0,0,39
VIACHA,atencion odontologica,periodoncia,2024-07-01,0,0,3,5,8,12,9,48,4,2,0,0,0,0,91
VILA VILA,atencion odontologica,periodoncia,2024-07-01,0,0,2,5,0,3,7,15,5,9,0,0,0,0,46
VILLA CHARCAS,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,2,2,0,5,0,0,0,0,0,0,10
VILLA MONTES,atencion odontologica,periodoncia,2024-07-01,0,0,13,7,7,7,23,31,9,11,0,0,0,0,108
VILLA RIVERO,atencion odontologica,periodoncia,2024-07-01,0,0,0,1,1,4,4,14,2,1,0,0,0,0,27
VILLA SERRANO,atencion odontologica,periodoncia,2024-07-01,0,0,0,3,0,1,2,1,0,0,0,0,0,0,7
VILLA TUNARI,atencion odontologica,periodoncia,2024-07-01,0,0,0,2,2,6,5,20,0,0,0,0,0,0,35
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2024-07-01,0,0,0,1,2,1,4,8,1,0,0,0,0,0,17
