,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
QUILLACOLLO,atencion odontologica,consulta repetida,2024-06-01,0,5,15,17,11,22,24,56,34,27,0,0,0,0,211
QUIRUSILLAS,atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,1,1,5,13,2,1,0,0,0,0,24
RAQAYPAMPA(ETA),atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
RAVELO,atencion odontologica,consulta repetida,2024-06-01,0,0,23,22,8,16,7,15,1,0,0,0,0,0,92
REYES,atencion odontologica,consulta repetida,2024-06-01,2,2,8,13,0,12,38,29,13,0,0,0,0,0,117
RIBERALTA,atencion odontologica,consulta repetida,2024-06-01,7,15,25,21,10,28,22,86,7,12,0,13,0,0,246
ROBORE,atencion odontologica,consulta repetida,2024-06-01,7,7,40,19,4,7,16,50,10,13,0,0,0,0,173
RURRENABAQUE,atencion odontologica,consulta repetida,2024-06-01,0,0,7,1,0,9,7,10,0,1,0,0,0,0,35
SABAYA,atencion odontologica,consulta repetida,2024-06-01,2,1,0,5,0,10,5,17,1,2,0,0,0,0,43
SACABA,atencion odontologica,consulta repetida,2024-06-01,16,5,22,34,7,7,54,98,29,13,0,0,0,0,285
SACABAMBA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
SACACA,atencion odontologica,consulta repetida,2024-06-01,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4
SAIPINA,atencion odontologica,consulta repetida,2024-06-01,4,3,2,2,2,0,3,4,2,0,0,0,0,0,22
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2024-06-01,6,0,7,3,3,4,17,74,5,7,0,1,0,0,127
SAMAIPATA,atencion odontologica,consulta repetida,2024-06-01,1,0,10,4,1,5,7,33,5,2,0,0,0,0,68
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
SAN BENITO,atencion odontologica,consulta repetida,2024-06-01,4,0,0,0,1,4,3,15,12,3,0,0,0,0,42
SAN BORJA,atencion odontologica,consulta repetida,2024-06-01,8,1,2,7,0,4,12,30,0,10,0,5,0,1,80
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,consulta repetida,2024-06-01,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5
SAN IGNACIO,atencion odontologica,consulta repetida,2024-06-01,0,0,4,5,7,2,5,24,3,0,0,0,0,1,51
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2024-06-01,1,2,0,2,2,4,3,39,5,0,0,0,0,0,58
SAN JAVIER(BNI),atencion odontologica,consulta repetida,2024-06-01,0,0,2,6,0,2,0,0,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,consulta repetida,2024-06-01,0,3,0,1,0,2,0,7,0,0,0,0,0,5,18
SAN JOAQUIN,atencion odontologica,consulta repetida,2024-06-01,0,0,1,1,0,3,1,23,2,0,0,0,0,1,32
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2024-06-01,0,0,1,0,1,0,2,0,0,0,0,0,0,0,4
SAN JULIAN,atencion odontologica,consulta repetida,2024-06-01,0,0,2,1,2,2,4,2,1,0,0,0,0,0,14
SAN LORENZO(PND),atencion odontologica,consulta repetida,2024-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2024-06-01,1,1,6,9,2,2,24,71,3,0,0,0,0,0,119
SAN LUCAS,atencion odontologica,consulta repetida,2024-06-01,11,18,21,28,64,35,2,30,0,0,0,0,0,0,209
SAN MATIAS,atencion odontologica,consulta repetida,2024-06-01,2,7,8,7,3,3,10,38,0,3,0,0,0,0,81
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2024-06-01,0,0,7,7,5,3,12,25,1,3,0,0,0,0,63
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,2,2,0,4,0,0,0,3,0,0,11
SAN PEDRO,atencion odontologica,consulta repetida,2024-06-01,0,0,1,4,2,3,21,56,3,2,0,1,0,0,93
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,21,11,5,10,0,3,0,0,0,0,50
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2024-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE MACHA,atencion odontologica,consulta repetida,2024-06-01,1,1,12,15,17,22,27,43,1,8,0,0,0,1,148
SAN PEDRO DE TIQUINA,atencion odontologica,consulta repetida,2024-06-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN RAFAEL,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTA ANA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,3,2,0,1,0,0,0,0,6
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2024-06-01,194,217,441,487,146,159,939,1597,300,265,0,18,0,2,4765
SANTA ROSA,atencion odontologica,consulta repetida,2024-06-01,0,4,0,6,0,1,10,8,0,0,0,0,0,0,29
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2024-06-01,0,2,6,17,8,11,9,24,11,12,0,3,0,0,103
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,1,0,1,4,0,0,0,0,0,0,7
SANTIVAÑES,atencion odontologica,consulta repetida,2024-06-01,1,0,6,1,0,1,6,21,3,4,0,0,0,0,43
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,3,5,8,0,0,0,1,0,0,17
SAPAHAQUI,atencion odontologica,consulta repetida,2024-06-01,0,3,0,1,0,1,3,6,1,0,0,1,0,0,16
SENA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,4,0,0,3,0,0,0,0,0,0,0,7
SHINAOTA,atencion odontologica,consulta repetida,2024-06-01,4,0,1,1,0,4,12,3,1,0,0,0,0,0,26
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2024-06-01,0,1,0,1,7,3,11,2,1,0,0,0,0,0,26
SICAYA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,1,0,2,8,0,0,0,0,0,0,12
SIPE SIPE,atencion odontologica,consulta repetida,2024-06-01,33,31,79,69,13,22,42,148,11,17,0,1,0,3,469
SOPACHUY,atencion odontologica,consulta repetida,2024-06-01,0,3,14,16,4,11,15,47,2,0,0,0,0,0,112
SORACACHI,atencion odontologica,consulta repetida,2024-06-01,1,0,5,11,3,2,14,31,4,3,0,0,0,0,74
SORATA,atencion odontologica,consulta repetida,2024-06-01,2,2,1,5,1,9,2,11,1,1,0,1,0,0,36
SUCRE,atencion odontologica,consulta repetida,2024-06-01,145,98,303,337,114,295,673,1239,123,135,0,6,0,1,3469
TACACHI,atencion odontologica,consulta repetida,2024-06-01,0,0,5,6,1,1,0,8,6,0,0,0,0,1,28
TACACOMA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,2,0,3,0,2,0,0,0,0,0,0,7
TACOBAMBA,atencion odontologica,consulta repetida,2024-06-01,0,2,16,13,2,7,7,30,1,2,0,0,0,0,80
TACOPAYA,atencion odontologica,consulta repetida,2024-06-01,2,0,10,7,4,5,1,3,2,3,0,0,0,0,37
TAHUA,atencion odontologica,consulta repetida,2024-06-01,0,4,0,0,2,0,0,3,0,0,0,0,0,0,9
TAPACARI,atencion odontologica,consulta repetida,2024-06-01,2,0,3,4,0,3,15,26,1,3,0,2,0,0,59
TARABUCO,atencion odontologica,consulta repetida,2024-06-01,1,2,3,5,7,21,6,22,1,2,0,0,0,0,70
TARACO,atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,1,4,3,1,2,0,0,0,0,0,12
TARATA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,0,0,2,4,0,0,0,0,0,0,7
TARIJA,atencion odontologica,consulta repetida,2024-06-01,92,84,546,580,175,190,653,1361,150,128,0,21,0,1,3981
TARVITA,atencion odontologica,consulta repetida,2024-06-01,9,13,39,52,8,26,42,66,0,7,0,2,0,0,264
TEOPONTE,atencion odontologica,consulta repetida,2024-06-01,0,0,0,3,1,1,1,9,0,0,0,0,0,0,15
TIAHUANACU,atencion odontologica,consulta repetida,2024-06-01,0,0,1,0,3,4,5,12,0,0,0,0,0,0,25
TINGUIPAYA,atencion odontologica,consulta repetida,2024-06-01,0,7,15,25,16,19,27,51,5,6,0,0,0,0,171
TIPUANI,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,consulta repetida,2024-06-01,2,21,4,6,3,11,13,30,5,7,0,1,0,0,103
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2024-06-01,1,0,8,7,1,2,4,12,3,0,0,0,0,0,38
TOCO,atencion odontologica,consulta repetida,2024-06-01,2,0,1,1,1,2,0,3,0,0,0,0,0,0,10
TODOS SANTOS,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,2,0,10,2,0,0,0,0,0,14
TOLATA,atencion odontologica,consulta repetida,2024-06-01,2,2,0,3,0,0,3,20,0,5,0,0,0,0,35
TOLEDO,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,consulta repetida,2024-06-01,0,1,4,7,9,7,6,19,0,4,0,0,0,0,57
TOMINA,atencion odontologica,consulta repetida,2024-06-01,5,13,14,18,3,6,11,41,4,1,0,0,0,0,116
TORO TORO,atencion odontologica,consulta repetida,2024-06-01,0,6,6,11,9,6,12,12,1,0,0,1,0,0,64
TOTORA(CBBA),atencion odontologica,consulta repetida,2024-06-01,12,0,14,24,1,20,6,48,2,4,0,0,0,4,135
TOTORA(ORR),atencion odontologica,consulta repetida,2024-06-01,0,0,3,0,0,2,6,2,1,0,0,0,0,0,14
TRIGAL,atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,1,0,4,9,0,0,0,0,0,0,15
TRINIDAD,atencion odontologica,consulta repetida,2024-06-01,9,6,55,47,15,27,73,181,30,17,0,0,0,0,460
TUPIZA,atencion odontologica,consulta repetida,2024-06-01,18,10,29,37,28,75,88,91,85,45,0,1,0,0,507
TURCO,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,2,7,4,17,1,1,0,0,0,0,32
UNCIA,atencion odontologica,consulta repetida,2024-06-01,7,6,1,9,3,12,12,47,3,1,0,2,0,0,103
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2024-06-01,0,2,12,29,11,9,58,74,9,5,0,2,0,0,211
UYUNI,atencion odontologica,consulta repetida,2024-06-01,0,9,3,8,4,5,12,41,3,17,0,0,0,0,102
VACAS,atencion odontologica,consulta repetida,2024-06-01,0,0,5,1,2,5,2,7,0,1,0,0,0,0,23
VALLEGRANDE,atencion odontologica,consulta repetida,2024-06-01,1,1,5,3,0,1,5,6,0,1,0,0,0,0,23
VIACHA,atencion odontologica,consulta repetida,2024-06-01,6,7,29,22,9,25,31,75,11,2,0,12,0,0,229
VILA VILA,atencion odontologica,consulta repetida,2024-06-01,2,0,4,6,0,1,1,4,6,4,0,0,0,0,28
VILLA CHARCAS,atencion odontologica,consulta repetida,2024-06-01,0,10,19,17,8,10,14,38,0,5,0,0,0,0,121
VILLA MONTES,atencion odontologica,consulta repetida,2024-06-01,5,2,16,14,6,18,43,65,29,7,0,0,0,0,205
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2024-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2024-06-01,0,0,3,0,0,7,6,6,1,0,0,0,0,0,23
VILLA SERRANO,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,1,6,1,0,0,0,0,0,8
VILLA TUNARI,atencion odontologica,consulta repetida,2024-06-01,1,3,2,3,0,2,1,9,2,0,0,0,0,0,23
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2024-06-01,7,8,3,7,5,8,10,34,4,0,0,16,0,3,105
VILLAZON,atencion odontologica,consulta repetida,2024-06-01,7,17,43,31,7,14,37,86,14,6,0,2,0,6,270
VINTO,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
VITICHI,atencion odontologica,consulta repetida,2024-06-01,2,1,4,0,8,6,8,30,2,2,0,0,0,0,63
WARNES,atencion odontologica,consulta repetida,2024-06-01,11,16,38,91,21,25,120,177,11,16,0,0,0,0,526
YACO,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,15,38,0,0,0,1,0,0,54
YACUIBA,atencion odontologica,consulta repetida,2024-06-01,1,1,8,13,13,11,38,97,12,2,0,0,0,1,197
YAMPARAEZ,atencion odontologica,consulta repetida,2024-06-01,68,18,10,13,10,14,17,60,0,0,0,0,0,0,210
YANACACHI,atencion odontologica,consulta repetida,2024-06-01,0,0,1,4,0,0,0,1,0,0,0,0,0,0,6
YAPACANI,atencion odontologica,consulta repetida,2024-06-01,4,10,48,64,4,18,2,11,1,0,0,1,0,2,165
YOCALLA,atencion odontologica,consulta repetida,2024-06-01,2,6,9,19,14,6,5,37,1,3,0,3,0,0,105
YOTALA,atencion odontologica,consulta repetida,2024-06-01,0,0,2,4,3,0,1,8,2,0,0,0,0,0,20
YUNCHARA,atencion odontologica,consulta repetida,2024-06-01,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2024-06-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,consulta repetida,2024-06-01,1,1,7,6,0,1,10,21,5,1,0,0,0,0,53
ACACIO,atencion odontologica,consulta repetida,2024-07-01,0,0,1,3,0,3,2,5,0,2,0,0,0,0,16
ACHACACHI,atencion odontologica,consulta repetida,2024-07-01,3,5,21,24,11,46,22,50,2,1,0,0,0,0,185
ACHOCALLA,atencion odontologica,consulta repetida,2024-07-01,0,1,1,7,3,6,3,13,0,0,0,0,0,0,34
AIQUILE,atencion odontologica,consulta repetida,2024-07-01,1,18,9,6,2,20,8,34,5,5,0,0,0,0,108
ALALAY,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,2,0,0,13,0,0,0,0,0,0,15
ALCALA,atencion odontologica,consulta repetida,2024-07-01,1,2,7,25,2,10,11,34,1,3,0,0,0,0,96
ALTO BENI,atencion odontologica,consulta repetida,2024-07-01,0,0,0,2,0,0,6,3,1,0,0,1,0,0,13
ANCORAIMES,atencion odontologica,consulta repetida,2024-07-01,0,0,2,2,2,5,0,2,4,1,0,0,0,0,18
ANDAMARCA,atencion odontologica,consulta repetida,2024-07-01,0,0,3,11,2,1,3,14,0,3,0,0,0,0,37
ANTEQUERA,atencion odontologica,consulta repetida,2024-07-01,0,0,14,9,3,1,5,19,0,0,0,0,0,0,51
ARAMPAMPA,atencion odontologica,consulta repetida,2024-07-01,0,0,2,0,0,0,5,2,0,0,0,0,0,0,9
ARANI,atencion odontologica,consulta repetida,2024-07-01,10,0,7,9,7,16,13,30,0,5,0,0,0,0,97
ARBIETO,atencion odontologica,consulta repetida,2024-07-01,4,0,6,4,8,3,4,5,4,3,0,0,0,0,41
ARQUE,atencion odontologica,consulta repetida,2024-07-01,0,0,6,4,6,14,8,26,0,0,0,1,0,1,66
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2024-07-01,0,0,1,2,0,3,1,8,2,0,0,0,0,0,17
ATOCHA,atencion odontologica,consulta repetida,2024-07-01,15,12,38,55,33,30,74,188,29,14,0,2,0,0,490
AUCAPATA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYATA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,consulta repetida,2024-07-01,0,0,4,5,0,5,5,3,0,0,0,0,0,0,22
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2024-07-01,1,1,8,20,5,24,19,45,3,2,0,0,0,0,128
AZURDUY,atencion odontologica,consulta repetida,2024-07-01,1,7,26,25,16,31,25,67,2,3,0,0,0,0,203
BATALLAS,atencion odontologica,consulta repetida,2024-07-01,0,1,1,4,1,6,2,8,1,3,0,0,0,0,27
BAURES,atencion odontologica,consulta repetida,2024-07-01,0,0,4,2,6,5,2,3,0,0,0,0,0,0,22
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
BELLA FLOR,atencion odontologica,consulta repetida,2024-07-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,consulta repetida,2024-07-01,2,1,36,46,27,16,22,37,6,13,0,0,0,0,206
BETANZOS,atencion odontologica,consulta repetida,2024-07-01,12,5,16,27,17,32,23,52,2,2,0,1,0,0,189
BOLIVAR,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,1,1,2,2,2,0,0,0,0,0,8
BOYUIBE,atencion odontologica,consulta repetida,2024-07-01,0,1,2,4,0,4,0,11,0,0,0,0,0,0,22
BUENA VISTA,atencion odontologica,consulta repetida,2024-07-01,0,2,0,7,1,1,2,8,2,0,0,0,0,0,23
CABEZAS,atencion odontologica,consulta repetida,2024-07-01,4,9,5,3,1,7,5,20,4,3,0,1,0,0,62
CAIROMA,atencion odontologica,consulta repetida,2024-07-01,4,0,6,7,4,8,7,19,2,0,0,0,0,0,57
"CAIZA ""D""",atencion odontologica,consulta repetida,2024-07-01,0,2,6,13,0,0,4,14,2,4,0,0,0,0,45
CAJUATA,atencion odontologica,consulta repetida,2024-07-01,1,0,1,1,3,5,8,9,1,0,0,0,0,0,29
CALACOTO,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3
CALAMARCA,atencion odontologica,consulta repetida,2024-07-01,2,2,3,7,3,8,2,12,0,2,0,0,0,0,41
CAMARGO,atencion odontologica,consulta repetida,2024-07-01,10,12,37,59,8,34,21,117,16,19,0,1,0,0,334
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,1,1,2,1,0,0,0,0,0,5
CAMIRI,atencion odontologica,consulta repetida,2024-07-01,1,5,44,59,38,56,47,95,4,5,0,3,0,0,357
CAPINOTA,atencion odontologica,consulta repetida,2024-07-01,1,2,9,13,5,9,13,19,0,4,0,0,0,0,75
CAQUIAVIRI,atencion odontologica,consulta repetida,2024-07-01,0,0,0,1,6,3,3,1,0,0,0,0,0,0,14
CARACOLLO,atencion odontologica,consulta repetida,2024-07-01,8,9,21,17,11,33,24,59,9,3,0,2,0,1,197
CARANAVI,atencion odontologica,consulta repetida,2024-07-01,0,3,5,5,7,9,18,16,1,2,0,0,0,0,66
CARANGAS,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,0,2,9,3,0,0,0,0,0,14
CARAPARI,atencion odontologica,consulta repetida,2024-07-01,3,0,11,12,5,15,24,61,3,4,0,1,0,0,139
CARIPUYO,atencion odontologica,consulta repetida,2024-07-01,0,1,3,5,1,5,7,7,3,0,0,0,0,0,32
CHALLAPATA,atencion odontologica,consulta repetida,2024-07-01,6,6,15,12,19,17,21,29,13,7,0,0,0,0,145
CHAQUI,atencion odontologica,consulta repetida,2024-07-01,8,5,4,1,9,4,12,33,3,1,0,0,0,0,80
CHARAGUA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,3,7,12,0,2,2,0,0,0,0,0,26
CHAYANTA,atencion odontologica,consulta repetida,2024-07-01,7,2,10,6,2,3,28,22,0,1,0,0,0,0,81
CHIMORE,atencion odontologica,consulta repetida,2024-07-01,2,1,2,16,3,14,10,24,0,0,0,0,0,2,74
CHIPAYA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,2,1,1,6,2,1,0,0,0,0,13
CHOQUE COTA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,0,1,1,2,5,0,0,0,0,9
CHUA COCANI,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2024-07-01,0,5,0,3,0,0,3,7,0,0,0,0,0,1,19
CHUMA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2024-07-01,1,2,12,19,9,19,13,21,0,3,0,0,0,0,99
CKOCHAS,atencion odontologica,consulta repetida,2024-07-01,0,0,1,18,19,6,0,23,0,2,0,0,0,0,69
CLIZA,atencion odontologica,consulta repetida,2024-07-01,5,3,22,35,9,14,17,46,5,15,0,1,0,0,172
COBIJA,atencion odontologica,consulta repetida,2024-07-01,14,12,60,114,66,55,112,187,36,8,0,2,0,0,666
COCAPATA,atencion odontologica,consulta repetida,2024-07-01,6,4,5,7,13,7,4,14,2,0,0,1,0,2,65
COCHABAMBA,atencion odontologica,consulta repetida,2024-07-01,146,119,847,828,992,979,1593,2086,396,386,0,4,0,0,8376
COLCAPIRHUA,atencion odontologica,consulta repetida,2024-07-01,0,1,6,1,1,1,0,6,0,0,0,1,0,0,17
"COLCHA ""K""",atencion odontologica,consulta repetida,2024-07-01,1,4,1,8,3,2,4,10,6,0,0,2,0,0,41
COLLANA,atencion odontologica,consulta repetida,2024-07-01,0,0,1,0,0,4,0,11,0,0,0,3,0,0,19
COLOMI,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
COLPA BELGICA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,1,3,5,0,1,0,0,0,0,10
COLQUECHACA,atencion odontologica,consulta repetida,2024-07-01,0,5,18,18,7,39,21,29,0,0,0,3,0,2,142
COLQUENCHA,atencion odontologica,consulta repetida,2024-07-01,0,0,3,2,3,5,4,8,8,0,0,0,0,0,33
COLQUIRI,atencion odontologica,consulta repetida,2024-07-01,0,2,0,8,6,16,11,18,0,1,0,0,0,0,62
COMANCHE,atencion odontologica,consulta repetida,2024-07-01,0,0,1,0,2,3,1,2,0,0,0,1,0,0,10
COMARAPA,atencion odontologica,consulta repetida,2024-07-01,0,4,19,27,17,20,19,27,4,4,0,0,0,0,141
CORIPATA,atencion odontologica,consulta repetida,2024-07-01,1,0,0,7,0,7,3,8,0,0,0,1,0,0,27
CORO CORO,atencion odontologica,consulta repetida,2024-07-01,0,0,1,3,1,3,3,9,0,0,0,0,0,0,20
COROICO,atencion odontologica,consulta repetida,2024-07-01,0,0,15,8,2,14,10,27,6,0,0,0,0,0,82
CORQUE,atencion odontologica,consulta repetida,2024-07-01,0,0,1,0,1,0,4,5,0,0,0,0,0,0,11
COTAGAITA,atencion odontologica,consulta repetida,2024-07-01,1,11,30,60,39,62,47,110,20,10,0,0,0,0,390
COTOCA,atencion odontologica,consulta repetida,2024-07-01,14,0,1,1,0,0,63,42,0,0,0,0,0,0,121
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2024-07-01,9,10,8,6,1,2,7,7,0,0,0,0,0,0,50
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2024-07-01,0,0,0,3,3,0,3,4,0,0,0,0,0,0,13
CUEVO,atencion odontologica,consulta repetida,2024-07-01,0,0,4,4,11,9,3,24,0,0,0,0,0,0,55
CULPINA,atencion odontologica,consulta repetida,2024-07-01,0,10,15,22,8,32,26,95,5,23,0,0,0,0,236
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,2,5,2,4,2,0,0,0,0,0,15
CURVA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
DESAGUADERO,atencion odontologica,consulta repetida,2024-07-01,0,0,5,3,1,3,8,13,0,0,0,0,0,0,33
EL ALTO,atencion odontologica,consulta repetida,2024-07-01,105,92,333,330,210,291,295,571,145,43,0,42,0,3,2460
EL CHORO,atencion odontologica,consulta repetida,2024-07-01,0,4,2,1,4,2,8,12,1,0,0,0,0,0,34
EL PUENTE(STC),atencion odontologica,consulta repetida,2024-07-01,0,2,7,3,0,10,3,16,0,0,0,0,0,0,41
EL PUENTE(TJA),atencion odontologica,consulta repetida,2024-07-01,0,2,2,11,8,7,7,46,1,2,0,0,0,0,86
EL TORNO,atencion odontologica,consulta repetida,2024-07-01,3,3,3,12,0,5,8,11,3,1,0,0,0,0,49
EL VILLAR,atencion odontologica,consulta repetida,2024-07-01,0,0,7,7,12,10,14,21,0,1,0,0,0,0,72
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2024-07-01,0,0,30,23,20,11,35,31,2,0,0,0,0,0,152
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2024-07-01,2,1,10,24,5,6,9,30,0,0,0,0,0,0,87
ESCARA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,0,1,3,4,2,0,0,0,0,10
ESCOMA,atencion odontologica,consulta repetida,2024-07-01,0,0,7,10,2,15,10,14,0,2,0,0,0,0,60
EUCALIPTUS,atencion odontologica,consulta repetida,2024-07-01,1,3,9,7,0,19,8,14,0,3,0,0,0,0,64
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2024-07-01,0,0,4,5,2,3,6,25,2,2,0,0,0,0,49
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta repetida,2024-07-01,0,4,1,14,3,8,2,18,2,1,0,0,0,0,53
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2024-07-01,0,0,6,0,0,0,1,9,0,0,0,0,0,0,16
GUANAY,atencion odontologica,consulta repetida,2024-07-01,0,0,1,12,5,10,10,11,4,0,0,0,0,0,53
GUAQUI,atencion odontologica,consulta repetida,2024-07-01,0,0,4,1,2,7,3,5,4,0,0,0,0,0,26
GUAYARAMERIN,atencion odontologica,consulta repetida,2024-07-01,0,0,4,2,2,5,6,4,1,1,0,0,0,0,25
GUTIERREZ,atencion odontologica,consulta repetida,2024-07-01,2,5,2,0,0,1,0,3,0,0,0,0,0,0,13
HUACARAJE,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7
HUACARETA,atencion odontologica,consulta repetida,2024-07-01,0,0,4,1,4,5,2,16,6,0,0,0,0,0,38
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2024-07-01,0,0,1,0,0,15,13,1,0,0,0,0,0,0,30
HUACHACALLA,atencion odontologica,consulta repetida,2024-07-01,0,0,0,0,0,0,0,3,0,2,0,0,0,0,5
