,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,3,0,3
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,6,3,9
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,3,2,5
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,10,6,16
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,6,3,9
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,3,5,8
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,2,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,6,3,9
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,101,60,161
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,2,0,2
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,2,1,3
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,2,3,5
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,4,0,4
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,8,6,14
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,7,4,11
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,2,1,3
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,1,2
TOMINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,1,1
TOTORA(CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,2,2,4
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,3,4,7
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,1,0,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,7,5,12
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,5,7,12
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-07-01,0,2,2
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,2,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,3,0,3
AZURDUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,0,2
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,1,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,2,3
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,5,4,9
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,1,2
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,1,2
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,5,1,6
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,29,9,38
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,3,1,4
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,0,2
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,0,2
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,2,3
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,25,11,36
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,5,0,5
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,4,6
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,5,7
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,13,9,22
LAJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,1,2
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,24,1,25
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,4,1,5
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,3,0,3
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,1,3
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,4,2,6
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,7,3,10
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,7,4,11
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,3,3
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,4,0,4
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
SANTA ANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,95,50,145
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,1,2
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,2,3
SOPACHUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,4,3,7
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,1,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,12,10,22
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,1,3
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,1,2
TOTORA(CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,3,1,4
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,4,0,4
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,2,0,2
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,3,2,5
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,0,3,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,5,1,6
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,5,3,8
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-08-01,5,5,10
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
AZURDUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,2,3
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,3,3
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,2,3
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,6,4,10
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,4,1,5
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,8,2,10
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,21,18,39
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,3,2,5
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,3,0,3
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,28,9,37
EL PUENTE(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,4,2,6
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
ICLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,1,3
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,3,4
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,8,10,18
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,3,0,3
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,13,3,16
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,14,4,18
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,2,4
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,4,1,5
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,2,4
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,4,4,8
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,2,3
QUIABAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,7,6,13
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,3,0,3
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,0,2
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,3,0,3
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,4,6
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,74,44,118
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,1,3
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,3,5
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,6,4,10
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,1,2
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,4,0,4
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,2,2,4
TOMINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,2,2
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,3,4,7
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,2,3
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,5,0,5
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,0,2,2
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,6,1,7
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,6,6,12
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,4,2,6
ZUDAÑEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-09-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
ANCORAIMES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
AUCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
AZURDUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
BATALLAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,3,5
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,7,3,10
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,2,3
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
CHUMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,3,2,5
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,15,9,24
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
COPACABANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,2,2
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,4,2,6
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,4,4
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,6,4,10
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,4,0,4
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,2,3
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,18,17,35
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,2,4
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
HUARINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,3,0,3
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,4,0,4
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,5,3,8
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,11,8,19
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
MOJOCOYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,8,2,10
MOROCHATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,11,5,16
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,3,0,3
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,6,3,9
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,6,3,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,5,4,9
REYES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,4,5,9
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,4,0,4
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,5,1,6
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,4,3,7
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,3,1,4
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,1,3
SANTA ANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,79,47,126
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,0,1,1
SANTIAGO DE HUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,3,2,5
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,1,1,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,11,3,14
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2019-10-01,7,1,8
