,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,6,3,9
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,22,18,40
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,2,3
COMBAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,0,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,1,3
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,8,7,15
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,0,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,3,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,3,0,3
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,0,2
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,3,0,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,5,6,11
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,12,9,21
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,5,1,6
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,4,2,6
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,6,2,8
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,4,1,5
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,8,4,12
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,5,4,9
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,3,3,6
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,5,6
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,5,3,8
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,79,45,124
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,0,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,2,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,2,4
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,3,0,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,5,3,8
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,6,2,8
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,1,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,3,5
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,2,4,6
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
VITICHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,8,5,13
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,4,4,8
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-07-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,2,3
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,0,4
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,1,2
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,2,3
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,1,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,3,3,6
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
CHAYANTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,5,1,6
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,26,8,34
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,3,1,4
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,3,0,3
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,16,9,25
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,5,0,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,3,0,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,4,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,2,3,5
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,18,10,28
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,1,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,2,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,19,3,22
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,1,5
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
PAPEL PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,7,0,7
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,2,3
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,3,4,7
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,7,3,10
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,2,6
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,2,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,2,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,0,4
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,78,45,123
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,1,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,2,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,1,2
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,2,1,3
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,7,7,14
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,1,2
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,4,8
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,0,4
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,2,6
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,2,3
VITICHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,5,2,7
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,4,1,5
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-08-01,5,5,10
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,3,4
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,7,4,11
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,7,2,9
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,23,14,37
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,1,3
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,1,3
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,20,9,29
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,4,3,7
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,0,3
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,2,4
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,2,3
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,10,13,23
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,4,0,4
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,11,3,14
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,4,0,4
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,1,3
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,1,4
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,5,0,5
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,3,5
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,5,8
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,5,4,9
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,5,1,6
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,0,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,1,2
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,2,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,3,4
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,74,43,117
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,1,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,3,5
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,2,5
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,0,3
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,0,2,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,3,6
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,2,0,2
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,4,0,4
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,2,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,8,3,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,5,7,12
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,3,2,5
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-09-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,3,5
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,3,2,5
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,3,2,5
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,16,7,23
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,0,2
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,1,2
COPACABANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,0,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,2,1,3
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,3,3
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,6,3,9
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,4,0,4
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,2,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,13,11,24
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,3,2,5
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,5,1,6
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
HUARINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2019-10-01,1,0,1
