,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,11,19
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,7,9
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,1,3
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,265,240,505
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,3,7
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,8,12
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,19,23,42
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,20,9,29
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,35,24,59
ESCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,1,1
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,0,2
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,2,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,4,10
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,4,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,5,8
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,4,8
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,12,4,16
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,26,12,38
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,1,5
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,3,5
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,2,3
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,33,17,50
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,2,8
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,4,10
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,0,2
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,5,11
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,12,8,20
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,2,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,7,2,9
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,3,9
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,17,9,26
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,58,104,162
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,323,202,525
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,0,2
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,0,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,3,4
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,42,37,79
LORETO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,0,2
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,2,5
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,2,4
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,1,7
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,5,10
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,13,11,24
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,1,5
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,3,6
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,10,15,25
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,86,77,163
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,1,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,1,5
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,2,2
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,3,6
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,4,6
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,6,8
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,114,129,243
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,10,16
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,9,7,16
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,7,12
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,10,5,15
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,19,12,31
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,2,4
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,1,4
PAPEL PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,0,2
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,2,2
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,4,9
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,0,3
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,6,10
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,3,7
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,3,4
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,6,12
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,17,25
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,12,8,20
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,10,2,12
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,4,8
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,93,48,141
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,10,15
PUCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,2,2
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,4,7
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,2,2
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,1,4
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,2,6
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,2,6
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,2,4
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,48,31,79
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,7,10
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,9,9,18
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,74,76,150
RAQAYPAMPA(ETA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,1,4
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,7,10
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,2,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,63,67,130
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,3,5
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,0,4
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,1,3
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,68,51,119
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,4,10
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,4,4
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,3,8
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,4,8
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,2,3
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,5,8
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,19,22,41
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,9,5,14
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,9,17
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,2,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,11,15,26
SAN JAVIER(BNI),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,2,4
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,11,15
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,4,6
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,37,36,73
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,9,12,21
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,12,20
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,2,3
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,10,11,21
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,7,9,16
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,1,2
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,0,3
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,1,4
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,3,4
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,2,4
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,2,6
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,638,581,1219
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,7,16,23
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,8,14
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,1,1
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,2,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,3,6
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,2,5
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,0,4
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,21,19,40
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,1,3
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,2,5
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,24,13,37
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,2,5
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,3,8
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,4,12
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,158,216,374
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,2,4
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,1,1
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,6,7
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,12,9,21
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,11,19
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,0,1,1
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,1,6
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,67,72,139
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,14,17,31
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,7,3,10
TIAHUANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,7,5,12
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,9,17
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,27,23,50
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,1,3
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,3,5
TODOS SANTOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,2,5
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,1,3
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,5,3,8
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,4,7
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,5,8
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,12,9,21
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,1,5
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,55,53,108
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,24,21,45
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,5,8
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,10,17,27
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,3,6
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,2,3
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,7,11
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,2,8
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,4,10
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,16,6,22
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,1,3
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,9,15
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,23,28,51
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,5,7
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,11,17
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,47,47,94
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,4,6
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,13,10,23
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,11,15,26
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,10,18
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,52,71,123
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,69,86,155
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,8,9,17
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,59,57,116
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,6,2,8
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,2,10,12
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,3,0,3
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-07-01,4,5,9
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,2,4
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,10,10,20
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,2,5
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,6,5,11
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,4,5
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,9,6,15
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,5,4,9
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,1,2
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,2,2
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,2,3
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,1,3
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,2,3
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,1,1
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,4,8
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,1,5
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,14,11,25
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,2,6
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,1,1
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,2,3
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,5,5,10
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,12,14
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,2,2
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,21,1,22
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,2,4
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,2,3
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,27,29,56
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,11,10,21
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,0,2
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,3,4
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,17,11,28
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,9,15,24
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,4,7
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,1,2
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,3,7
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,4,6
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,3,5
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,13,16,29
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,8,13,21
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,4,8
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,48,44,92
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,8,4,12
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,3,6
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,6,4,10
CHACARILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,13,17
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,2,6
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,8,12,20
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,3,6
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,11,8,19
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,1,1
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,10,6,16
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,4,6
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,9,5,14
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,62,27,89
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,4,8
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,258,213,471
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,29,27,56
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,3,6
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,5,8
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,2,4
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,12,11,23
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,1,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,3,6
COMANCHE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,2,6,8
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,10,14,24
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,1,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,6,10
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,1,0,1
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,9,9,18
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,4,3,7
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,15,10,25
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,28,31,59
CRUZ DE MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,0,2,2
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,13,13,26
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,3,1,4
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2019-08-01,9,12,21
