,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,0,2
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,0,3
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,2,4
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
UNCIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,1,4
VILLAZON,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,2,3
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,4,7
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,2,5
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
AZURDUY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,3,1,4
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,4,5
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,6,2,8
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,3,4
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,1,2
CURAHUARA DE CARANGAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,5,4,9
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,4,5
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,5,1,6
EUCALIPTUS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
GUTIERREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
INQUISIVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,3,0,3
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,4,1,5
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,4,0,4
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,0,2
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
MIZQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,7,4,11
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,3,3,6
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,5,1,6
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,3,4
RAVELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
REYES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,3,5,8
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
SAN LORENZO(PND),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,46,44,90
SANTA ROSA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,1,3
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,4,0,4
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,0,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,6,4,10
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,0,2
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,5,6
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
TORO TORO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,1,3
UNCIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,0,1,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,1,3
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,2,5,7
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,6,1,7
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-10-01,5,2,7
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,2,4
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,3,0,3
CARACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,4,4,8
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,5,2,7
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,8,2,10
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,2,2
COLQUECHACA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,3,2,5
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,0,2
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,5,1,6
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,4,3,7
LAJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
MECAPACA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,8,7,15
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,4,1,5
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
POROMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,0,2
PORONGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
PUCARANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,0,2
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,3,0,3
RAQAYPAMPA(ETA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
RAVELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,3,5,8
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,3,0,3
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,58,50,108
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,1,3
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,3,4,7
TACACOMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,0,2
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,0,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,1,2
VACAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,5,2,7
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,5,7
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,5,2,7
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,2,1,3
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-11-01,1,0,1
AZURDUY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
BOYUIBE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,3,5
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,0,2
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,1,2
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,1,3
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,3,3,6
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,1,3
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,4,7,11
EL PUENTE(TJA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,3,1,4
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,1,2
HUACARETA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,1,3
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,4,6,10
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,3,4,7
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
MOCOMOCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,7,2,9
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,3,1,4
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,6,2,8
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,4,4,8
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,5,0,5
SAMAIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,3,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,4,1,5
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,51,40,91
SORACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,5,1,6
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,1,2
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,2,3
VACAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,0,2
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,2,0,2
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,3,2,5
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,0,1,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-12-01,3,5,8
