,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,5,20,5,20,25
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,4,2,4,2,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,3,15,3,15,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,6,0,6,6
CHUMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,17,83,17,83,100
COCAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,32,250,32,250,282
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,9,1,9,10
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
COPACABANA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,4,2,4,6
CORO CORO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,6,0,6,6
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,6,7,6,7,13
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,3,0,3,3
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,4,16,4,16,20
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,2,1,2,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,58,269,58,269,327
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,7,2,7,2,9
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,7,9,7,9,16
EXALTACION,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,2,1,2,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,5,36,5,36,41
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,0,2,0,2
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,0,2,0,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,5,1,5,6
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1321,1509,1321,1509,2830
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,4,1,4,5
MACHACAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,4,1,4,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,4,0,4,4
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,15,17,15,17,32
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,71,179,71,179,250
NAZACARA DE PACAJES,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,3,1,3,1,4
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,32,167,32,167,199
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,12,0,12,0,12
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,0,2,0,2
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,8,0,8,8
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,0,1,0,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,2,0,2,2
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
POOPO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,3,1,3,4
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,43,321,43,321,364
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,11,25,11,25,36
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,5,12,5,12,17
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,6,28,6,28,34
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,13,15,13,15,28
QUIME,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,15,128,15,128,143
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,13,17,13,17,30
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,31,1,31,32
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,1,2,1,3
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,3,1,3,4
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,11,1,11,12
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,4,2,4,6
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,6,13,6,13,19
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,0,1,0,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,3,7,3,7,10
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,8,9,8,9,17
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,3,2,3,5
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,45,118,45,118,163
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,4,4,4,4,8
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,0,1,0,1
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,3,0,3,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,4,0,4,4
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,0,2,0,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,18,76,18,76,94
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,3,3,3,3,6
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,55,74,55,74,129
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,9,0,9,9
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,14,53,14,53,67
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,5,8,5,8,13
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,4,10,4,10,14
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,7,9,7,9,16
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,4,19,4,19,23
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,5,3,5,3,8
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,11,34,11,34,45
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,2,2,2,4
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,1,1,1,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,16,36,16,36,52
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,8,2,8,10
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3,13,3,13,16
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,7,6,7,6,13
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,3,0,3,3
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,6,1,6,7
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3,5,3,5,8
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,8,26,8,26,34
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,2,0,2,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,4,11,4,11,15
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,4,14,4,14,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,3,0,3,3
CHUMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,4,0,4,4
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,57,126,57,126,183
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,33,265,33,265,298
COLQUECHACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,5,0,5,5
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,10,2,10,12
CORO CORO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,5,19,5,19,24
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,1,1,1,2
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3,4,3,4,7
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,4,12,4,12,16
DESAGUADERO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,5,0,5,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,45,232,45,232,277
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3,1,3,1,4
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,12,1,12,13
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,30,0,30,30
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,2,1,2,3
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,10,8,10,8,18
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3,3,3,3,6
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,4,4,4,4,8
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3728,2850,3728,2850,6578
LAS CARRERAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,7,17,7,17,24
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,6,1,6,7
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,8,2,8,10
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,5,0,5,5
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,1,1,1,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,3,1,3,4
MOJOCOYA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,16,14,16,14,30
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,34,136,34,136,170
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,34,146,34,146,180
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,11,17,11,17,28
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,2,1,2,3
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,6,0,6,6
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,3,0,3,3
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,1,0,1,1
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,0,2,0,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,2,2,2,4
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,11,11,11,11,22
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,10,25,10,25,35
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3,15,3,15,18
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,6,36,6,36,42
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,25,2,25,27
QUIME,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,0,2,0,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,25,135,25,135,160
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,2,1,2,3
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,8,15,8,15,23
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,12,28,12,28,40
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,4,10,4,10,14
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,4,2,4,6
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,3,6,3,6,9
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,33,27,33,27,60
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,4,1,4,5
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,9,15,9,15,24
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,6,2,6,2,8
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,7,5,7,5,12
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,4,1,4,5
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,2,0,2,2
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,69,140,69,140,209
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,4,7,4,7,11
SANTIAGO DE HUARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,6,2,6,8
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,4,0,4,4
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,22,73,22,73,95
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,8,1,8,9
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,51,81,51,81,132
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,10,0,10,10
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,0,1,0,1
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,8,0,8,8
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,19,50,19,50,69
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,9,2,9,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,6,2,6,8
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,4,0,4,0,4
VILA VILA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,6,13,6,13,19
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,1,1,1,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,5,47,5,47,52
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,1,9,1,9,10
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,2,3,2,3,5
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,0,3,0,3,3
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,5,7,5,7,12
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-07-01,7,33,7,33,40
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,9,0,9,9
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,2,4,2,6
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,22,2,22,24
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,1,1,1,2
AYATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,5,8,5,8,13
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,0,2,0,2
BATALLAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,21,4,21,25
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,2,1,2,3
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,5,1,5,6
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,3,4,3,7
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,3,4,3,4,7
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,3,0,3,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,19,4,19,23
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,3,8,3,8,11
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,6,1,6,7
CHUMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,23,95,23,95,118
COCAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,33,246,33,246,279
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,8,0,8,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,7,2,7,9
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,14,1,14,15
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,2,2,2,4
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,2,1,2,3
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,3,4,3,4,7
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,48,240,48,240,288
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,7,2,7,9
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,0,2,0,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,5,35,5,35,40
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,4,1,4,5
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,1,1,1,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2179,2367,2179,2367,4546
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,9,1,9,10
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,3,0,3,3
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,4,4,4,8
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,10,2,10,12
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,15,26,15,26,41
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,32,69,32,69,101
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,2,4,2,6
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,37,205,37,205,242
PADCAYA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,1,0,1,1
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,6,13,6,13,19
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,0,1,0,1
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,4,0,4,4
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,1,0,1,1
POOPO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,5,6,5,6,11
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,5,14,5,14,19
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,8,2,8,10
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,9,13,9,13,22
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,20,4,20,24
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,6,42,6,42,48
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,4,27,4,27,31
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,2,1,2,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,16,153,16,153,169
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,11,18,11,18,29
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,5,0,5,5
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,5,0,5,5
SAN BENITO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,2,2,2,4
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,3,11,3,11,14
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,30,24,30,24,54
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,4,1,4,5
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,13,28,13,28,41
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,1,2,1,2,3
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2011-08-01,2,13,2,13,15
