,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,4,0,0,0,4,4
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,2,0,0,0,2,0,2
CALACOTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,4,0,0,0,4,0,4
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
CHARAÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,6,0,0,1,6,7
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,10,24,0,0,10,24,34
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,3,3,0,0,3,3,6
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,10,41,2,5,12,46,58
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,2,15,0,12,2,27,29
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,3,4,2,4,5,9
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,3,0,0,0,3,3
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,2,0,0,0,2,0,2
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,0,1,0,2,0,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,5,0,0,0,5,5
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,16,26,0,0,16,26,42
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,2,19,0,1,2,20,22
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,4,5,0,0,4,5,9
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,25,71,3,24,28,95,123
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,4,4,0,0,4,4,8
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,6,25,0,0,6,25,31
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
QUIABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,3,0,0,0,3,3
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,2,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,0,1,2,1,2,3
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,44,0,0,0,44,44
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,2,1,0,0,2,1,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,6,6,0,0,6,6,12
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,3,0,0,0,3,0,3
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,5,18,0,0,5,18,23
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,17,39,0,1,17,40,57
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,4,5,0,0,4,5,9
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,3,20,0,0,3,20,23
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,4,3,0,0,4,3,7
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,0,1,2,1,2,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,6,16,0,0,6,16,22
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,7,8,1,5,8,13,21
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,2,5,0,0,2,5,7
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,4,3,0,0,4,3,7
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,10,7,0,0,10,7,17
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,5,0,0,1,5,6
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-08-01,1,2,0,0,1,2,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,3,1,0,0,3,1,4
AYATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,3,0,1,0,4,4
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,3,0,0,1,3,4
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,1,1,11,2,12,14
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,8,16,0,0,8,16,24
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,2,0,0,0,2,0,2
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,4,0,0,0,4,4
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,0,14,15,14,15,29
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,7,29,25,5,32,34,66
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,12,26,0,0,12,26,38
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,2,0,1,1,3,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,0,1,1,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,10,21,0,0,10,21,31
LA RIVERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,2,0,0,1,2,3
LICOMA PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,6,4,0,0,6,4,10
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,2,2,0,0,2,2,4
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,7,12,0,0,7,12,19
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,2,1,0,0,2,1,3
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,20,36,12,40,32,76,108
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,0,3,3,3,3,6
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,6,14,0,0,6,14,20
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,2,2,0,0,2,2,4
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,3,0,0,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,2,1,0,0,2,1,3
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,3,1,0,0,3,1,4
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,3,14,0,0,3,14,17
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,2,0,0,1,2,3
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,5,18,0,0,5,18,23
TAHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,2,0,0,0,2,2
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,2,6,0,0,2,6,8
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,2,0,0,1,2,3
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,8,9,0,0,8,9,17
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,6,4,0,0,6,4,10
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,2,0,0,0,2,0,2
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,10,18,0,0,10,18,28
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,4,0,0,0,4,4
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,4,7,0,0,4,7,11
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,8,3,0,0,8,3,11
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,4,3,0,0,4,3,7
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,4,6,0,0,4,6,10
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-09-01,0,5,0,0,0,5,5
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,8,9,0,0,8,9,17
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,3,0,0,0,3,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,4,1,4,2,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,2,0,0,2,2,4
CHUMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,2,0,0,2,2,4
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,6,15,0,0,6,15,21
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,3,3,0,0,3,3,6
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,4,4,0,0,4,4,8
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,3,0,0,1,3,4
COMBAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,11,24,1,1,12,25,37
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,5,21,0,0,5,21,26
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,5,4,0,0,5,4,9
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,14,15,0,0,14,15,29
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,4,0,0,0,4,4
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,2,0,3,3
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,3,11,0,0,3,11,14
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,6,2,0,2,6,8
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,39,45,10,0,49,45,94
LA RIVERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,0,2,3,2,3,5
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,3,0,0,1,3,4
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,15,0,0,2,15,17
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,3,0,0,2,3,5
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,11,30,0,1,11,31,42
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,0,0,0,2,0,2
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,1,0,0,1,1,2
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,3,1,0,0,3,1,4
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,8,23,0,0,8,23,31
PRESTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
PUCARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,0,0,6,0,6,6
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,5,0,2,1,7,8
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,3,0,0,0,3,3
QUIABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,1,0,0,1,1,2
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,4,0,0,0,4,4
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,0,1,1,1,1,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,3,0,0,0,3,3
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,2,0,0,1,2,3
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,8,13,0,0,8,13,21
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,6,1,0,0,6,1,7
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,2,0,0,1,2,3
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,20,62,0,0,20,62,82
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,3,0,0,1,3,4
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,5,0,0,0,5,0,5
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,14,0,0,1,14,15
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,4,14,0,0,4,14,18
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,8,13,1,0,9,13,22
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,3,0,0,2,3,5
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,2,0,0,0,2,2
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,7,8,0,0,7,8,15
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,5,3,0,0,5,3,8
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,3,0,0,2,3,5
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,4,0,0,2,4,6
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,2,1,0,0,2,1,3
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,2,0,3,3
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,2,0,0,1,2,3
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,4,11,1,0,5,11,16
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,5,10,0,0,5,10,15
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,11,26,0,0,11,26,37
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-10-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,0,4,2,0,2,4,6
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,3,0,0,1,3,4
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,6,0,0,1,6,7
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,6,0,0,2,6,8
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,2,3,0,0,2,3,5
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,8,11,0,13,8,24,32
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,4,5,0,0,4,5,9
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-11-01,3,3,0,0,3,3,6
