,group,variable,month,DT 1RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 10 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CALACOTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,1,0,2,1,3,4
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,24,0,0,2,24,26
CAMARGO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,8,39,13,45,21,66
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,4,0,0,1,4,5
CAMIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,50,35,34,33,84,68,152
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,1,1,2,5,3,8
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,7,12,17,2,24,14,38
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,11,7,17,15,28,22,50
CARANAVI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,29,68,46,38,75,106,181
CARAPARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,26,35,6,1,32,36,68
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,4,0,6,6
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,10,1,2,3,12,15
CHACARILLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,2,6,2,6,8
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,21,15,9,17,30,47
CHAQUI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,5,23,33,23,38,61
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,10,0,22,6,32,38
CHARAÑA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,1,9,0,10,1,11
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,21,0,57,1,78,79
CHIMORE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,8,12,0,0,8,12,20
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,1,1,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,15,3,6,4,21,25
CHUMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,11,1,2,5,13,18
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,17,23,22,25,39,64
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,11,15,8,43,19,58,77
CLIZA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,9,33,9,7,18,40,58
COBIJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,66,97,50,49,116,146,262
COCAPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,21,9,35,54,56,63,119
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,201,522,92,100,293,622,915
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,12,8,0,0,12,8,20
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,24,20,22,2,46,22,68
COLOMI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,12,21,11,15,23,36,59
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,12,0,0,1,12,13
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,10,57,12,17,22,74,96
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,4,0,0,3,4,7
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,43,1,16,3,59,62
COMANCHE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
COMARAPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,8,0,0,1,8,9
COMBAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,5,5,5,5,10
COPACABANA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,0,0,0,4,0,4
CORIPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,7,2,0,3,7,10
CORO CORO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,4,10,15,12,19,31
CORQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,5,1,0,5,5,10
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,24,3,1,9,25,34
COTOCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,44,43,8,17,52,60,112
CUATRO CAÑADAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,15,135,28,141,43,184
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,1,0,1,1
CUEVO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,1,0,1,1,2
CULPINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,2,12,6,13,8,21
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,4,3,4,3,8,11
CURVA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,3,3,3,3,6
DESAGUADERO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,3,6,7,7,10,17
EL ALTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,224,790,1123,1430,1347,2220,3567
EL CHORO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,4,0,0,1,4,5
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,32,11,36,11,68,22,90
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,3,0,10,3,13,16
EL TORNO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,0,0,1,1,1,2
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,14,12,39,53,53,65,118
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,16,11,26,47,42,58,100
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,11,68,0,0,11,68,79
ESCARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,3,3,3,3,6
ESCOMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,4,0,0,0,4,4
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,12,13,12,13,25
EXALTACION,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,2,1,9,2,11,13
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,5,10,7,10,12,22
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,28,25,4,4,32,29,61
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,11,22,0,4,11,26,37
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,20,46,51,50,71,121
GUANAY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,31,71,48,76,79,155
GUAQUI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,7,0,2,3,9,12
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,14,75,38,23,52,98,150
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,18,0,0,1,18,19
HUACARETA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,80,9,4,2,84,11,95
HUANUNI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,10,45,10,8,20,53,73
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,3,0,0,0,3,3
HUARINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,12,9,2,2,14,11,25
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,1,14,0,16,1,17
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,2,8,5,9,7,16
HUMANATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,3,0,4,4
ICHOCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,4,0,5,5
ICLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,1,0,0,1,1,2
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,9,1,0,7,9,16
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,1,0,1,1
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,2,5,4,7,6,13
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,2,3,14,5,16,21
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,3,4,11,8,14,22
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,4,5,3,9,7,16
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,31,67,7,11,38,78,116
LA GUARDIA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,13,0,1,4,14,18
LA PAZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,290,851,388,344,678,1195,1873
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,11,2,1,4,12,6,18
LAJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,6,0,5,0,11,11
LAS CARRERAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,1,2,1,2,3
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,42,115,188,132,230,247,477
LLICA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,6,18,24,19,30,49
LORETO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,1,0,1,1
LURIBAY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,1,5,1,5,6
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,0,0,0,2,0,2
MACHARETI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,4,11,11,13,15,28
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,22,0,0,4,22,26
MAIRANA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
MALLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,2,22,22,24,24,48
MAPIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,22,35,49,41,71,112
MECAPACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,16,0,1,1,17,18
MINEROS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,16,2,1,7,17,24
MIZQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,31,30,0,14,31,44,75
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,18,31,31,31,49,80
MOJINETE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,3,4,1,5,4,9
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,5,4,3,4,8,12
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,18,10,21,34,39,44,83
MONTERO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,19,226,82,95,101,321,422
MORO MORO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,3,3,3,3,6
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,3,1,0,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,9,3,0,0,9,3,12
OCURI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,26,10,17,10,43,53
OKINAWA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,13,6,3,2,16,8,24
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,4,19,14,21,18,39
ORURO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,153,368,281,175,434,543,977
PADCAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,14,20,0,1,14,21,35
PADILLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,6,2,0,7,6,13
PAILON,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,51,23,13,27,64,91
PALCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,3,8,12,14,15,29
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,48,15,64,67,112,82,194
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,3,5,0,5,3,8
PAMPA GRANDE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,2,0,3,3
PASORAPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,0,3,3,4,3,7
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,30,0,1,0,31,31
PAZÑA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,6,0,0,4,6,10
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,4,39,52,41,56,97
POCOATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,11,59,75,64,86,150
POCONA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,2,0,0,2,2,4
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,2,1,0,2,2,4
POOPO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,5,5,6,5,11,16
PORCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,16,2,7,8,23,31
POROMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,5,71,24,74,29,103
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,20,7,2,10,22,32
PORVENIR,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,5,6,2,7,7,14
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,1,0,1,1,2,3
POTOSI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,83,425,173,148,256,573,829
PRESTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,3,7,7,10,10,20
PUCARANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,26,2,19,7,45,52
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,8,1,4,2,12,14
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,8,0,7,0,15,15
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,10,10,9,11,19,30
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,7,11,42,13,49,62
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,10,15,14,17,24,41
PUERTO SILES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,14,19,52,34,66,53,119
PUERTO VILLARROEL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,11,24,9,7,20,31,51
PUNA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,36,9,12,14,48,62
PUNATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,24,55,39,23,63,78,141
QUIABAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,34,36,8,9,42,45,87
QUILLACOLLO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,13,37,49,72,62,109,171
QUIME,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,6,0,0,1,6,7
QUIRUSILLAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,8,2,0,0,8,2,10
RAVELO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,21,17,43,19,64,83
REYES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,17,5,41,5,58,63
RIBERALTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,218,875,965,878,1183,2061
ROBORE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,34,40,2,1,36,41,77
RURRENABAQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,12,53,0,0,12,53,65
SABAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,28,131,97,119,125,250,375
SACABAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,1,0,3,3
SACACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,40,4,24,9,64,73
SAIPINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,2,0,0,1,2,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,8,21,20,22,28,50
SAMAIPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,0,2,2,7,2,9
SAN AGUSTIN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,2,4,2,4,6
SAN ANDRES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,12,21,41,41,53,62,115
SAN ANDRES DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,1,25,16,26,17,43
SAN BENITO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,7,6,10,6,17,23
SAN BORJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,10,31,71,61,81,92,173
SAN BUENA VENTURA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,9,2,2,4,11,15
SAN CARLOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,19,2,0,5,19,24
SAN IGNACIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,12,41,490,116,502,157,659
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,28,33,6,10,34,43,77
SAN JAVIER(BNI),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,4,40,41,42,45,87
SAN JAVIER(STC),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,9,0,0,4,9,13
SAN JOAQUIN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,8,0,0,0,8,8
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,20,90,96,94,116,210
SAN JUAN DE YAPACANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,8,2,5,7,13,20
SAN JULIAN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,16,33,67,80,83,113,196
SAN LORENZO(PND),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,10,10,20,16,30,46
SAN LORENZO(TJA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,13,30,20,32,33,62,95
SAN LUCAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,11,1,6,2,17,19
SAN MATIAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,5,51,34,51,39,90
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,0,0,0,2,0,2
SAN PABLO DE LIPEZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,10,42,10,42,52
SAN PEDRO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,3,2,17,2,20,22
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,27,11,40,11,67,78
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,10,0,1,1,11,12
SAN PEDRO DE QUEMES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,6,0,2,2,8,10
SAN PEDRO(PND),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,0,2,2,2,2,4
SAN RAFAEL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,2,0,0,1,2,3
SAN RAMON BENI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,8,51,54,54,62,116
SAN RAMON SCZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,4,10,4,12,8,20
SANTA ANA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,24,235,261,240,285,525
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1749,2539,499,488,2248,3027,5275
SANTA ROSA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,11,11,11,15,22,26,48
SANTA ROSA DEL SARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,9,18,5,9,14,27,41
SANTIAGO DE CALLAPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,1,7,1,8,2,10
SANTIAGO DE HUARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,2,1,0,2,2,4
SANTIAGO DE HUATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,1,9,11,11,12,23
SANTIAGO DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,8,1,6,4,14,18
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,11,3,3,6,14,20
SENA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,6,52,5,2,11,54,65
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,5,12,1,1,6,13,19
SICA SICA (VILLA AROMA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,11,3,1,3,12,15
SICAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,3,23,16,24,19,43
SIPE SIPE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,19,34,35,37,54,91
SOPACHUY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,4,6,6,6,10,12,22
SORACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,2,4,10,13,12,17,29
SORATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,10,31,64,32,74,106
SUCRE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,173,531,284,395,457,926,1383
TACACOMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,4,7,4,8,8,16
TACOBAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,1,8,1,16,2,24,26
TACOPAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,0,3,10,11,10,14,24
TAHUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,3,2,1,2,4,4,8
TAPACARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-06-01,8,27,19,35,27,62,89
