,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
POOPO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,3,0,1,0,4,4
PORCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,2,1,2,2,4,6
POROMA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,11,18,0,0,11,18,29
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,10,4,4,8,14,22
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,3,0,0,1,3,4
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,13,19,0,0,13,19,32
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,4,0,0,4,4,8
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,129,217,98,200,227,417,644
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,0,3,1,3,1,4
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,9,18,1,1,10,19,29
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,0,0,1,0,1,1
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,9,0,0,2,9,11
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,10,1,2,6,12,18
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,8,0,0,5,8,13
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,10,0,0,1,10,11
PUERTO SILES,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,0,0,0,6,0,6
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,3,4,0,0,3,4,7
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,9,34,2,5,11,39,50
PUNA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,14,12,0,0,14,12,26
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,47,119,4,12,51,131,182
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,3,0,0,6,3,9
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,53,69,29,44,82,113,195
QUIME,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,7,10,3,14,10,24
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,5,0,0,2,5,7
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,17,20,3,5,20,25,45
REYES,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,3,0,0,2,3,5
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,33,47,0,0,33,47,80
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,11,22,0,0,11,22,33
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,1,0,0,2,1,3
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,8,10,7,2,15,12,27
SACABA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,60,74,140,97,200,171,371
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,7,9,3,3,10,12,22
SACACA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,2,22,25,23,27,50
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,10,2,0,6,10,16
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,7,4,0,6,7,13
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,3,4,0,0,3,4,7
SAN AGUSTIN,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,0,0,0,1,0,1
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,6,3,3,8,9,17
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,1,0,0,2,1,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,3,0,2,6,5,11
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,7,0,0,5,7,12
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,8,7,10,9,18,27
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,22,42,8,11,30,53,83
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,8,1,4,7,12,19
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,27,63,6,7,33,70,103
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,30,69,18,10,48,79,127
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,9,10,0,0,9,10,19
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,14,0,0,6,14,20
SAN JOAQUIN,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,26,36,0,0,26,36,62
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,16,40,0,0,16,40,56
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,16,38,2,3,18,41,59
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,32,63,2,2,34,65,99
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,5,0,0,6,5,11
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,9,29,0,2,9,31,40
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,15,16,0,0,15,16,31
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,1,2,0,2,1,3
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,8,0,0,6,8,14
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,2,0,1,2,3,5
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,5,0,0,1,5,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,29,20,22,14,51,34,85
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,5,0,0,1,5,6
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,1,7,4,9,5,14
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,3,0,0,1,3,4
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,10,0,0,5,10,15
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,3,6,16,10,19,16,35
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1443,2575,13,25,1456,2600,4056
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,3,8,0,0,3,8,11
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,14,21,0,0,14,21,35
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,3,0,0,4,3,7
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,6,6,6,10,12,22
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,1,4,4,4,5,9
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,4,0,0,2,4,6
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,8,14,0,0,8,14,22
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,5,1,2,1,7,8
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,6,2,1,6,7,13
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,2,0,0,0,2,2
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,0,0,4,0,4,4
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,12,1,0,6,12,18
SORATA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,9,13,1,0,10,13,23
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,207,272,184,424,391,696,1087
TACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,1,0,0,0,1,1
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,2,2,5,6,7,13
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,0,1,0,1,0,1
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,5,3,1,8,6,14
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,9,9,2,5,11,14,25
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,8,9,0,0,8,9,17
TARACO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,2,0,1,0,3,3
TARATA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,7,5,2,9,9,14,23
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,199,464,35,68,234,532,766
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,1,1,1,2,2,4
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,8,11,3,1,11,12,23
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,10,11,4,4,14,15,29
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,8,13,6,0,14,13,27
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,8,0,0,1,8,9
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,13,28,21,44,34,72,106
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,10,2,0,6,10,16
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,2,4,2,5,4,9
TOCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,3,21,1,4,4,25,29
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,3,0,6,6,9,15
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,9,0,0,1,9,10
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,8,4,8,9,16,25
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,2,2,3,2,5,7
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,11,3,1,2,12,5,17
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,3,5,1,0,4,5,9
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,7,7,0,0,7,7,14
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,148,253,5,21,153,274,427
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,22,25,14,23,36,48,84
TURCO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,0,0,1,0,1,1
UMALA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,5,1,0,1,5,6
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,27,25,2,3,29,28,57
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,8,15,3,4,11,19,30
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,14,0,0,4,14,18
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,28,24,1,1,29,25,54
VACAS,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,5,12,0,0,5,12,17
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,35,7,3,9,38,16,54
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,17,42,3,1,20,43,63
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,3,4,1,0,4,4,8
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,2,3,0,0,2,3,5
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,33,63,9,16,42,79,121
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,0,2,2,2,2,4,6
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,18,15,1,2,19,17,36
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,44,43,2,2,46,45,91
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2016-06-01,11,22,2,0,13,22,35
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,21,34,2,3,23,37,60
VINTO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,4,11,0,3,4,14,18
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,18,20,1,0,19,20,39
WARNES,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,50,98,1,1,51,99,150
YACO,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,7,5,0,0,7,5,12
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,100,149,18,34,118,183,301
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,13,4,3,12,16,16,32
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,5,0,0,1,5,6
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,15,41,2,2,17,43,60
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,6,6,0,5,6,11,17
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,9,0,4,1,13,14
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,11,13,8,10,19,23,42
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2016-06-01,1,0,0,0,1,0,1
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,12,1,0,5,12,17
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,6,7,1,1,7,8,15
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,0,1,0,1,1
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,8,0,0,1,8,9
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,5,1,1,5,6,11
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,5,0,0,3,5,8
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,1,0,0,2,1,3
ANZALDO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,1,1,3,4
APOLO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,0,2,1,5,1,6
ARANI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,5,0,0,1,5,6
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,8,2,2,5,10,15
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,0,1,2,3
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,2,0,1,3,3,6
AYATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,4,1,0,1,4,5
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,1,2,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,1,0,2,2
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,1,1,1,3,4
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,7,14,7,15,22
BAURES,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,5,2,5,2,7
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,1,3,2,4,6
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,7,1,2,5,9,14
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,0,1,2,3
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,4,0,0,0,4,4
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,7,1,3,6,10,16
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,2,0,0,4,2,6
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,11,2,1,7,12,19
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,1,2,1,4,5
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,3,0,0,1,3,4
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,5,3,12,4,17,21
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,4,3,4,5,9
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,10,0,0,2,10,12
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,5,3,5,4,10,14
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,19,7,6,9,25,34
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,9,8,14,7,23,15,38
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,4,0,0,0,4,4
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,6,0,1,2,7,9
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,9,0,0,5,9,14
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,7,7,0,0,7,7,14
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,2,1,1,3,3,6
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,6,3,0,4,6,10
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,15,50,7,17,22,67,89
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,4,8,0,8,4,12
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,32,108,13,54,45,162,207
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,3,2,9,6,12,18
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,8,0,0,3,8,11
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,6,5,0,0,6,5,11
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,8,0,0,2,8,10
COMBAYA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,5,0,0,1,5,6
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,6,0,0,0,6,6
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,3,0,0,4,3,7
COROICO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,1,1,1,1,2
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,6,2,1,5,7,12
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,6,2,0,1,6,3,9
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,0,1,0,1,1
CURVA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,4,0,0,3,4,7
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,191,239,77,82,268,321,589
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,2,1,3,4,5,9
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,6,1,3,5,9,14
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,6,1,1,5,7,12
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,0,1,2,3
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,2,1,2,1,3
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,2,0,0,4,2,6
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,14,6,7,11,21,32
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,0,17,13,19,13,32
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,6,0,0,4,6,10
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,2,0,1,2,3,5
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,0,0,0,2,0,2
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,2,0,0,4,2,6
ICLA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,3,0,0,2,3,5
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,9,0,0,1,9,10
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,0,0,0,3,0,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,1,0,0,5,1,6
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,6,6,1,4,7,10,17
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,1,1,3,4
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,8,13,0,0,8,13,21
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,193,167,72,117,265,284,549
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,3,2,0,5,3,8
LAJA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,0,0,1,2,1,3
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,0,0,0,4,0,4
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,5,9,0,0,5,9,14
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,7,0,0,1,7,8
MALLA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,0,1,0,1,0,1
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,0,0,0,1,0,1
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,11,0,0,1,11,12
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,6,4,4,6,10,16
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,4,0,0,0,4,4
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,10,23,0,0,10,23,33
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,9,29,5,15,14,44,58
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,3,1,0,4,3,7
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,4,0,1,1,5,1,6
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,1,0,0,1,1,2
OCURI,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,2,0,0,0,2,2
OMEREQUE,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,7,1,0,1,7,2,9
ORURO,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,75,87,91,105,166,192,358
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,3,2,0,0,3,2,5
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,0,1,2,3
PAILON,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,0,1,19,18,19,19,38
PALCA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,2,4,0,0,2,4,6
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,4,2,0,3,4,7
PASORAPA,otras vacunaciones,influenza estacional a personal de salud,2016-07-01,1,2,0,0,1,2,3
