,group,variable,month,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
LLICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
LORETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,1,1,12,3,13,16
LURIBAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,7,7,7,7,14
MACHARETI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,9,19,14,20,23,43
MAGDALENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,17,11,12,14,29,43
MAIRANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
MALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,1,8,10,9,11,20
MAPIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,8,24,94,84,102,108,210
MECAPACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,8,0,0,1,8,9
MINEROS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,13,0,4,1,17,18
MIZQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,11,35,1,13,12,48,60
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,27,0,5,0,32,32
MOJINETE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,3,0,3,0,3
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,0,0,3,2,3,5
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,16,17,22,20,38,37,75
MONTERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,7,193,79,114,86,307,393
MOROCHATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,1,1,1,4,5
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,4,2,3,0,7,2,9
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,27,7,0,10,27,17,44
OCURI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,9,0,14,0,23,23
OKINAWA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,6,0,3,2,9,11
OMEREQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,3,23,16,25,19,44
ORURO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,48,293,311,173,359,466,825
PADCAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,4,4,0,1,4,5,9
PADILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,5,7,11,0,16,7,23
PAILON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,21,16,16,18,37,55
PALCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,10,1,0,2,10,12
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,22,23,53,50,75,73,148
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,2,3,3,4,5,9
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,1,0,2,2,3,5
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,19,0,0,0,19,19
PASORAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,0,24,11,27,11,38
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,17,0,1,0,18,18
PAZÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,1,5,1,8,9
PELECHUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,10,33,14,34,24,58
POCOATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,30,43,18,29,48,72,120
POCONA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,4,3,34,30,38,33,71
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,1,0,1,1,2
POOPO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,1,1,9,2,10,12
PORCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,13,0,6,3,19,22
POROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,31,17,21,45,52,62,114
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,22,14,4,15,26,41
PORVENIR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,5,1,7,1,12,13
POTOSI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,34,259,67,145,101,404,505
PRESTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,11,18,11,19,30
PUCARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,1,0,1,1,2
PUCARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,23,7,11,13,34,47
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,4,0,4,0,8,8
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,4,1,34,1,38,39
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,11,17,11,19,22,41
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,1,0,1,1,2,3
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,5,0,0,0,5,0,5
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,13,17,17,17,30,47
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,21,20,19,23,40,43,83
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,13,61,8,11,21,72,93
PUNA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,20,40,57,72,77,112,189
PUNATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,18,51,56,85,74,136,210
QUIABAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,17,3,1,6,18,9,27
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,13,52,42,50,55,102,157
QUIME,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,0,0,0,3,3
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,9,4,1,0,10,4,14
RAVELO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,8,7,13,7,21,28
REYES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,18,62,46,65,64,129
RIBERALTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,4,201,140,2,144,203,347
ROBORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,21,20,8,8,29,28,57
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,25,0,4,3,29,32
SABAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,1,4,1,4,5
SACABA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,15,115,23,36,38,151,189
SACABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,4,1,4,1,5
SACACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,34,0,33,0,67,67
SAIPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,2,0,2,1,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,12,23,15,25,27,52
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,5,14,7,20,12,32
SAN AGUSTIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,0,3,0,3,3
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,8,33,32,36,40,76
SAN ANDRES DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,1,0,1,1,2,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,6,0,0,2,6,8
SAN BENITO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,11,3,13,6,24,30
SAN BORJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,88,28,43,58,131,86,217
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,5,11,1,13,6,19
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,17,3,2,4,19,23
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,29,36,137,96,166,132,298
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,45,119,142,125,187,312
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,15,8,6,11,21,32
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,4,0,0,2,4,6
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,7,0,0,0,7,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,9,38,84,39,93,132
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,6,0,0,3,6,9
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,17,24,89,79,106,103,209
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,9,24,10,26,19,50,69
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,11,14,10,20,21,41
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,5,24,11,14,16,38,54
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,14,50,61,52,75,127
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,9,0,0,1,9,10
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,3,8,3,8,11
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,0,56,232,58,232,290
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,29,71,75,71,104,175
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,4,0,1,0,5,5
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,9,0,10,10
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,6,2,6,5,11
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,8,7,11,23,19,30,49
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,19,18,30,24,49,73
SANTA ANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,13,26,50,27,63,90
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,687,1871,1528,1427,2215,3298,5513
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,4,12,34,24,38,36,74
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,17,14,30,16,47,63
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,6,17,3,18,9,27
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,0,3,1,4,1,5
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,6,6,6,7,13
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,0,5,3,6,3,9
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,6,49,35,50,41,91
SENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,34,2,1,4,35,39
SHINAOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,10,3,1,5,11,16
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,4,0,0,0,4,4
SICAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,3,3,9,4,12,16
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,9,27,33,43,42,70,112
SOPACHUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,2,16,19,16,21,37
SORACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,5,20,27,23,32,55
SORATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,14,9,55,12,69,81
SUCRE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,96,248,177,296,273,544,817
TACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
TACACOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,3,3,1,4,4,8
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,0,5,0,8,8
TACOPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,11,8,11,8,19
TAHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,1,1,2,4,3,7
TAPACARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,9,31,24,33,33,66
TARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,11,0,4,0,15,15
TARACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,1,17,12,19,13,32
TARIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,54,333,589,347,643,680,1323
TARVITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,9,13,10,15,19,34
TEOPONTE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,15,25,58,64,73,89,162
TIAWANACU,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,6,0,0,0,6,6
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,17,33,17,36,53
TIPUANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,17,8,18,11,35,46
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,20,0,9,6,29,35
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,23,11,20,12,43,55
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,2,4,2,4,6
TOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,4,10,25,35,29,45,74
TOLATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,6,15,25,17,31,48
TOLEDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,2,0,8,0,10,10
TOMAVE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,5,0,2,2,7,9
TOMINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,5,5,0,0,5,5,10
TORO TORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,22,35,55,36,77,113
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,8,9,25,26,33,35,68
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,4,8,6,3,10,11,21
TRIGAL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,1,0,1,0,1
TRINIDAD,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,24,213,128,209,152,422,574
TUPIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,54,106,29,32,83,138,221
UMALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,5,0,0,0,5,5
UNCIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,1,2,1,2,3
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,10,1,3,1,13,14
UYUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,12,19,91,5,103,24,127
VACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,2,2,2,5,7
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,46,22,7,28,53,81
VIACHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,95,11,11,13,106,119
VILA VILA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,1,5,1,6,7
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,7,11,7,11,18
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,31,94,139,26,170,120,290
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,0,1,3,1,3,4
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,3,18,0,0,3,18,21
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,0,7,9,8,9,17
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,12,32,44,18,56,50,106
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
VILLAZON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,10,68,7,16,17,84,101
VINTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,7,10,9,11,16,27
VITICHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,12,14,30,14,42,56
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,14,90,69,61,83,151,234
YACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,2,5,58,5,60,65
YACUIBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,40,104,145,148,185,252,437
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,6,9,0,1,6,10,16
YANACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,1,3,9,10,10,13,23
YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,74,107,98,45,172,152,324
YOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,3,0,1,0,4,4
YOTALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,29,32,0,3,29,35,64
YUNCHARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,2,2,1,9,3,11,14
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,4,0,0,2,4,2,6
ACHACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,24,11,13,12,37,49
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,13,22,28,23,41,64
AIQUILE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,3,17,1,9,4,26,30
ALALAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,2,1,2,1,4,5
ALCALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,3,0,0,1,3,4
ALTO BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,8,11,7,18,15,29,44
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,5,10,0,3,5,13,18
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,3,0,2,0,5,5
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,1,0,4,0,5,5
ANZALDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,3,2,2,2,5,7
APOLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,4,22,2,8,6,30,36
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,2,1,3,1,5,6
ARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,4,0,0,0,4,4
ARBIETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,12,3,12,4,24,28
ARQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,6,3,2,4,8,12
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,5,32,0,1,5,33,38
ATOCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,2,11,0,5,2,16,18
AUCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,1,7,12,7,13,20
AYATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,6,17,15,18,21,39
AYO AYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,12,10,128,117,140,127,267
AZURDUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,11,0,6,1,17,18
BATALLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,5,40,7,40,12,52
BAURES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,4,0,2,0,6,6
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,1,1,4,1,5,6
BERMEJO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,9,53,15,26,24,79,103
BETANZOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,4,18,0,10,4,28,32
BOLIVAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,1,4,3,4,4,8
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,1,0,0,1,1,2
BOYUIBE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,3,1,0,3,3,4,7
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,104,36,2,7,106,43,149
CABEZAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,9,11,145,162,154,173,327
CAIROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,4,0,5,0,9,9
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,9,0,4,1,13,14
CAJUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,2,13,6,8,8,21,29
CALACOTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,1,0,4,0,5,5
CALAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,11,0,5,0,16,16
CAMARGO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,5,0,2,0,7,7
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,3,7,1,1,4,8,12
CAMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,21,27,0,5,21,32,53
CAPINOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,3,2,2,3,5,5,10
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,2,3,0,0,2,3,5
CARACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,43,15,4,7,47,22,69
CARANAVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,16,103,65,74,81,177,258
CARAPARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,5,16,0,0,5,16,21
CARIPUYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,7,0,0,0,7,7
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,11,2,3,3,14,17
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,19,8,11,9,30,39
CHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,2,6,15,6,17,23
CHARAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,1,13,4,20,5,33,38
CHARAÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-07-01,0,0,7,1,7,1,8
