,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CHUA COCANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,6,2,6,5,12,17
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,25,28,23,29,48,57,105
CHUMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,20,26,17,5,37,31,68
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,0,9,10,11,10,21
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,45,43,23,28,68,71,139
CLIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,34,51,42,57,76,108,184
COBIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,78,90,206,231,284,321,605
COCAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,14,6,18,20,32,26,58
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,842,1137,351,413,1193,1550,2743
COIPASA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,1,1,1,1,2
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,11,10,0,0,11,10,21
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,20,27,7,9,27,36,63
COLLANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,7,3,6,7,13,20
COLOMI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,45,49,26,28,71,77,148
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,62,69,142,144,204,213,417
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,44,49,29,43,73,92,165
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,17,12,140,148,157,160,317
COMANCHE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,10,11,11,21,21,42
COMARAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,30,22,15,28,45,50,95
COMBAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,9,14,9,14,23
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,26,15,1,0,27,15,42
COPACABANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,6,56,64,58,70,128
CORIPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,17,23,29,20,46,43,89
CORO CORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,23,16,58,57,81,73,154
COROICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,22,38,69,44,91,82,173
CORQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,1,18,14,21,15,36
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,9,14,16,22,25,36,61
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,0,6,9,8,9,17
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,4,80,130,82,134,216
CUEVO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,7,10,8,12,15,22,37
CULPINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,60,84,33,45,93,129,222
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,1,0,1,0,1
CURVA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,3,7,10,9,13,22
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,8,85,51,88,59,147
EL ALTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2046,2156,2680,2827,4726,4983,9709
EL CHORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,0,9,13,10,13,23
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,7,10,24,12,31,43
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,16,14,17,20,33,34,67
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,9,12,22,25,31,37,68
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,89,81,34,36,123,117,240
ESCOMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,34,40,72,81,106,121,227
ESMERALDA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,3,8,5,8,8,16
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,0,1,1,3,1,4
EXALTACION,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,14,10,14,10,24
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,20,24,1,3,21,27,48
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,6,4,6,1,12,5,17
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,3,2,6,12,9,21
GUANAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,81,57,44,51,125,108,233
GUAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,24,25,47,64,71,89,160
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,56,57,159,159,215,216,431
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,13,21,36,32,49,53,102
HUACARETA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,11,18,6,3,17,21,38
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,2,5,3,6,9
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,3,0,0,2,3,5
HUANUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,12,16,74,123,86,139,225
HUARINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,10,40,53,50,63,113
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,2,12,13,15,15,30
HUMANATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,0,13,19,14,19,33
ICHOCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,10,18,16,28,26,54
ICLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,13,21,20,27,33,48,81
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,53,62,51,122,104,184,288
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,2,3,2,4,4,8
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,19,16,37,38,56,54,110
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,46,34,62,51,108,85,193
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,54,45,102,79,156,124,280
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,17,29,128,91,145,120,265
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,47,16,34,11,81,27,108
LA PAZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1625,1589,1938,2331,3563,3920,7483
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,12,12,10,15,22,27,49
LAJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,98,95,64,70,162,165,327
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,2,2,6,3,8,11
LLICA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,2,2,2,4,4,8
LURIBAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,28,18,46,44,74,62,136
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,6,7,5,5,11,12,23
MACHARETI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,27,25,12,11,39,36,75
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,12,21,0,0,12,21,33
MAIRANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,3,1,0,6,3,9
MALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,22,18,22,18,40
MAPIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,7,1,13,17,20,18,38
MECAPACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,38,31,50,61,88,92,180
MIZQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,48,77,88,115,136,192,328
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,25,23,31,24,56,47,103
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,6,3,19,19,25,22,47
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,141,160,32,51,173,211,384
MONTERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,43,50,1,7,44,57,101
MORO MORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,6,9,10,17,16,26,42
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,9,5,67,58,76,63,139
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,6,0,0,10,6,16
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,4,7,4,7,11
OCURI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,57,74,57,74,131
OMEREQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,5,27,36,29,41,70
ORURO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,652,700,1608,1970,2260,2670,4930
PADCAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,31,51,6,12,37,63,100
PADILLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,18,21,6,8,24,29,53
PAILON,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,1,50,47,52,48,100
PALCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,23,17,92,86,115,103,218
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,17,26,37,33,54,59,113
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,5,26,10,28,15,43
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,17,10,18,11,29
PASORAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,8,23,20,33,28,61
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,1,6,9,9,10,19
PAZÑA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,16,13,0,3,16,16,32
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,13,13,42,28,55,41,96
POCOATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,15,5,83,132,98,137,235
POCONA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,18,17,8,20,26,37,63
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,14,21,19,28,33,49,82
POOPO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,3,11,10,14,13,27
PORCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,4,10,20,13,24,37
POROMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,42,55,94,112,136,167,303
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,41,29,6,4,47,33,80
PORVENIR,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,6,44,34,54,40,94
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,8,12,13,17,21,38
POTOSI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,510,662,956,1125,1466,1787,3253
PRESTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,0,31,36,34,36,70
PUCARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,5,3,4,7,9,16
PUCARANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,72,92,145,217,217,309,526
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,2,16,28,17,30,47
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,38,40,43,48,81,88,169
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,22,11,31,26,53,37,90
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,12,14,0,6,12,20,32
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,3,4,2,9,5,14
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,1,7,7,10,8,18
PUERTO SILES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,0,5,3,6,3,9
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,8,6,0,0,8,6,14
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,76,57,232,154,308,211,519
PUNA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,62,64,42,79,104,143,247
PUNATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,37,55,54,66,91,121,212
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,17,17,0,10,17,27,44
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,158,127,127,119,285,246,531
QUIME,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,3,25,13,28,16,44
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,0,0,1,1,2
RAVELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,14,14,115,90,129,104,233
REYES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,95,79,0,0,95,79,174
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,103,109,2,5,105,114,219
ROBORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,2,1,0,5,2,7
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,1,13,10,16,11,27
SABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,7,13,15,17,22,39
SACABA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,180,221,540,557,720,778,1498
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,11,10,11,12,22,34
SACACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,8,7,23,20,31,27,58
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,3,15,24,20,27,47
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,3,2,0,7,3,10
SAN AGUSTIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,9,17,10,18,28
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,13,10,21,21,34,31,65
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,13,17,15,27,28,55
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,3,13,17,13,20,33
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,22,22,126,197,148,219,367
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,91,80,39,38,130,118,248
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,6,2,6,5,12,17
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,47,58,6,4,53,62,115
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,58,85,6,25,64,110,174
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,1,2,0,2,1,3
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,8,0,3,1,11,1,12
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,42,48,104,113,146,161,307
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,34,67,6,6,40,73,113
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,41,43,54,90,95,133,228
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,99,124,79,78,178,202,380
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,4,2,1,5,5,10
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,0,0,0,1,0,1
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,8,9,18,18,26,27,53
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,21,11,7,11,28,22,50
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,12,88,140,93,152,245
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,34,18,44,46,78,64,142
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,4,4,5,5,10
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,7,3,7,3,10
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,0,4,0,4,4
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,0,0,0,3,0,3
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,23,23,0,0,23,23,46
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,3,141,141,145,144,289
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3018,3691,0,0,3018,3691,6709
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,9,11,0,0,9,11,20
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,5,3,10,8,15,23
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,7,15,21,14,28,29,57
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,10,13,20,23,30,53
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,6,28,36,38,42,80
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,60,51,60,51,111
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,10,13,37,17,47,64
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,6,0,0,3,6,9
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,90,72,64,57,154,129,283
SENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,9,15,3,20,12,32
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,27,29,41,32,68,61,129
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,11,16,37,30,48,46,94
SICAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,5,18,15,22,20,42
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,6,14,19,16,25,30,55
SORACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,35,38,20,26,55,64,119
SORATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,6,8,82,59,88,67,155
SUCRE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,664,807,308,336,972,1143,2115
TACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,12,18,15,25,27,43,70
TACACOMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,3,6,18,10,21,16,37
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,26,17,63,46,89,63,152
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,15,31,35,41,50,91
TAPACARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,37,55,78,71,115,126,241
TARABUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,57,76,120,135,177,211,388
TARACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,6,2,12,12,18,14,32
TARATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,18,30,10,20,28,50,78
TARIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,293,368,908,1102,1201,1470,2671
TARVITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,34,51,37,43,71,94,165
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,29,19,14,7,43,26,69
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,25,37,17,11,42,48,90
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,11,8,64,61,75,69,144
TIPUANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,13,4,33,24,46,28,74
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,99,113,99,91,198,204,402
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,53,65,225,279,278,344,622
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,0,54,52,56,52,108
TOCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,11,13,19,26,30,39,69
TOLATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,12,16,27,26,39,65
TOLEDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,1,15,26,16,27,43
TOMAVE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,12,12,69,24,81,36,117
TOMINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,4,4,17,18,21,22,43
TORO TORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,8,14,33,61,41,75,116
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,13,10,27,31,40,41,81
TRIGAL,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,1,2,2,1,3,3,6
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,43,67,222,306,265,373,638
TUPIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,87,114,60,81,147,195,342
TURCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,5,5,0,0,5,5,10
UMALA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,56,52,49,52,105,104,209
UNCIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,0,0,15,26,15,26,41
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,9,13,19,34,28,47,75
UYUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,65,56,9,7,74,63,137
VACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,37,55,162,238,199,293,492
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,28,42,29,32,57,74,131
VIACHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,180,190,367,429,547,619,1166
VILA VILA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,9,25,14,26,23,51,74
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,9,9,12,13,21,22,43
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,57,72,130,155,187,227,414
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,18,39,176,235,194,274,468
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,17,20,1,1,18,21,39
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,89,71,91,61,180,132,312
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,19,26,20,29,39,55,94
VILLAZON,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,45,97,63,118,108,215,323
VINTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,102,87,102,158,204,245,449
VITICHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,12,26,12,19,24,45,69
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,5,90,130,100,135,235
WARNES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,29,29,2,5,31,34,65
YACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,23,28,25,10,48,38,86
YACUIBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,132,138,156,195,288,333,621
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,2,9,4,10,6,19,25
YANACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,25,17,38,31,63,48,111
YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-07-01,10,15,1,0,11,15,26
