,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
RURRENABAQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,8,0,0,2,8,10
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,3,0,0,1,3,4
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,1,0,0,2,1,3
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,4,0,0,0,4,4
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,0,1,11,3,11,14
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,0,0,0,2,0,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,10,31,0,0,10,31,41
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,0,5,0,5,0,5
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,24,59,0,0,24,59,83
TACOBAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,3,0,0,2,3,5
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,6,0,0,2,6,8
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,16,28,0,0,16,28,44
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,2,0,0,2,2,4
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,0,1,0,1,0,1
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,20,10,0,0,20,10,30
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,25,23,0,0,25,23,48
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,8,9,0,0,8,9,17
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,5,0,0,1,5,6
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,3,0,0,2,3,5
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,3,3,0,0,3,3,6
VITICHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,15,12,0,1,15,13,28
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,9,4,4,4,13,8,21
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,3,6,0,0,3,6,9
YANACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,4,0,0,2,4,6
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,0,0,0,2,0,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,5,0,0,1,5,6
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,1,0,0,2,1,3
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,6,0,0,2,6,8
CALACOTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,4,0,0,0,4,0,4
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,4,3,0,0,4,3,7
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,5,0,0,2,5,7
CATACORA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,2,0,0,1,2,3
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
CHARAÑA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,1,0,0,1,1,2
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,3,1,0,0,3,1,4
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,5,0,0,0,5,5
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,10,27,0,0,10,27,37
COLLANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,3,0,0,2,3,5
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
CORO CORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,3,3,0,0,3,3,6
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,1,0,0,1,1,2
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,2,0,0,1,2,3
CUEVO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,4,1,0,0,4,1,5
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,0,15,16,15,16,31
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,33,50,36,1,69,51,120
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,3,45,0,0,3,45,48
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,2,4,2,4,4,8
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,4,1,0,0,4,1,5
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,4,0,0,2,4,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,0,0,0,2,0,2
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,0,3,0,3,0,3
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,6,0,0,0,6,6
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,51,54,11,3,62,57,119
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,0,2,3,3,3,6
MALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,0,1,2,1,2,3
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,4,0,0,1,4,5
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,9,12,0,0,9,12,21
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,47,50,62,63,109,113,222
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,1,0,0,1,1,2
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,5,7,1,2,6,9,15
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,1,0,0,2,1,3
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,21,32,0,0,21,32,53
PUCARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,3,7,0,0,3,7,10
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,8,0,0,0,8,8
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
QUIABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,7,7,0,0,7,7,14
SABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
SAN AGUSTIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,0,2,0,3,0,3
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,0,1,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,0,0,0,2,0,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,10,13,0,2,10,15,25
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,3,0,0,1,3,4
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,4,2,0,0,4,2,6
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,8,13,0,0,8,13,21
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,9,0,0,2,9,11
SANTA ROSA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,8,11,0,0,8,11,19
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,14,36,0,0,14,36,50
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,15,26,2,2,17,28,45
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,4,4,0,0,4,4,8
TEOPONTE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,0,1,2,1,2,3
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,0,1,1,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,6,7,11,13,17,20,37
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,11,10,0,0,11,10,21
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,1,0,0,2,1,3
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,5,3,0,0,5,3,8
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,5,7,0,0,5,7,12
VITICHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,4,2,0,2,4,6
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,2,4,0,0,2,4,6
YANACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,4,0,0,2,4,6
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,1,2,3,4,4,8
AYATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,2,0,0,2,2,4
AYO AYO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,0,0,0,2,0,2
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,6,0,0,0,6,6
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
CATACORA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
CHUMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,4,5,0,0,4,5,9
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,12,21,0,0,12,21,33
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,2,0,0,2,2,4
COMARAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,3,4,0,0,3,4,7
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,27,55,4,18,31,73,104
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,10,7,0,0,10,7,17
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,16,42,9,3,25,45,70
LA RIVERA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,3,0,0,1,3,4
LICOMA PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,6,4,0,0,6,4,10
MALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,6,3,0,4,6,10
MOJOCOYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,2,0,0,2,2,4
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,6,9,0,0,6,9,15
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,2,0,0,2,2,4
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,54,94,6,21,60,115,175
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,5,6,2,1,7,7,14
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,3,2,0,0,3,2,5
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,7,18,0,0,7,18,25
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,4,0,0,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,2,0,0,2,2,4
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,1,1,2,1,3
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,2,0,0,1,2,3
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,9,13,0,0,9,13,22
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,2,0,0,2,2,4
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,3,0,0,2,3,5
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,5,4,0,0,5,4,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,4,24,0,0,4,24,28
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,4,6,0,0,4,6,10
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,3,4,0,0,3,4,7
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,18,31,0,0,18,31,49
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,1,0,0,2,1,3
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,13,11,0,0,13,11,24
TINGUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,2,0,0,0,2,2
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,0,0,2,0,2,2
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,17,22,0,0,17,22,39
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,5,6,0,0,5,6,11
TURCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,2,0,0,0,2,0,2
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,1,0,0,1,1,2
URUBICHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,4,4,0,0,4,4,8
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,3,5,0,0,3,5,8
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,2,0,0,1,2,3
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,5,7,0,0,5,7,12
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,5,7,1,0,6,7,13
VITICHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,4,6,0,0,4,6,10
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,8,12,0,0,8,12,20
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-08-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-09-01,1,1,0,0,1,1,2
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-09-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-09-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-09-01,10,12,1,1,11,13,24
