,group,variable,month,DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
PUCARANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,10,28,23,29,33,62
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,2,0,2,2
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,2,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,10,5,10,6,16
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,7,14,17,17,24,41
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,17,25,17,26,43
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,11,14,9,17,20,31,51
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,8,36,58,52,66,88,154
PUNA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,3,61,48,63,51,114
PUNATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,13,31,12,27,25,58,83
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,28,20,29,23,57,80
QUIRUSILLAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,7,6,0,0,7,6,13
RAVELO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,23,20,23,20,43
REYES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,10,2,7,2,17,19
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,13,0,0,1,13,14
ROBORE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,9,21,14,14,23,35,58
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,19,0,2,3,21,24
SACABA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,6,56,38,32,44,88,132
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,1,0,1,1
SACACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,4,6,3,4,7,10,17
SAIPINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,3,0,0,2,3,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,4,14,9,14,13,27
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,6,6,4,2,10,8,18
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,8,12,41,26,49,38,87
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,5,3,4,5,9,14
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,5,15,61,16,66,82
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,2,57,47,59,49,108
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,12,11,16,14,28,42
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,7,21,175,180,182,201,383
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,33,64,281,234,314,298,612
SAN JAVIER(BNI),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,4,3,5,3,9,12
SAN JAVIER(STC),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,3,0,0,0,3,3
SAN JOAQUIN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,3,0,0,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,4,39,55,39,59,98
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,8,0,4,0,12,12
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,4,31,71,54,75,85,160
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,9,5,10,6,19,25
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,4,10,178,194,182,204,386
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,54,4,2,4,56,60
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,9,24,28,23,37,47,84
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,11,0,0,2,11,13
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,3,0,4,1,7,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,5,0,8,0,13,13
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,2,2,8,2,10,12
SAN PEDRO(PND),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,6,1,6,1,7
SAN RAFAEL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,2,11,2,11,4,15
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,24,36,24,36,60
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,5,8,11,9,16,25
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,4,20,60,20,64,84
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,481,1074,835,874,1316,1948,3264
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,4,13,6,14,10,24
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,11,2,22,3,33,36
SANTIAGO DE CALLAPA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,1,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,8,11,8,11,19
SANTIVAÑES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,3,1,8,1,11,12
SAPAHAQUI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,8,13,8,13,21
SENA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,15,0,0,2,15,17
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,5,8,2,2,7,10,17
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,3,2,7,2,10,12
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,28,81,107,82,135,217
SOPACHUY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,2,2,9,3,11,14
SORATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,9,2,10,2,19,21
SUCRE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,54,130,270,387,324,517,841
TACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
TACOBAMBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,3,0,3,3
TAHUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,0,2,1,3,1,4
TAPACARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,11,16,19,17,30,47
TARABUCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,4,8,7,11,11,19,30
TARACO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,3,92,69,92,72,164
TARIJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,28,235,265,340,293,575,868
TARVITA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,62,43,87,75,149,118,267
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,7,1,4,4,11,15
TIAWANACU,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,3,0,0,0,3,3
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,14,0,14,14
TIPUANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,10,0,10,10
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,14,0,4,3,18,21
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,7,6,24,7,31,38
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,1,3,1,3,4
TOCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,7,73,55,75,62,137
TOLATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,9,14,9,15,24
TOLEDO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,1,0,3,1,4,5
TOMAVE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,0,4,0,4,4
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,12,15,20,38,32,53,85
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,2,2,7,3,9,12
TRIGAL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,2,0,2,0,2
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,11,96,50,120,61,216,277
TUPIZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,30,15,22,13,52,28,80
UMALA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,14,5,14,6,20
UNCIA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,27,14,27,14,41
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,4,0,2,1,6,7
UYUNI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,20,18,50,25,70,43,113
VACAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,4,1,6,1,10,11
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,13,34,12,35,25,60
VIACHA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,2,39,54,30,56,69,125
VILA VILA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,0,0,2,1,2,3
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,5,7,10,7,15,22
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,70,11,216,263,286,274,560
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,7,0,0,1,7,8
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,8,31,27,19,35,50,85
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,7,39,14,8,21,47,68
VINTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,4,1,8,1,12,13
VITICHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,5,4,9,5,14,19
WARNES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,18,57,22,24,40,81,121
YACO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,6,11,12,12,18,30
YACUIBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,15,14,26,63,41,77,118
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,2,4,3,7,5,12
YANACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,4,94,91,95,95,190
YAPACANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,71,31,40,113,111,144,255
YOCALLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,3,1,3,16,6,17,23
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,0,0,10,4,10,4,14
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-06-01,1,0,1,3,2,3,5
ACACIO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,2,4,7,4,9,13
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,10,3,14,3,24,27
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,8,0,4,0,12,12
AIQUILE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,7,0,5,2,12,14
ALALAY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,0,0,0,1,0,1
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,2,2,2,4,4,8
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,7,0,1,0,8,8
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,3,0,0,0,3,3
ANZALDO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,5,21,27,23,32,55
ARBIETO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,14,7,10,10,24,34
ARQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,5,1,2,2,7,9
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,17,0,2,0,19,19
ATOCHA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,3,0,2,0,5,5
AYATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,6,5,6,5,11
AYO AYO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,3,32,56,35,59,94
AZURDUY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,3,0,4,4
BATALLAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,3,1,2,2,5,7
BAURES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,3,3,3,3,6,9
BERMEJO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,10,1,0,2,10,12
BETANZOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,7,0,1,1,8,9
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,3,0,3,0,3
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,4,2,0,3,4,7
BOYUIBE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,2,0,0,3,2,5
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,69,4,0,7,69,11,80
CABEZAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,7,4,40,39,47,43,90
CAIROMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,2,2,2,3,5
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,6,0,0,1,6,7
CAJUATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,7,0,0,0,7,7
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,3,0,3,0,6,6
CAMARGO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,16,0,0,1,16,17
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,1,0,0,3,1,4
CAMIRI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,17,8,0,1,17,9,26
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,1,2,7,3,8,11
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,21,5,0,1,21,6,27
CARANAVI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,6,47,37,52,43,99,142
CARAPARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,2,0,0,3,2,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,7,1,1,0,8,1,9
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,1,2,6,3,7,10
CHAQUI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,0,60,0,60,60
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,15,6,0,9,15,15,30
CHAYANTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,1,0,2,2
CHIMORE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,4,19,0,11,4,30,34
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,2,0,0,0,2,2
CHOQUE COTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,12,0,1,3,13,16
CHUMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,5,0,1,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,1,0,2,2
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,0,1,0,1,1
CLIZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,20,9,20,9,40,49
COBIJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,10,64,28,94,38,158,196
COCAPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,10,2,13,5,23,28
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,52,351,128,193,180,544,724
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,7,36,3,13,10,49,59
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,5,3,0,0,5,3,8
COLLANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,3,0,0,0,3,3
COLOMI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,15,0,7,2,22,24
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,4,0,1,2,5,7
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,6,8,6,8,12,20
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,4,0,0,0,4,4
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,2,0,2,1,4,5
COMARAPA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,5,22,10,22,15,37
COMBAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,5,13,10,4,15,17,32
COPACABANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,1,4,1,5,6
CORIPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,9,0,0,2,9,11
CORO CORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,3,0,3,2,6,8
COROICO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,7,2,0,0,7,2,9
CORQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,4,2,16,5,20,25
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,2,4,5,4,7,11
COTOCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,24,85,22,24,46,109,155
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,7,4,9,5,16,21
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,2,0,3,3
CUEVO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,4,0,4,0,4
CULPINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,4,0,0,1,4,5
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,3,7,3,8,11
DESAGUADERO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,0,0,1,1,1,2
EL ALTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,67,540,176,388,243,928,1171
EL CHORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,2,0,1,0,3,3
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,1,1,2,1,3,4
EL TORNO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,1,4,2,7,3,10
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,5,2,0,2,5,7
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,3,10,5,11,8,19
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,15,44,3,4,18,48,66
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,3,25,21,25,24,49
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,19,17,0,0,19,17,36
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,7,10,22,11,29,40
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,0,5,0,5,5
GUANAY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,3,6,0,2,3,8,11
GUAQUI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,6,28,18,29,24,57,81
GUTIERREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,2,0,1,1,3,4
HUACARETA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,5,3,2,5,7,8,15
HUACHACALLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,2,6,4,12,6,18,24
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,0,0,1,1,1,2
HUMANATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,0,22,19,22,19,41
ICLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,0,0,1,1,1,2
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,0,3,12,21,12,24,36
INQUISIVI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,1,9,0,0,1,9,10
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-07-01,49,37,3,6,52,43,95
