municipality,group,variable,month,Otras actividades,TOTAL
ALALAY,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
ALCALA,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
ALTO BENI,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
ANCORAIMES,otras actividades de enfermeria,otras actividades,2020-07-01,59,59
ANDAMARCA,otras actividades de enfermeria,otras actividades,2020-07-01,162,162
ANZALDO,otras actividades de enfermeria,otras actividades,2020-07-01,27,27
APOLO,otras actividades de enfermeria,otras actividades,2020-07-01,1857,1857
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
ARANI,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
ARBIETO,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
ARQUE,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2020-07-01,325,325
ATOCHA,otras actividades de enfermeria,otras actividades,2020-07-01,1307,1307
AYATA,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
AYO AYO,otras actividades de enfermeria,otras actividades,2020-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2020-07-01,377,377
AZURDUY,otras actividades de enfermeria,otras actividades,2020-07-01,442,442
BAURES,otras actividades de enfermeria,otras actividades,2020-07-01,129,129
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
BELLA FLOR,otras actividades de enfermeria,otras actividades,2020-07-01,169,169
BERMEJO,otras actividades de enfermeria,otras actividades,2020-07-01,77774,77774
BETANZOS,otras actividades de enfermeria,otras actividades,2020-07-01,463,463
BOLIVAR,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
BOLPEBRA,otras actividades de enfermeria,otras actividades,2020-07-01,18,18
BUENA VISTA,otras actividades de enfermeria,otras actividades,2020-07-01,37,37
CABEZAS,otras actividades de enfermeria,otras actividades,2020-07-01,63,63
CAIROMA,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2020-07-01,439,439
CAJUATA,otras actividades de enfermeria,otras actividades,2020-07-01,23,23
CALAMARCA,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
CAMARGO,otras actividades de enfermeria,otras actividades,2020-07-01,3399,3399
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2020-07-01,1,1
CAMIRI,otras actividades de enfermeria,otras actividades,2020-07-01,10031,10031
CAPINOTA,otras actividades de enfermeria,otras actividades,2020-07-01,17,17
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2020-07-01,52,52
CARACOLLO,otras actividades de enfermeria,otras actividades,2020-07-01,140,140
CARANAVI,otras actividades de enfermeria,otras actividades,2020-07-01,12262,12262
CARAPARI,otras actividades de enfermeria,otras actividades,2020-07-01,64,64
CARIPUYO,otras actividades de enfermeria,otras actividades,2020-07-01,15,15
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2020-07-01,29,29
CHALLAPATA,otras actividades de enfermeria,otras actividades,2020-07-01,4981,4981
CHAQUI,otras actividades de enfermeria,otras actividades,2020-07-01,11,11
CHARAGUA,otras actividades de enfermeria,otras actividades,2020-07-01,607,607
CHARAÑA,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
CHAYANTA,otras actividades de enfermeria,otras actividades,2020-07-01,30,30
CHIMORE,otras actividades de enfermeria,otras actividades,2020-07-01,916,916
CHIPAYA,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
CHUA COCANI,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2020-07-01,1273,1273
CHUMA,otras actividades de enfermeria,otras actividades,2020-07-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
CKOCHAS,otras actividades de enfermeria,otras actividades,2020-07-01,8,8
CLIZA,otras actividades de enfermeria,otras actividades,2020-07-01,161,161
COBIJA,otras actividades de enfermeria,otras actividades,2020-07-01,8694,8694
COCAPATA,otras actividades de enfermeria,otras actividades,2020-07-01,78,78
COCHABAMBA,otras actividades de enfermeria,otras actividades,2020-07-01,46637,46637
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2020-07-01,8305,8305
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2020-07-01,19,19
COLOMI,otras actividades de enfermeria,otras actividades,2020-07-01,47,47
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2020-07-01,19,19
COLQUECHACA,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
COLQUENCHA,otras actividades de enfermeria,otras actividades,2020-07-01,155,155
COLQUIRI,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
COMARAPA,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
COMBAYA,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
CONCEPCION,otras actividades de enfermeria,otras actividades,2020-07-01,60,60
COPACABANA,otras actividades de enfermeria,otras actividades,2020-07-01,19,19
CORIPATA,otras actividades de enfermeria,otras actividades,2020-07-01,13,13
CORO CORO,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
COROICO,otras actividades de enfermeria,otras actividades,2020-07-01,4127,4127
CORQUE,otras actividades de enfermeria,otras actividades,2020-07-01,311,311
COTAGAITA,otras actividades de enfermeria,otras actividades,2020-07-01,1462,1462
COTOCA,otras actividades de enfermeria,otras actividades,2020-07-01,3587,3587
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2020-07-01,247,247
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2020-07-01,3,3
CUEVO,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
CULPINA,otras actividades de enfermeria,otras actividades,2020-07-01,2305,2305
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2020-07-01,14,14
EL ALTO,otras actividades de enfermeria,otras actividades,2020-07-01,93962,93962
EL CHORO,otras actividades de enfermeria,otras actividades,2020-07-01,6,6
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2020-07-01,46,46
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2020-07-01,3,3
EL TORNO,otras actividades de enfermeria,otras actividades,2020-07-01,10335,10335
EL VILLAR,otras actividades de enfermeria,otras actividades,2020-07-01,215,215
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2020-07-01,7,7
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2020-07-01,66,66
ESCOMA,otras actividades de enfermeria,otras actividades,2020-07-01,21,21
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
EXALTACION,otras actividades de enfermeria,otras actividades,2020-07-01,17,17
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2020-07-01,11,11
FILADELFIA,otras actividades de enfermeria,otras actividades,2020-07-01,15,15
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2020-07-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2020-07-01,8,8
GUANAY,otras actividades de enfermeria,otras actividades,2020-07-01,114,114
GUAQUI,otras actividades de enfermeria,otras actividades,2020-07-01,15,15
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2020-07-01,77209,77209
GUTIERREZ,otras actividades de enfermeria,otras actividades,2020-07-01,147,147
HUACARETA,otras actividades de enfermeria,otras actividades,2020-07-01,9,9
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2020-07-01,43,43
HUACHACALLA,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
HUANUNI,otras actividades de enfermeria,otras actividades,2020-07-01,38624,38624
HUARACAJE,otras actividades de enfermeria,otras actividades,2020-07-01,280,280
HUARINA,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2020-07-01,247,247
HUMANATA,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
ICHOCA,otras actividades de enfermeria,otras actividades,2020-07-01,13,13
ICLA,otras actividades de enfermeria,otras actividades,2020-07-01,804,804
INCAHUASI,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
INQUISIVI,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2020-07-01,51,51
IXIAMAS,otras actividades de enfermeria,otras actividades,2020-07-01,64,64
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2020-07-01,7,7
LA ASUNTA,otras actividades de enfermeria,otras actividades,2020-07-01,42,42
LA GUARDIA,otras actividades de enfermeria,otras actividades,2020-07-01,554,554
LA PAZ,otras actividades de enfermeria,otras actividades,2020-07-01,37060,37060
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2020-07-01,95,95
LAJA,otras actividades de enfermeria,otras actividades,2020-07-01,7,7
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
LLALLAGUA,otras actividades de enfermeria,otras actividades,2020-07-01,2567,2567
LLICA,otras actividades de enfermeria,otras actividades,2020-07-01,313,313
LORETO,otras actividades de enfermeria,otras actividades,2020-07-01,10,10
LURIBAY,otras actividades de enfermeria,otras actividades,2020-07-01,13,13
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2020-07-01,161,161
MACHARETI,otras actividades de enfermeria,otras actividades,2020-07-01,183,183
MAGDALENA,otras actividades de enfermeria,otras actividades,2020-07-01,497,497
MAIRANA,otras actividades de enfermeria,otras actividades,2020-07-01,398,398
MAPIRI,otras actividades de enfermeria,otras actividades,2020-07-01,6,6
MECAPACA,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
MINEROS,otras actividades de enfermeria,otras actividades,2020-07-01,198,198
MIZQUE,otras actividades de enfermeria,otras actividades,2020-07-01,2030,2030
MOCOMOCO,otras actividades de enfermeria,otras actividades,2020-07-01,56,56
MOJOCOYA,otras actividades de enfermeria,otras actividades,2020-07-01,35,35
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2020-07-01,21151,21151
MONTERO,otras actividades de enfermeria,otras actividades,2020-07-01,44268,44268
MORO MORO,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
MOROCHATA,otras actividades de enfermeria,otras actividades,2020-07-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2020-07-01,4,4
NAZACARA DE PACAJES,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2020-07-01,3,3
OCURI,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
OKINAWA,otras actividades de enfermeria,otras actividades,2020-07-01,29,29
OMEREQUE,otras actividades de enfermeria,otras actividades,2020-07-01,30,30
ORURO,otras actividades de enfermeria,otras actividades,2020-07-01,54684,54684
PADCAYA,otras actividades de enfermeria,otras actividades,2020-07-01,33,33
PADILLA,otras actividades de enfermeria,otras actividades,2020-07-01,666,666
PAILON,otras actividades de enfermeria,otras actividades,2020-07-01,830,830
PALCA,otras actividades de enfermeria,otras actividades,2020-07-01,7,7
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2020-07-01,94,94
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2020-07-01,113,113
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2020-07-01,21,21
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2020-07-01,38,38
PASORAPA,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
PATACAMAYA,otras actividades de enfermeria,otras actividades,2020-07-01,61,61
PAZÑA,otras actividades de enfermeria,otras actividades,2020-07-01,7,7
PELECHUCO,otras actividades de enfermeria,otras actividades,2020-07-01,132,132
POCOATA,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
POCONA,otras actividades de enfermeria,otras actividades,2020-07-01,114,114
POJO (CBBA),otras actividades de enfermeria,otras actividades,2020-07-01,5,5
POOPO,otras actividades de enfermeria,otras actividades,2020-07-01,13,13
PORCO,otras actividades de enfermeria,otras actividades,2020-07-01,10,10
POROMA,otras actividades de enfermeria,otras actividades,2020-07-01,12,12
PORONGO,otras actividades de enfermeria,otras actividades,2020-07-01,21,21
PORTACHUELO,otras actividades de enfermeria,otras actividades,2020-07-01,24,24
PORVENIR,otras actividades de enfermeria,otras actividades,2020-07-01,20,20
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2020-07-01,14,14
POTOSI,otras actividades de enfermeria,otras actividades,2020-07-01,11602,11602
PRESTO,otras actividades de enfermeria,otras actividades,2020-07-01,189,189
PUCARA,otras actividades de enfermeria,otras actividades,2020-07-01,9,9
PUCARANI,otras actividades de enfermeria,otras actividades,2020-07-01,10,10
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2020-07-01,114,114
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2020-07-01,21,21
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2020-07-01,18,18
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2020-07-01,41,41
PUERTO RICO,otras actividades de enfermeria,otras actividades,2020-07-01,413,413
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2020-07-01,161,161
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2020-07-01,5109,5109
PUNA,otras actividades de enfermeria,otras actividades,2020-07-01,208,208
PUNATA,otras actividades de enfermeria,otras actividades,2020-07-01,229,229
QUIABAYA,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2020-07-01,4156,4156
QUIME,otras actividades de enfermeria,otras actividades,2020-07-01,1058,1058
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2020-07-01,42,42
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2020-07-01,1,1
RAVELO,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
REYES,otras actividades de enfermeria,otras actividades,2020-07-01,387,387
RIBERALTA,otras actividades de enfermeria,otras actividades,2020-07-01,29888,29888
ROBORE,otras actividades de enfermeria,otras actividades,2020-07-01,5967,5967
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2020-07-01,255,255
SABAYA,otras actividades de enfermeria,otras actividades,2020-07-01,18,18
SACABA,otras actividades de enfermeria,otras actividades,2020-07-01,3587,3587
SACACA,otras actividades de enfermeria,otras actividades,2020-07-01,9,9
SAIPINA,otras actividades de enfermeria,otras actividades,2020-07-01,328,328
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2020-07-01,913,913
SAMAIPATA,otras actividades de enfermeria,otras actividades,2020-07-01,10,10
SAN ANDRES,otras actividades de enfermeria,otras actividades,2020-07-01,35,35
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2020-07-01,29,29
SAN BENITO,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
SAN BORJA,otras actividades de enfermeria,otras actividades,2020-07-01,1555,1555
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2020-07-01,1991,1991
SAN CARLOS,otras actividades de enfermeria,otras actividades,2020-07-01,5798,5798
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2020-07-01,1964,1964
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2020-07-01,30640,30640
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2020-07-01,168,168
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2020-07-01,32,32
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2020-07-01,223,223
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2020-07-01,11478,11478
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2020-07-01,47,47
SAN JULIAN,otras actividades de enfermeria,otras actividades,2020-07-01,554,554
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2020-07-01,8,8
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2020-07-01,13,13
SAN LUCAS,otras actividades de enfermeria,otras actividades,2020-07-01,556,556
SAN MATIAS,otras actividades de enfermeria,otras actividades,2020-07-01,515,515
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2020-07-01,94,94
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2020-07-01,13,13
SAN PEDRO,otras actividades de enfermeria,otras actividades,2020-07-01,1408,1408
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2020-07-01,181,181
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2020-07-01,8,8
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2020-07-01,288,288
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2020-07-01,36,36
SANTA ANA,otras actividades de enfermeria,otras actividades,2020-07-01,2392,2392
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2020-07-01,721713,721713
SANTA ROSA,otras actividades de enfermeria,otras actividades,2020-07-01,43,43
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2020-07-01,34,34
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2020-07-01,33,33
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2020-07-01,9,9
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2020-07-01,11,11
SENA,otras actividades de enfermeria,otras actividades,2020-07-01,1823,1823
SHINAOTA,otras actividades de enfermeria,otras actividades,2020-07-01,128,128
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2020-07-01,8,8
SICAYA,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
SIPE SIPE,otras actividades de enfermeria,otras actividades,2020-07-01,40,40
SOPACHUY,otras actividades de enfermeria,otras actividades,2020-07-01,278,278
SORACACHI,otras actividades de enfermeria,otras actividades,2020-07-01,11,11
SORATA,otras actividades de enfermeria,otras actividades,2020-07-01,81,81
SUCRE,otras actividades de enfermeria,otras actividades,2020-07-01,128852,128852
TACACHI,otras actividades de enfermeria,otras actividades,2020-07-01,3,3
TACACOMA,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
TACOBAMBA,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
TACOPAYA,otras actividades de enfermeria,otras actividades,2020-07-01,44,44
TAHUA,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
TAPACARI,otras actividades de enfermeria,otras actividades,2020-07-01,67,67
TARABUCO,otras actividades de enfermeria,otras actividades,2020-07-01,327,327
TARACO,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
TARIJA,otras actividades de enfermeria,otras actividades,2020-07-01,208772,208772
TARVITA,otras actividades de enfermeria,otras actividades,2020-07-01,670,670
TEOPONTE,otras actividades de enfermeria,otras actividades,2020-07-01,102,102
TIAHUANACU,otras actividades de enfermeria,otras actividades,2020-07-01,71,71
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
TIPUANI,otras actividades de enfermeria,otras actividades,2020-07-01,23,23
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2020-07-01,56,56
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2020-07-01,70,70
TOCO,otras actividades de enfermeria,otras actividades,2020-07-01,38,38
TOLATA,otras actividades de enfermeria,otras actividades,2020-07-01,29,29
TOLEDO,otras actividades de enfermeria,otras actividades,2020-07-01,33,33
TOMAVE,otras actividades de enfermeria,otras actividades,2020-07-01,9,9
TOMINA,otras actividades de enfermeria,otras actividades,2020-07-01,1256,1256
TORO TORO,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2020-07-01,3174,3174
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2020-07-01,34,34
TRINIDAD,otras actividades de enfermeria,otras actividades,2020-07-01,207360,207360
TUPIZA,otras actividades de enfermeria,otras actividades,2020-07-01,8799,8799
TURCO,otras actividades de enfermeria,otras actividades,2020-07-01,187,187
UMALA,otras actividades de enfermeria,otras actividades,2020-07-01,6,6
UNCIA,otras actividades de enfermeria,otras actividades,2020-07-01,4,4
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2020-07-01,1,1
URUBICHA,otras actividades de enfermeria,otras actividades,2020-07-01,11,11
UYUNI,otras actividades de enfermeria,otras actividades,2020-07-01,1781,1781
VACAS,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2020-07-01,2935,2935
VIACHA,otras actividades de enfermeria,otras actividades,2020-07-01,889,889
VILA VILA,otras actividades de enfermeria,otras actividades,2020-07-01,20,20
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2020-07-01,5,5
VILLA MONTES,otras actividades de enfermeria,otras actividades,2020-07-01,19337,19337
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2020-07-01,1,1
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2020-07-01,7,7
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2020-07-01,6,6
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2020-07-01,412,412
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2020-07-01,284,284
VILLAZON,otras actividades de enfermeria,otras actividades,2020-07-01,50750,50750
VINTO,otras actividades de enfermeria,otras actividades,2020-07-01,5978,5978
VITICHI,otras actividades de enfermeria,otras actividades,2020-07-01,8,8
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
WARNES,otras actividades de enfermeria,otras actividades,2020-07-01,7589,7589
YACO,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
YACUIBA,otras actividades de enfermeria,otras actividades,2020-07-01,26463,26463
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2020-07-01,6,6
YANACACHI,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
YAPACANI,otras actividades de enfermeria,otras actividades,2020-07-01,234,234
YOCALLA,otras actividades de enfermeria,otras actividades,2020-07-01,2,2
YOTALA,otras actividades de enfermeria,otras actividades,2020-07-01,11,11
YUNCHARA,otras actividades de enfermeria,otras actividades,2020-07-01,1,1
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2020-07-01,297,297
ACACIO,otras actividades de enfermeria,otras actividades,2020-08-01,7,7
ACHACACHI,otras actividades de enfermeria,otras actividades,2020-08-01,50,50
ACHOCALLA,otras actividades de enfermeria,otras actividades,2020-08-01,5,5
AIQUILE,otras actividades de enfermeria,otras actividades,2020-08-01,659,659
ALCALA,otras actividades de enfermeria,otras actividades,2020-08-01,14,14
ALTO BENI,otras actividades de enfermeria,otras actividades,2020-08-01,14,14
ANCORAIMES,otras actividades de enfermeria,otras actividades,2020-08-01,24,24
ANDAMARCA,otras actividades de enfermeria,otras actividades,2020-08-01,67,67
ANZALDO,otras actividades de enfermeria,otras actividades,2020-08-01,14,14
APOLO,otras actividades de enfermeria,otras actividades,2020-08-01,1276,1276
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2020-08-01,2,2
ARANI,otras actividades de enfermeria,otras actividades,2020-08-01,14,14
ARQUE,otras actividades de enfermeria,otras actividades,2020-08-01,9,9
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2020-08-01,525,525
ATOCHA,otras actividades de enfermeria,otras actividades,2020-08-01,3275,3275
AUCAPATA,otras actividades de enfermeria,otras actividades,2020-08-01,7,7
AYATA,otras actividades de enfermeria,otras actividades,2020-08-01,1,1
AYO AYO,otras actividades de enfermeria,otras actividades,2020-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2020-08-01,355,355
AZURDUY,otras actividades de enfermeria,otras actividades,2020-08-01,307,307
BATALLAS,otras actividades de enfermeria,otras actividades,2020-08-01,3,3
BAURES,otras actividades de enfermeria,otras actividades,2020-08-01,171,171
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2020-08-01,2,2
BELLA FLOR,otras actividades de enfermeria,otras actividades,2020-08-01,233,233
BERMEJO,otras actividades de enfermeria,otras actividades,2020-08-01,71077,71077
BETANZOS,otras actividades de enfermeria,otras actividades,2020-08-01,382,382
BOLIVAR,otras actividades de enfermeria,otras actividades,2020-08-01,1,1
BOLPEBRA,otras actividades de enfermeria,otras actividades,2020-08-01,2,2
BUENA VISTA,otras actividades de enfermeria,otras actividades,2020-08-01,101,101
CABEZAS,otras actividades de enfermeria,otras actividades,2020-08-01,89,89
CAIROMA,otras actividades de enfermeria,otras actividades,2020-08-01,5,5
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2020-08-01,577,577
CAJUATA,otras actividades de enfermeria,otras actividades,2020-08-01,107,107
CALACOTO,otras actividades de enfermeria,otras actividades,2020-08-01,5,5
CALAMARCA,otras actividades de enfermeria,otras actividades,2020-08-01,4,4
CAMARGO,otras actividades de enfermeria,otras actividades,2020-08-01,6592,6592
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2020-08-01,3,3
CAMIRI,otras actividades de enfermeria,otras actividades,2020-08-01,8534,8534
CAPINOTA,otras actividades de enfermeria,otras actividades,2020-08-01,69,69
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2020-08-01,41,41
CARACOLLO,otras actividades de enfermeria,otras actividades,2020-08-01,108,108
CARANAVI,otras actividades de enfermeria,otras actividades,2020-08-01,18776,18776
CARAPARI,otras actividades de enfermeria,otras actividades,2020-08-01,49,49
CARIPUYO,otras actividades de enfermeria,otras actividades,2020-08-01,23,23
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2020-08-01,34,34
CATACORA,otras actividades de enfermeria,otras actividades,2020-08-01,1,1
CHALLAPATA,otras actividades de enfermeria,otras actividades,2020-08-01,4726,4726
CHAQUI,otras actividades de enfermeria,otras actividades,2020-08-01,14,14
CHARAGUA,otras actividades de enfermeria,otras actividades,2020-08-01,553,553
CHAYANTA,otras actividades de enfermeria,otras actividades,2020-08-01,33,33
CHIMORE,otras actividades de enfermeria,otras actividades,2020-08-01,451,451
CHIPAYA,otras actividades de enfermeria,otras actividades,2020-08-01,5,5
CHUA COCANI,otras actividades de enfermeria,otras actividades,2020-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2020-08-01,142,142
CHUMA,otras actividades de enfermeria,otras actividades,2020-08-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2020-08-01,6,6
CKOCHAS,otras actividades de enfermeria,otras actividades,2020-08-01,23,23
CLIZA,otras actividades de enfermeria,otras actividades,2020-08-01,342,342
COBIJA,otras actividades de enfermeria,otras actividades,2020-08-01,23648,23648
COCAPATA,otras actividades de enfermeria,otras actividades,2020-08-01,64,64
COCHABAMBA,otras actividades de enfermeria,otras actividades,2020-08-01,36785,36785
COIPASA,otras actividades de enfermeria,otras actividades,2020-08-01,3,3
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2020-08-01,6700,6700
