municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,4,4
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,6,6
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,19,19
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,9,9
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
HUATAJATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,6,6
LA PAZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,4,4
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,7,7
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,9,9
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
PAILON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,4,4
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,12,12
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
POOPO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,10,10
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,6,6
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
SACABA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,4,4
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,13,13
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
SAN BENITO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,20,20
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
SAN PEDRO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,24,24
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,9,9
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,7,7
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,13,13
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
TIAHUANACU,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,5,5
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,3,3
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,4,4
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
YANACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-07-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,14,14
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
ANZALDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
ATOCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
BAURES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,8,8
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,19,19
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,9,9
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,13,13
LA PAZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
LA RIVERA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
MOJINETE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,9,9
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
PAZÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,13,13
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
POJO (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,7,7
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,12,12
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
PUERTO RICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
QUIME,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,7,7
SABAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
SACABA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,8,8
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,9,9
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,20,20
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
TACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
TACACOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,7,7
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
TAHUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,12,12
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,11,11
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,6,6
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,5,5
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,4,4
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-08-01,3,3
