,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,16,16
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,237,237
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,23,23
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,116,116
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,7,7
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,32,32
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,8,8
GAIOC JATUN AYLLU YURA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,49,49
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,11,11
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,194,194
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,18,18
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,27,27
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,8,8
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,7,7
ICLA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,21,21
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,29,29
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,26,26
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,271,271
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1387,1387
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
LAJA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,44,44
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3,3
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,11,11
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,10,10
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,31,31
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,34,34
MECAPACA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,47,47
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,74,74
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,37,37
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,423,423
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
OCURI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,28,28
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,14,14
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,16,16
ORURO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1214,1214
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
PAILON,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,11,11
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3,3
PAPEL PAMPA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3,3
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,80,80
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,30,30
POCONA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3,3
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,24,24
POOPO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
PORCO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,32,32
POROMA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,12,12
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,16,16
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,60,60
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,269,269
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,11,11
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,30,30
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,49,49
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,82,82
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,293,293
PUNA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,8,8
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,180,180
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,444,444
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3,3
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,8,8
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,624,624
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,23,23
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
SACABA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,590,590
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
SACACA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,10,10
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,11,11
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,25,25
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,16,16
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,23,23
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,160,160
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,38,38
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,62,62
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,50,50
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,172,172
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,46,46
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,15,15
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,124,124
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,11,11
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,24,24
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,46,46
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,36,36
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,18,18
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,29,29
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,53,53
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,21,21
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3,3
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,17,17
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,15,15
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,47,47
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3608,3608
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,19,19
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,26,26
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,10,10
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,7,7
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
SENA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,24,24
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,118,118
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,7,7
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,154,154
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,17,17
SORATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,648,648
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,12,12
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,13,13
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,26,26
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,18,18
TARACO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,300,300
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,12,12
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,7,7
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,28,28
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,27,27
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,34,34
TOCO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,15,15
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,6,6
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,11,11
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,37,37
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,238,238
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,127,127
TURCO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,34,34
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,27,27
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,12,12
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,38,38
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,61,61
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,101,101
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,21,21
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,126,126
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,343,343
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,19,19
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,87,87
VINTO,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,208,208
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,2,2
WARNES,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,216,216
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,214,214
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,1,1
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,232,232
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,5,5
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,9,9
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,3,3
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2022-07-01,0,4,4
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,8,8
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,48,48
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,58,58
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,6,6
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,5,5
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,14,14
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,3,3
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,4,4
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,4,4
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
ARANI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,21,21
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,42,42
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,25,25
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,121,121
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,8,8
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,5,5
AYATA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,11,11
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,69,69
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,7,7
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,5,5
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,98,98
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,44,44
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,12,12
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,7,7
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,37,37
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,35,35
CAIROMA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,13,13
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,12,12
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,16,16
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,20,20
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,4,4
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,15,15
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,66,66
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,26,26
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,188,188
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,26,26
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,12,12
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,11,11
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,119,119
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,11,11
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,78,78
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,3,3
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,85,85
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,4,4
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,32,32
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,12,12
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,65,65
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,95,95
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,29,29
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1977,1977
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,3,3
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,145,145
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,12,12
COLLANA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,56,56
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,13,13
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,34,34
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,7,7
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,15,15
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,28,28
COMBAYA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,117,117
COROICO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,74,74
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,5,5
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,28,28
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,314,314
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,38,38
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,18,18
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,3,3
CURVA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,7,7
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,8,8
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2545,2545
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,37,37
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,14,14
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,60,60
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,8,8
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,45,45
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,152,152
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,10,10
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,19,19
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,18,18
GAIOC JATUN AYLLU YURA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,43,43
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,5,5
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,42,42
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,11,11
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,11,11
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,3,3
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,26,26
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,9,9
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
ICLA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,9,9
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,12,12
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1,1
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,18,18
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,29,29
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,18,18
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,76,76
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,306,306
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,1525,1525
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,10,10
LAJA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,28,28
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,3,3
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,184,184
LURIBAY,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,4,4
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,4,4
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,5,5
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,27,27
MECAPACA,vih,no de mujeres embarazadas con prueba rapida,2022-08-01,0,2,2
