,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
ORURO,rabia,no de personas con esquema reducido completo,2016-11-01,58,37,58,37,95
PADILLA,rabia,no de personas con esquema reducido completo,2016-11-01,4,0,4,0,4
PAILON,rabia,no de personas con esquema reducido completo,2016-11-01,2,1,2,1,3
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2016-11-01,3,1,3,1,4
PORTACHUELO,rabia,no de personas con esquema reducido completo,2016-11-01,1,2,1,2,3
PUNA,rabia,no de personas con esquema reducido completo,2016-11-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2016-11-01,11,3,11,3,14
ROBORE,rabia,no de personas con esquema reducido completo,2016-11-01,7,7,7,7,14
SACABA,rabia,no de personas con esquema reducido completo,2016-11-01,4,3,4,3,7
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2016-11-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con esquema reducido completo,2016-11-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2016-11-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,rabia,no de personas con esquema reducido completo,2016-11-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2016-11-01,67,78,67,78,145
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2016-11-01,1,0,1,0,1
SUCRE,rabia,no de personas con esquema reducido completo,2016-11-01,55,42,55,42,97
TARATA,rabia,no de personas con esquema reducido completo,2016-11-01,1,0,1,0,1
TARIJA,rabia,no de personas con esquema reducido completo,2016-11-01,14,20,14,20,34
TEOPONTE,rabia,no de personas con esquema reducido completo,2016-11-01,0,1,0,1,1
TIPUANI,rabia,no de personas con esquema reducido completo,2016-11-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2016-11-01,1,1,1,1,2
TRINIDAD,rabia,no de personas con esquema reducido completo,2016-11-01,5,4,5,4,9
UNCIA,rabia,no de personas con esquema reducido completo,2016-11-01,1,4,1,4,5
UYUNI,rabia,no de personas con esquema reducido completo,2016-11-01,1,0,1,0,1
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2016-11-01,2,2,2,2,4
VIACHA,rabia,no de personas con esquema reducido completo,2016-11-01,2,4,2,4,6
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2016-11-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2016-11-01,3,1,3,1,4
VINTO,rabia,no de personas con esquema reducido completo,2016-11-01,1,0,1,0,1
WARNES,rabia,no de personas con esquema reducido completo,2016-11-01,8,1,8,1,9
ACHACACHI,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
AIQUILE,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
ANTEQUERA,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
ATOCHA,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
BATALLAS,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
BETANZOS,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
CAMIRI,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
CAQUIAVIRI,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
CARANAVI,rabia,no de personas con esquema reducido completo,2016-12-01,4,2,4,2,6
CHALLAPATA,rabia,no de personas con esquema reducido completo,2016-12-01,5,2,5,2,7
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
CLIZA,rabia,no de personas con esquema reducido completo,2016-12-01,1,2,1,2,3
COCHABAMBA,rabia,no de personas con esquema reducido completo,2016-12-01,24,11,24,11,35
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2016-12-01,4,1,4,1,5
COMARAPA,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
COPACABANA,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2016-12-01,3,4,3,4,7
EL ALTO,rabia,no de personas con esquema reducido completo,2016-12-01,50,48,50,48,98
EL CHORO,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
EL TORNO,rabia,no de personas con esquema reducido completo,2016-12-01,23,17,23,17,40
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2016-12-01,3,0,3,0,3
LA ASUNTA,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2016-12-01,3,14,3,14,17
LA PAZ,rabia,no de personas con esquema reducido completo,2016-12-01,77,51,77,51,128
LAJA,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
MAIRANA,rabia,no de personas con esquema reducido completo,2016-12-01,0,1,0,1,1
MIZQUE,rabia,no de personas con esquema reducido completo,2016-12-01,4,1,4,1,5
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2016-12-01,22,5,22,5,27
ORURO,rabia,no de personas con esquema reducido completo,2016-12-01,46,38,46,38,84
PADILLA,rabia,no de personas con esquema reducido completo,2016-12-01,2,3,2,3,5
PAILON,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2016-12-01,2,1,2,1,3
PATACAMAYA,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
POOPO,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
PORCO,rabia,no de personas con esquema reducido completo,2016-12-01,2,0,2,0,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
PUERTO SUAREZ,rabia,no de personas con esquema reducido completo,2016-12-01,2,1,2,1,3
PUNA,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
PUNATA,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2016-12-01,5,6,5,6,11
QUIRUSILLAS,rabia,no de personas con esquema reducido completo,2016-12-01,2,0,2,0,2
SACABA,rabia,no de personas con esquema reducido completo,2016-12-01,2,1,2,1,3
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2016-12-01,1,3,1,3,4
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2016-12-01,109,108,109,108,217
SUCRE,rabia,no de personas con esquema reducido completo,2016-12-01,73,41,73,41,114
TARIJA,rabia,no de personas con esquema reducido completo,2016-12-01,27,14,27,14,41
TIPUANI,rabia,no de personas con esquema reducido completo,2016-12-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2016-12-01,3,1,3,1,4
TRINIDAD,rabia,no de personas con esquema reducido completo,2016-12-01,12,11,12,11,23
UYUNI,rabia,no de personas con esquema reducido completo,2016-12-01,2,0,2,0,2
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2016-12-01,1,1,1,1,2
VIACHA,rabia,no de personas con esquema reducido completo,2016-12-01,3,2,3,2,5
VILLA MONTES,rabia,no de personas con esquema reducido completo,2016-12-01,0,2,0,2,2
VILLAZON,rabia,no de personas con esquema reducido completo,2016-12-01,2,0,2,0,2
WARNES,rabia,no de personas con esquema reducido completo,2016-12-01,5,0,5,0,5
