,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
SORATA,rabia,no de personas con vacuna antirrabica,2016-07-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2016-07-01,47,40,47,40,87
TARATA,rabia,no de personas con vacuna antirrabica,2016-07-01,1,1,1,1,2
TARIJA,rabia,no de personas con vacuna antirrabica,2016-07-01,15,10,15,10,25
TEOPONTE,rabia,no de personas con vacuna antirrabica,2016-07-01,1,0,1,0,1
TIAWANACU,rabia,no de personas con vacuna antirrabica,2016-07-01,1,1,1,1,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2016-07-01,2,4,2,4,6
TRIGAL,rabia,no de personas con vacuna antirrabica,2016-07-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2016-07-01,39,46,39,46,85
TUPIZA,rabia,no de personas con vacuna antirrabica,2016-07-01,5,2,5,2,7
UYUNI,rabia,no de personas con vacuna antirrabica,2016-07-01,2,1,2,1,3
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2016-07-01,3,4,3,4,7
VIACHA,rabia,no de personas con vacuna antirrabica,2016-07-01,5,5,5,5,10
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2016-07-01,2,2,2,2,4
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2016-07-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2016-07-01,67,64,67,64,131
VILLAZON,rabia,no de personas con vacuna antirrabica,2016-07-01,9,9,9,9,18
WARNES,rabia,no de personas con vacuna antirrabica,2016-07-01,8,7,8,7,15
YACUIBA,rabia,no de personas con vacuna antirrabica,2016-07-01,32,25,32,25,57
YAPACANI,rabia,no de personas con vacuna antirrabica,2016-07-01,2,4,2,4,6
ACHACACHI,rabia,no de personas con vacuna antirrabica,2016-08-01,3,0,3,0,3
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2016-08-01,2,1,2,1,3
AIQUILE,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
APOLO,rabia,no de personas con vacuna antirrabica,2016-08-01,1,1,1,1,2
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2016-08-01,4,0,4,0,4
ATOCHA,rabia,no de personas con vacuna antirrabica,2016-08-01,2,0,2,0,2
BATALLAS,rabia,no de personas con vacuna antirrabica,2016-08-01,2,1,2,1,3
CAPINOTA,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
CARACOLLO,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2016-08-01,8,1,8,1,9
CARAPARI,rabia,no de personas con vacuna antirrabica,2016-08-01,4,2,4,2,6
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2016-08-01,5,6,5,6,11
CHUQUIHUTA AYLLU JUCUMANI,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2016-08-01,35,20,35,20,55
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,2,1,2,3
CONCEPCION,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2016-08-01,7,11,7,11,18
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
CURAHUARA DE CARANGAS,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2016-08-01,265,160,265,160,425
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
EL TORNO,rabia,no de personas con vacuna antirrabica,2016-08-01,9,5,9,5,14
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2016-08-01,2,2,2,2,4
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,1,1,1,2
GUANAY,rabia,no de personas con vacuna antirrabica,2016-08-01,2,0,2,0,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2016-08-01,3,1,3,1,4
IXIAMAS,rabia,no de personas con vacuna antirrabica,2016-08-01,1,2,1,2,3
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2016-08-01,23,27,23,27,50
LA PAZ,rabia,no de personas con vacuna antirrabica,2016-08-01,117,95,117,95,212
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
MAPIRI,rabia,no de personas con vacuna antirrabica,2016-08-01,1,1,1,1,2
MINEROS,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
MIZQUE,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2016-08-01,3,0,3,0,3
MONTERO,rabia,no de personas con vacuna antirrabica,2016-08-01,11,9,11,9,20
ORURO,rabia,no de personas con vacuna antirrabica,2016-08-01,34,30,34,30,64
PAILON,rabia,no de personas con vacuna antirrabica,2016-08-01,6,1,6,1,7
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2016-08-01,2,0,2,0,2
PORONGO,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2016-08-01,4,2,4,2,6
POTOSI,rabia,no de personas con vacuna antirrabica,2016-08-01,101,107,101,107,208
PUCARANI,rabia,no de personas con vacuna antirrabica,2016-08-01,1,1,1,1,2
PUERTO ACOSTA,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2016-08-01,1,2,1,2,3
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2016-08-01,3,4,3,4,7
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2016-08-01,1,1,1,1,2
SACABA,rabia,no de personas con vacuna antirrabica,2016-08-01,7,5,7,5,12
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2016-08-01,1,1,1,1,2
SAN BENITO,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2016-08-01,8,1,8,1,9
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2016-08-01,6,2,6,2,8
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-08-01,3,4,3,4,7
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2016-08-01,0,2,0,2,2
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2016-08-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2016-08-01,5,6,5,6,11
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-08-01,1,2,1,2,3
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,5,1,5,6
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2016-08-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2016-08-01,284,238,284,238,522
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2016-08-01,1,3,1,3,4
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2016-08-01,9,4,9,4,13
SORACACHI,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
SUCRE,rabia,no de personas con vacuna antirrabica,2016-08-01,39,31,39,31,70
TARIJA,rabia,no de personas con vacuna antirrabica,2016-08-01,24,19,24,19,43
TIAWANACU,rabia,no de personas con vacuna antirrabica,2016-08-01,0,1,0,1,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2016-08-01,4,5,4,5,9
TOLATA,rabia,no de personas con vacuna antirrabica,2016-08-01,0,2,0,2,2
TOMAVE,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2016-08-01,18,13,18,13,31
TUPIZA,rabia,no de personas con vacuna antirrabica,2016-08-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2016-08-01,0,3,0,3,3
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2016-08-01,5,2,5,2,7
VIACHA,rabia,no de personas con vacuna antirrabica,2016-08-01,8,3,8,3,11
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2016-08-01,3,1,3,1,4
VILLAZON,rabia,no de personas con vacuna antirrabica,2016-08-01,16,6,16,6,22
WARNES,rabia,no de personas con vacuna antirrabica,2016-08-01,5,4,5,4,9
YACUIBA,rabia,no de personas con vacuna antirrabica,2016-08-01,36,19,36,19,55
YAPACANI,rabia,no de personas con vacuna antirrabica,2016-08-01,4,1,4,1,5
ACHACACHI,rabia,no de personas con vacuna antirrabica,2016-09-01,2,1,2,1,3
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,2,1,2,3
AIQUILE,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2016-09-01,3,0,3,0,3
ATOCHA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2016-09-01,2,0,2,0,2
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2016-09-01,0,2,0,2,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
CAQUIAVIRI,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
CARACOLLO,rabia,no de personas con vacuna antirrabica,2016-09-01,1,1,1,1,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2016-09-01,4,3,4,3,7
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2016-09-01,7,5,7,5,12
CLIZA,rabia,no de personas con vacuna antirrabica,2016-09-01,2,1,2,1,3
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2016-09-01,38,20,38,20,58
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,3,1,3,4
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,2,0,2,2
COTOCA,rabia,no de personas con vacuna antirrabica,2016-09-01,13,4,13,4,17
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2016-09-01,222,244,222,244,466
EL TORNO,rabia,no de personas con vacuna antirrabica,2016-09-01,23,9,23,9,32
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2016-09-01,2,1,2,1,3
ESCOMA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2016-09-01,3,0,3,0,3
GUANAY,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2016-09-01,3,3,3,3,6
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2016-09-01,20,20,20,20,40
LA PAZ,rabia,no de personas con vacuna antirrabica,2016-09-01,141,122,141,122,263
MAIRANA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
MAPIRI,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2016-09-01,1,3,1,3,4
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
MONTERO,rabia,no de personas con vacuna antirrabica,2016-09-01,16,9,16,9,25
MOROCHATA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
ORURO,rabia,no de personas con vacuna antirrabica,2016-09-01,73,56,73,56,129
PAILON,rabia,no de personas con vacuna antirrabica,2016-09-01,3,3,3,3,6
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2016-09-01,3,0,3,0,3
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2016-09-01,2,0,2,0,2
PORONGO,rabia,no de personas con vacuna antirrabica,2016-09-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2016-09-01,1,4,1,4,5
POTOSI,rabia,no de personas con vacuna antirrabica,2016-09-01,101,162,101,162,263
PUCARANI,rabia,no de personas con vacuna antirrabica,2016-09-01,1,1,1,1,2
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2016-09-01,2,2,2,2,4
PUNA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,1,1,1,2
PUNATA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2016-09-01,5,4,5,4,9
QUIRUSILLAS,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2016-09-01,3,3,3,3,6
SACACA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2016-09-01,2,0,2,0,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2016-09-01,4,2,4,2,6
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-09-01,1,1,1,1,2
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2016-09-01,15,13,15,13,28
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2016-09-01,2,2,2,2,4
SAN RAMON BENI,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2016-09-01,306,232,306,232,538
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,1,1,1,2
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2016-09-01,2,3,2,3,5
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2016-09-01,0,9,0,9,9
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2016-09-01,0,1,0,1,1
SORACACHI,rabia,no de personas con vacuna antirrabica,2016-09-01,3,0,3,0,3
SUCRE,rabia,no de personas con vacuna antirrabica,2016-09-01,43,39,43,39,82
TARATA,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
TARIJA,rabia,no de personas con vacuna antirrabica,2016-09-01,26,23,26,23,49
TEOPONTE,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
TIAWANACU,rabia,no de personas con vacuna antirrabica,2016-09-01,2,0,2,0,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,2,0,2,2
TOMAVE,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2016-09-01,19,19,19,19,38
TUPIZA,rabia,no de personas con vacuna antirrabica,2016-09-01,0,2,0,2,2
UNCIA,rabia,no de personas con vacuna antirrabica,2016-09-01,5,3,5,3,8
UYUNI,rabia,no de personas con vacuna antirrabica,2016-09-01,1,2,1,2,3
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2016-09-01,7,3,7,3,10
VIACHA,rabia,no de personas con vacuna antirrabica,2016-09-01,7,7,7,7,14
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2016-09-01,4,3,4,3,7
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2016-09-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2016-09-01,9,7,9,7,16
WARNES,rabia,no de personas con vacuna antirrabica,2016-09-01,5,5,5,5,10
YACUIBA,rabia,no de personas con vacuna antirrabica,2016-09-01,4,6,4,6,10
YAPACANI,rabia,no de personas con vacuna antirrabica,2016-09-01,3,0,3,0,3
ACHACACHI,rabia,no de personas con vacuna antirrabica,2016-10-01,2,1,2,1,3
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,3,1,3,4
AIQUILE,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2016-10-01,1,1,1,1,2
ARQUE,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
ATOCHA,rabia,no de personas con vacuna antirrabica,2016-10-01,2,2,2,2,4
BETANZOS,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2016-10-01,4,5,4,5,9
CARAPARI,rabia,no de personas con vacuna antirrabica,2016-10-01,1,4,1,4,5
CARMEN RIVERO TORREZ,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2016-10-01,6,5,6,5,11
CHIMORE,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2016-10-01,1,1,1,1,2
CLIZA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2016-10-01,33,28,33,28,61
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2016-10-01,0,2,0,2,2
COMARAPA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2016-10-01,2,1,2,1,3
COTAGAITA,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2016-10-01,9,2,9,2,11
EL ALTO,rabia,no de personas con vacuna antirrabica,2016-10-01,246,261,246,261,507
EL TORNO,rabia,no de personas con vacuna antirrabica,2016-10-01,18,11,18,11,29
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2016-10-01,0,3,0,3,3
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2016-10-01,2,3,2,3,5
ESCOMA,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
GUANAY,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
HUACHACALLA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2016-10-01,4,0,4,0,4
ICHOCA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2016-10-01,20,18,20,18,38
LA PAZ,rabia,no de personas con vacuna antirrabica,2016-10-01,121,120,121,120,241
LAJA,rabia,no de personas con vacuna antirrabica,2016-10-01,2,0,2,0,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
MAPIRI,rabia,no de personas con vacuna antirrabica,2016-10-01,0,3,0,3,3
MIZQUE,rabia,no de personas con vacuna antirrabica,2016-10-01,3,1,3,1,4
MONTERO,rabia,no de personas con vacuna antirrabica,2016-10-01,21,12,21,12,33
MORO MORO,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
ORURO,rabia,no de personas con vacuna antirrabica,2016-10-01,76,70,76,70,146
PADILLA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,1,1,1,2
PAILON,rabia,no de personas con vacuna antirrabica,2016-10-01,1,2,1,2,3
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2016-10-01,3,1,3,1,4
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2016-10-01,2,1,2,1,3
POTOSI,rabia,no de personas con vacuna antirrabica,2016-10-01,261,282,261,282,543
PUCARANI,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
PUNA,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
PUNATA,rabia,no de personas con vacuna antirrabica,2016-10-01,5,8,5,8,13
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2016-10-01,14,4,14,4,18
SACABA,rabia,no de personas con vacuna antirrabica,2016-10-01,14,2,14,2,16
SAIPINA,rabia,no de personas con vacuna antirrabica,2016-10-01,2,2,2,2,4
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2016-10-01,2,2,2,2,4
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2016-10-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-10-01,0,2,0,2,2
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2016-10-01,0,2,0,2,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2016-10-01,9,15,9,15,24
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2016-10-01,1,2,1,2,3
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2016-10-01,0,2,0,2,2
SAN PEDRO DE BUENA VISTA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2016-10-01,4,3,4,3,7
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2016-10-01,288,293,288,293,581
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2016-10-01,8,1,8,1,9
SHINAOTA,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2016-10-01,2,3,2,3,5
SUCRE,rabia,no de personas con vacuna antirrabica,2016-10-01,53,37,53,37,90
TARIJA,rabia,no de personas con vacuna antirrabica,2016-10-01,26,26,26,26,52
TEOPONTE,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2016-10-01,0,2,0,2,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2016-10-01,3,3,3,3,6
TOMAVE,rabia,no de personas con vacuna antirrabica,2016-10-01,2,0,2,0,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2016-10-01,26,55,26,55,81
UNCIA,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2016-10-01,2,0,2,0,2
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2016-10-01,4,3,4,3,7
VIACHA,rabia,no de personas con vacuna antirrabica,2016-10-01,9,7,9,7,16
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2016-10-01,1,1,1,1,2
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2016-10-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2016-10-01,5,3,5,3,8
VINTO,rabia,no de personas con vacuna antirrabica,2016-10-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2016-10-01,17,14,17,14,31
YACUIBA,rabia,no de personas con vacuna antirrabica,2016-10-01,51,34,51,34,85
YAPACANI,rabia,no de personas con vacuna antirrabica,2016-10-01,0,2,0,2,2
ACHACACHI,rabia,no de personas con vacuna antirrabica,2016-11-01,1,2,1,2,3
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2016-11-01,4,0,4,0,4
AIQUILE,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2016-11-01,2,1,2,1,3
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2016-11-01,2,0,2,0,2
BATALLAS,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
BETANZOS,rabia,no de personas con vacuna antirrabica,2016-11-01,5,0,5,0,5
CABEZAS,rabia,no de personas con vacuna antirrabica,2016-11-01,1,1,1,1,2
CAMIRI,rabia,no de personas con vacuna antirrabica,2016-11-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2016-11-01,7,1,7,1,8
CARAPARI,rabia,no de personas con vacuna antirrabica,2016-11-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2016-11-01,3,6,3,6,9
CLIZA,rabia,no de personas con vacuna antirrabica,2016-11-01,2,4,2,4,6
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2016-11-01,38,23,38,23,61
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2016-11-01,2,1,2,1,3
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2016-11-01,1,1,1,1,2
