municipality,group,variable,month,Nº de actividades realizadas con participación de la comunidad,TOTAL
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,41,41
VINTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,20,20
VITICHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,26,26
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,9,9
WARNES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,25,25
YACO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,48,48
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,24,24
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,12,12
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,3,3
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,47,47
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-05-01,37,37
ACACIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,14,14
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,19,19
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,24,24
ALALAY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
ALCALA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,28,28
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
APOLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
ARQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,23,23
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,13,13
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,40,40
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,40,40
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,90,90
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,21,21
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,32,32
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,35,35
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,28,28
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,45,45
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,24,24
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,13,13
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,20,20
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,37,37
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,176,176
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,10,10
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,14,14
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
CHUMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,15,15
CLIZA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,20,20
COBIJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,24,24
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,20,20
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,61,61
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,10,10
COLLANA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,73,73
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,17,17
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,20,20
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,57,57
COTOCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
CUEVO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,56,56
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,97,97
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,5,5
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,15,15
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,54,54
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,22,22
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,97,97
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,19,19
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
GUANAY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,23,23
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,49,49
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,18,18
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,21,21
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,35,35
HUARINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,17,17
ICLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,38,38
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,14,14
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,26,26
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,13,13
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,11,11
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,6,6
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,173,173
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,5,5
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
LAJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,11,11
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
LLICA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
LORETO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,11,11
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,16,16
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,34,34
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,48,48
MONTERO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,90,90
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,24,24
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,71,71
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,10,10
ORURO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,137,137
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,33,33
PADILLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,54,54
PAILON,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,11,11
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,13,13
POCOATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,35,35
POCONA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,19,19
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,8,8
POOPO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
POROMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,71,71
PORONGO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,5,5
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,81,81
PRESTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,46,46
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,26,26
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,37,37
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
PUERTO SILES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,63,63
PUNA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,66,66
PUNATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,18,18
QUIME,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,79,79
REYES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,15,15
ROBORE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,6,6
SABAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,5,5
SACABA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,71,71
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,77,77
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,24,24
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,18,18
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,41,41
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,33,33
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,7,7
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,19,19
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,236,236
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,21,21
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,101,101
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,121,121
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,11,11
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,308,308
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,36,36
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,9,9
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,109,109
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,4,4
SICAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,17,17
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,30,30
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,22,22
SORATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,6,6
SUCRE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,129,129
TACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,10,10
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,41,41
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,36,36
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,22,22
TARATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,12,12
TARIJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,121,121
TARVITA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,48,48
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,3,3
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2015-06-01,35,35
