municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,197,197
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,90,90
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,11,11
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,896,896
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,55,55
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,50,50
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,42,42
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,40,40
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,243,243
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,34,34
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,24,24
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,7,7
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,190,190
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,13,13
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,12,12
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,59,59
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,101,101
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,371,371
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,9,9
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,29,29
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,90,90
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,11,11
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,2,2
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,11,11
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,2415,2415
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,134,134
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,187,187
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,70,70
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,40,40
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,10,10
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,25,25
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,31,31
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,50,50
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,60,60
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,261,261
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,55,55
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,44,44
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,40,40
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,307,307
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,99,99
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,62,62
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,894,894
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,144,144
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,55,55
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,57,57
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,5,5
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,48,48
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,59,59
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,117,117
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,111,111
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1005,1005
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1317,1317
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,34,34
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,192,192
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,10,10
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,10,10
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,78,78
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,40,40
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,19,19
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,148,148
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,55,55
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,48,48
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,67,67
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,103,103
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,84,84
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,54,54
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,45,45
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,28,28
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,320,320
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,55,55
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,10,10
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,10,10
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,236,236
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,513,513
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,22,22
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1468,1468
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,7,7
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,17,17
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,48,48
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,241,241
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,200,200
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,20,20
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,3588,3588
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,48,48
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,149,149
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,20,20
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,21,21
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,128,128
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,108,108
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,245,245
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,223,223
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,6,6
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,2827,2827
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,51,51
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,48,48
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,412,412
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,13,13
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,110,110
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,2089,2089
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,312,312
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,18,18
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,114,114
TIPUANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,71,71
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,3,3
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,16,16
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,108,108
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,120,120
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,6,6
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,86,86
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,50,50
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,57,57
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,39,39
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,125,125
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,400,400
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,20,20
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,35,35
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,5,5
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,2,2
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,4,4
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,134,134
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,18,18
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,46,46
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,71,71
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,110,110
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,265,265
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,72,72
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,81,81
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,194,194
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,243,243
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,9,9
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,204,204
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,50,50
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,71,71
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,122,122
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,1335,1335
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,212,212
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-07-01,202,202
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,2,2
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,77,77
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,60,60
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,20,20
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,36,36
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,8,8
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,13,13
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,58,58
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,25,25
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,51,51
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,66,66
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,54,54
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,7,7
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,40,40
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,179,179
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,21,21
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,70,70
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,4,4
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,22,22
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,8,8
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,151,151
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,32,32
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,166,166
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,281,281
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,82,82
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,19,19
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,74,74
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,233,233
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,455,455
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,26,26
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,57,57
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,31,31
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,164,164
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,220,220
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,9,9
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,73,73
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,20,20
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,19,19
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,77,77
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,13,13
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,24,24
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,69,69
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,256,256
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,42,42
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,97,97
COIPASA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,10,10
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,100,100
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,4,4
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,106,106
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,23,23
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,123,123
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,58,58
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,100,100
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,21,21
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,13,13
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,5,5
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,205,205
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,15,15
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,120,120
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,274,274
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,3966,3966
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,88,88
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,10,10
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,35,35
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,969,969
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,65,65
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,62,62
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,12,12
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,21,21
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,25,25
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,15,15
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,6,6
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,33,33
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,253,253
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,162,162
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,61,61
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,31,31
HUATAJATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,26,26
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,110,110
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,169,169
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,9,9
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,23,23
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,929,929
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,27,27
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,8,8
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,26,26
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,46,46
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,195,195
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,63,63
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1,1
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,30,30
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,14,14
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,235,235
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,48,48
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,101,101
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,330,330
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,28,28
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,90,90
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,11,11
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,8,8
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1618,1618
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,107,107
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,586,586
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,65,65
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,30,30
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,60,60
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,51,51
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,51,51
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,205,205
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,38,38
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,28,28
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,127,127
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,320,320
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,95,95
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,95,95
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,1271,1271
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,185,185
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-08-01,60,60
