municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,25,25
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,10,10
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,16,16
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,13,13
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,143,143
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,33,33
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,20,20
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,19,19
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,25,25
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,44,44
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,7,7
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,20,20
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,288,288
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,34,34
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,56,56
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,165,165
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,57,57
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,19,19
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,19,19
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,13,13
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,39,39
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,6,6
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,34,34
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,11,11
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,247,247
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,178,178
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,6,6
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,24,24
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,10,10
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,20,20
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,21,21
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,43,43
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,125,125
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,11,11
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,6,6
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,17,17
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,713,713
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,12,12
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,47,47
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,15,15
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,6,6
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,26,26
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,17,17
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,28,28
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,27,27
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,16,16
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,41,41
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,100,100
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,40,40
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,101,101
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,85,85
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,11,11
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,10,10
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,14,14
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,7,7
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,17,17
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,22,22
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,18,18
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,7,7
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,18,18
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,29,29
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,43,43
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,10,10
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,146,146
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,21,21
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,638,638
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,6,6
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,6,6
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,20,20
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,24,24
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,8,8
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,93,93
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,24,24
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,79,79
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,10,10
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,24,24
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,17,17
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,741,741
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,68,68
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,9,9
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,73,73
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,28,28
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,11,11
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,30,30
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,18,18
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,79,79
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,54,54
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,37,37
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,30,30
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,51,51
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,25,25
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,65,65
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,35,35
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,7,7
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,16,16
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,151,151
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,34,34
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,192,192
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,23,23
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,24,24
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-07-01,35,35
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,9,9
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,9,9
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,15,15
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,5,5
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,33,33
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,27,27
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,26,26
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,8,8
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,10,10
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,37,37
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,9,9
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,16,16
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,48,48
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,34,34
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,23,23
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,7,7
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,22,22
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,39,39
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,11,11
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,22,22
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,44,44
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,17,17
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,9,9
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,5,5
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,40,40
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,9,9
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,12,12
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,13,13
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,12,12
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,115,115
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,16,16
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,30,30
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,13,13
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,10,10
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,30,30
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,44,44
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,48,48
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,3,3
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,16,16
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,23,23
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,512,512
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,40,40
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,47,47
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,34,34
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,577,577
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,17,17
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,77,77
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,26,26
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,8,8
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,6,6
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,11,11
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,5,5
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,9,9
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,28,28
HUARACAJE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,9,9
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,44,44
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-08-01,4,4
