municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,856,856
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,86,86
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,167,167
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,51,51
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,18,18
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,70,70
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,9,9
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,24,24
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,82,82
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,219,219
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,35,35
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,155,155
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,74,74
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,14,14
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,148,148
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,89,89
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,412,412
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,110,110
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,5,5
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,25,25
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,64,64
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,565,565
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,60,60
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,3,3
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,63,63
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,113,113
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,75,75
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,395,395
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,11,11
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,44,44
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,27,27
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,20,20
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,145,145
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,12,12
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,16,16
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,95,95
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,166,166
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,6,6
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,105,105
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,398,398
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,387,387
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,74,74
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,22,22
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,7,7
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,94,94
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,3523,3523
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,359,359
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,391,391
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,66,66
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,20,20
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,62,62
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,30,30
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,197,197
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,47,47
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,86,86
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,278,278
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,80,80
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,41,41
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,34,34
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,30,30
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,563,563
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,35,35
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,76,76
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,473,473
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,284,284
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,57,57
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,55,55
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,60,60
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,5,5
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,383,383
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,200,200
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,225,225
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,112,112
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,1002,1002
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,1072,1072
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,92,92
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,34,34
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,581,581
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,18,18
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,24,24
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,409,409
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,32,32
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,102,102
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,118,118
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,339,339
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,55,55
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,61,61
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,122,122
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,7,7
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,129,129
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,233,233
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,90,90
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,26,26
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,660,660
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,207,207
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,15,15
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,18,18
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,33,33
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,225,225
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,598,598
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,12,12
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,133,133
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,1744,1744
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,20,20
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,4,4
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,91,91
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,376,376
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,232,232
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,20,20
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,14,14
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,2651,2651
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,110,110
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,168,168
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,64,64
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,68,68
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,45,45
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,120,120
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,171,171
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,145,145
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,284,284
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,225,225
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,157,157
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,60,60
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,3649,3649
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,47,47
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,58,58
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,227,227
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,557,557
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,8,8
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,103,103
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,2357,2357
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,337,337
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,58,58
TIAWANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,6,6
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,148,148
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,62,62
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,303,303
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,37,37
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,115,115
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,165,165
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,26,26
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,178,178
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,140,140
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,47,47
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,68,68
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,220,220
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,517,517
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,28,28
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,34,34
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,30,30
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,134,134
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,20,20
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,63,63
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,165,165
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,140,140
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,48,48
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,17,17
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,46,46
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,225,225
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,140,140
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,365,365
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,261,261
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,77,77
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,598,598
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,260,260
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,126,126
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,20,20
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,186,186
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,25,25
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,1005,1005
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,282,282
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,1312,1312
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,207,207
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,8,8
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-07-01,196,196
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,50,50
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,103,103
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,97,97
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,139,139
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,84,84
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,279,279
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,201,201
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,50,50
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,50,50
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,13,13
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,50,50
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,13,13
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,179,179
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,10,10
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,62,62
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,169,169
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,3,3
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,8,8
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,16,16
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,175,175
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,40,40
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,65,65
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,3,3
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,27,27
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,29,29
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,338,338
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,61,61
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,146,146
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,257,257
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,232,232
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,25,25
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,192,192
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,6,6
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,15,15
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,78,78
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,240,240
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,513,513
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,31,31
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,66,66
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,6,6
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,62,62
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,433,433
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,13,13
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,58,58
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,17,17
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,47,47
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,65,65
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,32,32
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,150,150
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,428,428
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,57,57
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,137,137
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,268,268
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,31,31
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,320,320
COIPASA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,9,9
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,65,65
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,86,86
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,118,118
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,127,127
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,4,4
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,10,10
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,138,138
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,51,51
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,119,119
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,30,30
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,140,140
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,512,512
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,38,38
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,13,13
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,387,387
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,24,24
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,130,130
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,345,345
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,61,61
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,71,71
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,8,8
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,4244,4244
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,97,97
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,31,31
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,139,139
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,1036,1036
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,85,85
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,180,180
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,75,75
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,19,19
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,10,10
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,24,24
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,15,15
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-08-01,29,29
