,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,1,0,1,0,8,1,3,0,0,0,14
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,3,1,3,0,0,0,0,0,7
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,1,0,2,0,0,0,0,0,3
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,3,0,10,2,3,0,0,0,18
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,4,0,2,0,4,0,0,0,10
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,2,0,3,0,0,0,0,0,5
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,1,0,6,0,31,1,7,0,0,0,46
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,0,1,0,0,3
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,0,0,0,0,2
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,2,0,14,1,1,0,0,0,18
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,2,0,3,1,1,0,0,0,7
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,1,0,1,0,0,0,0,0,2
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,15,0,47,3,11,0,0,0,76
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,1,0,1,0,0,0,0,0,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,2,0,5,0,11,0,0,0,18
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,4,0,31,3,5,1,0,0,44
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,1,0,2,0,1,0,0,0,4
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,1,0,0,0,0,0,0,0,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,1,0,17,5,38,7,11,0,0,0,79
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,0,0,0,1,1,0,0,0,2
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,18,0,44,4,10,1,0,0,77
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,1,0,2,0,0,0,0,0,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,5,0,19,1,5,0,0,0,30
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,2,0,1,1,1,1,0,0,6
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,2,0,1,0,0,0,0,0,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,1,0,0,0,0,0,0,0,1
YUNGUYO DE LITORAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,0,0,0,1,0,0,0,0,1
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,4,0,0,0,6
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,12,0,15,0,5,1,0,0,33
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,0,2,1,4,0,0,8
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,10,0,12,7,3,0,0,0,32
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,1,1,1,0,0,4
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,6,1,1,0,0,0,9
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,1,3,0,0,0,0,5
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,4,4,1,0,0,0,10
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,1,0,1,0,0,0,4
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,2,0,2,0,0,0,6
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,2,2,0,0,0,6
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,6,0,1,0,0,0,9
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,4,1,4,0,0,0,11
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,0,0,0,0,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,0,0,3,0,0,0,0,0,4
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,5,0,0,0,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,2,0,3,1,1,0,0,0,8
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,1,1,1,0,0,0,5
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,8,0,1,0,0,0,9
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,1,0,0,0,0,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,4,0,9,0,2,0,0,0,15
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,8,3,6,0,0,0,19
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,1,1,0,0,0,4
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,0,0,1,1,0,0,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,2,1,0,0,0,0,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,1,9,0,1,0,0,0,14
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,2,0,1,0,0,0,4
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,2,0,0,0,0,0,3
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,2,0,0,0,3
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,1,0,0,2
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,1,2,0,0,0,0,0,5
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,1,19,2,2,0,0,0,27
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,2,0,4,0,5,0,1,0,0,0,12
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,1,2,1,0,0,6
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,4,1,0,0,0,0,7
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,3,0,6,1,5,0,0,0,16
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,11,1,1,0,0,0,14
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,3,0,0,5
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,4,0,0,0,0,0,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,8,1,9,2,2,1,0,0,23
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,2,0,0,0,0,0,3
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,5,0,22,1,7,0,0,0,35
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,1,1,1,1,0,0,5
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,8,2,1,0,0,0,13
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,2,0,4,0,0,0,8
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,0,1,0,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,1,2,0,0,1,0,0,6
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,1,0,1,0,0,0,3
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,2,0,3,0,0,0,0,0,6
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,8,1,27,0,5,0,0,0,41
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,3,5,2,1,0,0,14
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,103,0,706,9,191,0,1,0,1011
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,2,1,18,1,97,4,16,2,0,0,141
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,0,0,0,0,2
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,3,0,1,0,0,0,4
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,5,0,1,0,0,0,8
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,0,0,0,0,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,6,1,3,0,0,0,10
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,3,0,1,0,0,0,4
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,0,8,0,2,0,0,12
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,2,0,0,0,0,0,4
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,4,1,3,1,1,0,0,0,11
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,4,0,3,0,2,0,0,0,9
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,9,0,3,0,0,0,13
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,1,0,0,0,2
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,1,1,3,0,1,0,0,0,7
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,9,0,14,0,1,0,0,0,24
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,1,7,3,3,0,0,0,17
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,1,1,2,0,0,0,5
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,0,1,2,0,0,0,6
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,0,0,1,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,3,3,136,10,653,51,186,15,5,0,1062
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,0,1,0,0,0,0,1
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,0,0,0,0,1
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,3,0,4,0,13,0,7,0,0,0,27
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,0,0,0,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,1,2,0,0,0,0,0,4
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,6,0,8,0,2,1,0,0,17
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,3,0,0,0,0,0,3
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,1,0,0,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,0,0,0,1,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,3,0,0,1,0,0,6
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,0,0,0,0,0,0,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,1,7,2,1,0,0,0,14
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,5,0,1,1,0,0,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,0,0,0,0,0,0,1
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,1,0,0,0,3
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,8,0,9,24,0,5,0,0,47
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,2,5,1,0,0,0,0,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,1,0,0,0,0,0,2
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,1,0,0,0,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,5,0,4,0,0,0,12
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,3,0,0,0,0,0,6
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,1,0,0,0,3
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,1,0,1,1,0,0,5
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,1,0,0,0,0,2
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,5,0,0,0,0,0,6
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,0,0,0,0,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,3,1,3,3,0,0,0,0,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,3,2,2,1,0,0,9
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,4,0,2,0,0,0,6
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,12,0,19,2,2,0,0,0,35
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,21,0,49,0,5,0,0,0,75
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,3,0,69,3,398,1,221,0,0,0,695
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,3,1,0,0,0,0,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,2,0,3,0,4,0,1,0,0,0,10
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,21,0,6,0,0,0,30
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,1,0,0,0,3
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,0,0,0,0,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,0,1,0,0,0,0,1
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,1,1,0,0,0,0,0,3
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,6,0,0,0,0,0,8
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,5,0,2,0,0,0,9
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,1,0,0,0,0,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,0,0,0,2
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,2,2,0,0,0,0,5
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,3,1,2,1,0,0,0,10
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,6,0,3,0,7,0,0,0,16
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,1,1,0,0,3
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,2,0,0,0,0,0,5
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,2,0,7,1,41,4,8,1,0,0,64
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,4,0,2,0,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,0,0,1,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,3,0,0,0,0,0,4
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,1,0,0,0,0,0,0,2
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,2,0,0,0,4
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,2,1,32,0,198,3,140,1,0,0,377
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,1,1,0,0,0,3
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,7,5,14,10,4,2,0,0,42
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,5,1,3,0,0,0,11
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,1,0,0,0,0,0,3
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,1,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,3,0,0,0,0,0,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,1,0,0,2
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,11,0,2,0,0,0,15
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,0,1,0,0,0,0,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,1,0,0,0,3
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,2,4,0,2,0,0,9
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,1,0,1,0,0,0,5
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,5,0,4,1,0,0,0,0,10
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,0,0,0,0,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,0,0,0,0,2
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,1,2,0,2,0,0,0,0,0,5
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,6,0,0,1,0,0,7
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,2,0,1,0,0,0,4
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,28,4,117,1,10,2,0,0,162
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,6,1,5,1,2,0,0,0,15
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,4,1,0,0,0,0,6
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,1,0,0,1,0,0,3
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,1,0,0,0,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,7,0,14,0,4,0,0,0,25
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,3,2,0,0,0,0,5
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,4,0,20,0,3,0,0,0,27
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,3,0,17,0,27,1,6,1,0,0,55
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,3,0,2,1,0,0,0,0,6
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,2,0,13,0,5,0,0,0,20
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,1,0,0,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,20,3,74,2,18,1,0,0,118
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,2,0,0,0,0,0,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,1,2,1,3,1,0,0,8
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,1,0,0,5,0,2,0,0,0,8
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,21,0,49,0,7,0,0,0,77
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,4,0,7,0,1,0,0,0,12
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,22,0,0,0,0,0,22
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2016-07-01,1,0,30,0,66,3,26,2,0,0,128
