,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,1,0,11,0,43,2,3,1,0,0,61
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,4,0,7,0,4,0,0,0,15
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,5,0,10,1,2,0,0,0,18
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,18,0,47,0,10,0,0,0,75
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,3,0,2,3,0,0,0,0,8
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,1,0,5,0,8,1,4,2,0,0,21
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,20,0,38,1,9,0,0,0,68
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,1,0,0,0,0,0,0,0,1
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,7,0,8,0,1,0,0,0,16
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,6,0,7,0,0,1,0,0,14
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,31,0,99,3,14,0,0,0,147
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,3,1,3,2,0,3,0,0,12
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,11,0,41,1,7,0,0,0,60
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,21,1,56,5,13,1,0,0,97
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,1,0,1,0,0,0,0,0,2
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,0,0,1,0,1,0,0,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,3,0,40,1,115,0,12,0,0,0,171
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,2,0,2,6,0,0,0,0,10
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,2,0,41,2,120,4,17,1,0,0,187
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,0,0,4,0,0,0,0,0,4
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,0,0,4,0,0,0,0,0,4
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,24,1,82,11,2,0,0,0,120
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,2,0,7,1,2,0,0,0,12
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,0,0,7,0,0,0,0,0,7
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,0,0,2,1,3,1,0,0,0,0,7
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-05-01,1,0,1,0,4,1,0,0,0,0,7
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,0,2,1,5,0,1,0,0,0,11
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,11,0,22,1,2,0,0,0,36
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,1,10,10,0,2,0,0,27
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,8,0,16,3,3,0,0,0,30
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,0,0,0,1,0,0,2
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,4,0,0,0,0,0,6
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,7,0,0,0,0,0,9
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,5,1,0,0,0,0,7
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,1,1,0,0,0,0,0,4
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,3,1,0,0,0,0,5
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,4,4,2,1,0,0,14
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,12,2,0,1,0,0,18
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,1,0,2,0,0,0,0,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,21,0,1,0,0,0,25
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,10,1,17,3,2,0,0,0,33
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,2,0,7,0,2,0,0,0,12
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,0,12,0,33,0,5,0,0,0,52
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,3,0,2,0,0,0,9
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,3,0,0,0,0,0,3
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,5,0,1,0,0,0,8
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,2,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,5,1,4,0,0,0,14
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,3,7,4,1,1,0,0,20
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,1,12,0,3,0,0,0,18
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,2,0,1,0,0,0,6
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,0,0,0,0,0,0,0,0,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,4,0,0,0,0,0,5
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,9,0,35,1,5,0,0,0,51
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,6,0,16,3,6,2,0,0,33
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,1,3,0,1,0,0,0,8
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,0,0,0,0,0,0,0,0,1
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,5,0,1,0,0,0,7
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,0,4,0,19,1,1,0,0,0,27
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,16,0,29,1,1,0,0,0,48
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,8,1,1,0,0,0,11
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,5,0,0,0,0,0,6
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,6,0,16,0,0,0,0,0,22
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,2,0,1,0,1,0,0,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,8,1,0,0,0,0,9
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,17,0,2,0,0,0,22
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,13,0,52,2,6,0,0,0,73
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,9,0,18,0,7,0,0,0,34
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,2,0,2,0,0,0,5
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,5,0,17,0,2,0,0,0,24
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,3,2,60,0,15,0,0,0,81
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,18,0,5,0,0,0,27
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,3,0,2,3,4,2,0,0,15
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,8,0,0,1,0,0,11
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,2,0,0,0,0,0,3
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,8,2,31,3,6,1,0,0,51
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,4,0,0,0,0,0,7
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,7,0,30,0,5,0,0,0,43
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,1,3,4,2,1,0,0,15
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,7,0,18,0,3,0,0,0,28
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,2,0,0,0,0,0,3
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,0,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,1,0,0,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,9,0,37,0,7,0,0,0,54
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,2,0,2,0,0,0,5
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,1,8,3,0,0,0,0,12
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,1,1,1,2,3,0,0,10
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,6,0,13,0,7,0,0,0,27
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,0,29,2,106,0,9,0,0,0,148
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,1,6,6,4,0,0,0,21
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,7,0,214,1,1238,15,209,0,0,0,1684
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,0,20,2,119,6,27,1,0,0,177
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,11,1,0,1,0,0,16
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,8,0,21,0,3,0,0,0,33
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,5,0,0,0,0,0,7
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,1,9,3,24,6,7,0,0,0,50
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,4,0,0,0,0,0,6
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,6,1,1,1,0,0,13
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,0,0,0,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,9,0,22,0,7,1,0,0,39
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,6,0,17,0,1,0,0,0,25
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,0,0,2,0,2,0,0,0,5
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,9,0,16,0,4,0,0,0,29
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,0,1,0,0,0,0,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,5,0,33,0,0,0,0,0,38
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,3,0,1,0,0,0,5
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,10,3,3,0,0,0,20
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,4,0,30,0,85,0,11,0,0,0,130
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,12,1,21,3,4,0,0,0,41
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,1,0,0,0,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,2,1,1,0,0,0,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,1,11,0,4,0,0,0,18
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,1,0,1,0,0,0,3
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,1,4,3,1,0,0,0,9
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,5,0,0,0,0,0,5
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,30,0,225,34,1229,144,294,27,0,0,1983
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,0,1,0,0,0,0,3
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,1,5,0,2,0,0,0,12
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,1,1,0,13,0,2,0,0,0,17
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,9,0,33,0,56,1,23,0,0,0,122
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,3,0,0,0,0,0,5
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,6,0,14,0,1,1,0,0,22
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,18,0,52,0,4,1,0,0,76
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,9,0,0,0,0,0,11
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,3,0,0,0,0,0,5
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,2,2,1,0,0,0,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,7,0,15,0,2,0,0,0,24
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,2,0,7,0,1,0,0,0,11
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,1,7,0,13,2,2,2,0,0,29
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,7,0,1,1,0,0,10
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,6,0,18,1,1,0,0,0,26
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,1,5,0,1,0,0,0,8
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,0,23,0,65,0,7,0,0,0,97
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,5,0,12,1,7,2,0,0,28
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,4,0,7,0,1,1,0,0,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,1,1,0,1,0,0,0,4
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,0,0,1,0,0,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,27,0,2,1,0,0,33
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,5,0,0,0,0,0,7
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,1,0,0,0,2
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,1,0,0,0,2
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,1,0,0,0,0,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,1,2,0,1,0,0,0,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,5,0,3,0,2,0,0,0,10
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,3,5,2,2,0,0,15
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,3,2,0,0,0,0,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,14,0,0,0,0,0,18
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,6,0,9,2,1,0,0,0,19
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,5,0,6,0,2,0,0,0,13
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,16,1,48,2,15,0,0,0,82
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,34,2,128,13,17,3,0,0,198
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,6,0,139,0,1027,2,310,1,1,0,1486
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,3,1,0,0,0,0,7
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,11,0,1,0,0,0,15
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,1,0,1,0,1,0,0,4
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,16,0,50,0,9,0,0,0,75
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,5,0,0,0,0,0,6
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,1,0,0,0,0,0,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,4,1,6,0,0,0,0,0,12
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,2,0,0,0,3
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,6,0,1,0,0,0,8
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,9,0,15,0,1,0,0,0,25
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,6,0,16,0,1,0,0,0,24
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,1,2,1,1,0,0,0,5
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,7,1,16,1,4,0,0,0,29
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,11,2,1,1,0,0,16
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,8,0,39,1,3,0,0,0,51
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,17,1,31,0,2,1,0,0,53
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,6,0,1,0,0,0,10
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,0,0,6,2,1,1,0,0,11
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,7,0,32,1,5,0,0,0,45
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,5,0,66,1,165,5,30,3,0,0,275
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,1,0,0,0,0,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,1,6,1,3,0,0,0,14
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,1,0,1,0,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,2,0,0,0,0,0,4
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,1,14,4,2,2,0,0,24
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,6,0,5,0,1,0,0,0,12
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,1,5,1,0,0,0,0,11
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,6,0,113,0,649,15,104,2,0,0,889
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,13,0,3,0,0,0,20
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,13,0,2,0,0,0,17
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,5,0,17,0,24,5,1,0,0,0,52
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,2,0,5,0,0,0,0,0,7
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,13,0,53,2,8,0,0,0,77
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,3,0,3,0,1,0,0,0,8
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,1,1,0,0,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,11,0,40,0,10,0,0,0,61
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,5,0,5,0,0,0,0,0,11
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,1,0,6,0,0,0,0,0,7
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,7,0,10,4,4,3,0,0,28
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,5,0,7,1,1,0,0,0,14
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,2,0,3,1,11,0,1,0,0,0,18
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,2,0,4,0,0,0,6
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,4,0,9,0,0,0,0,0,13
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,3,0,7,2,6,0,0,0,18
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,1,0,11,1,0,0,0,0,14
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,12,0,33,0,5,0,0,0,50
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,1,0,2,0,3,0,1,0,0,0,7
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,0,0,2,1,0,0,0,0,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2016-06-01,0,0,63,3,333,8,74,0,0,0,481
