,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SAN JAVIER(BNI),consultas prenatales,repetidas,2016-07-01,0,0,4,0,4,1,0,0,0,0,9
SAN JAVIER(STC),consultas prenatales,repetidas,2016-07-01,0,0,31,0,80,0,5,0,0,0,116
SAN JOAQUIN,consultas prenatales,repetidas,2016-07-01,2,0,9,0,12,0,3,0,0,0,26
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2016-07-01,0,0,13,0,39,0,10,0,0,0,62
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2016-07-01,2,0,10,3,19,1,5,0,0,0,40
SAN JULIAN,consultas prenatales,repetidas,2016-07-01,0,0,73,0,216,6,22,0,0,0,317
SAN LORENZO(PND),consultas prenatales,repetidas,2016-07-01,3,0,11,0,13,1,2,0,0,0,30
SAN LORENZO(TJA),consultas prenatales,repetidas,2016-07-01,0,0,46,1,92,4,13,3,0,0,159
SAN LUCAS,consultas prenatales,repetidas,2016-07-01,0,1,35,6,79,37,30,11,0,0,199
SAN MATIAS,consultas prenatales,repetidas,2016-07-01,0,0,20,0,58,0,13,0,0,0,91
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2016-07-01,0,2,17,1,38,2,14,1,0,0,75
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2016-07-01,0,0,4,0,4,0,0,0,0,0,8
SAN PEDRO,consultas prenatales,repetidas,2016-07-01,1,0,21,1,67,0,9,0,0,0,99
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2016-07-01,3,0,19,6,82,17,21,11,0,0,159
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2016-07-01,0,0,8,0,22,0,3,0,0,0,33
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2016-07-01,0,0,0,0,0,1,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2016-07-01,0,0,1,0,15,0,5,2,0,0,23
SAN PEDRO(PND),consultas prenatales,repetidas,2016-07-01,0,0,1,2,1,2,0,0,0,0,6
SAN RAFAEL,consultas prenatales,repetidas,2016-07-01,0,0,8,0,24,0,5,0,0,0,37
SAN RAMON BENI,consultas prenatales,repetidas,2016-07-01,5,0,13,0,17,0,1,0,0,0,36
SAN RAMON SCZ,consultas prenatales,repetidas,2016-07-01,0,0,17,0,37,0,6,0,0,0,60
SANTA ANA,consultas prenatales,repetidas,2016-07-01,4,0,33,0,66,0,13,0,0,0,116
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2016-07-01,140,0,2107,34,7624,95,1059,37,12,0,11108
SANTA ROSA,consultas prenatales,repetidas,2016-07-01,0,0,20,0,35,0,5,0,0,0,60
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2016-07-01,4,0,26,0,54,0,13,0,0,0,97
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2016-07-01,0,0,6,0,5,0,0,0,0,0,11
SANTIAGO DE HUARI,consultas prenatales,repetidas,2016-07-01,0,0,8,1,20,0,4,1,0,0,34
SANTIAGO DE HUATA,consultas prenatales,repetidas,2016-07-01,0,0,5,3,8,2,2,0,0,0,20
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2016-07-01,0,0,1,0,12,0,6,0,0,0,19
SANTIVAÑES,consultas prenatales,repetidas,2016-07-01,0,0,12,0,23,0,5,0,0,0,40
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2016-07-01,0,0,3,1,6,3,6,1,0,0,20
SAPAHAQUI,consultas prenatales,repetidas,2016-07-01,0,0,6,1,21,1,8,0,0,0,37
SENA,consultas prenatales,repetidas,2016-07-01,3,0,9,0,23,0,4,0,0,0,39
SHINAOTA,consultas prenatales,repetidas,2016-07-01,6,0,82,0,168,0,22,0,0,0,278
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2016-07-01,2,0,33,1,59,1,9,0,0,0,105
SICAYA,consultas prenatales,repetidas,2016-07-01,0,0,9,2,13,0,4,0,0,0,28
SIPE SIPE,consultas prenatales,repetidas,2016-07-01,2,0,131,0,375,5,45,3,1,0,562
SOPACHUY,consultas prenatales,repetidas,2016-07-01,1,0,6,2,13,4,1,2,0,0,29
SORACACHI,consultas prenatales,repetidas,2016-07-01,0,0,8,5,25,2,8,1,0,0,49
SORATA,consultas prenatales,repetidas,2016-07-01,0,0,25,3,69,4,13,0,0,0,114
SUCRE,consultas prenatales,repetidas,2016-07-01,12,24,482,8,2097,12,505,2,0,0,3142
TACACHI,consultas prenatales,repetidas,2016-07-01,0,0,1,0,1,0,3,0,0,0,5
TACACOMA,consultas prenatales,repetidas,2016-07-01,0,0,2,0,8,0,1,0,0,0,11
TACOBAMBA,consultas prenatales,repetidas,2016-07-01,0,0,4,3,13,11,7,2,0,1,41
TACOPAYA,consultas prenatales,repetidas,2016-07-01,0,0,11,1,22,1,10,2,0,0,47
TAHUA,consultas prenatales,repetidas,2016-07-01,0,0,1,0,4,2,0,0,0,0,7
TAPACARI,consultas prenatales,repetidas,2016-07-01,1,0,24,1,72,9,22,2,0,0,131
TARABUCO,consultas prenatales,repetidas,2016-07-01,1,0,21,3,38,7,12,4,0,0,86
TARACO,consultas prenatales,repetidas,2016-07-01,1,0,2,0,8,0,2,0,0,0,13
TARATA,consultas prenatales,repetidas,2016-07-01,0,0,10,2,36,4,7,1,0,0,60
TARIJA,consultas prenatales,repetidas,2016-07-01,6,0,284,11,1463,49,322,10,0,0,2145
TARVITA,consultas prenatales,repetidas,2016-07-01,0,0,23,2,35,11,15,5,0,0,91
TEOPONTE,consultas prenatales,repetidas,2016-07-01,0,0,10,1,45,1,7,0,0,0,64
TIAWANACU,consultas prenatales,repetidas,2016-07-01,0,0,14,2,49,0,6,0,0,0,71
TINGUIPAYA,consultas prenatales,repetidas,2016-07-01,0,0,7,8,28,24,17,6,0,0,90
TIPUANI,consultas prenatales,repetidas,2016-07-01,0,0,12,3,44,3,3,0,0,0,65
TIQUIPAYA,consultas prenatales,repetidas,2016-07-01,3,1,86,11,345,16,49,1,0,0,512
TIRAQUE (CBBA),consultas prenatales,repetidas,2016-07-01,0,0,30,0,67,2,18,2,0,0,119
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2016-07-01,0,0,1,0,1,0,2,0,0,0,4
TOCO,consultas prenatales,repetidas,2016-07-01,0,0,12,0,30,2,3,0,0,0,47
TODOS SANTOS,consultas prenatales,repetidas,2016-07-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2016-07-01,0,0,13,0,49,0,7,1,0,0,70
TOLEDO,consultas prenatales,repetidas,2016-07-01,0,0,6,0,10,1,4,0,0,0,21
TOMAVE,consultas prenatales,repetidas,2016-07-01,0,0,14,3,29,4,13,1,0,0,64
TOMINA,consultas prenatales,repetidas,2016-07-01,1,0,13,2,19,5,7,0,0,0,47
TORO TORO,consultas prenatales,repetidas,2016-07-01,1,0,14,1,25,7,6,3,0,0,57
TOTORA(CBBA),consultas prenatales,repetidas,2016-07-01,0,0,38,1,84,5,23,1,0,0,152
TOTORA(ORR),consultas prenatales,repetidas,2016-07-01,0,0,2,2,8,0,1,1,0,0,14
TRIGAL,consultas prenatales,repetidas,2016-07-01,0,0,0,0,6,0,0,0,0,0,6
TRINIDAD,consultas prenatales,repetidas,2016-07-01,8,0,150,1,682,3,109,0,0,0,953
TUPIZA,consultas prenatales,repetidas,2016-07-01,5,0,67,3,215,18,41,2,0,0,351
TURCO,consultas prenatales,repetidas,2016-07-01,0,0,2,0,9,1,2,0,0,0,14
UMALA,consultas prenatales,repetidas,2016-07-01,0,0,3,4,15,6,0,1,0,0,29
UNCIA,consultas prenatales,repetidas,2016-07-01,1,0,23,1,139,15,22,4,0,0,205
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2016-07-01,2,0,26,1,43,2,12,0,0,0,86
URUBICHA,consultas prenatales,repetidas,2016-07-01,0,0,10,0,12,0,5,0,0,0,27
UYUNI,consultas prenatales,repetidas,2016-07-01,2,0,42,1,200,1,18,3,0,0,267
VACAS,consultas prenatales,repetidas,2016-07-01,0,0,15,0,25,0,8,3,0,0,51
VALLEGRANDE,consultas prenatales,repetidas,2016-07-01,2,0,19,0,55,1,5,1,0,0,83
VIACHA,consultas prenatales,repetidas,2016-07-01,1,0,64,0,265,5,68,10,0,0,413
VILA VILA,consultas prenatales,repetidas,2016-07-01,0,0,4,0,8,1,4,1,0,0,18
VILLA CHARCAS,consultas prenatales,repetidas,2016-07-01,2,1,13,2,46,9,14,4,0,0,91
VILLA MONTES,consultas prenatales,repetidas,2016-07-01,7,0,69,0,199,12,31,1,0,0,319
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2016-07-01,0,0,1,0,6,0,3,0,0,0,10
VILLA RIVERO,consultas prenatales,repetidas,2016-07-01,1,0,27,0,51,0,7,0,0,0,86
VILLA SERRANO,consultas prenatales,repetidas,2016-07-01,0,0,3,2,20,10,6,3,0,0,44
VILLA TUNARI,consultas prenatales,repetidas,2016-07-01,5,0,136,0,324,9,63,2,0,0,539
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2016-07-01,1,0,14,1,51,3,7,0,0,0,77
VILLAZON,consultas prenatales,repetidas,2016-07-01,0,0,43,3,215,7,46,2,0,0,316
VINTO,consultas prenatales,repetidas,2016-07-01,3,0,58,3,223,20,31,3,0,0,341
VITICHI,consultas prenatales,repetidas,2016-07-01,1,0,8,0,19,4,9,0,0,0,41
WALDO BALLIVIAN,consultas prenatales,repetidas,2016-07-01,0,0,3,0,11,0,4,0,0,0,18
WARNES,consultas prenatales,repetidas,2016-07-01,20,0,232,5,715,4,40,2,0,0,1018
YACO,consultas prenatales,repetidas,2016-07-01,0,0,12,0,15,7,5,2,0,0,41
YACUIBA,consultas prenatales,repetidas,2016-07-01,2,0,109,4,444,8,90,2,0,0,659
YAMPARAEZ,consultas prenatales,repetidas,2016-07-01,0,0,17,1,22,1,6,1,0,0,48
YANACACHI,consultas prenatales,repetidas,2016-07-01,0,0,5,0,29,0,2,0,0,0,36
YAPACANI,consultas prenatales,repetidas,2016-07-01,4,0,91,9,253,38,45,4,0,0,444
YOCALLA,consultas prenatales,repetidas,2016-07-01,1,0,5,1,21,2,6,3,0,0,39
YOTALA,consultas prenatales,repetidas,2016-07-01,0,0,15,1,40,1,6,0,0,0,63
YUNCHARA,consultas prenatales,repetidas,2016-07-01,0,0,7,8,8,16,0,2,0,0,41
ZUDAÑEZ,consultas prenatales,repetidas,2016-07-01,2,1,11,3,23,1,10,0,2,0,53
ACACIO,consultas prenatales,repetidas,2016-08-01,2,0,1,0,16,2,3,2,0,0,26
ACHACACHI,consultas prenatales,repetidas,2016-08-01,3,0,46,3,132,3,19,1,0,0,207
ACHOCALLA,consultas prenatales,repetidas,2016-08-01,0,0,16,5,71,37,10,6,0,0,145
AIQUILE,consultas prenatales,repetidas,2016-08-01,5,0,64,3,104,8,29,4,0,0,217
ALALAY,consultas prenatales,repetidas,2016-08-01,0,0,2,0,2,1,4,0,0,0,9
ALCALA,consultas prenatales,repetidas,2016-08-01,0,0,8,0,12,1,3,0,0,0,24
ALTO BENI,consultas prenatales,repetidas,2016-08-01,0,0,11,0,40,0,6,0,0,0,57
ANCORAIMES,consultas prenatales,repetidas,2016-08-01,0,0,10,1,34,0,8,0,0,0,53
ANDAMARCA,consultas prenatales,repetidas,2016-08-01,0,0,2,1,5,2,1,1,0,0,12
ANTEQUERA,consultas prenatales,repetidas,2016-08-01,0,0,3,0,7,3,0,2,0,0,15
ANZALDO,consultas prenatales,repetidas,2016-08-01,0,0,8,2,12,9,8,2,0,0,41
APOLO,consultas prenatales,repetidas,2016-08-01,2,1,26,0,79,9,18,2,0,0,137
ARAMPAMPA,consultas prenatales,repetidas,2016-08-01,0,1,0,1,5,1,2,3,0,0,13
ARANI,consultas prenatales,repetidas,2016-08-01,3,0,15,0,76,0,12,0,0,0,106
ARBIETO,consultas prenatales,repetidas,2016-08-01,0,0,38,0,87,1,9,1,0,0,136
ARQUE,consultas prenatales,repetidas,2016-08-01,1,0,11,0,33,1,12,1,0,0,59
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2016-08-01,7,0,52,1,164,0,15,0,0,0,239
ATOCHA,consultas prenatales,repetidas,2016-08-01,0,0,6,0,38,0,5,0,0,0,49
AUCAPATA,consultas prenatales,repetidas,2016-08-01,0,0,3,1,5,0,0,0,0,0,9
AYATA,consultas prenatales,repetidas,2016-08-01,0,2,2,1,13,0,3,1,0,0,22
AYO AYO,consultas prenatales,repetidas,2016-08-01,0,0,9,0,23,0,3,0,0,0,35
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2016-08-01,0,0,29,3,75,3,16,5,0,0,131
AZURDUY,consultas prenatales,repetidas,2016-08-01,1,0,6,6,30,18,10,2,0,0,73
BATALLAS,consultas prenatales,repetidas,2016-08-01,0,0,17,0,50,6,12,0,0,0,85
BAURES,consultas prenatales,repetidas,2016-08-01,1,0,5,0,12,0,4,0,0,0,22
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2016-08-01,0,0,1,0,2,1,1,0,0,0,5
BELEN DE URMIRI,consultas prenatales,repetidas,2016-08-01,0,0,3,0,5,0,1,0,0,0,9
BELLA FLOR,consultas prenatales,repetidas,2016-08-01,2,0,4,0,5,0,1,0,0,0,12
BERMEJO,consultas prenatales,repetidas,2016-08-01,3,0,26,2,132,2,33,0,1,0,199
BETANZOS,consultas prenatales,repetidas,2016-08-01,1,2,23,3,103,14,25,3,0,0,174
BOLIVAR,consultas prenatales,repetidas,2016-08-01,0,0,5,0,9,2,4,1,0,0,21
BOLPEBRA,consultas prenatales,repetidas,2016-08-01,1,0,1,0,3,0,1,0,0,0,6
BOYUIBE,consultas prenatales,repetidas,2016-08-01,0,0,9,0,22,0,3,1,0,0,35
BUENA VISTA,consultas prenatales,repetidas,2016-08-01,4,0,19,1,38,0,3,0,0,0,65
CABEZAS,consultas prenatales,repetidas,2016-08-01,1,0,38,0,62,4,4,1,2,0,112
CAIROMA,consultas prenatales,repetidas,2016-08-01,0,1,15,4,33,4,1,1,0,0,59
"CAIZA ""D""",consultas prenatales,repetidas,2016-08-01,0,0,5,0,39,2,5,2,0,0,53
CAJUATA,consultas prenatales,repetidas,2016-08-01,0,0,20,0,46,0,9,0,0,0,75
CALACOTO,consultas prenatales,repetidas,2016-08-01,0,0,0,3,2,8,1,4,0,0,18
CALAMARCA,consultas prenatales,repetidas,2016-08-01,0,0,13,0,41,1,5,0,0,0,60
CAMARGO,consultas prenatales,repetidas,2016-08-01,4,0,25,2,83,7,23,2,0,0,146
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2016-08-01,0,0,2,0,7,4,1,0,0,0,14
CAMIRI,consultas prenatales,repetidas,2016-08-01,3,0,62,0,294,0,157,0,0,0,516
CAPINOTA,consultas prenatales,repetidas,2016-08-01,3,0,44,0,114,1,14,0,0,0,176
CAQUIAVIRI,consultas prenatales,repetidas,2016-08-01,0,0,6,0,14,0,6,2,0,0,28
CARACOLLO,consultas prenatales,repetidas,2016-08-01,0,0,40,1,113,3,6,0,0,0,163
CARANAVI,consultas prenatales,repetidas,2016-08-01,4,0,71,0,262,2,57,1,0,0,397
CARANGAS,consultas prenatales,repetidas,2016-08-01,0,0,0,0,2,0,0,0,0,0,2
CARAPARI,consultas prenatales,repetidas,2016-08-01,0,0,20,3,87,3,40,0,0,0,153
CARIPUYO,consultas prenatales,repetidas,2016-08-01,0,0,4,2,14,5,10,2,0,0,37
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2016-08-01,0,0,8,0,33,0,1,0,0,0,42
CATACORA,consultas prenatales,repetidas,2016-08-01,0,0,1,0,3,0,0,0,0,0,4
CHACARILLA,consultas prenatales,repetidas,2016-08-01,0,0,2,0,1,0,0,0,0,0,3
CHALLAPATA,consultas prenatales,repetidas,2016-08-01,1,0,36,10,173,17,35,3,0,0,275
CHAQUI,consultas prenatales,repetidas,2016-08-01,0,0,9,2,25,3,5,1,0,0,45
CHARAGUA,consultas prenatales,repetidas,2016-08-01,1,0,28,0,88,4,22,0,0,0,143
CHARAÑA,consultas prenatales,repetidas,2016-08-01,0,0,1,0,3,0,0,1,0,0,5
CHAYANTA,consultas prenatales,repetidas,2016-08-01,1,0,7,3,23,13,8,5,0,0,60
CHIMORE,consultas prenatales,repetidas,2016-08-01,3,0,69,1,146,2,19,0,0,0,240
CHIPAYA,consultas prenatales,repetidas,2016-08-01,1,0,2,0,5,0,1,0,0,0,9
CHOQUE COTA,consultas prenatales,repetidas,2016-08-01,0,0,2,0,1,0,1,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2016-08-01,0,0,3,0,6,0,0,0,0,0,9
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2016-08-01,0,0,28,0,101,0,23,0,0,0,152
CHUMA,consultas prenatales,repetidas,2016-08-01,1,0,7,2,12,5,3,0,0,0,30
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2016-08-01,1,0,3,1,30,3,9,3,0,0,50
CKOCHAS,consultas prenatales,repetidas,2016-08-01,1,0,8,5,28,9,17,4,0,0,72
CLIZA,consultas prenatales,repetidas,2016-08-01,4,0,47,1,175,1,28,1,0,0,257
COBIJA,consultas prenatales,repetidas,2016-08-01,2,0,174,6,437,5,59,2,0,0,685
COCAPATA,consultas prenatales,repetidas,2016-08-01,0,0,22,12,33,24,17,9,0,0,117
COCHABAMBA,consultas prenatales,repetidas,2016-08-01,26,0,760,6,5447,11,1117,0,1,0,7368
COIPASA,consultas prenatales,repetidas,2016-08-01,0,0,0,0,3,0,0,0,0,0,3
COLCAPIRHUA,consultas prenatales,repetidas,2016-08-01,3,1,50,7,254,16,38,2,0,0,371
"COLCHA ""K""",consultas prenatales,repetidas,2016-08-01,0,0,8,0,42,5,6,2,0,0,63
COLLANA,consultas prenatales,repetidas,2016-08-01,0,0,6,0,11,0,2,0,0,0,19
COLOMI,consultas prenatales,repetidas,2016-08-01,1,0,47,0,111,0,24,0,0,0,183
COLPA BELGICA,consultas prenatales,repetidas,2016-08-01,0,0,10,0,31,0,0,0,0,0,41
COLQUECHACA,consultas prenatales,repetidas,2016-08-01,1,0,27,4,84,21,35,6,1,0,179
COLQUENCHA,consultas prenatales,repetidas,2016-08-01,2,0,15,0,63,0,8,0,0,0,88
COLQUIRI,consultas prenatales,repetidas,2016-08-01,0,0,13,7,53,16,5,5,0,0,99
COMANCHE,consultas prenatales,repetidas,2016-08-01,0,0,4,0,5,0,1,0,0,0,10
COMARAPA,consultas prenatales,repetidas,2016-08-01,0,0,37,0,108,0,23,0,0,0,168
COMBAYA,consultas prenatales,repetidas,2016-08-01,0,0,0,1,5,2,0,0,0,0,8
CONCEPCION,consultas prenatales,repetidas,2016-08-01,2,0,30,0,81,2,7,0,0,0,122
COPACABANA,consultas prenatales,repetidas,2016-08-01,1,0,8,0,29,5,7,2,0,0,52
CORIPATA,consultas prenatales,repetidas,2016-08-01,0,0,37,0,70,0,15,0,0,0,122
CORO CORO,consultas prenatales,repetidas,2016-08-01,0,0,1,3,12,3,6,1,0,0,26
COROICO,consultas prenatales,repetidas,2016-08-01,0,0,17,0,79,3,11,0,0,0,110
CORQUE,consultas prenatales,repetidas,2016-08-01,0,0,4,0,18,3,1,1,0,0,27
COTAGAITA,consultas prenatales,repetidas,2016-08-01,1,1,24,3,67,2,18,3,0,0,119
COTOCA,consultas prenatales,repetidas,2016-08-01,8,0,139,0,329,2,45,0,0,0,523
CUATRO CAÑADAS,consultas prenatales,repetidas,2016-08-01,0,0,33,1,78,1,13,0,0,0,126
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2016-08-01,1,0,2,1,2,2,0,0,0,0,8
CUEVO,consultas prenatales,repetidas,2016-08-01,0,0,0,0,16,1,3,0,0,0,20
CULPINA,consultas prenatales,repetidas,2016-08-01,1,0,16,0,46,11,7,5,0,0,86
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2016-08-01,0,0,9,0,11,0,4,0,0,0,24
CURVA,consultas prenatales,repetidas,2016-08-01,0,0,0,1,3,1,4,0,0,0,9
DESAGUADERO,consultas prenatales,repetidas,2016-08-01,0,0,3,0,30,0,1,0,0,0,34
EL ALTO,consultas prenatales,repetidas,2016-08-01,15,4,972,173,5424,752,1227,118,0,0,8685
EL CHORO,consultas prenatales,repetidas,2016-08-01,0,0,5,0,5,6,0,2,0,0,18
EL PUENTE(STC),consultas prenatales,repetidas,2016-08-01,1,0,9,0,42,3,7,1,0,0,63
EL PUENTE(TJA),consultas prenatales,repetidas,2016-08-01,0,0,11,0,42,1,8,0,0,0,62
EL TORNO,consultas prenatales,repetidas,2016-08-01,31,0,88,2,406,6,90,1,0,0,624
EL VILLAR,consultas prenatales,repetidas,2016-08-01,1,0,8,1,5,1,0,1,0,0,17
ENTRE RIOS TRJ,consultas prenatales,repetidas,2016-08-01,0,0,38,5,77,5,21,0,0,0,146
ENTRE RIOS CBBA,consultas prenatales,repetidas,2016-08-01,3,0,84,0,214,0,29,0,0,0,330
ESCARA,consultas prenatales,repetidas,2016-08-01,0,0,0,0,2,0,0,0,0,0,2
ESCOMA,consultas prenatales,repetidas,2016-08-01,0,0,14,0,25,0,3,0,0,0,42
ESMERALDA,consultas prenatales,repetidas,2016-08-01,0,0,0,0,0,0,1,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2016-08-01,0,0,4,0,17,0,2,0,0,0,23
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2016-08-01,0,0,0,3,5,1,1,0,0,0,10
EXALTACION,consultas prenatales,repetidas,2016-08-01,1,0,4,0,7,0,2,0,0,0,14
FERNANDEZ ALONSO,consultas prenatales,repetidas,2016-08-01,0,0,19,0,50,0,6,0,0,0,75
FILADELFIA,consultas prenatales,repetidas,2016-08-01,0,0,8,0,25,1,0,0,0,0,34
GENERAL SAAVEDRA,consultas prenatales,repetidas,2016-08-01,2,0,24,1,64,0,8,1,0,0,100
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2016-08-01,0,0,8,2,25,5,1,0,0,0,41
GUANAY,consultas prenatales,repetidas,2016-08-01,0,0,18,1,70,6,7,1,0,0,103
GUAQUI,consultas prenatales,repetidas,2016-08-01,0,0,2,1,20,4,7,1,0,0,35
GUAYARAMERIN,consultas prenatales,repetidas,2016-08-01,5,0,102,0,285,0,32,0,0,0,424
GUTIERREZ,consultas prenatales,repetidas,2016-08-01,1,0,10,5,45,10,11,1,0,0,83
HUACARETA,consultas prenatales,repetidas,2016-08-01,1,1,16,0,28,3,4,1,0,0,54
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2016-08-01,1,0,4,2,12,4,1,0,0,0,24
HUACHACALLA,consultas prenatales,repetidas,2016-08-01,0,0,1,0,2,0,2,0,0,0,5
HUANUNI,consultas prenatales,repetidas,2016-08-01,0,0,37,0,150,2,34,0,0,0,223
HUARACAJE,consultas prenatales,repetidas,2016-08-01,1,0,5,0,6,0,3,0,0,0,15
HUARINA,consultas prenatales,repetidas,2016-08-01,0,0,8,1,16,0,2,0,0,0,27
HUATAJATA,consultas prenatales,repetidas,2016-08-01,0,0,2,0,3,0,0,0,0,0,5
HUAYLLAMARCA,consultas prenatales,repetidas,2016-08-01,0,0,7,0,5,0,1,2,0,0,15
HUMANATA,consultas prenatales,repetidas,2016-08-01,0,0,3,0,5,0,2,2,0,0,12
ICHOCA,consultas prenatales,repetidas,2016-08-01,0,0,2,1,3,2,2,0,0,0,10
ICLA,consultas prenatales,repetidas,2016-08-01,0,0,10,2,15,7,14,1,0,0,49
INCAHUASI,consultas prenatales,repetidas,2016-08-01,1,1,8,2,24,17,8,4,0,0,65
INGAVI (HUMAITA),consultas prenatales,repetidas,2016-08-01,1,0,3,0,5,0,0,0,0,0,9
INQUISIVI,consultas prenatales,repetidas,2016-08-01,0,0,7,6,18,9,5,1,0,0,46
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2016-08-01,4,0,9,0,69,3,8,0,1,0,94
IXIAMAS,consultas prenatales,repetidas,2016-08-01,3,0,12,0,37,1,2,2,0,0,57
JESUS DE MACHACA,consultas prenatales,repetidas,2016-08-01,0,0,9,0,22,0,4,0,0,0,35
LA ASUNTA,consultas prenatales,repetidas,2016-08-01,1,0,72,4,233,7,34,2,0,0,353
LA GUARDIA,consultas prenatales,repetidas,2016-08-01,2,0,161,1,445,1,50,0,0,0,660
LA PAZ,consultas prenatales,repetidas,2016-08-01,27,0,749,0,4827,1,1077,0,0,0,6681
LAGUNILLAS,consultas prenatales,repetidas,2016-08-01,0,0,8,0,24,3,5,0,0,0,40
LAJA,consultas prenatales,repetidas,2016-08-01,4,0,21,2,61,2,8,1,0,0,99
LAS CARRERAS,consultas prenatales,repetidas,2016-08-01,1,0,3,1,10,2,4,1,0,0,22
LICOMA PAMPA,consultas prenatales,repetidas,2016-08-01,0,0,3,0,5,0,2,0,0,0,10
LLALLAGUA,consultas prenatales,repetidas,2016-08-01,1,0,74,1,259,7,51,1,0,0,394
LLICA,consultas prenatales,repetidas,2016-08-01,0,0,5,1,8,0,1,1,0,0,16
LORETO,consultas prenatales,repetidas,2016-08-01,0,0,0,0,4,0,1,0,0,0,5
LURIBAY,consultas prenatales,repetidas,2016-08-01,1,0,7,0,28,0,4,0,0,0,40
MACHACAMARCA,consultas prenatales,repetidas,2016-08-01,0,0,1,0,8,1,2,0,0,0,12
MACHARETI,consultas prenatales,repetidas,2016-08-01,1,0,9,4,29,2,6,0,0,0,51
MAGDALENA,consultas prenatales,repetidas,2016-08-01,0,0,20,0,67,6,6,0,0,0,99
MAIRANA,consultas prenatales,repetidas,2016-08-01,3,0,38,0,85,0,11,0,0,0,137
MALLA,consultas prenatales,repetidas,2016-08-01,0,0,1,0,1,2,1,1,0,0,6
MAPIRI,consultas prenatales,repetidas,2016-08-01,0,0,18,0,78,1,14,0,0,0,111
MECAPACA,consultas prenatales,repetidas,2016-08-01,0,0,10,1,51,12,3,1,0,0,78
MINEROS,consultas prenatales,repetidas,2016-08-01,1,0,56,0,91,1,16,0,0,0,165
MIZQUE,consultas prenatales,repetidas,2016-08-01,0,1,39,1,84,1,23,1,0,0,150
MOCOMOCO,consultas prenatales,repetidas,2016-08-01,0,0,12,2,23,5,6,1,0,0,49
MOJINETE,consultas prenatales,repetidas,2016-08-01,0,0,0,0,2,0,0,0,0,0,2
MOJOCOYA,consultas prenatales,repetidas,2016-08-01,0,0,7,1,17,5,9,2,0,0,41
MONTEAGUDO,consultas prenatales,repetidas,2016-08-01,1,0,35,0,161,3,30,0,0,0,230
MONTERO,consultas prenatales,repetidas,2016-08-01,7,1,202,1,706,7,102,1,1,0,1028
MORO MORO,consultas prenatales,repetidas,2016-08-01,0,0,5,0,5,6,2,0,0,0,18
MOROCHATA,consultas prenatales,repetidas,2016-08-01,0,0,8,2,15,10,4,3,0,0,42
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2016-08-01,0,0,4,0,7,5,2,1,0,0,19
NAZACARA DE PACAJES,consultas prenatales,repetidas,2016-08-01,0,0,1,0,1,0,1,0,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2016-08-01,0,0,2,0,9,0,0,0,0,0,11
OCURI,consultas prenatales,repetidas,2016-08-01,1,0,2,4,43,23,14,8,0,0,95
