municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,27,27
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,23,23
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2188,2188
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,178,178
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,34,34
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,25,25
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,19,19
COLPA BELGICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,19,19
CONCEPCION,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,22,22
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,7,7
CORIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
CORO CORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
COROICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
CORQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
CURAHUARA DE CARANGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,90,90
EL CHORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,50,50
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,61,61
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,14,14
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
FERNANDEZ ALONSO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,243,243
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,66,66
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,20,20
ICHOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
INQUISIVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
IXIAMAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
JESUS DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,14,14
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,50,50
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,396,396
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
LAJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
LAS CARRERAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
LICOMA PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
LLALLAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,14,14
LLICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
LORETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
LURIBAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
MACHACAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
MACHARETI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,27,27
MAGDALENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,39,39
MAIRANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
MALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
MIZQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
MOCOMOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
MOJOCOYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
MONTEAGUDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
MONTERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,201,201
MORO MORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
MOROCHATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,17,17
OKINAWA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
ORURO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,41,41
PADCAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
PADILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,42,42
PAILON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
PALCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
PAMPA AULLAGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
PAMPA GRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,30,30
PAPEL PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,7,7
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,20,20
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
POOPO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,163,163
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,346,346
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
PUERTO GONZALO MORENO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
PUERTO PEREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
PUERTO QUIJARRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
PUERTO RICO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
PUERTO VILLARROEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,140,140
PUNA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
PUNATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,157,157
QUIABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
QUILLACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
QUIME,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
QUIRUSILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
RAVELO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
REYES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,247,247
RIBERALTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
RURRENABAQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
SABAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
SACABA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,42,42
SACABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
SACACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
SALINAS DE GARCI MENDOZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,19,19
SAMAIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
SAN ANDRES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
SAN ANDRES DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
SAN ANTONIO DE LOMERIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
SAN BENITO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,103,103
SAN BORJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
SAN BUENA VENTURA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
SAN IGNACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
SAN IGNACIO DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,400,400
SAN JAVIER(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,934,934
SAN JOSE DE CHIQUITOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,14,14
SAN JUAN DE YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,37,37
SAN JULIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
SAN LORENZO(PND),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
SAN LORENZO(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,28,28
SAN LUCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,85,85
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,135,135
SAN PEDRO DE BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,29,29
SAN PEDRO DE CURAHUARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
SAN RAFAEL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1381,1381
SANTA ROSA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1041,1041
SANTIAGO DE CALLAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
SANTIAGO DE HUARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,11,11
SANTIAGO DE HUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
SANTIAGO DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,7,7
SANTIVAÑES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
SANTUARIO DE QUILLACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
SAPAHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
SENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,20,20
SHINAOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
SICA SICA (VILLA AROMA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
SICAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
SIPE SIPE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
SOPACHUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,3,3
SORACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
SORATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
SUCRE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1151,1151
TACACOMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
TACOPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
TAHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,4,4
TAPACARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,55,55
TARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,70,70
TARACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
TARATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
TARIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,77,77
TARVITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,22,22
TEOPONTE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
TIAWANACU,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
TINGUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,299,299
TIPUANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,23,23
TIQUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,423,423
TIRAQUE (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,40,40
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
TOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,15,15
TOLATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
TOLEDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
TOMAVE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,64,64
TOMINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
TORO TORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
TOTORA(CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,7,7
TOTORA(ORR),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
TRINIDAD,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,39,39
TUPIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,328,328
TURCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
UNCIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,1,1
URIONDO (A. CONCEPCION),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,84,84
URUBICHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,7,7
UYUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,97,97
VACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
VALLEGRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,646,646
VIACHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,34,34
VILA VILA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
VILLA CHARCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,7,7
VILLA MONTES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,10,10
VILLA NUEVA (LOMA ALTA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
VILLA RIVERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,6,6
VILLA SERRANO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,27,27
VILLA TUNARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,12,12
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,27,27
VILLAZON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,5,5
VINTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
VITICHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,17,17
WALDO BALLIVIAN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,8,8
WARNES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,21,21
YACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,2,2
YACUIBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,111,111
YAMPARAEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,17,17
YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,89,89
YOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,13,13
YOTALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,16,16
YUNCHARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,69,69
ZUDAÑEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-06-01,9,9
ACACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
ACHACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,34,34
ACHOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
AIQUILE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,10,10
ALCALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,14,14
ANCORAIMES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,17,17
ANTEQUERA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
ANZALDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
APOLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,16,16
ARBIETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
ARQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,85,85
ATOCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,16,16
BATALLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,7,7
BAURES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
BELLA FLOR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
BERMEJO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,62,62
BETANZOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,10,10
BOLIVAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,23,23
BOLPEBRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,13,13
BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
CABEZAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
CAIROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
"CAIZA ""D""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
CAJUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
CALACOTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
CALAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
CAMARGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
CAMATAQUI (C. VILLA ABECIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,12,12
CAMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,42,42
CAPINOTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
CAQUIAVIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
CARACOLLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,16,16
CARANAVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,10,10
CARAPARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,10,10
CATACORA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
CHACARILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
CHALLAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,15,15
CHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
CHARAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,9,9
CHARAÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
CHIMORE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,12,12
CHIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
CHUMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,22,22
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,11,11
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2004,2004
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,189,189
"COLCHA ""K""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,38,38
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,5,5
COLPA BELGICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,11,11
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,15,15
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,26,26
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
CORIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,31,31
CORO CORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
CORQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,2,2
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,19,19
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,33,33
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,6,6
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,10,10
CURAHUARA DE CARANGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,1,1
CURVA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,8,8
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,3,3
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,76,76
EL CHORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,4,4
EL PUENTE(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,26,26
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,73,73
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2011-07-01,20,20
