municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,98,98
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,7,7
CATACORA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
CHIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,55,55
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,28,28
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,187,187
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,476,476
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,10,10
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,5,5
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,159,159
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,15,15
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1502,1502
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,19,19
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,34,34
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,37,37
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,7,7
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,33,33
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,10,10
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,5,5
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,12,12
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1626,1626
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,9,9
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,61,61
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,20,20
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,791,791
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,14,14
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,552,552
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,7,7
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,43,43
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,18,18
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,5,5
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,5,5
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,121,121
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,45,45
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,285,285
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,68,68
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,115,115
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,8,8
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,25,25
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,32,32
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,15,15
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,15,15
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,31,31
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,47,47
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,36,36
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,46,46
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,8,8
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,9,9
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4978,4978
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,16,16
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1738,1738
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,30,30
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,337,337
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,12,12
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,61,61
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,8,8
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,1044,1044
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,112,112
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,3,3
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,14,14
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,15,15
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,83,83
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,13,13
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,27,27
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,45,45
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,5,5
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,128,128
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,23,23
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,66,66
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,4,4
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,284,284
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,7,7
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-07-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,23,23
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,11,11
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
ANTEQUERA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,24,24
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,21,21
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,34,34
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,7,7
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,6,6
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,35,35
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,83,83
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,90,90
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,6,6
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,5,5
CATACORA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,7,7
CHARAÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,37,37
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,30,30
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,229,229
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,502,502
COIPASA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,15,15
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,9,9
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,10,10
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,15,15
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,5,5
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,8,8
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,6,6
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,6,6
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,125,125
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,18,18
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1453,1453
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,36,36
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,40,40
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,14,14
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,31,31
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,144,144
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,7,7
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,9,9
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,7,7
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3136,3136
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,49,49
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,34,34
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,7,7
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,5,5
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,6,6
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1008,1008
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,611,611
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,31,31
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,30,30
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,29,29
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,5,5
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,25,25
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,112,112
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,5,5
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,14,14
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,8,8
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,58,58
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,59,59
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,40,40
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,10,10
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,19,19
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,66,66
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,25,25
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,9,9
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,56,56
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,52,52
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,23,23
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,6,6
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,44,44
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,9,9
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,6207,6207
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,7,7
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,7,7
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,13,13
SORACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2,2
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,2167,2167
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
TACOBAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,4,4
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,40,40
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,415,415
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,8,8
TIAWANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2016-08-01,3,3
