municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
ARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,17,17
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,23,23
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
CABEZAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,8,8
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,40,40
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,6,6
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,29,29
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,10,10
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
COPACABANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,49,49
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,4,4
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,5,5
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,4,4
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
HUACHACALLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,212,212
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,2,2
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,5,5
MAPIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,17,17
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,37,37
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,6,6
POCONA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,2,2
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,2,2
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,4,4
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,9,9
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,16,16
SAN JAVIER(BNI),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1244,1244
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,158,158
TACACOMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,5,5
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,8,8
TOLEDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,9,9
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,6,6
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,5,5
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-09-01,3,3
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,3,3
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,19,19
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,16,16
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,37,37
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,18,18
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,3,3
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,42,42
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,7,7
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,51,51
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
FILADELFIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,6,6
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
HUACHACALLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
INQUISIVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,634,634
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,3,3
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,3,3
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,8,8
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,3,3
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,17,17
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,72,72
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,30,30
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,3,3
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,5,5
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,10,10
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,5,5
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
SAMAIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,14,14
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,3,3
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,273,273
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,54,54
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,16,16
TEOPONTE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,5,5
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,19,19
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,10,10
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,2,2
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,9,9
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
YANACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-10-01,4,4
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,6,6
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,19,19
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,4,4
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,27,27
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
CABEZAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,31,31
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,10,10
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,28,28
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,36,36
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,41,41
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,8,8
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,3,3
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,3,3
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,444,444
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,3,3
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,14,14
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,3,3
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,21,21
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,5,5
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,5,5
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,3,3
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,3,3
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,15,15
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,4,4
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,9,9
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,5,5
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,4,4
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,487,487
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,271,271
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,17,17
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,37,37
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,4,4
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,10,10
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,3,3
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,2,2
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-11-01,1,1
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,12,12
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,6,6
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,3,3
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,15,15
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,21,21
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,6,6
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,18,18
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,113,113
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,5,5
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,3,3
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,344,344
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,3,3
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,13,13
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,64,64
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,32,32
POCOATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,4,4
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,3,3
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,5,5
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,226,226
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,4,4
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,223,223
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,14,14
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,27,27
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,11,11
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,16,16
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,8,8
YOTALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2016-12-01,1,1
