municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,10,10
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,6,6
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1989,1989
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,71,71
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,4,4
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1813,1813
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,30,30
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,239,239
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,5,5
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,2,2
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,13,13
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,9,9
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1306,1306
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,309,309
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,2,2
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,8,8
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,10,10
URUBICHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,30,30
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,85,85
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,78,78
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,58,58
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,12,12
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,555,555
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,4,4
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,202,202
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,129,129
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,448,448
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,561,561
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,7,7
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,451,451
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-06-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,234,234
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,19,19
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,5,5
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,37,37
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,9,9
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,801,801
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,14,14
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,71,71
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,15,15
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,55,55
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,99,99
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,25,25
CHACARILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,18,18
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,46,46
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,8,8
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,28,28
CHUMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,32,32
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,65,65
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,7321,7321
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,29,29
COLQUENCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,23,23
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,147,147
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,51,51
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,10,10
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,23,23
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4184,4184
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,250,250
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,54,54
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,8,8
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,9,9
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,9,9
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,92,92
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,18,18
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,8,8
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,112,112
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,13933,13933
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,13,13
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,10,10
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,18,18
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,37,37
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1593,1593
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2670,2670
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,10,10
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,48,48
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,24,24
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,40,40
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
PORVENIR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1046,1046
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,5,5
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,7,7
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,477,477
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,951,951
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,450,450
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,605,605
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,14,14
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,24,24
SABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,379,379
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,4,4
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,8,8
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,29,29
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,139,139
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,38,38
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,15,15
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,81,81
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,35,35
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,9758,9758
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,5,5
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2330,2330
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,79,79
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,8,8
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1709,1709
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,25,25
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,149,149
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,5,5
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1475,1475
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,313,313
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,7,7
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,14,14
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,94,94
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,90,90
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,262,262
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,592,592
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,7,7
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,208,208
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,172,172
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,538,538
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,669,669
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,605,605
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-07-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,226,226
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,4,4
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,18,18
ALALAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,4,4
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,27,27
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,4,4
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,6,6
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,951,951
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,2,2
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,2,2
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,10,10
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,114,114
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,3,3
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,9,9
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,44,44
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,80,80
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,12,12
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,34,34
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,52,52
CHARAÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,3,3
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,13,13
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,42,42
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,4,4
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,3,3
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,63,63
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,17,17
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,6752,6752
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,56,56
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,3,3
COMANCHE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,37,37
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,4,4
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,172,172
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,3,3
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,30,30
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,21,21
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,4828,4828
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,4,4
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,210,210
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2022-08-01,1,1
