municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
GUAQUI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,153,153
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,3,3
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,18,18
HUAYLLAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,6,6
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,8,8
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,7,7
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2480,2480
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
LICOMA PAMPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,6,6
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,4,4
MECAPACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,58,58
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,204,204
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,5,5
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,7,7
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,18,18
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,5,5
PUERTO ACOSTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,6,6
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,7,7
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,57,57
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,3,3
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,62,62
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,4,4
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,15,15
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,5,5
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,10,10
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,5,5
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,33,33
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,3,3
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,3,3
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,999,999
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
SAPAHAQUI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,7,7
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,4,4
SORACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,3,3
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,31,31
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,14,14
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,4,4
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,21,21
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,69,69
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,49,49
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,3,3
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,10,10
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,31,31
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,4,4
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,23,23
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,141,141
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,11,11
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-06-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,21,21
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,27,27
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,23,23
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,6,6
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,7,7
CAIROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,7,7
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,8,8
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,114,114
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,391,391
COLPA BELGICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,12,12
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,8,8
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,710,710
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
EUCALIPTUS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,7,7
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,8,8
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,153,153
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,7,7
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,23,23
HUAYLLAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,8,8
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2813,2813
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
MAGDALENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,48,48
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,646,646
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,6,6
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,10,10
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,12,12
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,9,9
PUCARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,10,10
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,79,79
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,40,40
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,6,6
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,22,22
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,16,16
SAN JOAQUIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,7,7
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,41,41
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1103,1103
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,15,15
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
SORACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,235,235
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,10,10
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,29,29
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,4,4
TIAHUANACU,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,19,19
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,126,126
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,45,45
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,11,11
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,20,20
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,11,11
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,8,8
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,148,148
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,6,6
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,6,6
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-07-01,5,5
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
ALALAY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,14,14
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,23,23
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,10,10
AYATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,4,4
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,53,53
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,8,8
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,7,7
CAIROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,11,11
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
CARIPUYO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,7,7
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
CHAYANTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
CHUA COCANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
CHUMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,115,115
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,473,473
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
COLPA BELGICA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
COLQUIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,4,4
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
COPACABANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,11,11
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,7,7
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,4,4
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,514,514
EL CHORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,12,12
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,8,8
GAIOC JATUN AYLLU YURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,8,8
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,139,139
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,15,15
HUAYLLAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,6,6
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,24,24
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2930,2930
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,4,4
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,58,58
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,627,627
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,6,6
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,6,6
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
PAMPA AULLAGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,171,171
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,7,7
PUERTO PEREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,8,8
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,87,87
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,42,42
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,5,5
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,10,10
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,10,10
SAN JOAQUIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2022-08-01,1,1
