,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,10,0,1,0,0,0,11
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,1,1,0,0,0,3
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,11,0,2,0,0,0,15
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,11,2,2,0,0,0,15
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,11,4,51,1,12,0,0,0,80
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,28,0,4,0,0,0,35
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,1,0,0,0,0,3
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,5,0,9,0,3,1,0,0,18
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,3,0,1,0,0,0,4
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,65,18,605,185,136,33,0,0,1043
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,2,0,0,0,0,0,3
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,4,0,0,0,0,0,6
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,4,0,0,0,0,0,5
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,9,0,32,0,5,0,0,0,46
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,6,0,13,0,4,0,0,0,23
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,32,1,7,1,0,0,45
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,0,0,1,0,0,0,1
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,5,0,10,0,1,0,0,0,17
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,4,1,1,0,0,0,7
GAIOC JATUN AYLLU YURA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,1,11,0,3,0,0,0,19
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,5,0,0,0,0,0,6
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,1,0,20,1,3,0,0,0,26
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,3,0,0,0,0,0,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,26,0,75,0,5,0,0,0,106
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,16,0,2,0,0,0,22
HUACARAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,1,0,0,0,2
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,5,0,1,0,0,0,6
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,2,0,0,0,0,0,3
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,12,0,4,0,0,0,17
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,1,0,2,0,0,0,0,0,4
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,0,0,0,0,1
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,0,0,0,1,0,0,1
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,0,1,0,0,0,0,1
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,2,0,1,1,0,0,6
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,3,5,6,2,0,0,18
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,1,0,0,0,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,2,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,1,10,0,6,0,0,0,18
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,1,0,0,2,0,0,0,0,0,3
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,5,0,0,0,0,0,7
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,7,0,38,0,3,0,0,0,49
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,16,0,74,0,25,0,0,0,115
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,14,0,523,0,221,0,0,0,758
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,3,0,1,0,0,5
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,1,0,8,0,0,0,0,0,10
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,1,0,0,0,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,5,0,37,1,3,0,0,0,46
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,1,0,0,0,0,2
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,2,0,0,0,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,3,0,1,1,0,0,8
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,2,0,1,0,0,0,3
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,0,0,1,0,0,0,3
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,4,1,5,0,0,0,11
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,7,0,6,0,3,0,0,0,16
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,2,0,0,0,0,0,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,22,0,2,0,0,0,24
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,7,0,2,0,0,0,11
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,22,0,1,0,0,0,27
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,7,0,1,1,0,0,10
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,7,2,0,0,0,0,10
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,3,0,0,0,0,0,5
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,12,1,3,0,0,0,20
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,19,0,130,0,28,0,0,0,177
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,3,2,0,0,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,6,0,1,0,0,0,8
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,1,0,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,0,0,0,0,1
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,1,13,2,2,1,0,0,23
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,8,0,2,0,0,0,13
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,3,0,0,1,0,0,5
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,27,3,329,10,78,2,1,0,450
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,5,0,4,0,0,0,9
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,4,1,3,0,0,1,10
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,24,0,1,0,0,0,27
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,21,1,7,0,0,0,30
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,5,0,18,0,3,0,0,0,26
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,8,0,4,0,0,0,13
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,2,1,0,0,0,0,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,2,0,0,0,4
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,9,1,26,0,10,0,0,0,46
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,1,0,0,0,2
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,1,9,6,1,2,0,0,23
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,3,0,2,0,0,0,8
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,6,0,2,0,0,0,12
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,4,0,1,0,0,0,6
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,14,0,1,0,0,0,19
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,2,0,9,3,2,0,0,0,17
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,2,0,12,0,1,0,0,0,16
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,7,0,2,0,0,0,12
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,2,0,0,0,6,0,1,0,0,0,9
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,2,0,0,0,0,0,2
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,45,3,338,2,101,0,0,0,490
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,3,0,1,0,0,5
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,16,1,1,0,0,0,21
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,2,1,0,0,0,0,5
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,3,0,1,0,0,0,5
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,6,1,0,0,0,0,11
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,1,0,0,0,2
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,2,12,5,4,2,0,0,28
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,3,0,1,0,0,0,6
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,10,0,1,0,0,0,14
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,19,0,63,0,16,0,0,0,99
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,7,0,2,0,0,0,13
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,1,2,0,37,1,14,1,0,0,56
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,3,0,0,0,0,0,4
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,10,5,92,41,15,4,0,0,167
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,4,0,1,0,0,0,6
RAQAYPAMPA(ETA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,6,0,0,1,0,0,10
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,5,0,1,0,0,0,8
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,5,0,48,0,131,0,20,0,0,0,204
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,13,0,0,0,0,0,13
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,15,0,4,0,0,0,22
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,1,0,0,0,0,2
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,2,0,15,2,86,2,16,1,0,0,124
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,0,0,2,0,0,0,0,0,3
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,1,6,2,3,0,0,0,15
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,4,0,0,0,0,0,7
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,6,2,2,0,0,0,11
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,13,0,1,0,0,0,16
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,10,0,0,0,0,0,11
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,2,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,0,1,0,0,3
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,5,0,2,0,0,0,9
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,9,0,34,3,14,2,1,0,64
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,5,0,2,0,0,0,8
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,12,0,2,0,0,0,17
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,12,1,1,0,0,0,18
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,11,1,30,1,7,0,0,0,50
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,4,0,2,0,0,0,6
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,2,7,8,9,3,4,0,0,34
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,3,0,0,0,0,0,5
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,2,0,1,0,0,0,5
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,8,0,31,0,7,0,0,0,46
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,6,0,0,0,0,0,7
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,22,1,5,0,0,0,28
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,5,4,16,5,3,1,0,0,34
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,21,0,5,0,0,0,28
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,10,0,0,0,0,0,13
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,0,0,1,0,0,0,4
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,5,0,4,0,0,0,10
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,4,1,13,2,4,0,0,0,25
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE MACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,7,1,15,1,2,0,0,0,26
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,2,0,1,0,0,0,4
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,2,0,0,0,0,0,2
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,6,0,3,0,0,0,9
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,3,0,0,0,0,0,3
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,3,0,2,0,0,0,6
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,1,0,0,0,2,0,0,0,4
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,9,0,190,7,1373,17,275,2,0,0,1873
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,4,0,1,0,0,0,7
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,4,0,12,1,3,1,0,0,21
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,0,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,1,0,0,0,2
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,2,0,0,0,0,0,3
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,1,0,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,3,1,0,1,0,0,6
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,2,0,3,0,1,0,0,0,7
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,5,0,27,0,5,0,0,0,37
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,16,0,0,0,0,0,16
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,3,0,0,0,0,0,4
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,16,0,54,1,6,0,0,0,77
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,1,0,1,0,0,0,0,3
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,1,2,0,0,0,4
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,6,0,17,0,2,1,0,0,26
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,25,1,259,1,71,1,0,0,358
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,5,0,0,0,0,0,6
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,1,3,1,1,1,0,0,8
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,4,0,0,0,0,0,5
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,0,1,0,0,0,0,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,0,11,0,1,0,0,0,15
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,1,4,3,1,3,0,0,13
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,2,0,0,0,0,0,2
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,0,0,0,0,1
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,11,3,183,5,68,5,0,0,275
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,3,1,10,3,3,0,1,0,21
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,11,0,2,0,0,0,15
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,5,0,1,0,0,0,7
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,2,2,1,3,3,0,0,11
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,10,0,1,0,0,0,13
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,7,0,51,4,6,2,0,0,70
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,5,0,1,0,0,0,8
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,3,0,0,0,0,0,3
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,4,0,1,0,0,0,7
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,2,0,0,0,0,0,2
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,0,0,1,0,0,0,2
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,6,1,0,1,0,0,9
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,1,0,2,0,2,1,0,0,0,0,6
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,2,0,9,0,3,0,0,0,14
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,3,0,20,3,135,0,12,0,0,0,173
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,6,0,39,2,6,0,0,0,53
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2023-07-01,0,0,1,1,18,3,2,2,0,0,27
