,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,4,1,18,0,3,0,0,0,26
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,8,0,24,1,6,0,0,0,39
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,3,0,0,0,0,0,3
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,7,0,0,0,0,0,7
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,1,0,0,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,7,0,11,0,4,0,0,0,22
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,1,0,0,0,0,0,2
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,1,5,0,1,0,0,0,10
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,5,2,4,0,0,0,13
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,0,1,0,0,0,5
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,8,0,1,0,0,0,12
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,4,0,3,0,0,0,0,0,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,5,0,12,0,1,0,0,0,18
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,4,0,4,0,2,0,0,0,10
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,4,0,8,0,0,0,0,0,12
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,7,0,1,0,0,0,10
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,5,0,1,0,0,0,7
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,0,0,0,0,0,1
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,2,0,49,3,270,18,68,4,0,0,414
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,4,1,23,0,2,0,0,0,30
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,3,1,0,0,0,0,4
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,7,0,1,0,0,0,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,4,1,2,1,0,0,8
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,3,0,3,0,0,0,6
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,21,0,42,0,9,0,0,0,72
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,1,0,0,0,0,0,4
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,17,0,1,0,0,0,21
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,13,0,76,0,14,0,0,0,103
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,7,0,2,1,0,0,10
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,1,33,2,7,2,0,0,48
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,18,7,95,30,27,5,0,0,182
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,7,0,1,0,0,0,9
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,2,0,0,0,0,0,2
RAQAYPAMPA(ETA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,3,0,4,0,3,0,0,0,11
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,2,0,0,0,1,0,2,0,0,0,5
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,0,6,0,0,0,10
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,5,0,44,1,130,1,14,1,0,0,196
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,3,0,8,0,4,0,0,0,16
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,7,0,21,1,3,0,0,0,32
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,2,0,0,0,0,0,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,20,1,136,10,17,1,0,0,185
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,4,0,0,0,0,0,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,1,5,2,1,1,0,0,13
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,0,0,4,0,0,0,0,0,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,4,0,2,0,0,0,6
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,7,0,4,0,0,0,11
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,5,0,0,0,0,0,8
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,0,0,2,0,1,0,0,0,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,1,0,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,5,1,0,0,0,0,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,2,1,8,0,2,0,0,0,14
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,18,4,40,5,16,3,0,0,87
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,1,8,1,2,0,0,0,15
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,8,0,6,0,6,0,0,0,21
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,4,0,16,1,4,0,0,0,25
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,23,0,51,1,6,1,0,0,83
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,0,1,0,0,0,2
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,7,0,0,0,0,0,8
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,7,0,1,0,0,0,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,8,0,1,0,0,0,11
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,7,0,2,0,0,0,10
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,22,0,40,0,1,0,0,0,63
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,4,0,9,1,1,0,0,0,15
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,15,0,0,1,0,0,18
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,8,1,12,4,4,0,0,0,29
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,12,1,2,0,0,0,17
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,1,9,0,1,0,0,0,13
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,3,0,0,0,0,0,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,3,0,15,0,5,0,0,0,24
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,2,13,1,4,0,0,0,23
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,0,1,0,0,0,5
SAN PEDRO DE MACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,9,0,4,0,0,0,15
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,5,0,1,0,0,0,7
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,7,1,1,0,0,0,12
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,0,1,0,0,0,0,0,0,2
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,7,0,1,0,0,0,9
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,7,0,2,0,0,0,10
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,13,1,230,33,1501,51,313,62,2,0,2206
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,6,0,0,0,0,0,8
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,10,0,10,0,3,0,0,0,23
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,0,0,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,2,1,1,0,0,0,4
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,5,0,1,0,0,0,0,0,6
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,6,0,0,0,0,0,8
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,2,0,1,0,0,0,3
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,1,6,0,0,0,0,0,7
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,2,11,3,2,0,0,0,21
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,5,1,36,0,4,0,0,0,46
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,5,0,16,0,1,0,0,0,22
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,1,0,1,0,0,0,4
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,2,0,10,0,47,0,8,0,0,0,67
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,1,3,0,0,0,0,0,5
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,7,0,0,0,0,0,8
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,7,0,1,0,0,0,11
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,32,0,278,8,57,2,0,0,378
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,12,0,1,0,0,0,15
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,1,2,2,2,0,0,0,7
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,4,0,1,0,0,0,5
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,6,3,14,0,2,0,0,0,25
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,5,0,0,0,0,0,5
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,0,0,0,0,0,1
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,6,0,0,0,0,0,6
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,1,16,3,201,14,87,1,0,0,324
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,1,4,0,1,0,0,0,9
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,17,0,0,0,0,0,20
TIAHUANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,2,0,1,0,0,0,4
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,4,2,3,1,0,0,12
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,9,0,0,0,0,0,10
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,7,1,51,3,8,0,0,0,70
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,6,0,10,0,1,0,0,0,17
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,2,0,0,0,0,0,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,8,0,1,0,0,0,9
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,5,0,1,0,0,0,6
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,2,0,0,0,0,0,2
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,1,1,0,0,0,0,2
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,2,0,0,0,0,0,3
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,6,1,3,1,2,0,0,0,13
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,9,0,1,0,0,0,13
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,5,0,61,0,98,1,23,0,0,0,188
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,2,32,0,5,1,0,0,43
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,4,0,0,1,0,0,6
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,14,0,2,3,0,0,21
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,5,0,6,0,0,0,14
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,4,0,0,0,0,0,4
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,3,0,31,0,10,0,0,0,44
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,0,2,0,0,0,6
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,15,0,1,0,0,0,18
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,9,0,61,0,10,0,0,0,80
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,2,1,1,0,0,0,4
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,7,2,2,1,0,0,14
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,4,0,40,1,9,0,0,0,55
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,1,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,1,0,5,0,1,0,0,0,8
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,1,0,4,0,1,0,0,0,7
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,2,0,26,1,93,2,16,0,0,0,140
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,0,0,8,0,1,1,0,0,11
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,8,0,29,0,3,0,0,0,40
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,6,1,41,7,5,5,0,0,65
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,2,0,4,1,2,0,0,0,9
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,0,0,0,0,0,4
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,24,0,129,0,34,0,0,0,188
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,0,0,0,0,0,4
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,14,0,81,0,18,0,0,0,113
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,1,0,5,0,1,0,0,0,8
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,0,1,0,0,0,5
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,1,4,5,45,19,9,0,0,0,83
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,3,2,1,0,0,0,6
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,1,0,2,0,2,0,1,0,0,0,6
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,1,0,3,2,0,0,0,0,6
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-06-01,0,0,0,0,5,0,0,0,0,0,5
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,1,1,10,1,18,0,2,0,0,0,33
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,7,0,33,0,5,0,0,0,45
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,4,0,10,1,5,0,0,0,20
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,0,1,0,0,0,0,2
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,0,0,1,0,0,0,1
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,2,0,3,0,3,0,0,0,8
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,7,0,1,0,0,0,8
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,1,1,0,0,0,0,2
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,1,0,4,0,21,0,1,1,0,0,28
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,1,1,1,0,0,0,0,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,4,0,3,0,0,0,7
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,5,0,19,1,2,0,0,0,27
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,2,0,7,2,3,0,0,0,14
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,2,0,18,0,35,0,6,0,0,0,61
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,12,0,3,0,0,0,16
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,3,0,1,0,0,0,4
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,4,0,2,0,0,0,7
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,2,0,3,2,2,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,6,2,19,0,1,0,0,0,28
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,1,0,1,0,0,0,1,0,0,0,3
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,6,1,14,0,0,0,0,0,21
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,2,0,0,0,0,0,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,0,0,1,0,0,0,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,1,1,0,0,0,0,0,2
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,1,0,3,0,36,0,4,0,0,0,44
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,7,1,21,1,2,0,0,0,32
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,3,0,1,0,0,0,4
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,1,0,0,0,0,0,2
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,2,0,0,0,0,0,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,2,0,9,0,5,0,0,0,16
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,1,0,7,0,33,0,6,0,0,0,47
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,2,0,4,0,1,0,0,0,7
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,7,0,0,0,0,0,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,2,0,9,0,2,0,0,0,13
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,0,2,0,0,0,0,2
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,1,3,0,1,0,0,0,5
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,1,6,0,2,0,0,0,9
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,1,0,0,1,0,0,2
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,4,0,26,0,5,0,0,0,35
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,4,0,22,0,2,0,0,0,28
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,3,1,1,0,0,0,6
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,18,1,1,0,0,0,21
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,1,0,9,0,43,2,5,0,0,0,60
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,15,1,2,0,0,0,18
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,2,2,1,0,0,0,6
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,1,0,6,0,0,0,0,0,7
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,2,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,5,0,34,0,6,0,0,0,45
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,2,0,1,0,0,0,0,0,3
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,6,0,19,0,5,0,0,0,30
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,3,0,13,3,1,0,0,0,20
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,1,8,1,26,0,6,0,0,0,42
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,2,0,0,0,0,0,2
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,1,0,1,1,0,0,3
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2023-07-01,0,0,0,0,1,0,0,0,0,0,1
