,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,5,4,0,0,9
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,18,17,1,3,39
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,4,3,3,3,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,4,9,0,0,13
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,43,43,7,7,100
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,0,2,0,3,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,3,3,2,2,10
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,25,28,4,2,59
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,1,1,0,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,0,3,0,0,3
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,1,4,0,3,8
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,60,56,4,8,128
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,3,3,1,1,8
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,35,24,1,0,60
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,11,18,10,18,57
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,4,1,0,0,5
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,3,2,0,0,5
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,101,93,3,5,202
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,6,6,2,0,14
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,47,53,2,5,107
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,2,3,0,1,6
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,1,2,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,21,23,33,28,105
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,7,4,0,1,12
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,3,2,3,1,9
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,1,0,3,1,5
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-06-01,3,2,1,0,6
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,1,0,3
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,13,17,7,5,42
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,18,16,0,0,34
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,12,10,4,4,30
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,0,1,1,2
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,3,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,3,0,0,12
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,11,4,2,21
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,1,1,1,6
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,3,2,2,11
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,15,16,1,5,37
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,1,2,5
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,2,1,0,7
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,10,3,4,25
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,7,4,0,1,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,38,25,1,1,65
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,4,0,0,8
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,2,0,0,2
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,0,1,3
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,2,0,1,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,11,8,4,4,27
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,2,1,2,8
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,11,1,2,23
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,5,1,1,11
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,1,1,2,4
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,2,0,2,5
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,18,20,0,3,41
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,11,13,4,3,31
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,5,0,1,10
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,5,1,2,11
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,14,1,1,25
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,13,5,13,39
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,6,0,1,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,3,1,1,11
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,12,11,1,1,25
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,0,1,2,3
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,6,0,0,12
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,5,2,2,11
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,20,10,0,0,30
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,12,11,3,2,28
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,7,0,0,10
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,7,2,0,17
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,32,41,3,0,76
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,11,10,0,1,22
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,5,0,1,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,4,1,2,16
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,19,17,2,7,45
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,2,1,0,5
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,8,9,9,34
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,10,3,2,19
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,15,22,6,7,50
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,3,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,7,1,0,17
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,2,2,1,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,5,1,3,13
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,4,5,5,17
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,15,10,0,1,26
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,35,37,11,9,92
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,7,11,6,32
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,394,377,3,2,776
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,18,13,1,0,32
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,10,2,1,1,14
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,3,0,0,4
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,16,11,0,0,27
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,3,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,5,5,4,19
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,9,0,1,15
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,10,8,2,4,24
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,14,12,2,1,29
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,19,26,5,2,52
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,1,2,1,9
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,14,8,0,0,22
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,7,1,0,0,8
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,10,10,2,2,24
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,2,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,9,2,0,20
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,66,67,6,5,144
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,16,17,1,0,34
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,0,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,1,1,0,5
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,12,2,1,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,2,0,0,2
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,0,4,6
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,6,0,0,7
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,439,434,114,141,1128
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,1,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,8,1,0,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,2,2,2,6
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,52,45,0,0,97
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,1,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,14,11,2,0,27
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,57,53,0,0,110
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,2,2,6
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,5,0,0,10
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,1,0,0,4
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,0,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,9,1,3,17
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,2,1,2,6
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,3,0,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,15,16,3,0,34
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,4,5,1,12
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,9,4,0,22
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,3,1,0,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,42,32,4,3,81
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,10,8,3,0,21
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,6,1,0,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,7,4,5,21
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,2,0,0,6
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,0,1,1,6
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,0,1,1,4
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,2,0,2,4
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,2,0,2,5
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,1,2,1,4
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,4,3,7,20
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,1,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,4,2,2,16
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,7,1,0,16
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,8,9,2,24
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,5,0,0,11
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,28,32,7,3,70
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,105,91,9,2,207
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,327,325,3,7,662
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,1,0,1,5
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,11,8,0,2,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,1,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,14,16,26,27,83
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,0,2,4
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,2,0,0,4
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,0,0,1,3
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,1,0,0,4
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,13,15,2,0,30
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,11,15,3,1,30
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,1,1,3,5
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,18,17,0,0,35
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,7,0,0,11
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,16,14,10,8,48
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,9,1,3,22
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,1,4,1,8
MOJINETE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,3,1,0,6
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,12,18,1,0,31
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,112,82,13,20,227
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,0,0,1,1
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,3,2,0,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,2,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,3,1,5
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,8,1,1,14
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,10,7,1,1,19
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,0,0,2,4
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,188,218,3,4,413
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,4,0,0,10
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,4,0,0,6
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,10,13,11,42
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,11,6,4,3,24
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,14,13,0,0,27
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,4,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,4,0,0,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,0,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,18,9,0,4,31
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,1,0,1,4
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,8,1,0,13
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,17,10,2,4,33
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,5,3,6,20
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,8,2,2,21
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,2,1,2,9
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,16,19,2,4,41
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,5,1,5,11
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,8,2,1,1,12
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,22,15,2,0,39
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,7,1,0,10
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,0,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,166,151,10,9,336
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,1,1,4
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,16,20,3,6,45
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,5,1,2,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,2,0,4,10
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,4,0,3,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,3,1,2,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,14,2,0,25
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,3,2,2,9
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,21,0,0,30
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,61,71,11,8,151
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,4,9,4,22
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,13,13,9,4,39
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,2,0,1,5
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,64,67,68,69,268
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,6,0,1,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,7,4,1,0,12
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,2,3,5,13
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,7,6,1,0,14
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,111,85,14,11,221
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,12,12,0,0,24
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,14,21,0,2,37
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,2,1,0,5
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,99,92,21,23,235
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,1,1,1,1,4
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,4,5,5,18
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,6,3,0,0,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,2,7,2,0,11
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,4,4,0,1,9
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,3,1,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,9,15,3,2,29
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2022-07-01,5,4,1,0,10
