,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
LAGUNILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,1,0,0,4
LAJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,1,0,2,6
LAS CARRERAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,1,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,14,11,30,34,89
LURIBAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,5,0,1,8
MACHACAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,1,0,2,4
MACHARETI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,1,0,1,4
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,7,4,0,0,11
MAIRANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,12,11,2,3,28
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,6,0,0,10
MECAPACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,2,0,0,8
MINEROS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,21,13,3,2,39
MIZQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,10,20,1,1,32
MOCOMOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,1,0,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,7,0,1,14
MONTERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,93,89,1,5,188
MORO MORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,2,3
MOROCHATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,8,4,5,18
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,3,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,0,1
OCURI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,2,3,2,10
OKINAWA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,3,2,1,12
ORURO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,183,182,6,4,375
PADCAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,3,0,0,4
PADILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,4,1,0,9
PAILON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,15,11,5,3,34
PALCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,10,5,0,0,15
PALOS BLANCOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,14,10,1,1,26
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,4,0,0,7
PAPEL PAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,0,0,0,2
PASORAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,0,1,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,9,15,1,1,26
PELECHUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,8,2,0,0,10
POCOATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,1,7,2,12
POJO (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,2,1,1,10
POOPO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,3,0,0,7
PORCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,7,9,1,2,19
POROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,9,6,3,24
PORONGO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,7,4,1,15
PORTACHUELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,19,12,1,1,33
PORVENIR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,5,0,0,7
POTOSI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,168,121,8,6,303
PRESTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,4,1,2,9
PUCARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,14,3,0,23
PUERTO ACOSTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,2,0,0,5
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,6,0,4,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,2,4,3,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,10,8,1,1,20
PUERTO RICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,6,1,3,14
PUERTO SILES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,3,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,22,12,1,2,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,23,20,8,8,59
PUNA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,1,4,3,13
PUNATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,13,13,3,3,32
QUIABAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,0,2,2,5
QUILLACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,40,37,54,51,182
QUIME,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,9,6,0,0,15
QUIRUSILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,1,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,5,4,0,14
RAVELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,12,4,4,5,25
REYES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,4,0,0,8
RIBERALTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,33,22,1,1,57
ROBORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,14,18,3,5,40
RURRENABAQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,8,13,4,2,27
SACABA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,79,79,40,43,241
SACABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,0,1,1,2
SACACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,6,9,4,23
SAIPINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,1,0,1,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,3,1,1,5
SAMAIPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,5,2,0,11
SAN ANDRES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,10,4,0,0,14
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,2,0,0,4
SAN BENITO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,7,10,4,2,23
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,26,14,1,0,41
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,5,0,0,10
SAN CARLOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,14,12,0,2,28
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,10,14,2,1,27
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,54,29,14,12,109
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,2,2,2,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,14,13,0,0,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,20,14,2,1,37
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,3,0,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,29,31,2,5,67
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,4,4,0,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,8,0,2,12
SAN LUCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,8,8,2,3,21
SAN MATIAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,9,16,1,0,26
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,15,9,7,3,34
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,2,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,6,1,1,14
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,12,4,11,31
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,7,7,7,11,32
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,2,0,1,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,0,2,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,2,0,0,2
SAN RAMON BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,1,0,0,2
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,8,9,1,0,18
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,9,5,0,1,15
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,663,637,8,6,1314
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,8,3,0,0,11
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,2,0,0,6
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,0,1
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,4,1,0,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,3,1,1,10
SENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,5,1,2,9
SHINAOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,9,10,3,1,23
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,6,1,1,11
SICAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,2,3,3,9
SIPE SIPE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,56,57,12,7,132
SOPACHUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,0,1,0,2
SORACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,0,0,1,2
SORATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,4,2,0,11
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,170,165,10,11,356
TACACOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,4,1,1,10
TACOBAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,0,1,0,3
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,1,2,1,5
TAPACARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,14,8,5,12,39
TARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,7,0,3,13
TARATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,4,7,1,0,12
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,96,89,1,8,194
TARVITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,4,6,4,15
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,0,0,0,3
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,7,3,3,14
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,1,2,4
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,15,16,9,8,48
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,7,6,13,8,34
TOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,0,3,0,5
TOLATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,2,1,2,8
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,2,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,0,3,1,6
TOMINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,1,3,2,0,6
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,3,2,3,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,5,4,3,17
TOTORA(ORR),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,44,52,6,2,104
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,22,29,3,2,56
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,8,15,0,3,26
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,5,2,1,14
URUBICHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,4,0,0,9
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,19,15,0,0,34
VACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,5,3,1,4,13
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,8,12,1,0,21
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,40,36,6,8,90
VILA VILA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,4,0,2,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,2,1,1,10
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,27,30,4,4,65
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,1,0,3,4
VILLA RIVERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,6,6,0,0,12
VILLA SERRANO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,0,1,1,2
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,61,49,10,10,130
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,3,1,0,6
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,30,32,0,1,63
VINTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,11,25,12,12,60
VITICHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,1,0,1,5
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,127,86,2,0,215
YACO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,2,0,0,4
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,39,49,5,2,95
YAMPARAEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,1,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,3,1,0,1,5
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,16,19,26,20,81
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,2,0,1,3
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,2,2,1,1,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-08-01,0,2,0,0,2
ACACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,1,3,1,2,7
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,11,4,1,0,16
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,15,5,0,1,21
AIQUILE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,4,4,3,6,17
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,1,5,0,0,6
ANCORAIMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,4,1,0,0,5
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,0,2,2,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,0,0,0,1,1
APOLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,13,4,0,0,17
ARAMPAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,1,1,0,4
ARQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,3,6,0,1,10
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,17,18,0,0,35
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,2,0,0,4
AYO AYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,3,2,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,3,7,5,7,22
AZURDUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,1,0,0,3
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,3,4,0,0,7
BAURES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,5,2,0,0,7
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,8,8,0,0,16
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,9,14,6,3,32
BOLIVAR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,1,0,0,3
BOYUIBE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,0,0,0,2
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,0,2,0,0,2
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,11,7,5,6,29
CAIROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,6,3,3,0,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,3,1,0,2,6
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,3,1,0,0,4
CALAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,6,9,0,0,15
CAMARGO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,6,6,2,1,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,0,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,10,11,1,0,22
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,8,8,1,2,19
CAQUIAVIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,1,0,1,0,2
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,3,4,0,0,7
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,17,22,2,1,42
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,0,1,0,0,1
CARIPUYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,0,0,0,2
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,2,8,6,4,20
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2022-09-01,13,7,3,3,26
