,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,1,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,8,1,3,16
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2022-06-01,20,31,1,0,52
ESCOMA,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,4,1,1,9
ESMERALDA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,3,0,1,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,3,1,2,7
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,3,0,0,4
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,1,1,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,7,0,0,12
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2022-06-01,3,4,3,3,13
GUANAY,vacunaciones en menores de 1 ano,bcg,2022-06-01,14,6,1,0,21
GUAQUI,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,2,2,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2022-06-01,30,36,0,0,66
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,9,8,1,2,20
HUACARETA,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,1,1,1,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2022-06-01,0,2,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2022-06-01,9,14,0,2,25
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,0,0,2
HUARINA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,1,3,8
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,1,0,2
HUMANATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,1,0,1
ICHOCA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,3,2,6
ICLA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,2,0,3,5
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,4,2,1,11
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,1,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,8,8,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2022-06-01,5,1,0,4,10
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,5,2,1,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,0,3,2,8
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2022-06-01,29,20,3,0,52
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2022-06-01,44,52,1,3,100
LA PAZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,599,616,13,13,1241
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,4,0,8
LAJA,vacunaciones en menores de 1 ano,bcg,2022-06-01,9,2,2,6,19
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,4,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2022-06-01,12,10,24,37,83
LLICA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,1,2,1,5
LORETO,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,0,2,2
LURIBAY,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,1,1,2,8
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,1,1,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,3,0,0,4
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,1,0,1
MAIRANA,vacunaciones en menores de 1 ano,bcg,2022-06-01,6,8,0,0,14
MALLA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2022-06-01,11,13,0,0,24
MECAPACA,vacunaciones en menores de 1 ano,bcg,2022-06-01,7,1,1,2,11
MINEROS,vacunaciones en menores de 1 ano,bcg,2022-06-01,9,10,0,0,19
MIZQUE,vacunaciones en menores de 1 ano,bcg,2022-06-01,15,10,0,7,32
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,1,2,1,5
MOJINETE,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,1,1,3
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2022-06-01,12,16,1,0,29
MONTERO,vacunaciones en menores de 1 ano,bcg,2022-06-01,135,120,0,0,255
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,4,1,1,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
OCURI,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,1,2,7
OKINAWA,vacunaciones en menores de 1 ano,bcg,2022-06-01,9,5,0,0,14
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,0,0,4
ORURO,vacunaciones en menores de 1 ano,bcg,2022-06-01,293,281,5,9,588
PADCAYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,1,0,0,3
PADILLA,vacunaciones en menores de 1 ano,bcg,2022-06-01,11,4,0,0,15
PAILON,vacunaciones en menores de 1 ano,bcg,2022-06-01,22,19,20,17,78
PALCA,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,8,9,3,25
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2022-06-01,17,4,3,8,32
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,1,2,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,5,0,1,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,0,1,2
PASORAPA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,0,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,16,17,2,3,38
PAZÑA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,2,2,0,4
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,2,1,3
POCOATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,6,14,11,35
POCONA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,3,1,2,8
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2022-06-01,7,4,0,2,13
POOPO,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,0,0,2
PORCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,12,10,0,1,23
POROMA,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,6,5,5,20
PORONGO,vacunaciones en menores de 1 ano,bcg,2022-06-01,6,8,3,4,21
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2022-06-01,12,12,1,1,26
PORVENIR,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,2,0,2
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2022-06-01,223,236,14,17,490
PRESTO,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,1,2,0,5
PUCARA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2022-06-01,6,11,11,5,33
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,2,1,3
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,2,8,6,19
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,3,1,1,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,3,1,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2022-06-01,6,6,0,1,13
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,3,0,0,6
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,18,9,1,0,28
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2022-06-01,77,80,0,1,158
PUNA,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,0,4,3,10
PUNATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,34,26,0,1,61
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,2,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2022-06-01,122,93,6,6,227
QUIME,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,3,2,3,13
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,2,1,5
RAVELO,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,4,1,6
REYES,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,4,0,0,7
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2022-06-01,115,115,4,6,240
ROBORE,vacunaciones en menores de 1 ano,bcg,2022-06-01,18,10,1,0,29
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2022-06-01,16,15,3,6,40
SABAYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,3,0,1,6
SACABA,vacunaciones en menores de 1 ano,bcg,2022-06-01,94,106,5,1,206
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,2,1,1,4
SACACA,vacunaciones en menores de 1 ano,bcg,2022-06-01,8,3,11,5,27
SAIPINA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,3,0,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,3,1,2,8
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,4,0,0,9
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,1,0,0,6
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,4,1,1,10
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,0,1,3
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2022-06-01,33,30,4,2,69
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2022-06-01,8,12,0,0,20
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2022-06-01,13,15,0,0,28
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2022-06-01,13,12,5,9,39
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,68,54,3,3,128
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2022-06-01,11,13,0,0,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,2,4,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2022-06-01,11,12,30,43,96
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,0,0,0,3
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2022-06-01,46,37,5,3,91
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,0,1,3
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2022-06-01,3,3,2,0,8
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,13,18,2,7,40
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,16,20,0,0,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,7,0,0,12
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,0,1,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,6,0,1,12
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,11,7,11,34
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,1,1,2
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,4,4,12
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,1,0,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,4,1,0,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,2,3,2,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,9,3,0,0,12
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,5,0,1,9
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1273,1237,31,44,2585
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,3,2,2,11
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,7,1,0,13
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,2,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,1,0,2
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,1,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,6,2,0,9
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,1,5,7
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,3,4,5,15
SENA,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,5,1,1,10
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2022-06-01,11,20,0,0,31
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2022-06-01,9,9,3,2,23
SICAYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,2,3,5
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2022-06-01,28,28,0,1,57
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,1,1,0,4
SORACACHI,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,6,2,3,11
SORATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,7,3,2,4,16
SUCRE,vacunaciones en menores de 1 ano,bcg,2022-06-01,228,210,0,4,442
TACACHI,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2022-06-01,6,1,0,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,5,2,7
TAHUA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,1,1,2
TAPACARI,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,1,2,1,7
TARABUCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,4,0,2,11
TARACO,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,4,0,3,9
TARATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,8,6,0,0,14
TARIJA,vacunaciones en menores de 1 ano,bcg,2022-06-01,169,160,2,0,331
TARVITA,vacunaciones en menores de 1 ano,bcg,2022-06-01,7,5,1,0,13
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2022-06-01,6,3,1,0,10
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,3,1,1,9
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,14,9,23
TIPUANI,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,4,0,0,6
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2022-06-01,30,39,3,5,77
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2022-06-01,8,9,1,0,18
TOCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,4,0,0,4
TODOS SANTOS,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,2,0,0,3
TOLEDO,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,1,2,0,3
TOMAVE,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,3,4,11
TOMINA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,1,0,1,3
TORO TORO,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,4,6,0,13
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2022-06-01,10,7,5,0,22
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,1,0,1
TRIGAL,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2022-06-01,122,95,1,2,220
TUPIZA,vacunaciones en menores de 1 ano,bcg,2022-06-01,32,31,2,0,65
TURCO,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,0,1
UMALA,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,0,3,4,10
UNCIA,vacunaciones en menores de 1 ano,bcg,2022-06-01,9,12,2,3,26
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2022-06-01,2,3,0,0,5
URUBICHA,vacunaciones en menores de 1 ano,bcg,2022-06-01,3,0,0,0,3
UYUNI,vacunaciones en menores de 1 ano,bcg,2022-06-01,28,21,5,3,57
VACAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,1,4,1,7
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2022-06-01,17,15,0,0,32
VIACHA,vacunaciones en menores de 1 ano,bcg,2022-06-01,38,59,1,2,100
VILA VILA,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,0,2,1,3
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,2,2,4,12
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2022-06-01,34,30,3,3,70
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2022-06-01,1,1,0,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,6,1,0,11
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,2,1,1,6
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2022-06-01,46,47,4,2,99
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,0,0,2
VILLAZON,vacunaciones en menores de 1 ano,bcg,2022-06-01,25,16,2,2,45
VINTO,vacunaciones en menores de 1 ano,bcg,2022-06-01,33,23,0,1,57
VITICHI,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,3,3,2,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,1,2
WARNES,vacunaciones en menores de 1 ano,bcg,2022-06-01,71,70,1,0,142
YACO,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,1,3,6
YACUIBA,vacunaciones en menores de 1 ano,bcg,2022-06-01,68,78,3,2,151
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,2,0,0,7
YANACACHI,vacunaciones en menores de 1 ano,bcg,2022-06-01,0,2,1,0,3
YAPACANI,vacunaciones en menores de 1 ano,bcg,2022-06-01,38,43,5,1,87
YOCALLA,vacunaciones en menores de 1 ano,bcg,2022-06-01,4,4,1,1,10
YOTALA,vacunaciones en menores de 1 ano,bcg,2022-06-01,2,0,1,0,3
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2022-06-01,1,0,0,3,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2022-06-01,5,1,0,0,6
ACACIO,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,1,2,1,6
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2022-07-01,14,30,6,8,58
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2022-07-01,8,12,2,0,22
AIQUILE,vacunaciones en menores de 1 ano,bcg,2022-07-01,14,13,3,1,31
ALALAY,vacunaciones en menores de 1 ano,bcg,2022-07-01,1,1,0,0,2
ALCALA,vacunaciones en menores de 1 ano,bcg,2022-07-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2022-07-01,5,2,0,1,8
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,5,3,3,13
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,0,2,2
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2022-07-01,1,0,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,4,0,0,7
APOLO,vacunaciones en menores de 1 ano,bcg,2022-07-01,6,2,2,0,10
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,3,2,5
ARANI,vacunaciones en menores de 1 ano,bcg,2022-07-01,5,8,0,0,13
ARBIETO,vacunaciones en menores de 1 ano,bcg,2022-07-01,9,4,0,2,15
ARQUE,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,2,7,1,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2022-07-01,25,23,0,0,48
ATOCHA,vacunaciones en menores de 1 ano,bcg,2022-07-01,4,6,1,0,11
AYATA,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,1,2,1,6
AYO AYO,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2022-07-01,8,5,6,2,21
AZURDUY,vacunaciones en menores de 1 ano,bcg,2022-07-01,4,2,7,3,16
BATALLAS,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,4,6,3,15
BAURES,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,0,3,1,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,0,1,1
BERMEJO,vacunaciones en menores de 1 ano,bcg,2022-07-01,22,12,0,0,34
BETANZOS,vacunaciones en menores de 1 ano,bcg,2022-07-01,10,15,9,5,39
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,0,6,4,12
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,6,0,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2022-07-01,5,6,0,1,12
CABEZAS,vacunaciones en menores de 1 ano,bcg,2022-07-01,4,7,1,1,13
CAIROMA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,4,1,3,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2022-07-01,1,4,1,4,10
CAJUATA,vacunaciones en menores de 1 ano,bcg,2022-07-01,9,7,0,0,16
CALACOTO,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,2,2,4
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,4,1,4,12
CAMARGO,vacunaciones en menores de 1 ano,bcg,2022-07-01,6,10,0,2,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2022-07-01,0,1,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,bcg,2022-07-01,28,28,0,1,57
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2022-07-01,6,8,0,0,14
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,0,4,4,11
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2022-07-01,7,10,2,2,21
CARANAVI,vacunaciones en menores de 1 ano,bcg,2022-07-01,46,48,3,0,97
CARANGAS,vacunaciones en menores de 1 ano,bcg,2022-07-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,2,0,0,4
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2022-07-01,1,0,1,2,4
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2022-07-01,5,1,4,4,14
CATACORA,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,0,0,2,4
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,1,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2022-07-01,14,18,7,9,48
CHAQUI,vacunaciones en menores de 1 ano,bcg,2022-07-01,1,2,1,1,5
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2022-07-01,6,15,13,17,51
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,7,1,2,12
CHIMORE,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,9,2,3,17
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,1,3,4
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2022-07-01,5,8,0,0,13
CHUMA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,2,4,5,13
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2022-07-01,2,1,7,3,13
CLIZA,vacunaciones en menores de 1 ano,bcg,2022-07-01,11,12,1,0,24
COBIJA,vacunaciones en menores de 1 ano,bcg,2022-07-01,46,47,1,2,96
COCAPATA,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,6,5,6,20
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2022-07-01,569,542,1,4,1116
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2022-07-01,17,23,0,0,40
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2022-07-01,0,6,2,1,9
COLLANA,vacunaciones en menores de 1 ano,bcg,2022-07-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,bcg,2022-07-01,8,8,1,0,17
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,2,0,0,2
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2022-07-01,4,3,7,13,27
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2022-07-01,4,0,3,3,10
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2022-07-01,3,1,7,8,19
COMANCHE,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,0,1,1
COMARAPA,vacunaciones en menores de 1 ano,bcg,2022-07-01,12,12,0,1,25
COMBAYA,vacunaciones en menores de 1 ano,bcg,2022-07-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2022-07-01,14,14,3,2,33
COPACABANA,vacunaciones en menores de 1 ano,bcg,2022-07-01,4,5,2,1,12
CORIPATA,vacunaciones en menores de 1 ano,bcg,2022-07-01,6,11,0,0,17
